Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201108030607,1,6,7,ユニヴァースガイ,牡5,57,浜中俊,1:59.9,,3-4-3-3,37.6,15.8,7,508(-8),[東]堀宣行,横瀬兼二,740.0
201108030607,2,5,5,イーグル,牡4,57,鮫島良太,1:59.9,クビ,2-2-2-2,37.7,3.7,1,476(+4),[西]佐藤正雄,久保敏文,300.0
201108030607,3,6,6,メイショウシャイン,牡4,57,渡辺薫彦,2:00.2,1.3/4,5-5-5-7,37.6,9.5,5,470(0),[西]佐山優,松本好雄,190.0
201108030607,4,7,9,ヴィーヴァレジーナ,牝5,54,高倉稜,2:00.3,1/2,10-10-10-9,37.0,30.9,10,432(+12),[西]作田誠二,芹澤精一,110.0
201108030607,5,3,3,カタンジャレ,牡5,57,熊沢重文,2:00.6,1.3/4,5-5-5-4,38.0,37.0,11,508(+10),[西]大橋勇樹,浜ＲＣ組合,74.0
201108030607,6,8,10,キクノセンヒメ,牝5,55,川島信二,2:00.7,3/4,8-8-8-9,37.7,10.3,6,460(+2),[西]荒川義之,菊池五郎,
201108030607,7,2,2,タガノザイオン,牡4,57,池添謙一,2:00.8,クビ,1-1-1-1,38.7,7.3,4,476(0),[西]小原伊佐,八木良司,
201108030607,8,7,8,ジョーシンドバッド,牡5,57,和田竜二,2:00.8,アタマ,3-3-5-4,38.1,5.5,3,516(-6),[西]柴田光陽,上田けい子,
201108030607,9,4,4,カスガ,牝5,54,国分恭介,2:00.9,3/4,5-7-8-8,38.0,23.3,9,450(+10),[西]安達昭夫,高山直樹,
201108030607,10,8,11,アッシュール,牡4,57,四位洋文,2:00.9,ハナ,8-8-3-4,38.5,4.1,2,478(+14),[西]沖芳夫,吉田勝己,
201108030612,1,6,11,エイシンダッシュ,牡5,57,安藤勝己,1:58.3,,2-2-2-2,35.8,1.9,1,480(-4),[西]松永昌博,平井豊光,"1,040.0"
201108030612,2,2,3,ドリームマジシャン,牡4,57,浜中俊,1:59.0,4,5-5-4-3,36.3,4.0,2,484(-8),[西]宮本博,セゾンレースホース,420.0
201108030612,3,6,10,ヴィーヴァギブソン,牡4,57,和田竜二,1:59.4,2.1/2,3-3-3-3,36.8,16.3,7,506(+10),[西]武宏平,芹澤精一,260.0
201108030612,4,4,6,クリストフォルス,牡6,57,四位洋文,1:59.6,1.1/4,1-1-1-1,37.2,14.1,4,532(0),[西]角居勝彦,広尾レース,160.0
201108030612,5,1,1,フォルテ,牡6,57,芹沢純一,1:59.8,1.1/4,6-6-7-6,36.8,39.2,8,448(-6),[西]田所秀孝,深見富朗,104.0
201108030612,6,2,2,サダルメリク,牡4,54,花田大昂,2:00.0,3/4,3-3-4-3,37.4,83.0,13,484(0),[西]武田博,前田幸治,
201108030612,7,3,4,ヒカリアスティル,牡5,56,国分恭介,2:00.3,2,12-11-11-9,37.0,14.8,5,510(-6),[西]谷潔,ヒカリクラブ,
201108030612,8,3,5,パワーエース,牡5,57,熊沢重文,2:00.4,1/2,13-13-11-9,37.1,190.3,14,490(0),[西]大橋勇樹,まの,
201108030612,9,4,7,ブルロック,牡4,57,渡辺薫彦,2:00.4,クビ,9-9-7-6,37.5,15.7,6,474(-2),[西]田島良保,小林秀樹,
201108030612,10,8,14,シークレバー,牡6,54,国分優作,2:00.6,1.1/4,13-13-15-14,36.9,75.3,11,486(+2),[西]野村彰彦,藤田宗平,
201108030612,11,5,9,ミウラリチャード,牡7,57,鷹野宏史,2:00.7,1/2,15-15-11-12,37.4,379.6,15,512(-12),[東]柄崎孝,佐藤明,
201108030612,12,5,8,レッドサーパス,牡5,57,藤田伸二,2:00.9,1.1/4,10-10-7-6,37.9,42.7,9,514(+18),[西]橋口弘次,東京ホースレーシング,
201108030612,13,8,15,スペシャルイモン,牡4,56,高倉稜,2:01.2,1.3/4,10-11-14-14,37.6,46.2,10,486(0),[西]小原伊佐,井門敏雄,
201108030612,14,7,13,メイショウシンドウ,牡5,57,池添謙一,2:01.6,2.1/2,6-6-4-12,38.7,11.4,3,490(+4),[西]武田博,松本好雄,
201108030612,15,7,12,メイショウイチバン,牡7,57,鮫島良太,2:02.3,4,8-8-7-11,39.3,81.3,12,516(+26),[西]飯田明弘,松本和子,
201108030608,1,7,13,プリサイストップ,牡4,56,高倉稜,1:12.1,,2-2,36.5,2.8,1,486(0),[西]崎山博樹,冨沢敦子,740.0
201108030608,2,8,16,エイシンクエスト,牡5,57,四位洋文,1:12.3,1,4-4,36.4,4.3,2,512(-12),[西]高野友和,平井豊光,300.0
201108030608,3,2,4,エルチョコレート,牡5,57,小坂忠士,1:12.4,3/4,8-5,36.1,5.5,3,462(+4),[西]境直行,三宅勝俊,190.0
201108030608,4,5,10,ニチドウダイヤ,牝5,55,田嶋翔,1:12.7,2,2-2,37.1,220.4,14,452(-8),[西]小島貞博,山田伸,110.0
201108030608,5,3,6,ビバエルフ,牝5,55,川島信二,1:12.8,1/2,15-13,36.0,39.4,9,416(+6),[西]河内洋,高瀬牧場,74.0
201108030608,6,4,8,デュークワンダー,牡5,57,鮫島良太,1:12.9,1/2,12-12,36.3,7.6,4,488(+6),[西]庄野靖志,伊東純一,
201108030608,7,1,2,ミッキーミステリー,牡4,57,池添謙一,1:13.0,1/2,8-8,36.7,7.8,5,484(0),[西]角居勝彦,野田みづき,
201108030608,8,5,9,シークロノス,牡5,57,野元昭嘉,1:13.4,2.1/2,5-5,37.3,40.0,10,516(+2),[西]梅内忍,藤田宗平,
201108030608,9,4,7,ラブコマドリー,牝4,55,荻野琢真,1:13.4,クビ,1-1,37.9,274.8,15,478(-2),[西]牧田和弥,増田陽一,
201108030608,10,6,12,メイショウヴァルナ,牡4,54,花田大昂,1:13.6,1,5-7,37.4,22.8,7,450(-2),[西]本田優,松本好隆,
201108030608,11,2,3,ダイワレギオン,牡5,57,浜中俊,1:13.6,ハナ,11-10,37.2,15.4,6,512(-10),[東]菊沢隆徳,大城敬三,
201108030608,12,7,14,アキノワンツー,牝5,55,芹沢純一,1:14.0,2.1/2,12-13,37.4,123.4,11,494(-6),[西]沖芳夫,穐吉正孝,
201108030608,13,1,1,アルテミス,牝4,52,国分優作,1:14.2,1.1/4,5-10,38.1,200.9,13,516(+2),[西]清水出美,橋場勇二,
201108030608,14,6,11,ダイゴゴダイ,牡4,57,熊沢重文,1:14.2,ハナ,15-15,37.3,462.0,16,494(-10),[西]日吉正和,長谷川光司,
201108030608,15,8,15,セトノランナー,牡4,56,国分恭介,1:14.2,クビ,8-8,37.9,27.6,8,454(0),[西]鈴木孝志,難波澄子,
201108030608,16,3,5,スーサンヒーロー,牡4,57,和田竜二,1:14.9,4,14-16,38.1,138.0,12,480(+2),[西]岩元市三,林千枝子,
201108030611,1,6,10,ネオヴァンドーム,牡4,56,浜中俊,1:44.8,,9-8,33.8,11.6,5,488(-2),[西]藤原英昭,小林仁幸,"2,337.1"
201108030611,2,5,8,ミッキードリーム,牡4,55,和田竜二,1:45.0,1.1/4,5-5,34.2,6.2,2,482(-2),[西]音無秀孝,野田みづき,930.6
