Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
202465010201,1,4,4,サクラフブキ,牝4,630,渡来心路,2:13.5,,,,1.6,1,1041(+12),[地]金山明彦,川端幸子,24.0
202465010201,2,2,2,ツガルノモツケ,牡4,650,藤野俊一,2:17.1,,,,9.3,4,1106(+4),[地]長部幸光,須藤信秋,9.1
202465010201,3,8,8,ヒカルウイング,牝4,630,菊池一樹,2:17.3,,,,5.9,2,924(0),[地]中島敏博,山崎勇,5.2
202465010201,4,6,6,マルホンリンク,牡4,650,金田利貴,2:18.3,,,,24.9,7,904(-5),[地]小北栄一,本寺政則,2.8
202465010201,5,3,3,リベンジャー,牡4,650,鈴木恵介,2:24.0,,,,6.0,3,981(+5),[地]服部義幸,岡田祐一,1.9
202465010201,6,1,1,サクラレップ,牡4,650,長澤幸太,2:31.3,,,,13.1,5,1004(+5),[地]久田守,佐々木正人,
202465010201,7,5,5,コウシュハエーカン,牡4,650,西謙一,2:33.3,,,,23.0,6,1079(-13),[地]金山明彦,広瀬豪,
202465010201,8,8,9,ジェイガール,牝4,630,赤塚健仁,2:40.1,,,,39.9,8,978(-8),[地]小北栄一,小森唯永,
202465010201,9,7,7,トップココライナー,牝4,630,村上章,2:48.7,,,,69.7,9,1065(+15),[地]長部幸光,道垣内豊,
202450010205,1,7,9,エイユーマックス,牡4,56,下原理,1:20.9,,11-10-6-3,39.2,2.3,1,482(+7),[地]永島太郎,笹部和子,56.0
202450010205,2,8,12,ヒメノタヅナ,牝5,55,大山龍太,1:21.2,2,2-2-1-1,40.4,2.5,2,481(-2),[地]長倉功,（株）シュプラス,22.4
202450010205,3,3,3,ジョーパティオ,牝7,54,吉村智洋,1:21.8,3.1/2,8-8-9-6,40.3,10.0,4,451(-6),[地]南弘樹,仲辻正貴,14.0
202450010205,4,1,1,ハンバーグハマー,牝4,54,田野豊三,1:22.0,1.1/2,1-1-1-2,41.3,23.5,5,455(+5),[地]土屋洋之,濱村充哉,8.4
202450010205,5,8,11,ラティツィア,牝5,54,笹田知宏,1:22.0,アタマ,7-7-4-3,40.6,25.5,6,491(+3),[地]飯田良弘,曽和直栄,5.6
202450010205,6,6,7,ワンダーブレス,牡4,56,大山真吾,1:22.1,1/2,12-12-11-11,39.9,6.3,3,468(-6),[地]木村健,山本能成,
202450010205,7,7,10,シップウジンライ,牡8,56,渡瀬和幸,1:22.4,1.1/2,3-4-3-3,41.3,101.2,11,482(+7),[地]長南和宏,下岸秀人,
202450010205,8,2,2,エイシンキマイラ,牡6,56,山田雄大,1:22.6,3/4,6-6-10-10,41.2,94.4,10,493(-6),[地]黒田隆男,（株）ファーストビ,
202450010205,9,6,8,ブレッシングアイル,セ4,56,山本咲希,1:22.7,3/4,9-9-8-9,40.9,74.3,9,460(+1),[地]寺地誠一,（株）さくらコーポ,
202450010205,10,4,4,ヨウウッドテール,牡8,56,石堂響,1:22.7,ハナ,4-3-6-6,41.6,37.2,8,473(0),[地]長南和宏,梶正典,
202450010205,11,5,6,アストラルポケット,牝4,54,永井孝典,1:22.8,クビ,9-11-12-12,40.7,217.8,12,433(-5),[地]盛本信春,サンエツ企画（有）,
202450010205,12,5,5,メルクーア,牝4,54,川原正一,1:23.5,4,5-5-5-8,42.2,30.5,7,465(-1),[地]保利良次,小橋亮太,
202450010206,1,8,11,ロジウムエポック,牡4,56,大山真吾,1:32.2,,8-8-6-5,39.8,10.2,5,485(-3),[地]森澤友貴,平沼宣秀,70.0
202450010206,2,7,10,パリパリ,牝4,54,杉浦健太,1:32.5,2,11-11-8-7,39.7,3.3,2,449(-1),[地]碇清次郎,康本利幸,28.0
202450010206,3,6,7,キクノヴェール,牡5,56,井上幹太,1:32.6,クビ,4-4-4-3,40.9,2.8,1,449(-2),[地]田中一巧,菊池五郎,17.5
202450010206,4,8,12,ミラモンテ,牝5,54,鴨宮祥行,1:32.6,ハナ,2-2-2-2,41.2,5.8,4,452(-5),[地]松平幸秀,（株）藤田工務店,10.5
202450010206,5,5,6,クァンタムリープ,牡7,56,吉村智洋,1:32.7,クビ,5-5-5-6,40.6,4.7,3,472(-4),[地]高馬元紘,藤田岳彦,7.0
202450010206,6,4,4,サンネンエーグミ,牡4,56,山本咲希,1:32.8,1/2,3-3-3-4,41.2,45.3,7,567(+3),[地]松平幸秀,藤本彰,
202450010206,7,2,2,オルディネール,牝6,54,小谷周平,1:33.4,3.1/2,1-1-1-1,42.2,74.3,8,445(-7),[地]溝橋利喜,小谷昌吾,
202450010206,8,3,3,アラタマノキセキ,牡7,56,廣瀬航,1:33.5,1/2,6-6-9-8,41.1,20.0,6,445(-4),[地]高本友芳,荒木謙次,
202450010206,9,7,9,エクレウステソーロ,牡6,56,永井孝典,1:34.1,3.1/2,6-7-7-9,41.7,85.3,9,458(+1),[地]渡瀬寛彰,了徳寺健二ホールディ,
202450010206,10,5,5,イスズスカーレット,牝7,54,大山龍太,1:34.1,ハナ,10-10-12-12,40.9,88.9,10,432(-3),[地]大塚信次,（株）さくらコーポ,
202450010206,11,1,1,ニシケンカーラ,牡4,54,佐々木世,1:34.7,3.1/2,12-12-10-10,41.5,179.5,12,494(+4),[地]稻田彰宏,木下務,
202450010206,12,6,8,ウルズ,牝6,54,松木大地,1:35.3,3.1/2,9-9-11-10,42.4,157.6,11,455(+3),[地]茂崎正善,組）パトリオット,
202450010210,1,6,6,グロリアドーロ,牡4,56,下原理,2:05.3,,3-3-4-2,39.7,2.5,2,495(+6),[地]石橋満,福盛訓之,140.0
202450010210,2,7,8,グディカンワル,セ4,56,杉浦健太,2:06.0,4,2-2-1-1,40.6,28.4,5,483(+1),[地]南弘樹,小橋亮太,56.0
202450010210,3,3,3,チェリーロシアン,牡4,57,吉村智洋,2:06.1,クビ,6-5-2-2,40.4,1.6,1,516(-3),[地]保利良平,櫻井悦朗,35.0
202450010210,4,2,2,ソリスルクス,セ5,56,石堂響,2:06.1,アタマ,11-10-7-5,39.6,48.1,9,434(-1),[地]田中道夫,西岡透,21.0
202450010210,5,8,10,ウォニー,牡6,56,田野豊三,2:06.5,2.1/2,10-11-11-9,39.8,30.5,7,526(+3),[地]稻田彰宏,組）オールザベスト組,14.0
202450010210,6,4,4,マイネルイージス,牡5,56,鴨宮祥行,2:06.7,1.1/4,7-8-10-9,40.4,25.9,3,486(-6),[地]田中範雄,（株）サラブレッド,
202450010210,7,7,9,ニシノウール,牡4,54,山本屋太,2:06.7,アタマ,8-7-5-6,40.7,27.2,4,473(0),[地]山口浩幸,冨田藤男,
202450010210,8,6,7,エルモドーロ,牡6,56,廣瀬航,2:07.7,6,9-9-6-7,41.6,63.8,10,469(-1),[地]田中一巧,晴間芳次,
202450010210,9,1,1,コスモタイシ,牡7,56,小谷周平,2:08.4,4,5-5-8-8,42.3,154.4,11,493(+5),[地]南弘樹,橘勝年,
202450010210,10,8,11,ラリック,牡6,56,大山真吾,2:08.4,アタマ,4-4-9-11,42.4,33.2,8,428(-2),[地]飯田良弘,永山芳大,
202450010210,11,5,5,マッチョサスポ,牝8,54,長谷部駿,2:09.0,3.1/2,1-1-2-4,43.6,29.4,6,472(+4),[地]岡田利一,西山篤史,
202450010208,1,8,10,ウマピョイ,牝4,54,笹田知宏,1:21.3,,7-7-5-4,40.0,7.0,3,446(+7),[地]飯田良弘,大田恭充,90.0
202450010208,2,1,1,エルマニート,牡4,56,大山真吾,1:21.5,1.1/4,8-8-8-5,39.9,67.1,7,467(+1),[地]渡瀬寛彰,谷謙介,36.0
202450010208,3,3,3,リュウノヒナコ,牝5,54,石堂響,1:21.5,アタマ,1-1-1-1,41.0,19.4,6,474(+1),[地]山口浩幸,蓑島竜一,22.5
202450010208,4,5,5,サティンボディス,牝4,54,鴨宮祥行,1:22.0,3,2-2-2-2,41.3,8.8,4,479(+2),[地]渡瀬寛彰,小橋亮太,13.5
202450010208,5,7,9,ハナバンダ,牝7,54,大柿一真,1:22.1,1/2,9-9-9-8,40.4,79.6,9,490(+5),[地]高馬元紘,門別敏朗,9.0
202450010208,6,2,2,ホンマモン,牝4,52,山本屋太,1:22.3,1,4-4-3-3,41.3,1.7,1,475(+3),[地]長倉功,（株）ニッシンホー,
202450010208,7,4,4,チェリーウラノス,牡7,54,佐々木世,1:22.6,1.1/2,11-11-10-11,40.3,67.2,8,466(+2),[地]中塚猛,小橋亮太,
202450010208,8,8,11,スターリーソング,牝6,54,下原理,1:22.6,アタマ,3-3-4-6,41.6,4.6,2,468(0),[地]高馬元紘,今井多満美,
202450010208,9,6,7,ニシノストーム,牡7,56,永井孝典,1:22.8,3/4,10-10-11-10,40.4,190.2,11,497(0),[地]栗林徹治,国信泰秀,
202450010208,10,6,6,タケマルルーチェ,牝7,54,高畑皓一,1:23.3,3,4-5-7-9,42.0,90.6,10,457(-7),[地]大塚信次,大黒富美子,
202450010208,11,7,8,レーヴスレアリーズ,牝4,54,井上幹太,1:23.4,クビ,6-6-6-7,42.1,9.8,5,436(-12),[地]田中範雄,村田繁實,
202465010202,1,8,8,マルホンミナミ,牝3,510,長澤幸太,2:04.5,,,,18.5,8,784(+5),[地]小北栄一,本寺政則,24.0
202465010202,2,6,6,サカノセンプー,牡3,530,船山蔵人,2:08.0,,,,4.7,3,908(+6),[地]村上慎一,大阪武,9.1
202465010202,3,7,7,キタノオオク,牝3,510,金田利貴,2:15.1,,,,9.2,5,924(-9),[地]久田守,稲谷義雄,5.2
202465010202,4,5,5,ジェイミータン,牝3,500,今井千尋,2:15.8,,,,2.8,1,894(+5),[地]今井茂雅,小森唯永,2.8
202465010202,5,2,2,ホクセイホープ,牡3,530,鈴木恵介,2:19.1,,,,4.2,2,852(-4),[地]松井浩文,（有）竹内産業,1.9
202465010202,6,1,1,ユウマラオー,牡3,530,西将太,2:26.4,,,,14.0,6,935(+8),[地]大友栄人,道垣内誠,
202465010202,7,4,4,キョウエイツバキ,牝3,510,村上章,2:27.5,,,,17.7,7,948(-8),[地]村上慎一,大野昇,
202465010202,8,8,9,アアモンドアスカ,牝3,510,渡来心路,2:32.1,,,,6.5,4,840(+7),[地]西邑春夫,小森唯永,
202465010202,9,3,3,ニセイリュウヒメ,牝3,510,島津新,2:50.5,,,,48.9,9,894(+7),[地]大友栄人,細川貞夫,
202450010207,1,2,2,ハスラー,牡4,56,笹田知宏,1:30.7,,5-4-4-2,39.6,2.7,2,508(-4),[地]新子雅司,石川達絵,70.0
202450010207,2,5,6,ディオファントス,牡4,56,田野豊三,1:31.5,5,10-10-8-4,39.6,7.0,3,508(+16),[地]田中範雄,阿部弘利,28.0
202450010207,3,4,4,サクラトップヒル,牡5,56,吉村智洋,1:31.6,1/2,4-4-1-1,40.6,2.4,1,507(0),[地]森澤友貴,（株）トップフェロ,17.5
202450010207,4,7,10,マーティンヒル,牡7,54,佐々木世,1:32.3,4,11-11-9-6,39.8,22.9,6,413(-3),[地]中塚猛,大戸志浦,10.5
