Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
199754101108,1,8,8,マルカイッキュウ,牡7,56,徳留康豊,1:44.9,,,,---,1,483(-1),"[他]

松岡利男",,100.0
199754101108,2,3,3,ヨシノキング,牡8,55,西川敏弘,1:44.9,アタマ,,,---,2,502(+5),"[他]

大関吉明",,35.0
199754101108,3,6,6,ヒンドパーサー,牡9,55,西内忍,1:45.8,4,,,---,5,451(0),"[他]

打越初男",,20.0
199754101108,4,7,7,ヒロユタカ,牡8,55,北野真弘,1:46.4,3,,,---,6,474(-1),"[他]

田中譲二",,15.0
199754101108,5,1,1,ルックアットミー,牝6,55,明神繁正,1:46.6,1,,,---,9,442(-4),"[他]

土居高知",,10.0
199754101108,6,8,9,アサクサガゼボー,牡8,53,川添明弘,1:46.7,クビ,,,---,8,480(+12),"[他]

松木啓助",,
199754101108,7,2,2,リッコージョオー,牝8,54,中越豊光,1:48.4,8,,,---,3,499(+7),"[他]

山岡恒一",,
199754101108,8,5,5,トモエギャル,牝8,54,戸梶由則,1:48.6,3/4,,,---,4,503(+10),"[他]

松岡利男",,
199754101108,9,4,4,ラッキーパイオニア,牡7,56,竹崎大祐,1:50.7,大,,,---,7,479(+5),"[他]

土居高知",,
199755101104,1,7,7,ミスターニイヴァス,牡4,56,川野幸治,1:36.2,,,,---,2,470(-6),[地]大島静夫,,54.0
199755101104,2,1,1,クニミダイオー,牡4,56,真島正徳,1:36.4,1,,,---,1,496(-7),[地]真島元徳,,21.6
199755101104,3,6,6,ムカワノイノリ,牝4,55,吉原正和,1:36.7,1.1/2,,,---,5,467(+2),[地]手島豊,,16.2
199755101104,4,4,4,コガネコクオー,牡4,56,成松修一,1:37.2,2.1/2,,,---,4,452(+4),[地]谷口祐治,,8.1
199755101104,5,2,2,タカヒロコスモス,牡4,56,安楽成秀,1:38.0,4,,,---,6,395(-2),"[他]

草野巧",,5.4
199755101104,6,7,8,ミスリム,牝4,55,三小田幸,1:38.4,2,,,---,3,479(+3),"[他]

池田及也",,
199755101104,7,3,3,ヒノデスプリング,牡4,56,長田進仁,1:38.4,クビ,,,---,7,422(+14),[地]下田泰広,,
199755101104,8,8,9,ピアニスト,牝4,55,中川竜馬,1:38.9,2.1/2,,,---,10,426(+3),"[他]

中野博",,
199755101104,9,8,10,トキノマジック,牡5,56,北村欣也,1:40.4,8,,,---,7,478(+6),"[他]

野元博実",,
199755101104,10,5,5,ヤマトシャイニング,牝5,55,福井慎也,1:40.8,2,,,---,9,450(+1),"[他]

松岡重已",,
199744101110,1,2,2,ラストシーン,牡6,55,的場文男,1:56.4,,,,---,2,518(+1),"[他]

寺田新太",,370.0
199744101110,2,1,1,セツザンオー,牡7,55,矢内博,1:56.4,ハナ,,,---,7,473(-3),"[他]

鈴木茂樹",,148.0
199744101110,3,5,5,トニーファースト,牡7,55,石崎隆之,1:57.1,3,,,---,6,429(-16),"[他]

辻野豊",,74.0
199744101110,4,7,7,パワーソブリン,牡5,55,桑島孝春,1:57.2,クビ,,,---,4,455(-4),"[他]

鈴木冨士",,55.5
199744101110,5,4,4,イナリフクオー,牡5,55,宮浦正行,1:57.3,3/4,,,---,3,465(-3),[地]福永二三,,37.0
199744101110,6,8,9,ホクシンパール,牝6,53,川本裕達,1:57.5,1,,,---,7,421(+2),"[他]

鏑木文一",,
199744101110,7,8,10,ゴットマザー,牝5,53,立花伸,1:57.5,ハナ,,,---,5,426(-2),"[他]

立花貢",,
199744101110,8,6,6,コバンイチ,牝5,53,坂井英光,1:57.8,1.1/2,,,---,10,452(-1),"[他]

鏑木文一",,
199744101110,9,7,8,エスティボンバー,牡5,55,佐藤祐樹,1:58.5,3,,,---,1,460(-3),"[他]

阪本一栄",,
199744101110,10,3,3,チヨノマークリオー,牡7,55,澤佳宏,2:02.2,大,,,---,9,509(+2),[地]高柳恒男,,
199756101107,1,7,7,ナムラヒミコ,牝4,55,田中隆仁,1:34.3,,,,---,8,516(0),"[他]

佐伯茂樹",,28.0
199756101107,2,3,3,ニホンピロジョーイ,セ4,56,牧野孝光,1:34.4,クビ,,,---,1,468(+6),[地]吉村務,,11.2
199756101107,3,2,2,チェリーフェアリー,牝4,55,吉井浩和,1:36.1,9,,,---,2,493(0),"[他]

大久保眞",,5.6
199756101107,4,8,9,サダノプリンセス,牝5,55,吉田隆三,1:37.2,6,,,---,3,490(+2),"[他]

中尾信一",,3.6
199756101107,5,8,8,フジノビックマン,牡4,56,中島裕明,1:37.3,1/2,,,---,5,457(0),[地]畑田修治,,2.0
199756101107,6,5,5,コノミスマイル,牝4,54,新町充寿,1:37.6,1.1/2,,,---,7,426(+8),"[他]

和田正美",,
199756101107,7,6,6,ウイニングシャワー,牡4,56,馬場万博,1:38.6,5,,,---,4,528(+16),"[他]

宮本芳吉",,
199756101107,8,1,1,ミスアカリ,牝4,55,岩本清隆,1:39.3,4,,,---,6,418(-2),[地]副島義弘,,
199756101107,9,4,4,キャロルショウリ,牝4,55,吉留孝司,1:39.8,2.1/2,,,---,9,404(0),"[他]

後藤禎文",,
199744101104,1,8,8,タカラブレンディー,牡4,54,的場文男,1:38.2,,,,---,1,480(0),[地]蛯名末五,,174.0
199744101104,2,1,1,ドリームファイト,牡4,54,石崎隆之,1:38.4,1,,,---,2,462(+2),[地]栗田裕光,,69.6
