Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
200850040801,1,2,2,ウイゴコロ,牝3,53,有馬澄男,1:29.5,,1-1-1-1,38.6,13.7,5,444(-2),[地]清水正人,池住安信,30.0
200850040801,2,8,9,トゥルモンドジョア,牡3,54,松浦聡志,1:29.7,1.1/4,2-2-2-3,38.6,9.8,3,507(+2),[地]長倉功,岡本豊明,6.0
200850040801,3,7,8,スマートカホー,牝3,53,北野真弘,1:29.9,1.1/2,6-7-3-2,38.5,1.8,1,477(+1),[地]野田学,岡田隆寛,3.0
200850040801,4,6,6,グラート,牝3,53,大山真吾,1:30.0,クビ,5-5-5-5,38.6,26.1,7,418(-3),[地]吉行龍穂,阿形逸雄,1.8
200850040801,5,5,5,カーネリアン,牝3,53,竹村達也,1:30.2,1.1/2,9-9-6-6,38.4,32.3,8,402(+2),[地]坂井光政,坂井守,1.2
200850040801,6,8,10,ヒカリノオーラ,牝3,53,渡瀬和幸,1:30.3,3/4,4-4-4-4,39.0,2.6,2,412(-1),[地]碇清次郎,岩瀬正志,
200850040801,7,4,4,プリンセスミホ,牝3,53,平原透雄,1:30.6,1.3/4,8-8-7-7,38.9,19.7,6,434(+4),[地]織田誠,櫨山慶次,
200850040801,8,7,7,スターオブバレエ,牝3,53,下原理,1:30.7,1/2,10-10-10-10,38.5,13.5,4,386(+2),[地]森沢友貴,奥田善男,
200850040801,9,3,3,アローファンタジー,牝3,52,茶畑雄誠,1:31.2,3,7-6-9-8,39.5,115.4,9,408(-5),[地]橋本和男,矢納さだよ,
200850040801,10,1,1,モエレプリティー,牝3,53,吉村智洋,1:32.0,5,3-3-8-8,40.7,161.5,10,392(-2),[地]橋本和男,中村和夫,
200850040803,1,5,5,ユキノジャガー,牝3,53,松平幸秀,1:27.7,,6-5-3-2,37.2,3.1,2,464(+3),[地]森沢憲一,松岡幸男,30.0
200850040803,2,8,10,ホクザンキングダム,牡3,54,木村健,1:28.4,4,1-1-1-1,38.2,1.3,1,481(+3),[地]橋本忠男,木本弘孝,6.0
200850040803,3,2,2,イケノエレクトラ,牝3,53,川原正一,1:29.8,9,7-7-5-5,39.1,21.6,4,392(-2),[地]織田誠,池添安雄,3.0
200850040803,4,3,3,ニューカマー,牡3,54,北野真弘,1:29.9,クビ,2-2-2-3,39.6,22.9,5,506(-3),[地]野田学,岡田牧雄,1.8
200850040803,5,1,1,ケンサフラン,牝3,53,小谷周平,1:30.2,2,4-3-4-4,39.7,21.3,3,404(-1),[地]森沢憲一,中西健造,1.2
200850040803,6,6,7,ハニーソオスイート,牝3,53,竹村達也,1:30.2,ハナ,10-9-7-7,39.0,583.1,11,461(-3),[地]野田忍,角山喜信,
200850040803,7,4,4,ユメノサスクワッチ,牡3,54,下原理,1:30.8,3.1/2,11-11-11-10,38.5,44.9,7,469(+1),[地]栗林徹治,岡崎明弘,
200850040803,8,7,8,フジエスアカデミー,牝3,53,平原透雄,1:30.9,3/4,8-8-9-8,39.7,388.7,10,385(-1),[地]野田忍,岡本敞司,
200850040803,9,6,6,マサテスコ,牝3,53,中越豊光,1:31.0,1/2,9-10-10-9,39.1,30.7,6,470(-2),[地]山本和之,広藤政弘,
200850040803,10,8,11,カミングマイウエー,牝3,53,西川進也,1:31.6,4,5-6-6-6,40.8,194.4,8,423(0),[地]荒山義則,小谷博一,
200850040803,11,7,9,サチノセレクション,牡3,54,板野央,1:33.7,大,3-4-8-11,43.0,233.3,9,433(+3),[地]野田忍,前野博幸,
