Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201850102505,1,3,3,ラチカベッラ,牝4,54,板野央,1:33.2,,7-7-2-1,40.3,2.2,1,529(-4),[地]田中範雄,（株）チャンピオン,35.0
201850102505,2,8,9,ヤマノブロンコ,牡4,56,中田貴士,1:33.3,1/2,2-2-3-3,41.0,3.8,3,470(+3),[地]野田忍,澤村敏雄,9.8
201850102505,3,7,7,タケマルドン,牡9,56,竹村達也,1:34.3,6,1-1-1-2,42.2,21.2,4,493(-1),[地]長倉功,竹内勝之,4.9
201850102505,4,8,10,アキラ,牡4,56,笹田知宏,1:34.4,1/2,8-8-8-6,41.1,53.5,6,475(+4),[地]保利幸作,薪浦英稔,3.5
201850102505,5,7,8,アドラーブルヒナノ,牝4,52,石堂響,1:34.5,クビ,2-2-3-4,42.3,41.4,5,417(+2),[地]栗林徹治,石川幸司,2.8
201850102505,6,1,1,ナリタアマランサス,牝4,54,松本幸祐,1:34.8,1.1/2,5-5-5-5,42.1,62.6,7,456(+7),[地]西村守幸,（株）オースミ,
201850102505,7,6,6,ハシノテンザンビ,牝4,53,田村直也,1:35.2,2.1/2,10-10-9-9,41.1,287.2,9,464(+6),[地]溝橋利喜,組）オールザベスト組,
201850102505,8,4,4,エスケートーラス,牡3,56,田中学,1:35.6,2.1/2,6-6-6-7,42.9,2.3,2,460(+10),[地]小牧毅,菅藤宗一,
201850102505,9,5,5,エイシンイザナミ,牝5,54,大柿一真,1:35.7,3/4,4-4-7-8,43.1,215.4,8,444(-6),[地]野田忍,田上雅春,
201850102505,10,2,2,クィーンストーリー,牝8,54,小谷周平,1:36.7,6,9-9-10-10,42.6,291.9,10,435(-5),[地]溝橋利喜,組）オールザベスト組,
201850102503,1,8,8,ハーキーステップ,牡2,55,永島太郎,1:31.7,,1-1-1-1,39.9,4.0,2,472(+4),[地]高本友芳,宮田美恵子,70.0
201850102503,2,4,4,サンシキヒエン,牡2,55,大柿一真,1:32.4,4,5-5-1-2,40.1,1.3,1,478(+10),[地]山口浩幸,津田浩一,19.6
201850102503,3,2,2,オオエフォーチュン,牡2,55,田中学,1:32.6,1.1/4,7-7-4-3,39.8,12.4,3,461(+13),[地]小村正也,川根幸晴,9.8
201850102503,4,3,3,ガミラスビート,牝2,54,山田雄大,1:34.2,10,6-6-6-6,41.4,249.2,9,421(+6),[地]大塚信次,藤井猛,7.0
201850102503,5,7,7,ヴァージンスマイル,牝2,54,笹田知宏,1:34.3,クビ,2-2-3-4,42.3,82.6,7,463(+2),[地]小牧毅,小川勲,5.6
