Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201153082106,1,7,7,ケリーズラブ,牝4,54,岡崎準,1:21.9,,2-2-2-1,39.4,3.2,1,432(+1),[地]桧山博史,新川泰博,12.0
201153082106,2,5,5,テールバインダー,牝4,54,黒川知弘,1:22.1,1,4-4-3-3,39.2,7.3,4,432(-1),[地]若林達彦,池田征二,2.4
201153082106,3,2,2,ホワイトモンスター,牡8,56,周藤直樹,1:22.2,クビ,6-6-5-4,39.0,23.3,9,476(+5),[地]江口秀博,種本守,1.2
201153082106,4,6,6,ララ,牝4,54,山田祥雄,1:22.4,1,1-1-1-1,39.9,5.7,3,436(+5),[地]外山清彦,浜本克己,0.6
201153082106,5,8,9,マルカコマンダー,牝4,54,楢崎功祐,1:23.2,4,4-5-4-5,40.3,9.3,6,419(+2),[地]松本満夫,村上俊信,
201153082106,6,3,3,マヒナビスティー,牝4,54,片桐正雪,1:23.2,クビ,7-8-8-7,39.7,15.5,8,452(+3),[地]桧山龍二,赤木勝利,
201153082106,7,4,4,ビービーアルセウス,セ4,56,嬉勝則,1:23.4,1,7-7-7-6,39.9,3.2,1,465(+11),[地]桧山龍二,赤木勝利,
201153082106,8,1,1,アーバンマーメイド,牝5,54,岡田祥嗣,1:23.6,1,9-9-9-9,39.5,8.8,5,442(+2),[地]鋤田誠二,山田春枝,
201153082106,9,8,8,スカイビスティー,牝4,54,佐原秀泰,1:24.1,2.1/2,3-3-6-8,41.1,13.1,7,454(-4),[地]桧山龍二,赤木勝利,
201153082110,1,5,5,ハートクン,牡3,56,周藤直樹,1:21.3,,1-1-1-1,39.0,12.1,4,424(0),[地]小嶺英喜,八木徹,17.0
201153082110,2,6,6,ゴールドキャンドル,牝3,54,松井伸也,1:21.7,2,5-5-4-2,38.4,2.0,1,439(+5),[地]鋤田誠二,吉山藤雄,3.4
201153082110,3,3,3,アイビスカラー,牝3,54,嬉勝則,1:22.0,1.1/2,6-6-6-5,38.6,32.2,8,407(+7),[地]小嶺英喜,吉田亮三,1.7
201153082110,4,8,8,ミラクルプー,牝3,54,岡崎準,1:22.0,ハナ,9-9-9-9,38.1,3.7,3,443(+6),[地]江口秀博,前野博幸,0.8
201153082110,5,1,1,ユノエスクード,牝3,54,池田敏樹,1:22.4,2,8-8-8-8,38.8,20.6,7,405(-6),[地]戸川吉和,平賀清,
201153082110,6,7,7,ナカドイシャープ,牝3,54,三村展久,1:22.6,1,3-4-5-6,39.3,14.3,5,437(+1),[地]小嶺英喜,渡辺尅人,
201153082110,7,8,9,リニアステップ,牡3,56,楢崎功祐,1:22.6,クビ,2-2-2-3,40.1,19.8,6,453(+6),[地]松本満夫,安井チヱ子,
201153082110,8,2,2,ニュームーン,牝3,54,藤本三郎,1:22.8,1,4-3-3-4,39.7,79.1,9,408(+3),[地]桧山龍二,赤木勝利,
201153082110,9,4,4,ラピッドリーサン,牝3,54,佐原秀泰,1:23.1,1.1/2,7-7-7-7,39.6,3.5,2,426(+3),[地]那俄性哲,天野洋一,
201153082109,1,8,8,ムツミマックス,牝3,54,池田敏樹,1:20.5,,3-3-2-1,38.4,3.0,1,477(-1),[地]末広卓己,藤井睦夫,18.0
201153082109,2,7,7,スカイサーファー,牡4,56,岡崎準,1:21.0,2.1/2,6-6-5-3,38.0,3.0,1,492(-8),[地]高本友芳,三浦千恵子,3.6
201153082109,3,3,3,シルクナイスガイ,牡5,56,山田祥雄,1:21.2,1,7-7-7-6,38.0,3.6,3,418(-6),[地]渡辺貞夫,下田政一,1.8
201153082109,4,4,4,ユメミルチカラ,牝3,53,岡村卓弥,1:21.6,2,4-4-4-4,39.3,5.0,4,408(+2),[地]高本敏明,古城登,0.9
201153082109,5,1,1,グラスレジェンド,牡5,56,楢崎功祐,1:22.0,2,5-5-5-7,39.4,13.3,5,499(+5),[地]渡辺貞夫,半沢,
201153082109,6,5,5,ミナミゼファー,牡7,56,黒川知弘,1:22.2,3/4,8-8-8-8,38.3,73.1,8,469(-3),[地]黒川幹生,矢野源太,
201153082109,7,8,9,ヒメキミ,牝5,54,周藤直樹,1:22.2,ハナ,1-1-1-2,40.3,15.6,6,416(-1),[地]小嶺英喜,森哲,
201153082109,8,6,6,コルシカタイム,牡9,56,渡辺博文,1:22.2,ハナ,9-9-9-9,38.2,43.0,7,431(0),[地]堀部重昭,酒井蔀,
201153082109,9,2,2,メイショウチュラマ,牝6,54,松井伸也,1:22.2,アタマ,2-2-3-5,40.1,91.4,9,456(+12),[地]外山清彦,岡田義夫,
201153082107,1,3,3,マイネルシトラス,牡3,56,三村展久,1:21.1,,1-1-1-1,38.8,1.2,1,476(+6),[地]別府真司,竹内鉄夫,16.0
201153082107,2,8,9,カザウタ,牝3,54,岡崎準,1:21.1,クビ,3-2-1-1,38.7,8.4,3,443(+2),[地]吉井勝宏,山下寿,3.2
201153082107,3,2,2,メイショウアサギリ,牡3,56,松井伸也,1:21.5,2,5-5-5-4,38.4,6.0,2,439(-1),[地]那俄性哲,浜本克己,1.6
201153082107,4,7,7,ナイストリップ,牝3,54,周藤直樹,1:21.8,1.1/2,2-3-3-3,39.0,23.5,5,407(0),[地]黒川幹生,田村義徳,0.8
201153082107,5,8,8,ダラットパレス,牝3,54,楢崎功祐,1:21.9,クビ,4-4-4-5,39.0,39.7,8,380(+8),[地]胡本友晴,柴原栄,
201153082107,6,6,6,クリスタルステージ,牝3,54,黒川知弘,1:22.4,2.1/2,6-6-6-6,38.9,25.8,6,453(+3),[地]徳本慶一,平賀真吾,
201153082107,7,1,1,コスモビートイット,牡3,56,片桐正雪,1:22.7,1.1/2,8-8-7-7,38.0,34.4,7,467(+1),[地]若林達彦,増田正則,
201153082107,8,4,4,タリスマン,牝3,54,嬉勝則,1:22.8,クビ,7-7-7-8,38.5,57.3,9,380(-4),[地]末広卓己,保成博文,
201153082107,9,5,5,フクサンボス,牡3,56,池田敏樹,1:23.3,2.1/2,9-9-9-9,37.8,20.7,4,461(+4),[地]末広卓己,保成博文,
201153082108,1,2,2,セトノジェントル,牡3,56,三村展久,1:20.9,,1-1-1-1,38.2,1.4,1,469(+4),[地]松木啓助,織田好和,17.0
201153082108,2,8,8,メイショウブロガー,牝3,53,岡村卓弥,1:21.4,2.1/2,7-7-5-5,37.7,4.7,2,439(-2),[地]高本敏明,古城登,3.4
201153082108,3,3,3,ギキリンゼン,牡3,56,楢崎功祐,1:21.5,1/2,4-3-3-3,38.4,30.9,7,456(0),[地]胡本友晴,八木徹,1.7
201153082108,4,6,6,クルセファイラブ,牝3,54,周藤直樹,1:22.1,3,6-5-6-4,38.5,13.3,4,446(0),[地]吉井勝宏,山下寿,0.8
201153082108,5,4,4,ローズサーペント,牝3,54,岡田祥嗣,1:22.1,クビ,2-2-2-2,39.3,59.0,9,393(-3),[地]徳本慶一,広藤政弘,
201153082108,6,8,9,ヒカルコンコルド,牝3,54,片桐正雪,1:22.4,1.1/2,5-5-7-7,38.8,29.5,6,451(+1),[地]徳本慶一,平賀真吾,
201153082108,7,1,1,ローズルビアン,牝3,54,松井伸也,1:22.5,1/2,8-8-8-8,38.4,6.0,3,395(+3),[地]若林達彦,星野金一,
201153082108,8,7,7,シッポナ,牡3,56,黒川知弘,1:22.9,2,3-4-4-6,39.7,46.3,8,450(+5),[地]黒川幹生,河合實貴男,
