Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
202045090106,1,3,3,ブレネンデリーベ,牝7,55,橋本直哉,1:32.7,,2-2-3-1,41.4,2.5,1,493(-6),[地]平山真希,吉井威博,80.0
202045090106,2,8,12,ミライヘノサイン,牝7,50,中島良美,1:33.4,3,7-7-5-5,41.3,15.7,8,452(-7),[地]冨田敏男,冨田藤男,30.4
202045090106,3,7,10,ナツィオナーレ,牝5,54,阪上忠匡,1:33.4,ハナ,10-9-7-9,40.9,5.2,2,438(-6),[地]野口寛仁,内海雅之,20.0
202045090106,4,8,11,アポロンテンリュウ,牡6,56,吉留孝司,1:33.5,1/2,11-11-11-8,41.0,80.7,11,510(-7),[地]吉田正美,冨田藤男,12.0
202045090106,5,6,8,ロッカーモーション,牝4,51,古岡勇樹,1:33.5,クビ,4-6-2-3,42.0,10.4,4,483(-3),[地]内野健二,（同）ＪＰＮ技研,9.6
202045090106,6,6,7,アキラメナイ,牡4,56,田中涼,1:33.6,クビ,9-9-8-7,41.5,12.2,6,480(-13),[地]山越光,金石守,
202045090106,7,2,2,ラビットボーテ,牝8,54,見越彬央,1:33.6,クビ,6-3-6-4,41.9,17.6,10,450(-6),[地]酒井一則,瀬戸竜男,
202045090106,8,4,4,ポイズンピル,牡5,53,赤津和希,1:33.9,1.1/2,8-8-9-10,41.8,10.4,5,459(-6),[地]牛房栄吉,荻田常人,
202045090106,9,5,5,マロンスター,牝7,54,高橋哲也,1:34.2,1.1/2,3-3-4-5,42.7,7.4,3,455(-4),[地]横山保,子安一光,
202045090106,10,1,1,イクスパイアーズ,牝4,54,笠野雄大,1:34.7,2.1/2,1-1-1-1,43.6,17.5,9,475(0),[地]水野貴史,谷口祐人,
202045090106,11,5,6,ワールドクィン,牝5,54,秋元耕成,1:36.8,大,4-5-10-11,44.5,15.0,7,438(-5),[地]柘榴浩樹,小嶋絹子,
202045090107,1,7,9,コパノキャリー,牝3,53,町田直希,0:54.9,,5-6,37.6,4.3,2,451(-2),[地]工藤伸輔,小林祥晃,120.0
202045090107,2,7,10,フォーチュンキセキ,牝6,54,藤江渉,0:55.0,3/4,6-8,37.4,112.0,11,489(+4),[地]山田質,小橋亮太,45.6
202045090107,3,1,1,グマナスティ,牝6,54,田中涼,0:55.0,ハナ,7-5,37.4,2.3,1,467(+4),[地]佐藤博紀,宮城寛也,30.0
202045090107,4,8,11,ブラックプリンス,牡4,56,橋本直哉,0:55.3,1.1/2,1-1,38.5,4.9,3,465(-3),[地]小久保智,国田正忠,18.0
202045090107,5,6,7,ロジセンス,牝6,53,櫻井光輔,0:55.3,ハナ,3-4,38.2,5.2,4,541(-3),[地]林隆之,（株）チャンピオン,14.4
202045090107,6,6,8,ハーベストタイム,牝4,51,古岡勇樹,0:55.4,3/4,9-9,37.8,347.1,12,436(0),[地]新井健児,大栗芳一,
202045090107,7,2,2,エスプリブルース,牡5,56,本田紀忠,0:55.4,アタマ,12-12,37.2,87.9,9,500(+2),[地]久保秀男,依田泰雄,
202045090107,8,4,4,サミット,牝6,54,秋元耕成,0:55.6,1,11-11,37.4,96.3,10,471(+6),[地]平田正一,（有）武田興業,
202045090107,9,3,3,ミネコガンバロウネ,牝5,54,寺島憂人,0:55.7,クビ,4-3,38.6,54.0,8,489(+4),[地]長谷川忍,早川正行,
202045090107,10,5,5,ガッティナーラ,牡6,56,伊藤裕人,0:55.8,1/2,10-9,37.9,45.2,7,490(-1),[地]河津裕昭,加藤興一,
202045090107,11,5,6,カルキノス,牝3,53,岡村裕基,0:55.8,アタマ,8-7,38.2,13.8,5,448(+6),[地]鈴木義久,（有）山春牧場,
