Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
202048071010,1,2,2,チャリャ,牝4,54,友森翔太,1:31.4,,1-1-1,39.4,1.7,1,468(+3),[地]植松則幸,（株）ファーストビ,32.0
202048071010,2,1,1,ミスジャスミン,牝4,54,藤原幹生,1:33.0,8,9-9-8,39.7,14.0,5,424(+4),[地]後藤正義,黒崎晶,10.2
202048071010,3,3,3,ルデュック,セ4,56,水野翔,1:33.0,ハナ,7-7-7,40.1,4.3,2,476(-1),[地]安部幸夫,西村健,5.8
202048071010,4,6,7,ムテキノオジョウ,牝5,54,戸部尚実,1:33.2,1,4-3-3,40.8,78.3,9,458(+1),[地]井手上慎,高橋進,3.8
202048071010,5,5,5,ライジングティアラ,牝7,54,今井貴大,1:33.3,1/2,5-4-4,40.8,33.8,7,446(-1),[地]塚田隆男,（有）谷川牧場,2.6
202048071010,6,7,9,ディストワルビー,牝5,54,丸山真一,1:33.4,1/2,6-6-2,40.9,27.2,6,421(-1),[地]竹下太,辻祐二,
202048071010,7,4,4,オンワードラスター,牝6,54,村上弘樹,1:34.1,3,8-8-6,41.1,57.0,8,465(-1),[地]宮本仁,中嶋隆,
202048071010,8,8,10,スカイスペクター,牝4,52,宮下瞳,1:34.5,2,3-2-5,42.3,7.8,4,456(0),[地]井手上慎,冨田清誠,
202048071010,9,6,6,モリノラピス,牝4,54,横井将人,1:35.0,2.1/2,10-10-10,41.5,86.2,10,465(-1),[地]安部幸夫,稲葉光昭,
202048071010,10,7,8,ホットスタンプ,牝4,54,丸野勝虎,1:35.8,4,2-4-9,43.3,7.4,3,475(+3),[地]藤ヶ崎一,伊藤彰敏,
202048071010,11,8,11,シラハタヤマ,牡5,56,大畑雅章,1:35.9,1/2,11-11-11,41.9,210.5,11,469(+2),[地]井手上慎,伊藤雅康,
202048071011,1,8,8,アスタークライ,牡6,54,筒井勇介,1:44.2,,5-5-1,40.6,30.1,6,463(+1),[地]原口次夫,加藤久枝,180.0
202048071011,2,3,3,エバーゴールド,牡6,53,宮下瞳,1:44.7,2.1/2,7-7-5,40.3,82.0,7,448(+4),[地]瀬戸口悟,瀬戸口サチ,57.6
202048071011,3,1,1,メモリートニック,牡6,57.5,友森翔太,1:45.0,1.1/2,1-1-2,42.2,4.4,2,453(-1),[地]塚田隆男,（株）シンザンクラ,32.4
202048071011,4,8,9,アセイラント,セ8,55,丸野勝虎,1:45.0,ハナ,3-3-4,41.8,8.4,3,525(+1),[地]角田輝也,山上和良,21.6
202048071011,5,7,7,カレドヴルフ,牡6,55,柿原翔,1:45.4,2,9-8-8,40.6,95.1,8,496(+4),[地]角田輝也,永田和彦,14.4
