Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
5,3,3,ホアピリ,牡4,56,陶文峰,0:59.1,1/2,6-5,36.0,12.2,5,495(-4),[地]菅原右吉,杉浦和也,0.9
6,1,1,サクラルモンド,牡5,56,村上忍,0:59.1,クビ,3-3,36.1,8.3,4,519(+2),[地]村上実,前田敏文,
7,7,10,アラマサコマンダー,牝6,54,関本淳,0:59.4,1.1/2,10-8,35.3,52.4,8,441(-7),[地]佐藤雅彦,佐藤弘樹,
8,4,4,ノーザンハリアー,セ4,56,大坪慎,0:59.5,1/2,3-6,36.5,129.1,10,439(-3),[地]平沢芳三,酒井孝敏,
9,5,5,コスモアンカー,牡4,56,斉藤雄一,0:59.6,1/2,8-9,35.7,42.5,6,457(-7),[地]村上昌幸,杉浦和也,
10,7,9,アルテッツァ,牝4,54,山本聡哉,0:59.6,アタマ,9-10,35.6,249.4,12,413(-1),[地]畠山信一,吉田勝利,
11,6,8,ジャッドマックス,牡5,56,千田洋,0:59.9,2,11-11,35.6,176.4,11,451(-5),[地]関本浩司,大黒富美子,
12,5,6,コパノテンジン,牡6,56,西谷泰宏,1:00.2,2,12-12,35.9,42.7,7,466(-15),[地]関本浩司,小野ジュディ,
1,2,2,イマジンジョン,牡5,56,村上忍,1:38.6,,2-1,37.9,1.5,1,491(+5),[地]畠山信一,湯沢寛,27.0
2,7,7,コアレスランナー,セ8,56,関本淳,1:39.1,3,4-3,38.0,12.5,4,434(-1),[地]熊谷昇,川村初美,5.4
3,1,1,ギンザマーシャル,牡4,56,陶文峰,1:39.2,クビ,5-3,38.1,13.6,5,532(-7),[地]菅原右吉,杉浦和也,2.7
4,3,3,レアルタ,牡4,56,菅原辰徳,1:39.2,ハナ,1-1,38.6,3.4,2,509(0),[地]千葉幸喜,上野忠,1.9
5,5,5,トップザバード,牡7,56,高松亮,1:40.4,7,6-5,38.9,9.5,3,499(-14),[地]佐藤祐司,高橋悦彌,0.8
6,4,4,シルクタイタン,牡8,56,南郷家全,1:40.5,クビ,7-7,38.6,92.8,7,469(-5),[地]村上昌幸,岩渕道良,
7,6,6,グラスシューター,牡6,56,斉藤雄一,1:41.0,3,3-5,40.1,28.5,6,499(-1),[地]小西重征,新井昭二,
1,3,3,マイネグラディウス,牝4,54,南郷家全,1:55.2,,7-5-4-4,37.8,15.1,6,406(+2),[地]吉田司,谷謙介,19.0
2,2,2,エイシンダッシュ,牡8,56,高橋悠里,1:55.3,クビ,4-4-5-5,37.8,1.3,1,476(+1),[地]瀬戸幸一,柴田浩二,3.8
3,5,5,ビーナスジュエリー,牝4,54,陶文峰,1:55.4,3/4,1-1-1-1,38.4,12.5,4,461(-1),[地]新田守,高橋敏英,1.9
4,1,1,ノーティカルスター,牡6,56,菅原辰徳,1:55.6,1,8-8-6-6,37.6,8.3,3,490(+1),[地]村上昌幸,高橋一郎,1.4
5,7,7,ワタリプリンセス,牝4,54,高松亮,1:56.3,4,3-3-3-3,39.0,7.7,2,444(-2),[地]板垣吉則,阿部作次,0.5
6,4,4,カバードブリッジ,牝8,54,山本政聡,1:56.5,1.1/2,6-7-8-7,38.3,73.5,8,456(0),[地]平沢芳三,松田敬一,
7,6,6,ヤマニンロゴス,牡5,56,菅原俊吏,1:56.6,クビ,2-2-2-2,39.5,13.8,5,487(-10),[地]伊藤和,土井睦秋,
8,8,8,トウカイアローネ,セ7,56,千田洋,1:57.3,4,5-6-7-8,39.0,41.6,7,496(-7),[地]菅原右吉,杉浦和也,
1,4,4,タケデンイエロー,セ6,56,山本聡哉,1:14.1,,2-1,37.1,2.0,1,454(-8),[地]吉田司,（同）ＪＰＮ技研,12.0
2,5,5,シャイニーグリーン,牡5,56,関本淳,1:14.7,4,4-4,37.2,3.0,2,442(-1),[地]熊谷昇,中川文雄,2.4
3,6,6,スターナイト,セ4,56,千田洋,1:14.8,クビ,3-3,37.5,4.0,3,419(-6),[地]平沢芳三,酒井孝敏,1.2
4,2,2,ムーンパイロット,牝6,54,大坪慎,1:15.0,1.1/2,5-5,37.3,7.2,4,437(+4),[地]城地俊光,斉田久光,0.9
5,1,1,アンリヴィエール,牝5,54,木村暁,1:16.1,7,1-2,39.2,40.5,5,442(-5),[地]及川良春,（有）ホースケア,0.3
6,3,3,プレシャスストーン,牝5,54,菊地康朗,1:16.3,1.1/4,6-6,38.3,47.3,6,432(0),[地]及川良春,（有）ホースケア,
1,7,7,タケショウレーブ,牡3,55,赤岡修次,1:28.2,,2-2-1-1,42.0,3.6,3,485(-10),[地]田中守,松倉淳,10.0
2,2,2,フォカッチャ,牝3,53,佐原秀泰,1:29.2,5,1-1-1-2,43.1,2.6,2,461(-6),[地]松木啓助,吉野茂久,2.5
3,3,3,ラストジョブ,牝3,53,宮川実,1:29.9,3,8-8-8-3,42.3,16.6,4,439(-6),[地]打越勇児,米津佳昭,1.2
4,1,1,ティーパンサー,牡3,52,妹尾浩一,1:30.2,1.1/2,5-5-5-4,43.0,17.1,5,443(-3),[地]打越勇児,小野ジュディ,0.8
5,8,8,ソングストレス,牝3,52,別府真衣,1:30.2,クビ,3-3-3-4,43.5,2.2,1,428(-5),[地]別府真司,西村專次,0.5
6,8,9,アキノムーン,牝3,53,西川敏弘,1:30.6,2,7-7-7-6,42.8,94.4,7,410(-1),[地]大関吉明,中内晴子,
7,4,4,バリングバー,牝3,53,中西達也,1:32.0,7,5-5-5-7,44.8,65.3,6,423(-1),[地]打越勇児,邑田昌平,
8,6,6,スマッシュヒット,牡3,55,西山裕貴,1:32.5,2.1/2,4-4-4-8,45.5,100.0,8,470(-3),[地]工藤英嗣,中内晴子,
9,5,5,ダイヤモンターニャ,牝5,54,岡村卓弥,1:33.9,7,9-9-9-9,45.1,170.0,9,462(-3),[地]雑賀秀介,巨山慶樹,
1,4,4,チヴリー,牝3,53,西川敏弘,1:27.9,,4-4-4-2,41.6,1.1,1,425(-5),[地]松木啓助,浜田常稔,10.0
2,6,6,ダルシットトーン,牝5,54,大沢誠志,1:28.0,1/2,1-1-1-1,42.8,4.1,2,449(+2),[地]田中譲二,過能英治,2.5
3,5,5,セトスピナー,牝3,53,中西達也,1:28.8,4,8-7-6-3,41.3,26.2,4,427(-1),[地]松木啓助,石本鈴雄,1.2
4,3,3,ルームシェア,牝3,53,山頭信義,1:30.0,6,7-7-8-5,42.3,118.6,8,476(-3),[地]別府真司,要海伸治,0.8
5,1,1,アポロフェアリー,牝3,53,岡村卓弥,1:30.6,3,5-5-5-7,44.0,50.4,5,428(0),[地]胡本友晴,森上隆子,0.5
6,2,2,カンノンサンデー,牝3,53,西森将司,1:30.7,1/2,6-6-6-6,43.2,201.7,9,405(-1),[地]東原己俊,（有）ホースケア,
7,8,9,ペロペロ,牝3,53,佐原秀泰,1:30.8,クビ,3-2-2-3,45.5,14.7,3,473(+1),[地]胡本友晴,岡田義雄,
8,7,7,スピードオーバー,牡6,56,上田将司,1:31.9,5,9-9-9-9,43.1,91.7,6,443(+1),[地]雑賀秀介,巨山京子,
9,8,8,パールドリフト,牝5,51,妹尾浩一,1:32.1,1,1-3-3-8,46.3,91.7,6,458(0),[地]東原己俊,巨山慶樹,
1,8,8,マイネルエルフ,牡8,55,別府真衣,1:26.5,,4-3-2-3,41.1,1.4,1,521(+2),[地]別府真司,下妻正次郎,13.0
2,6,6,シーフェリックス,牡5,56,永森大智,1:26.7,1,1-1-1-2,41.7,5.8,3,460(+3),[地]雑賀正光,藤田宗平,3.3
3,1,1,ディープランマ,牝5,54,宮川実,1:26.9,1,2-3-2-1,41.7,8.3,4,449(0),[地]打越勇児,大黒富美子,1.6
4,2,2,ドリームゼニス,牡8,56,嬉勝則,1:27.3,2,6-6-5-4,41.5,4.9,2,511(+4),[地]別府真司,吉橋英隆,1.1
5,7,7,セトノジャーニー,牡7,56,西川敏弘,1:28.5,6,2-2-2-5,43.2,26.1,5,522(+1),[地]松木啓助,吉野茂久,0.7
6,5,5,マルヨオーショウ,牡6,56,上田将司,1:29.2,3,5-5-6-6,43.2,77.6,7,463(-4),[地]国沢輝幸,角山喜信,
7,4,4,ツヨシノチカラ,牡6,56,宮川浩一,1:29.3,1/2,8-8-7-7,43.2,92.1,8,469(0),[地]別府真司,高沢正幸,
8,8,9,フジヤマパレード,牡5,53,妹尾浩一,1:29.7,2,9-9-9-8,43.2,138.2,9,452(-7),[地]宗石大,浜田修一,
9,3,3,ハリファックス,牡5,56,山頭信義,1:30.8,5,7-7-8-9,44.5,70.2,6,530(+1),[地]田中守,西岡透,
1,1,1,ナニワノゴンタクレ,牡3,55,永森大智,1:28.6,,7-6-6-1,41.1,16.0,4,506(-1),[地]雑賀正光,木村公子,10.0
2,8,10,キンノタマゴ,牡3,55,佐原秀泰,1:28.7,1/2,2-2-1-2,41.7,3.5,2,440(-4),[地]那俄性哲,（有）アシスタント,2.5
3,3,3,キンググレー,牡3,55,宮川実,1:28.8,1/2,4-4-4-2,41.6,6.8,3,458(-1),[地]打越勇児,西森鶴,1.2
4,5,5,ダッシュツキコ,牝10,54,大沢誠志,1:29.3,2.1/2,8-9-8-6,41.2,64.1,8,431(-2),[地]田中譲二,宮下洋,0.8
5,6,6,トゥイードルダム,セ4,56,赤岡修次,1:29.5,1,4-5-4-4,42.2,1.5,1,472(-6),[地]田中守,栗本八江,0.5
6,4,4,コインラブ,牝5,51,妹尾浩一,1:30.5,5,1-1-1-5,43.6,78.3,9,434(+2),[地]目迫大輔,（有）ホースケア,
7,7,8,ドレスアフェアー,牡7,56,宮川浩一,1:30.6,クビ,8-7-6-7,43.1,56.4,6,450(-6),[地]田中守,野本稔子,
8,7,7,パッショーナ,牝4,54,上田将司,1:31.0,2,3-3-3-8,43.8,45.4,5,371(-4),[地]国沢輝幸,西村光生,
9,2,2,セニョールベスト,牡15,56,西森将司,1:31.4,2,8-9-10-10,43.2,88.1,10,456(0),[地]宗石大,勝賀瀬和男,
10,8,9,アルビダ,牝7,53,下村瑠衣,1:31.4,クビ,6-8-8-9,43.3,58.7,7,472(-13),[地]宗石大,下妻正次郎,
1,3,3,シーセラピス,セ7,56,永森大智,1:25.6,,3-3-2-2,40.2,1.1,1,460(-4),[地]雑賀正光,藤田宗平,15.0
2,2,2,アメリカンディーゴ,牡5,55,西川敏弘,1:26.2,3,8-7-5-1,40.3,31.5,4,471(+1),[地]松木啓助,岡林英雄,3.8
3,8,11,マイネルプレジャー,牡5,56,嬉勝則,1:26.8,3,2-2-3-4,41.3,5.1,2,485(+1),[地]打越勇児,岡田義見,1.8
4,7,8,リュウスマイル,牡5,55,宮川実,1:27.0,1,7-8-7-5,40.4,84.0,6,488(-5),[地]打越勇児,高橋孝保,1.2
5,7,9,スレイプニル,牝7,53,中西達也,1:27.1,クビ,1-1-1-3,42.7,44.4,5,505(+4),[地]炭田健二,吉田泰男,0.8
6,6,7,ダイワルビア,牡10,53,妹尾浩一,1:27.6,2.1/2,6-6-6-7,41.2,100.8,8,504(-5),[地]打越勇児,組）Ｋ’ｓＨＯＲＳ,
7,5,5,ファンドリカップ,牡8,56,赤岡修次,1:27.7,1/2,4-3-4-6,42.1,9.7,3,499(-1),[地]雑賀正光,高橋成忠,
8,6,6,コスモマスタング,牡6,56,山頭信義,1:28.1,2,9-10-10-8,40.9,232.6,9,485(0),[地]田中守,杉浦和也,
9,8,10,グランドマルク,牡7,56,宮川浩一,1:29.6,7,11-11-11-10,42.1,274.9,10,441(-1),[地]田中守,冨田藤男,
10,1,1,ドラゴンウォー,牡4,56,上田将司,1:30.2,3,5-5-7-9,43.7,94.5,7,498(+4),[地]別府真司,吉橋英隆,
11,4,4,グッドジーン,牡4,56,西山裕貴,1:30.9,3,10-9-9-11,44.0,432.0,11,474(-7),[地]工藤英嗣,中内晴子,
1,6,6,クーファシーズンズ,牝3,53,永森大智,1:25.7,,1-1-1-1,40.3,1.1,1,453(0),[地]雑賀正光,小菅誠,12.0
2,3,3,フォレストピア,牡5,56,石本純也,1:26.7,5,4-5-2-2,40.9,18.7,3,478(+12),[地]田中伸一,（同）ＪＰＮ技研,3.0
3,2,2,ロマンティックベイ,牝5,54,中村尚平,1:27.2,2.1/2,10-10-8-4,40.5,131.7,8,444(-6),[地]雑賀正光,小菅誠,1.5
4,7,8,サンタンジェロ,牝6,54,中西達也,1:27.3,1/2,2-2-2-3,41.5,4.8,2,455(0),[地]松木啓助,石本鈴雄,1.0
5,8,9,サウレクィーン,牝5,54,山頭信義,1:27.7,2,4-3-4-5,41.8,22.6,4,458(-2),[地]田中譲二,過能英治,0.6
6,8,10,ムーンライトリリー,牝6,54,上田将司,1:28.2,2.1/2,6-7-7-10,41.6,94.6,7,419(-3),[地]国沢輝幸,吉田年實,
7,1,1,ダラットパレス,牝6,54,岡村卓弥,1:28.4,3/4,7-6-6-6,42.1,26.3,5,401(+2),[地]胡本友晴,柴原栄,
8,4,4,パウロ,牡6,55,別府真衣,1:28.4,アタマ,9-9-8-8,41.6,178.2,9,454(-3),[地]宗石大,浜田修一,
9,7,7,ブイアールラッキー,牝4,54,西川敏弘,1:28.6,1,8-8-10-7,41.5,75.7,6,424(+1),[地]大関吉明,弘田明博,
10,5,5,モエレスペクタクル,牡6,56,大沢誠志,1:29.6,5,2-3-5-9,43.6,178.2,9,507(+2),[地]田中譲二,過能英治,
1,7,8,ブルジュハリファ,牝5,54,宮川実,1:28.8,,1-1-1-1,43.9,3.2,1,430(-1),[地]細川忠義,西森鶴,11.0
2,3,3,ジャック,牡6,56,石本純也,1:29.0,1,4-6-5-3,43.1,11.9,6,478(+1),[地]田中譲二,高橋道子,2.8
3,2,2,イダテンハンター,牡4,56,岡村卓弥,1:29.1,3/4,2-2-2-2,43.4,7.5,4,439(-1),[地]平和人,高井邦明,1.4
4,8,11,ギャルソニエール,牝5,54,中西達也,1:29.1,ハナ,10-10-10-8,42.4,20.5,8,438(+5),[地]炭田健二,石井太郎,0.9
5,6,6,トウカイルノン,牡4,56,永森大智,1:29.4,1.1/2,8-8-7-4,43.0,3.2,2,437(-3),[地]打越勇児,邑田昌平,0.6
6,6,7,バンブーフリット,牡12,56,宮川浩一,1:30.0,3,11-11-11-6,42.9,45.6,11,488(+1),[地]田中守,野本稔子,
7,5,5,セトノランナー,牡7,56,西山裕貴,1:30.1,クビ,7-7-7-6,43.9,9.0,5,457(-1),[地]松木啓助,吉野茂久,
8,4,4,ユノミレー,牡5,56,嬉勝則,1:30.3,3/4,9-9-9-10,43.6,42.0,10,422(-2),[地]胡本友晴,平賀清,
9,7,9,ムーンシャワー,牝5,54,西森将司,1:30.3,クビ,4-4-3-9,44.5,37.0,9,437(-7),[地]胡本友晴,柴原栄,
10,1,1,メジャーデビュー,牝5,53,別府真衣,1:30.5,1,2-2-3-5,44.7,19.4,7,437(-1),[地]田中譲二,（有）ホースケア,
11,8,10,カネコメツヨシ,牡7,56,中村尚平,1:32.2,8,4-4-5-11,46.2,7.2,3,441(-5),[地]雑賀正光,高岡義雄,
1,3,3,パラッパラッパー,牡4,56,宮川実,1:26.7,,3-3-3-1,41.0,3.2,2,465(-7),[地]打越勇児,西森三智代,12.0
2,8,11,エンデュミオン,牡4,56,永森大智,1:27.9,6,5-4-3-2,42.1,2.1,1,514(-2),[地]雑賀正光,藤田宗平,3.0
3,7,8,ジャイロプレーン,牝5,54,中西達也,1:28.4,2.1/2,8-8-6-4,41.7,13.0,5,479(-3),[地]松木啓助,中山純子,1.5
4,1,1,スペシャルファイト,牡4,53,妹尾浩一,1:28.4,クビ,8-7-6-6,41.8,94.6,9,485(-1),[地]胡本友晴,西村潤仁,1.0
5,6,6,マイネヴィッキー,牝7,54,山頭信義,1:28.5,クビ,6-5-5-5,42.1,73.2,7,446(+1),[地]別府真司,高沢正幸,0.6
6,8,10,スペシャルムーン,牡6,55,別府真衣,1:29.0,2.1/2,2-2-2-7,43.4,5.0,3,490(+6),[地]別府真司,竹下浩一,
7,2,2,メイショウアサギリ,牡6,56,嬉勝則,1:29.0,ハナ,8-10-9-8,41.9,113.5,10,440(+3),[地]那俄性哲,岩元俊徳,
8,5,5,ミスフウジン,牝3,53,赤岡修次,1:29.2,1,1-1-1-3,43.8,9.2,4,436(0),[地]田中守,冨田藤男,
9,4,4,キタサンヤマビコ,セ4,56,西森将司,1:29.7,2.1/2,11-11-10-10,42.4,116.4,11,415(-8),[地]別府真司,要海伸治,
10,7,9,ドリームバンブー,牝8,54,中村尚平,1:29.7,アタマ,6-8-6-9,42.9,30.2,6,421(-6),[地]雑賀正光,河野誠一,
11,6,7,ビップパティエンス,牝5,54,西川敏弘,1:29.9,1,3-6-11-11,42.5,92.7,8,464(0),[地]大関吉明,弘田明博,
1,7,8,サイモンリッター,セ5,56,上田将司,1:26.9,,4-4-2-2,41.0,1.8,1,500(-5),[地]別府真司,澤田昭紀,14.0
2,1,1,マルチトップセダン,牡7,56,西川敏弘,1:26.9,アタマ,5-2-2-1,41.1,16.4,4,453(-5),[地]大関吉明,千頭喜代子,3.5
3,7,7,エイダイジャンプ,牡7,56,佐原秀泰,1:27.5,3,6-6-5-6,41.5,74.2,9,445(-1),[地]平和人,安岡日出男,1.7
4,4,4,チュニジアンブルー,牡8,56,嬉勝則,1:27.6,1/2,8-7-7-5,41.0,3.0,2,495(0),[地]別府真司,吉橋英隆,1.2
5,2,2,クレバーシャイン,牝4,54,赤岡修次,1:27.9,1.1/2,1-1-1-3,42.2,4.6,3,511(0),[地]田中守,冨田藤男,0.4
5,8,10,タイムブライト,牡6,55,別府真衣,1:27.9,同着,2-2-4-4,42.0,47.1,7,444(-2),[地]別府真司,山田康文,0.4
7,6,6,カイシュウウルフ,セ6,56,岡村卓弥,1:27.9,クビ,9-10-9-9,41.0,51.5,8,500(+7),[地]細川忠義,平宅正典,
8,5,5,ウエスタンジェミー,牝6,54,西森将司,1:28.3,2,9-9-8-8,41.6,46.6,6,434(+4),[地]別府真司,下妻正次郎,
9,8,9,タイヨウシーカー,牡5,56,西山裕貴,1:29.2,4,7-8-10-10,42.2,81.1,10,455(-2),[地]松木啓助,蕭敬意,
10,3,3,ファンシーベル,牝7,54,宮川実,1:29.2,アタマ,3-4-6-7,43.1,32.4,5,439(0),[地]炭田健二,野村文子,
1,7,8,オーセロワ,セ8,56,赤岡修次,1:27.1,,1-1-1-1,42.2,3.1,2,486(-2),[地]別府真司,吉橋英隆,12.0
2,5,5,ディープタッチ,牡6,56,宮川実,1:27.6,2.1/2,3-3-3-2,42.4,5.0,3,482(+4),[地]炭田健二,野村文子,3.0
3,2,2,アキノサフラン,牝5,53,別府真衣,1:27.6,ハナ,7-5-5-3,41.8,187.2,11,447(-4),[地]宗石大,浜田修一,1.5
4,6,7,アポロプラナー,セ4,56,佐原秀泰,1:27.6,クビ,3-4-4-4,42.2,30.5,7,462(+3),[地]田中譲二,過能英治,1.0
5,6,6,マキハタテフロン,牡5,56,嬉勝則,1:27.7,1/2,10-10-10-8,40.8,2.2,1,496(+1),[地]胡本友晴,森上隆子,0.6
6,3,3,ゲットスルー,牡7,56,西山裕貴,1:27.9,1,11-11-11-11,40.5,119.6,10,492(-4),[地]松木啓助,松本忠正,
7,8,11,リュウノハヤブサ,牡4,56,石本純也,1:28.2,1.1/2,9-9-9-7,42.2,21.6,5,468(+1),[地]国沢輝幸,蓑島竜一,
8,4,4,ニシケンムート,牝3,53,中西達也,1:28.3,1/2,7-8-6-6,42.4,8.0,4,455(-1),[地]炭田健二,西森鶴,
9,1,1,モンゴールド,牝5,54,岡村卓弥,1:28.8,2.1/2,2-2-2-5,43.8,24.1,6,463(+1),[地]平和人,高井邦明,
10,8,10,サマーアイ,牝7,54,永森大智,1:29.0,3/4,6-6-7-9,42.7,44.4,8,443(-2),[地]田中守,古賀慎一,
11,7,9,ハナニナレ,牝5,51,妹尾浩一,1:29.4,2,3-7-8-10,43.1,107.6,9,466(+5),[地]打越勇児,古味裕章,
1,8,8,ビッグスプラッシュ,牝3,53,永森大智,1:26.8,,1-1-1-1,42.1,3.6,2,411(+1),[地]雑賀正光,小菅誠,12.0
2,7,7,ダイワコルツ,牡6,56,大沢誠志,1:27.8,5,6-5-5-3,41.4,16.4,3,457(+1),[地]田中譲二,過能英治,3.0
3,6,6,バトルファイター,牡7,56,赤岡修次,1:28.2,2,2-3-2-2,43.4,1.2,1,497(-1),[地]田中守,冨田藤男,1.5
