Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
6,3,3,ナムラルビー,牝3,51,出水拓人,2:00.9,5,4-4-5-6,38.3,69.4,7,439(+3),[地]土井道隆,酒井孝敏,
7,4,4,エイシンメロディー,牝3,54,倉富隆一,2:01.1,1,6-5-7-7,38.3,11.9,5,464(+4),[地]北村欣也,（株）本城,
1,8,10,デンコウエポック,セ7,56,山口勲,1:30.0,,3-3-2-1,38.5,2.3,1,463(+5),[地]東眞市,林由真,24.0
2,7,9,オオシマテティス,牝4,54,石川慎将,1:30.4,2,5-5-5-4,38.3,26.8,6,458(+2),[地]山下定文,山田勇,7.2
3,1,1,ストームクルーズ,牡4,56,小松丈二,1:30.6,1.1/4,4-4-4-3,38.9,47.7,8,476(+3),[地]松島壽,村山光弘,2.4
4,5,5,シャイニンカーラ,牝5,54,鮫島克也,1:30.6,クビ,9-8-6-5,38.2,15.5,5,429(+2),[地]九日俊光,（同）ＪＰＮ技研,1.4
5,8,11,イリスマカニ,牡5,56,南谷圭哉,1:30.7,クビ,8-9-8-8,38.0,42.6,7,439(+11),[地]武藤敏明,欠畑圭一,1.0
6,2,2,フラヴィア,牝5,51,出水拓人,1:30.8,1/2,7-6-7-7,38.3,56.3,9,457(0),[地]中野博,小橋亮太,
7,7,8,ルミナスコースト,牝4,54,岡村健司,1:30.8,クビ,2-2-3-6,39.2,3.3,2,439(-3),[地]大垣敏夫,三岡有香,
8,3,3,ビッグダディ,牡5,56,山下裕貴,1:30.9,1/2,1-1-1-2,39.6,13.3,4,516(+4),[地]九日俊光,岡友則,
9,6,6,オーサム,セ4,56,長田進仁,1:31.0,3/4,11-11-11-11,37.2,3.7,3,481(+2),[地]中野博,三岡有香,
10,4,4,メイショウトヅガワ,牡5,56,川島拓,1:31.5,2.1/2,6-7-9-9,38.6,89.8,11,489(-7),[地]土井道隆,（同）ＪＰＮ技研,
11,6,7,シゲルキツネ,牝4,54,田中純,1:31.8,1.1/2,10-10-10-10,38.4,71.2,10,453(-1),[地]九日俊光,森中蕃,
1,5,5,サンサンテルヒメ,牝2,470,船山蔵人,2:36.2,,,,21.7,7,804(+6),[地]西邑春夫,船山喜勝,13.0
2,4,4,ツルイテンゾロ,牡2,490,長澤幸太,2:37.1,,,,1.8,1,860(-4),[地]大河原和,田中光儀,2.6
3,3,3,アクセラレータ,牝2,470,菊池一樹,2:50.9,,,,66.2,9,766(-2),[地]槻舘重人,細川貞夫,1.3
4,2,2,メトーフクヒメ,牝2,470,松田道明,2:57.7,,,,4.7,2,817(+15),[地]村上慎一,鈴木忠,0.7
5,8,8,プリュネル,牝2,470,島津新,3:13.8,,,,18.0,6,829(+10),[地]林豊,島津信,0.5
6,8,9,ホワイトハリケーン,牝2,470,渡来心路,3:22.3,,,,15.1,5,867(+5),[地]西邑春夫,大口哲夫,
7,6,6,カネハナ,牝2,470,中山直樹,3:22.5,,,,15.0,4,808(-8),[地]大橋和則,杉沢勝治,
8,1,1,ホープ,牝2,470,西謙一,4:23.5,,,,31.7,8,745(-22),[地]服部義幸,横井均,
9,7,7,ツカサゴールド,牡2,490,西将太,4:28.4,,,,4.9,3,806(+10),[地]久田守,川口晋司,
1,1,1,プリンセスライン,牝4,54,真島正徳,1:31.8,,4-3-3-1,39.8,1.1,1,440(+10),[地]三小田幸,古倉正一,21.0
2,2,2,サスナーシルニー,牡5,56,川島拓,1:32.7,5,8-8-4-3,40.1,6.8,2,418(-7),[地]土井道隆,酒井孝敏,6.3
3,4,4,ガーネットホープ,牝4,54,倉富隆一,1:32.7,クビ,1-1-1-2,41.0,11.2,3,426(-9),[地]川田孝好,丸岡啓一,2.1
4,3,3,メダカハドコヘ,牝5,54,長田進仁,1:32.8,1/2,7-7-8-8,40.1,24.2,5,439(-3),[地]中野博,下川明,1.3
5,6,6,イチザビーナス,牝5,51,出水拓人,1:33.1,1.1/2,3-4-5-5,40.7,99.0,8,471(-1),[地]矢野久美,三岡有香,0.8
6,8,9,ヤシマスマイル,牝5,54,田中純,1:33.6,2.1/2,5-5-6-6,41.1,55.1,7,438(0),[地]矢野久美,東廣美,
7,7,7,クラウンサングリア,セ5,56,田中直人,1:33.6,アタマ,6-6-7-7,41.0,41.1,6,503(+2),[地]手島勝利,眞保栄稔,
8,8,8,ワンダープトゥリ,牝4,54,山下裕貴,1:33.9,1.1/2,2-2-2-4,42.0,14.7,4,470(-10),[地]九日俊光,山本能成,
9,5,5,アーリーズベル,牝6,54,南谷圭哉,1:35.5,8,9-9-9-9,40.7,150.2,9,432(-11),[地]西久保政,（同）ＪＰＮ技研,
1,2,2,シラーグランツ,牝5,54,田中純,1:30.2,,6-6-5-4,38.1,2.6,1,476(+1),[地]山下定文,三岡陽,24.0
2,8,8,ロザンジェ,牡4,56,川島拓,1:30.9,4,3-3-3-3,39.1,4.7,3,468(+5),[地]武藤敏明,欠畑圭一,7.2
3,6,6,イツジョ,牝4,54,鮫島克也,1:31.0,3/4,1-1-1-1,39.9,4.8,4,466(0),[地]大島静夫,組）精風会,2.4
4,4,4,セイユウファイター,牡5,56,岡村健司,1:31.0,アタマ,2-2-2-2,39.3,3.8,2,512(-7),[地]手島勝利,松岡正二,1.4
5,1,1,エーシンタヒチ,牝8,54,倉富隆一,1:32.2,6,7-7-7-7,39.7,40.1,7,435(+5),[地]川田孝好,平野郁子,1.0
6,7,7,コールオンミー,牝4,54,吉田順治,1:32.3,1/2,4-5-6-6,40.1,12.3,5,450(+10),[地]三小田幸,北原大史,
7,5,5,ミーアンドチー,牝5,54,小松丈二,1:32.5,1,5-4-4-5,40.6,12.8,6,425(+3),[地]武藤敏明,（同）ＪＰＮ技研,
8,3,3,ビッグイージー,牡4,56,石川慎将,1:33.3,4,8-8-8-8,39.8,79.4,8,535(+4),[地]石川浩文,小原準一郎,
1,3,3,ワタシガンバルネ,牝4,54,小松丈二,1:26.8,,7-7-7-1,38.5,2.3,1,428(-4),[地]山下定文,山田勇,21.0
2,1,1,キクノビエント,牡4,56,川島拓,1:28.1,7,5-4-3-4,40.5,6.0,3,445(-1),[地]中野博,中丸清正,6.3
3,6,6,ベルファムレディ,牝4,51,出水拓人,1:28.5,2,2-2-2-2,41.2,16.7,7,418(-3),[地]中川竜馬,三岡有香,2.1
4,5,5,ヴィクトリーダンス,牝4,54,村松翔太,1:28.7,3/4,8-8-8-7,39.4,7.9,4,437(-5),[地]坂井孝義,三岡有香,1.3
5,7,7,カワイイオンナノコ,牝4,54,竹吉徹,1:28.8,3/4,3-3-4-3,41.2,10.4,5,385(-5),[地]平山宏秀,原久美子,0.8
6,2,2,ハクユウファイアー,牡6,56,石川慎将,1:28.8,アタマ,6-6-5-6,40.8,12.6,6,546(+5),[地]石川浩文,Ｈ．Ｉコーポレーション,
7,4,4,カトリーヌ,牝4,54,山下裕貴,1:29.1,1.1/2,9-9-9-9,39.7,39.6,8,476(+4),[地]中野博,三岡陽,
8,8,8,サイモンジェッター,牡5,56,南谷圭哉,1:29.9,4,4-5-6-8,41.9,65.3,9,444(-5),[地]東美義,（同）ＪＰＮ技研,
9,8,9,トゥーレドゥー,牝7,54,田中直人,1:30.2,1.1/2,1-1-1-5,43.0,3.7,2,473(-1),[地]井樋明正,成富直行,
1,6,6,ハクウンリュー,牡3,590,西将太,2:37.1,,,,15.9,9,943(+18),[地]松井浩文,高柳稔,12.0
2,2,2,トコトンガンバレ,牡3,590,村上章,2:39.0,,,,3.3,1,950(+22),[地]小林長吉,仲良一,2.4
3,7,8,ウィナーグラス,牝3,570,藤野俊一,2:39.2,,,,10.0,6,836(-2),[地]金田勇,長谷功,1.2
4,7,7,スマイルノチカラ,牝3,570,島津新,2:42.2,,,,6.1,2,938(+17),[地]小北栄一,赤麿秀人,0.7
5,1,1,メトータイショウ,牡3,590,赤塚健仁,2:52.7,,,,6.7,3,832(-20),[地]村上慎一,鈴木忠,0.4
6,8,9,クインイナバウア,牝3,570,西謙一,2:59.9,,,,7.2,5,917(+24),[地]服部義幸,伊藤敏彦,
7,5,5,テンカノサブロウ,牡3,590,長澤幸太,3:04.1,,,,11.7,7,929(+4),[地]服部義幸,安藤和治,
8,3,3,ウノフクヒメ,牝3,570,舘澤直央,3:14.5,,,,34.4,10,864(-9),[地]金田勇,宇野廣,
9,4,4,テシオヤマ,牝3,570,松田道明,3:25.8,,,,12.6,8,898(-29),[地]長部幸光,渡辺勇,
1,,2,Tenfold,牡3,53.5,サンタナ,1:50.49,,,,---,2,計不,[外]アスムッ,Winchell Thoroughbreds LLC & Three Chimneys Farm,
1,6,6,コウシュハウンカイ,牡8,735,藤本匠,1:56.0,,,,2.1,1,1105(+24),[地]松井浩文,秋田忍,32.0
2,5,5,マルミゴウカイ,牡5,715,藤野俊一,2:00.0,,,,2.3,2,1089(+4),[地]槻舘重人,宮本康弘,8.0
3,4,4,トレジャーハンター,牡11,710,阿部武臣,2:14.3,,,,14.2,4,1127(-4),[地]金田勇,高橋健二,3.8
4,7,7,スーパータイトル,牡8,705,島津新,2:20.3,,,,98.2,7,1031(-4),[地]金田勇,駒井鉄雄,2.5
5,2,2,ジェイワン,牡4,700,鈴木恵介,2:27.2,,,,4.4,3,1087(+15),[地]槻舘重人,小森唯永,1.6
6,1,1,アサヒリュウセイ,牡9,710,長澤幸太,2:31.3,,,,37.4,6,1079(+7),[地]松井浩文,（株）大阪畜産,
7,3,3,ソウクンボーイ,牡8,715,村上章,2:36.1,,,,29.9,5,1103(+7),[地]西邑春夫,石橋強,
1,3,3,ホクショウマサル,牡7,620,阿部武臣,2:03.2,,,,1.3,1,1156(+50),[地]坂本東一,井内紀子,12.0
2,7,7,マツリダワッショイ,牡8,620,山本正彦,2:31.8,,,,7.4,3,1053(-34),[地]田上忠夫,泉義範,2.4
3,4,4,マツリダバッハ,牡5,620,船山蔵人,2:32.1,,,,5.1,2,1013(-3),[地]田上忠夫,泉義範,1.2
4,6,6,キタタロー,牡5,620,中山直樹,2:36.6,,,,11.7,4,957(+5),[地]尾ヶ瀬富,尾ヶ瀬浩二,0.7
5,1,1,セトノケンブチ,牡11,620,島津新,2:45.4,,,,28.0,6,922(+1),[地]服部義幸,石川達敏,0.4
6,5,5,セトノサクラコ,牝7,600,長澤幸太,2:51.5,,,,21.8,5,901(+2),[地]服部義幸,松田勲,
7,2,2,ワタシモセトヨ,牝6,600,舘澤直央,3:12.4,,,,33.7,7,857(+16),[地]服部義幸,横井均,
1,5,5,オレノタイショウ,牡3,600,鈴木恵介,1:59.4,,,,5.3,4,1034(-5),[地]久田守,大森勝廣,12.0
2,2,2,アフロディーテ,牝3,580,西謙一,2:01.7,,,,10.1,5,920(+1),[地]西弘美,小向勝司,2.4
3,6,6,オールラウンダー,牡3,600,長澤幸太,2:03.8,,,,4.4,3,958(+8),[地]西弘美,小向勝司,1.2
4,1,1,ジェイファースト,牡3,600,西将太,2:04.9,,,,2.7,1,1025(-14),[地]金山明彦,小森唯永,0.7
5,8,9,サトクィーン,牝3,580,阿部武臣,2:20.3,,,,3.8,2,951(-8),[地]大友栄人,堂場聰志,0.4
6,3,3,ホッカイイチバン,牝3,580,船山蔵人,2:39.1,,,,166.5,9,870(+20),[地]坂本東一,竹澤一彦,
7,4,4,コウシュハアモーレ,牡3,600,菊池一樹,2:42.5,,,,71.7,8,960(-5),[地]西邑春夫,広瀬豪,
8,7,7,ラブリーリンドウ,牡4,600,渡来心路,2:55.3,,,,45.7,7,942(-11),[地]森芳浩,亀田英二,
9,8,8,アアモンドリュウ,セ3,590,藤野俊一,3:00.2,,,,11.8,6,1070(+32),[地]鈴木邦哉,川添保徳,
1,5,5,カブトボーイ,牡4,600,松田道明,1:58.9,,,,3.3,2,1035(+7),[地]小林長吉,甲地留良,12.0
2,3,3,スーパースピード,牡3,600,藤本匠,2:13.8,,,,6.4,3,971(0),[地]小林長吉,森山明男,2.4
3,2,2,キタイノエース,牡3,600,船山蔵人,2:15.4,,,,2.8,1,940(+5),[地]村上慎一,大熊金八,1.2
4,4,4,サンシルクラポピー,牝3,580,鈴木恵介,2:15.9,,,,9.1,4,1033(+4),[地]鈴木邦哉,川田章博,0.7
5,7,7,イナノシンザン,牝4,580,村上章,2:15.9,,,,20.1,8,957(+10),[地]小北栄一,稲場洋二,0.4
6,8,9,スペースワン,牡3,600,赤塚健仁,2:20.7,,,,10.9,5,904(+5),[地]中島敏博,杉岡正美,
7,1,1,カネササクラ,牝3,580,島津新,2:22.2,,,,16.1,7,983(+7),[地]村上慎一,青柳徳行,
8,6,6,キマグレキング,牡4,600,西将太,2:22.4,,,,12.0,6,961(+3),[地]長部幸光,新山正一郎,
9,8,8,コウシュハギョイ,牡3,600,藤野俊一,2:22.6,,,,20.2,9,1010(+11),[地]松井浩文,広瀬豪,
1,7,7,カミノチカラ,牡2,510,鈴木恵介,2:02.1,,,,1.8,1,944(0),[地]岩本利春,赤麿秀人,16.0
2,2,2,イナズマタイガー,牡2,510,阿部武臣,2:03.8,,,,6.5,4,846(-6),[地]坂本東一,阿部栄喜,3.2
3,1,1,ミントエース,牡2,510,菊池一樹,2:06.8,,,,12.7,5,852(0),[地]大橋和則,小倉たまき,1.6
4,3,3,キタカゼ,牡2,510,西謙一,2:17.6,,,,6.5,3,903(-42),[地]西弘美,丹治満夫,0.9
5,6,6,コマサンブラック,牡2,510,藤野俊一,2:18.9,,,,17.3,7,913(0),[地]金田勇,駒井鉄雄,0.6
6,4,4,サクラドリーマー,牡2,510,赤塚健仁,2:28.3,,,,14.1,6,877(-6),[地]今井茂雅,曽我部裕,
7,5,5,サカノウィナー,牝2,490,長澤幸太,2:33.3,,,,27.3,8,918(+7),[地]西康幸,（株）大阪畜産,
8,8,8,バッチ,牡2,510,藤本匠,2:44.5,,,,5.9,2,947(-10),[地]岩本利春,岩本英二,
1,5,5,シマノシンザン,牡7,640,渡来心路,1:50.8,,,,3.5,1,1020(-13),[地]坂本東一,佐藤範宏,14.0
2,6,6,オーシャンスター,牡5,640,赤塚健仁,1:56.0,,,,5.6,5,1054(-10),[地]中島敏博,舘野竜一,2.8
3,1,1,ミサキセンショー,牝6,620,藤本匠,1:57.9,,,,29.5,7,977(-6),[地]岩本利春,水上弘,1.4
4,4,4,サクセスホープ,牡5,640,阿部武臣,1:59.3,,,,3.8,2,975(-1),[地]坂本東一,氏原守男,0.8
5,8,8,レットフジ,牡10,640,西謙一,2:06.3,,,,5.2,4,1050(+14),[地]西弘美,大石正和,0.5
6,7,7,ラッセルクイン,牝5,620,菊池一樹,2:07.5,,,,38.1,8,992(0),[地]岡田定一,森信成,
7,3,3,キタノキャップ,牡5,640,西将太,2:09.1,,,,27.1,6,954(+9),[地]西康幸,熊谷信義,
8,2,2,ヨシノイチバンヒメ,牝6,620,船山蔵人,2:16.4,,,,4.1,3,1069(-6),[地]中島敏博,樋浦昇,
1,8,10,ジェイボーイ,牡2,490,藤本匠,2:16.4,,,,5.1,3,858(+3),[地]尾ヶ瀬富,小森唯永,13.0
2,7,7,クルミラクル,牝2,470,村上章,2:18.0,,,,2.5,1,851(-6),[地]谷あゆみ,高橋勝坦,2.6
3,1,1,ソダネー,牝2,470,渡来心路,2:20.2,,,,22.3,8,807(+8),[地]久田守,細野俊秀,1.3
4,5,5,コウシュハコンドル,牡2,490,西将太,2:21.8,,,,5.9,4,884(+11),[地]岡田定一,広瀬豪,0.7
5,6,6,フレイムバイヤー,セ2,480,西謙一,2:41.2,,,,17.6,6,809(-5),[地]金田勇,今野義雄,0.5
6,4,4,サロマオリュー,牝2,470,鈴木恵介,2:43.5,,,,12.6,5,880(-10),[地]久田守,稲谷義雄,
7,7,8,ハシノクィーン,牝2,470,中山直樹,2:47.2,,,,40.4,10,900(+5),[地]大友栄人,高橋史敏,
8,2,2,トップレディ,牝2,470,藤野俊一,2:47.8,,,,20.5,7,834(+26),[地]今井茂雅,中村光雄,
9,3,3,コウシュハセンプー,牡2,490,菊池一樹,2:50.7,,,,31.9,9,923(+6),[地]中島敏博,広瀬豪,
10,8,9,ハシノアリーナ,牝2,470,阿部武臣,3:34.9,,,,4.9,2,834(+3),[地]大友栄人,高橋史敏,
1,7,8,ホクショウゴールド,牡2,500,松田道明,1:52.2,,,,5.3,4,854(+2),[地]村上慎一,井内紀子,15.0
2,8,10,サカノダイヤ,牡2,500,菊池一樹,2:08.5,,,,2.9,1,875(+6),[地]田上忠夫,（株）大阪畜産,3.0
3,4,4,シンエイジョッパリ,牝2,480,赤塚健仁,2:10.2,,,,17.9,6,886(+8),[地]久田守,上口詩子,1.5
4,7,7,アオノゴッド,牡2,500,西謙一,2:20.5,,,,4.3,3,900(+9),[地]金田勇,青山修,0.9
5,3,3,アースサンダー,牡2,500,阿部武臣,2:26.0,,,,3.9,2,880(-5),[地]坂本東一,松山増男,0.6
6,6,6,レディパシュート,牝2,480,藤本匠,2:38.2,,,,30.4,8,825(0),[地]大河原和,秋葉守,
7,5,5,オレノカゲトラ,牡2,500,鈴木恵介,2:41.0,,,,12.0,5,916(-10),[地]久田守,大森勝廣,
8,2,2,マイアガレ,牡2,500,藤野俊一,2:44.7,,,,63.1,9,981(-23),[地]小林勝二,古川一志,
9,8,9,アアモンドイチバン,牝2,480,中山直樹,2:54.9,,,,122.7,10,819(-12),[地]山田勇作,田中光儀,
10,1,1,ジェイラベンダー,牝2,480,渡来心路,2:56.0,,,,20.8,7,836(+8),[地]坂本東一,小森唯永,
1,3,3,メヂカラ,牝4,600,鈴木恵介,1:50.3,,,,1.5,1,1030(+4),[地]岩本利春,赤麿秀人,12.0
2,1,1,リュウノカミ,牡4,620,松田道明,2:00.2,,,,4.3,2,984(-4),[地]小林長吉,川上優,2.4
3,4,4,サカノチサト,牝8,610,長澤幸太,2:00.6,,,,31.9,6,1065(-11),[地]小北栄一,（株）大阪畜産,1.2
4,2,2,フナノギムレット,牡4,620,船山蔵人,2:01.4,,,,8.0,3,1013(+4),[地]松井浩文,舩戸勝,0.7
5,7,7,ドントコイ,牡5,630,藤本匠,2:06.7,,,,12.8,4,1052(-6),[地]小林長吉,川上優,0.4
6,6,6,サカノイサムヒメ,牝4,600,島津新,2:08.0,,,,49.7,9,952(0),[地]松井浩文,（株）大阪畜産,
7,5,5,セナカ,牡7,630,菊池一樹,2:11.8,,,,14.1,5,1159(+11),[地]田上忠夫,（株）大阪畜産,
8,8,8,マツノダイジン,牡5,630,村上章,2:24.5,,,,40.5,8,988(0),[地]松井浩文,松井浩,
9,8,9,ムサシコマ,牡6,630,松本秀克,3:16.7,,,,34.9,7,994(+16),[地]久田守,細野俊秀,
1,,2,Channel Maker,セ4,55.5,ロザリオ,2:19.41,,,,---,3,計不,[外]モット,Wachtel Stable & Gary Barber,
1,,2,Promises Fulfilled,牡3,56,サエス,1:15.18,,,,---,2,計不,[外]ローマン,Robert J Baron,
1,,4,Imperial Hint,牡5,56,カステリ,1:08.98,,,,---,1,計不,[外]カルバハ,Raymond Mamone,
1,,4,Poet's Word,牡5,60,ドイル,2:25.84,,,,---,2,計不,[外]スタウト,Saeed Suhail,
1,,5,サンダリングブルー,,60,ベリー,2:09.4,,,,---,2,計不,,,
1,4,4,ケンガイア,牝2,54,矢野貴之,1:02.3,,1-1,38.0,1.5,1,461(0),[地]新井清重,中西宏彰,270.0
2,3,3,シャンパンムーン,牡2,54,高橋利幸,1:03.3,5,3-3,38.6,14.7,5,445(0),[地]函館一昭,小林克己,108.0
3,1,1,ケンゴッド,牡2,54,本田正重,1:03.4,3/4,4-4,38.6,3.3,2,470(0),[地]佐藤賢二,エンジェルレーシング,67.5
4,5,5,グレートフォンテン,牡2,54,真島大輔,1:04.3,4,2-2,39.8,9.0,4,466(0),[地]波多野健,吉橋興生,40.5
5,2,2,ホワイエ,牡2,54,川島正太,1:04.4,3/4,5-5,39.5,8.5,3,453(0),[地]岡林光浩,井手慶祐,27.0
1,8,8,イチリンソウ,牝3,54,繁田健一,1:18.3,,2-2-2,40.0,3.7,2,502(-7),[地]矢野義幸,石瀬浩三,120.0
2,4,4,ピーチキング,セ3,56,西村栄喜,1:18.9,3,7-4-4,40.0,16.9,4,451(-7),[地]山下貴之,堂守貴志,48.0
3,6,6,バックインスタイル,牡3,56,張田昂,1:19.8,4,5-3-3,41.2,1.3,1,472(0),[地]岡林光浩,平田修,30.0
4,2,2,バックラッシュ,牡3,56,實川純一,1:19.8,ハナ,1-1-1,41.6,7.3,3,509(-3),[地]稲益貴弘,上村洋司,18.0
5,7,7,アイファーアップル,牝3,54,岡部誠,1:20.3,2.1/2,4-5-5,41.0,24.4,5,433(+6),[地]佐々木功,中島稔,12.0
6,5,5,ビックバンガール,牝3,54,笠野雄大,1:22.3,大,3-5-6,43.0,61.5,6,457(+30),[地]佐藤厚弘,石井智,
7,1,1,マイティクレスト,牡3,56,田中力,1:22.5,3/4,6-7-7,42.9,84.2,7,408(+3),[地]渡辺薫,二瓶徹,
1,8,12,リュウノバーディ,牡4,56,山本聡紀,1:02.6,,6-5,37.9,12.1,6,461(0),[地]斉藤敏,蓑島竜一,90.0
2,5,7,ジェイケイステラ,牝4,55,今野忠成,1:02.7,1/2,3-3,38.5,3.1,1,488(0),[地]佐藤賢二,小谷野次郎,36.0
3,3,3,ラヴインパレス,牝5,54,和田譲治,1:02.9,1.1/2,4-4,38.6,8.0,4,449(+3),[地]伊藤滋規,（株）レックス,22.5
4,6,8,ケンブリッジアロー,牝6,54,仲野光馬,1:03.0,クビ,1-1,39.3,47.7,9,463(+11),[地]新井清重,中西桂子,13.5
5,2,2,ミスワイキキ,牝8,54,高橋利幸,1:03.6,3,8-8,38.2,42.0,8,460(+7),[地]新井清重,田中和治,9.0
6,7,11,アミフジテンショウ,牝7,54,野澤憲彦,1:03.6,アタマ,2-2,39.5,10.8,5,537(-8),[地]佐々木清,内藤好江,
7,1,1,エイシンスリーエス,牝4,54,岡部誠,1:03.7,クビ,5-6,39.1,27.9,7,456(+14),[地]伊藤滋規,杉浦和也,
8,4,4,ノーティインパクト,牡4,56,矢野貴之,1:03.9,1.1/2,10-10,38.1,3.6,2,439(+5),[地]坂本昇,小関昭次,
9,7,10,アクティブパワー,牝4,54,町田直希,1:04.2,1.1/2,12-12,38.1,3.9,3,460(+3),[地]佐々木功,潤間力夫,
10,8,13,オールジャパンラブ,牡8,56,柿本量平,1:04.3,3/4,7-7,39.0,200.7,12,497(+1),[地]渡辺薫,大槻信幸,
11,4,5,リンクスクリスタル,牝5,54,横川尚央,1:04.5,1.1/2,10-11,38.7,136.4,10,421(+4),[地]宮下靖旨,三村比呂志,
12,6,9,ナムラマリア,牝4,54,西村栄喜,1:04.6,クビ,9-9,39.0,203.6,13,399(+3),[地]宮下貴明,酒井孝敏,
