Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
1,7,10,ダンサリーノ,牝3,54,山本咲希,1:01.7,,3-1,37.7,1.5,1,438(+14),[地]田中淳司,三嶋昌春,25.0
2,7,9,アネゴ,牝3,54,阿部龍,1:01.7,アタマ,2-1,37.7,3.1,2,482(+4),[地]角川秀樹,（株）リトルブルー,5.0
3,4,4,アルクマール,牡3,56,井上幹太,1:01.9,1,6-4,36.8,22.9,5,470(0),[地]小野望,シグラップ・マネジメ,3.8
4,6,7,フジミ,牝3,54,亀井洋司,1:02.3,2,1-1,38.4,6.0,3,476(-2),[地]佐々木国,杉澤光雄,2.5
5,8,12,ポタラ,牝3,54,落合玄太,1:02.7,2,9-9,36.6,69.8,6,460(-2),[地]柳澤好美,（株）ボンズ,1.2
6,2,2,ルンタアグサン,牡8,56,坂下秀樹,1:02.7,クビ,6-6,37.6,278.8,8,496(-2),[地]米川伸也,藤村伸次,
7,5,5,ニットウシェリー,牝4,54,服部茂史,1:02.8,1/2,10-10,36.6,18.4,4,438(-4),[地]千葉津代,（有）日東牧場,
8,5,6,メイプルウッド,牝6,54,馬渕繁治,1:03.2,2,8-8,37.6,780.7,12,442(-6),[地]佐藤英明,小橋亮太,
9,6,8,キューティーメガミ,牝5,52,小野楓馬,1:03.4,1,4-5,38.9,90.1,7,474(+8),[地]田部和則,荒木克己,
10,8,11,ペンデュラム,牝5,54,小林靖幸,1:04.0,3,11-11,37.6,487.9,10,472(-6),[地]安田武広,門別敏朗,
11,3,3,カワイイリング,牝4,54,黒澤愛斗,1:04.2,1,12-12,37.5,364.3,9,482(+10),[地]恵多谷豊,門別初男,
12,1,1,バロンボーテ,牝4,54,岩橋勇二,1:04.3,3/4,4-6,39.8,535.8,11,438(+4),[地]秋田大助,乙訓史樹,
1,1,1,クラウソラス,牡3,56,石川倭,1:50.5,,3-2-3-1,40.4,4.9,3,476(-10),[地]川島雅人,杉浦和也,25.0
2,5,5,モズヘラクレス,牡3,56,落合玄太,1:50.8,1.1/2,2-2-2-1,40.8,2.4,2,534(0),[地]田中正二,須田靖之,5.0
3,8,8,ペルルドゥロゼ,牝3,54,服部茂史,1:51.9,5,7-7-7-7,39.3,13.2,4,428(+6),[地]山口竜一,近藤勝安,3.8
4,3,3,モンテクローネ,牝4,54,阿部龍,1:52.4,2.1/2,6-6-6-6,40.2,34.4,7,474(+2),[地]山田和久,槇本牧場,2.5
5,2,2,スペシャルトリップ,牡3,56,松井伸也,1:53.3,4,4-4-4-4,42.0,2.2,1,540(+4),[地]小野望,宮川純造,1.2
6,4,4,ヴァルス,牡3,56,阪野学,1:53.4,1/2,1-1-1-3,43.4,19.6,5,530(+8),[地]堂山芳則,清川孝徳,
7,7,7,クインズシナモン,牝3,52,小野楓馬,1:54.1,3,8-7-8-8,41.2,20.2,6,454(+2),[地]安田武広,亀田和弘,
8,6,6,ルンタウポポ,牡6,56,坂下秀樹,1:54.3,1,4-5-5-5,42.7,372.8,8,480(+2),[地]米川伸也,藤村伸次,
1,2,2,ドラゴンエアル,牡8,56,服部茂史,1:53.9,,3-3-3-3,38.8,1.4,1,506(+5),[地]田中淳司,飯田正剛,100.0
2,3,3,クラキングス,牡5,56,宮崎光行,1:54.0,3/4,7-8-8-6,37.5,17.8,6,520(+2),[地]村上正和,倉見利弘,20.0
3,4,4,アトス,牡4,55,五十嵐冬,1:54.7,3,1-1-1-1,41.0,7.7,4,448(0),[地]林和弘,中辻明,15.0
4,8,8,クオリティスタート,牝5,55,桑村真明,1:54.9,3/4,7-6-6-4,39.3,7.2,3,520(0),[地]角川秀樹,菅野守雄,10.0
5,1,1,センコーファースト,牡5,55,石川倭,1:55.1,1,6-6-7-6,39.2,35.8,7,466(0),[地]堂山芳則,門別善男,5.0
6,8,9,フレアリングダイヤ,牡4,54,山本咲希,1:55.2,クビ,4-4-5-5,39.8,6.7,2,502(+4),[地]村上正和,山口明彦,
7,5,5,スリラーインマニラ,セ6,56,阿部龍,1:55.3,1/2,2-1-2-1,41.6,64.5,8,456(+2),[地]小野望,古賀慎一,
8,7,7,ストーンリバー,牡5,57,井上幹太,1:55.8,2.1/2,4-5-3-8,40.4,16.8,5,516(+2),[地]堂山芳則,石川幸司,
9,6,6,ローズクランス,牡6,56,馬渕繁治,2:00.0,大,9-9-9-9,42.9,390.4,9,522(+2),[地]柳澤好美,中川健,
1,8,9,オペラサンデー,牡4,56,松井伸也,1:14.3,,3-3,37.8,7.7,3,452(0),[地]桧森邦夫,戸部政彦,25.0
2,2,2,ジュンエスポワール,牡4,56,阿部龍,1:14.5,1,6-4,37.7,16.7,5,494(+2),[地]佐久間雅,河合純二,5.0
3,7,8,セクシオンドール,牝3,52,小野楓馬,1:14.6,1/2,1-1,38.4,1.9,1,482(+12),[地]小野望,梶本尚嗣,3.8
4,4,4,マリーンワン,牝3,54,桑村真明,1:14.9,1.1/2,1-1,38.7,2.8,2,496(+12),[地]角川秀樹,（有）グランド牧場,2.5
5,7,7,エクスターミネート,セ3,56,黒澤愛斗,1:15.0,1/2,10-7,37.5,39.8,7,496(+4),[地]林和弘,飛渡隆,1.2
6,6,6,エララミンクス,牝4,54,宮崎光行,1:15.3,1.1/2,3-4,38.6,18.0,6,490(+10),[地]山田和久,村上幹夫,
7,8,10,スペシャルヒル,牡3,56,馬渕繁治,1:15.3,クビ,5-6,38.5,170.2,9,456(+12),[地]谷口常信,富岡豊,
8,3,3,コハルチャン,牝4,54,石川倭,1:15.8,2.1/2,7-8,38.6,9.7,4,444(+4),[地]小国博行,二口雅一,
9,5,5,ラッシュラッシュ,牝4,54,亀井洋司,1:15.9,1/2,7-8,38.8,153.2,8,462(+4),[地]秋田大助,北原大史,
10,1,1,ハタノダムール,牡5,56,井上俊彦,1:16.2,1.1/2,9-10,38.8,523.4,10,452(0),[地]櫻井拓章,吉武章,
1,8,11,ライフアンドソウル,牝3,54,山本咲希,1:14.0,,1-1,38.0,3.5,3,480(+28),[地]田中淳司,寳寄山拓樹,25.0
2,6,7,オールイズスパーブ,牝3,54,石川倭,1:14.6,3,1-1,38.6,2.0,1,452(0),[地]川島雅人,藤田在子,5.0
3,5,5,アイリスト,牝4,54,馬渕繁治,1:14.8,1,7-6,37.7,10.1,4,430(-6),[地]佐藤英明,柳橋俊昭,3.8
4,1,1,パーソナルビリーフ,牝3,52,小野楓馬,1:15.5,3,7-5,38.4,3.2,2,466(-2),[地]小野望,立山伸二,2.5
5,2,2,パル,牡10,56,小林靖幸,1:15.8,1.1/2,4-3,39.0,329.0,10,568(+4),[地]柳澤好美,小倉七五三二,1.2
6,6,6,ウィッシュリスト,牝4,54,井上俊彦,1:16.1,1.1/2,10-9,38.5,67.4,7,466(+2),[地]林和弘,平田修,
7,8,10,ニットウハルキ,セ9,56,桑村真明,1:16.1,クビ,11-11,37.7,127.7,8,552(+2),[地]佐久間雅,藤井謙,
8,7,9,ホワイトシスネ,牝5,54,落合玄太,1:16.1,アタマ,9-10,38.5,46.8,5,434(+4),[地]斉藤正弘,（有）龍光,
9,3,3,キャニオンアンジュ,牝4,54,坂下秀樹,1:16.3,1,5-8,39.2,61.1,6,410(+2),[地]米川伸也,谷川弘一郎,
10,7,8,ベニノラフィカ,牡6,56,亀井洋司,1:16.8,2.1/2,5-7,39.7,402.1,11,478(0),[地]黒川智貴,神野生男,
11,4,4,メイプルレジェンド,セ8,56,黒澤愛斗,1:17.0,1,3-4,40.2,228.5,9,506(0),[地]山田和久,村上幹夫,
1,8,11,ワッサンハート,牡2,55,服部茂史,1:14.6,,4-4,38.2,2.5,1,458(-4),[地]田中淳司,簗詰宜彦,50.0
2,8,10,トモノウイニング,牝2,54,宮崎光行,1:14.6,アタマ,3-2,38.4,3.4,2,456(0),[地]堂山芳則,（株）大高建設,10.0
3,6,7,エイシンアサヒダケ,牡2,55,石川倭,1:15.3,3,1-1,39.4,7.2,4,458(-8),[地]沼澤英知,光安了,7.5
4,1,1,ハルタ,牝2,54,阪野学,1:15.3,クビ,11-10,36.7,27.6,7,412(-4),[地]田中正二,（有）二風谷ファー,5.0
5,7,8,シザーハンズ,牝2,54,阿部龍,1:15.6,1.1/2,2-2,39.6,4.8,3,454(-2),[地]角川秀樹,（有）グランド牧場,2.5
6,5,5,ハートフルロマン,牝2,54,亀井洋司,1:15.6,ハナ,7-7,38.1,210.6,10,424(-6),[地]安田武広,戸崎善之,
7,3,3,イヴリーヌ,牝2,54,五十嵐冬,1:15.6,アタマ,6-5,38.5,15.1,6,426(-2),[地]佐久間雅,村山光弘,
8,7,9,シュペリエル,牡2,55,岩橋勇二,1:16.1,2.1/2,9-9,38.2,13.9,5,442(-4),[地]千葉津代,冨沢敦子,
9,4,4,カンタベリードーム,牡2,53,小野楓馬,1:16.4,1.1/2,8-8,38.7,46.2,8,414(+2),[地]石本孝博,峰哲馬,
10,2,2,ラキリン,牝2,54,松井伸也,1:17.8,7,10-10,39.7,292.1,11,392(-4),[地]斉藤正弘,水田栄之助,
11,6,6,ローレルミヤマ,牝2,54,黒澤愛斗,1:18.0,1,4-6,41.3,48.9,9,444(+4),[地]恵多谷豊,西森鶴,
1,2,2,レッドカード,牝2,54,井上俊彦,1:14.5,,8-8,37.6,34.3,7,502(+4),[地]林和弘,（有）バンブー牧場,200.0
2,4,4,カスタムオーダー,牡2,55,宮崎光行,1:14.6,1/2,11-11,37.2,1.9,1,486(0),[地]堂山芳則,吉田照哉,40.0
3,8,11,エイシンダンシャク,牡2,55,阪野学,1:14.7,クビ,2-1,38.4,6.7,4,428(-2),[地]田中正二,平井克彦,30.0
4,6,7,ジェネラルエリア,牝2,54,服部茂史,1:14.7,クビ,8-4,38.0,6.0,3,472(+12),[地]田中淳司,尾崎智大,20.0
5,5,5,ケリー,牝2,54,石川倭,1:14.9,1,2-1,38.6,35.0,8,488(+4),[地]米川昇,（有）フジワラ・フ,10.0
6,7,9,ギエムボレロ,牝2,54,落合玄太,1:15.0,クビ,5-8,38.4,11.0,5,432(-4),[地]山口竜一,（株）ＭＭＣ,
7,1,1,ネクサスエッジ,牝2,54,阿部龍,1:15.0,クビ,5-4,38.4,5.7,2,452(+4),[地]田中淳司,水谷昌晃,
8,7,8,リコーシーウルフ,牡2,55,五十嵐冬,1:15.3,1.1/2,10-10,38.6,53.3,9,480(+4),[地]川島洋人,土橋正雄,
9,3,3,エラボレート,牡2,55,井上幹太,1:15.7,2,7-4,39.0,92.0,11,442(+14),[地]山口竜一,伊達敏明,
10,6,6,フロイデプリマ,牝2,54,桑村真明,1:15.7,クビ,1-1,39.4,20.2,6,480(+16),[地]角川秀樹,田上豊,
11,8,10,スイートティアラ,牝2,54,松井伸也,1:16.9,6,2-4,40.6,62.1,10,428(+4),[地]斉藤正弘,岩崎僖澄,
1,5,5,ケンブリッジタイガ,牡7,56,森泰斗,1:38.1,,2-2-2-1,39.1,1.3,1,486(+4),[地]新井清重,中西宏彰,80.0
2,8,11,ピーチキング,セ4,56,笹川翼,1:38.2,クビ,3-3-3-2,39.0,4.5,2,429(-4),[地]山下貴之,堂守貴志,32.0
3,2,2,サンベリーニ,牝5,54,達城龍次,1:39.5,6,7-8-8-7,39.0,58.8,8,437(+2),[地]内野健二,長橋秀雄,20.0
4,7,9,モズメイダン,牡5,56,笠野雄大,1:39.7,1.1/2,5-4-4-4,40.3,41.6,7,480(-1),[地]柘榴浩樹,森田徹,12.0
5,5,6,ハイパワーゴッド,牡5,56,町田直希,1:40.0,1.1/2,12-12-12-11,38.9,21.7,5,476(-3),[地]佐々木功,潤間力夫,8.0
6,8,12,シュメッターリング,牡5,56,酒井忍,1:40.1,1/2,8-7-5-5,40.4,24.7,6,497(+8),[地]山田正実,秋元順紀,
7,3,3,リュウノオサ,牡4,56,仲野光馬,1:40.3,1.1/2,4-5-6-6,40.3,76.3,9,463(+7),[地]斉藤敏,蓑島竜一,
8,6,8,エスカ,牝7,54,増田充宏,1:40.7,2,6-6-7-8,40.5,15.1,3,443(+4),[地]加藤誠一,高岡浩行,
9,7,10,インヴィジブル,牡6,56,野澤憲彦,1:40.7,クビ,9-9-8-10,40.2,251.3,11,460(0),[地]玉井勝,廣川正之,
10,4,4,ウインストロベリー,牝4,54,山崎誠士,1:40.7,ハナ,1-1-1-3,41.8,16.7,4,464(-7),[地]酒井一則,崎森広道,
11,6,7,バジガクサリーレ,牡5,56,濱田達也,1:40.8,クビ,11-11-8-9,40.3,262.6,12,433(+3),[地]山中尊徳,（株）馬事学院,
12,1,1,ポッドキャッツ,牝7,54,秋元耕成,1:41.8,5,10-10-11-12,40.9,128.4,10,445(+9),[地]渋谷信博,石井太郎,
1,7,9,ゴールドパイロ,牝3,54,山崎誠士,1:17.3,,2-2-2,39.2,2.3,1,409(+1),[地]岩本洋,（同）クイック・ホー,120.0
2,5,5,ヴァルハラ,セ3,56,増田充宏,1:17.5,3/4,1-1-1,39.6,5.5,3,480(-5),[地]高月賢一,（同）ＪＰＮ技研,48.0
3,8,11,チュラ,牝3,54,山口達弥,1:18.0,2.1/2,6-4-4,39.5,32.8,8,401(-2),[地]林正人,松澤光洋,30.0
4,1,1,ライトビューティ,牝3,54,山中悠希,1:18.4,2,7-7-6,39.1,9.6,5,467(-4),[地]稲益貴弘,宮川保,18.0
5,2,2,ハーモニーソニック,セ3,53,福原杏,1:18.4,クビ,5-6-7,39.2,5.8,4,444(+4),[地]新井清重,日下部勝徳,12.0
6,7,10,シェナロイヤル,牡3,56,秋元耕成,1:18.8,2,9-8-8,38.9,214.3,11,488(-1),[地]吉田正美,冨田藤男,
7,5,6,ニシノサトル,牡3,56,見越彬央,1:19.2,2,4-5-5,40.5,74.7,10,471(-4),[地]冨田敏男,冨田藤男,
8,8,12,ダイリンツヨシ,牡3,56,實川純一,1:19.3,3/4,3-3-3,41.1,4.6,2,484(-9),[地]佐々木功,廣松一義,
9,4,4,ディグニティバイオ,牡3,56,石崎駿,1:19.8,2.1/2,8-9-9,39.8,32.6,7,488(+1),[地]岡林光浩,バイオ（株）,
10,6,7,レッツゴーピース,牝3,54,野澤憲彦,1:20.8,5,10-10-11,40.3,60.9,9,405(+2),[地]矢内博,（株）心頼ＬｏｏＰ,
11,6,8,マーシトミキタ,牡3,56,川島正太,1:21.1,1.1/2,12-12-12,40.5,17.6,6,457(+14),[地]矢野義幸,佐藤勝士,
12,3,3,テンザンペレ,牝3,54,藤江渉,1:22.4,6,11-10-10,41.9,290.7,12,420(-7),[地]酒井一則,平野司郎,
1,6,6,ハセノワールド,牝2,54,張田昂,1:16.2,,3-4-2,38.8,1.2,1,452(+1),[地]張田京,長谷川文夫,270.0
2,5,5,ゴールドセイバー,牡2,54,矢野貴之,1:16.9,3,7-7-7,38.2,10.1,3,467(-4),[地]高月賢一,鈴木基容,108.0
3,3,3,ワタリフレーム,牝2,54,山崎誠士,1:17.0,3/4,1-1-1,40.1,11.0,4,500(+2),[地]佐々木仁,阿部作次,67.5
4,7,7,ゴールデンオパール,牡2,54,伊藤裕人,1:17.1,クビ,6-5-5,39.2,22.9,6,471(+1),[地]岩本洋,日本スタンダード（,40.5
5,1,1,シナノビクター,牝2,54,増田充宏,1:17.2,3/4,5-3-3,39.9,21.3,5,433(0),[地]高月賢一,小林勝,27.0
6,2,2,レインボーマックス,牝2,54,本橋孝太,1:17.9,3,4-5-4,40.0,6.5,2,413(+6),[地]石井勝男,飯田総一郎,
7,4,4,ダイバキャッツアイ,牝2,54,内田利雄,1:21.7,大,2-2-6,44.6,128.1,7,437(0),[地]箕輪武,丹呉通孝,
1,1,1,インオンザレイク,牝3,54,森泰斗,1:16.1,,1-1-1,38.6,1.3,1,493(+7),[地]林幻,中村祐子,120.0
2,6,8,メイショウカクミチ,牡3,56,矢野貴之,1:16.9,4,4-3-3,38.9,9.3,3,437(-10),[地]鈴木義久,小林勝,48.0
3,3,3,モノノフノワザモノ,牡3,56,石崎駿,1:17.8,4,8-7-7,38.8,209.6,9,491(+3),[地]岡林光浩,内田玄祥,30.0
4,6,7,フェットチーネ,牝3,54,張田昂,1:18.1,1.1/2,2-2-2,40.4,3.9,2,427(+4),[地]岡林光浩,（有）下河辺トレー,18.0
5,5,5,ミナノキング,牡3,56,酒井忍,1:18.4,1.1/2,7-5-4,39.8,260.1,10,447(+3),[地]村田順一,蔵内優子,12.0
6,4,4,ジャストベリー,牝3,54,實川純一,1:18.5,クビ,3-4-5,40.2,314.5,12,437(+5),[地]玉井勝,橋本富夫,
7,2,2,スカーレットパワー,牝3,54,町田直希,1:18.8,1.1/2,12-11-10,39.0,40.8,6,434(+6),[地]佐々木功,潤間力夫,
8,5,6,レオズジャスパー,牡3,56,橋本直哉,1:19.0,1.1/2,11-12-12,39.1,149.7,8,497(+1),[地]平山真希,森田徹,
9,8,11,キングエド,牡3,56,和田譲治,1:19.3,1.1/2,9-7-9,40.3,94.7,7,503(-3),[地]石井勝男,浦安一番（有）,
10,7,9,ニシノコントラバス,牡3,56,保園翔也,1:19.3,クビ,10-10-11,39.9,303.4,11,490(+3),[地]川島豊,和氣竜彦,
11,7,10,アマノコマンダー,牡3,53,福原杏,1:19.6,1.1/2,6-9-8,40.5,35.7,5,481(+1),[地]水野貴史,谷口祐人,
12,8,12,ペシュウィズダム,牝3,54,見越彬央,1:19.8,1,5-6-6,41.1,13.4,4,431(+1),[地]酒井一則,伏田知義,
1,3,3,コパノリスティー,牝4,54,達城龍次,1:16.9,,1-1-1,39.1,2.0,1,466(-7),[地]山中尊徳,小林祐介,80.0
2,6,8,シェナノブチ,牡4,56,国分祐仁,1:17.3,2,3-4-4,39.1,239.5,12,410(-1),[地]冨田敏男,冨田藤男,32.0
3,8,12,アーバンブラック,牡4,56,笹川翼,1:17.7,2,5-2-3,39.7,10.2,4,447(-2),[地]平山真希,（同）ＪＰＮ技研,20.0
4,7,9,リュウノスターダム,牡5,56,和田譲治,1:17.7,クビ,6-5-5,39.3,5.8,3,471(-4),[地]斉藤敏,蓑島竜一,12.0
5,6,7,リンダーホーフ,牝4,54,濱田達也,1:17.8,1/2,10-7-7,39.0,12.2,5,403(+5),[地]函館一昭,宮川保,8.0
6,5,5,エイシンネイティヴ,牝4,54,藤江渉,1:17.8,ハナ,12-11-11,38.1,219.4,11,464(-5),[地]工藤伸輔,北原大史,
7,8,11,アリオス,牝6,54,笠野雄大,1:18.0,3/4,2-2-2,40.0,5.0,2,421(+3),[地]玉井勝,廣川正之,
8,2,2,カミノユリコ,牝4,54,酒井忍,1:18.0,ハナ,11-11-12,38.3,21.5,8,421(-8),[地]小澤宏次,岡本育枝,
9,7,10,コパノベスト,セ5,56,橋本直哉,1:18.4,2,4-5-6,40.0,47.8,9,484(+3),[地]岡田一男,丸田剛徳,
10,1,1,アポロンテンリュウ,牡5,56,寺島憂人,1:18.6,1,8-9-9,39.4,63.2,10,509(-5),[地]吉田正美,冨田藤男,
11,4,4,ケイツーフラン,牝5,54,伊藤裕人,1:18.8,1,7-9-10,39.6,16.7,7,448(0),[地]加藤誠一,楠本勝美,
12,5,6,ラブロイ,セ6,56,山口達弥,1:19.0,3/4,9-8-8,40.0,14.9,6,470(-2),[地]矢内博,角谷守正,
1,1,1,グラッブユアダイヤ,牝5,54,御神本訓,1:36.7,,1-1-1-1,39.4,6.4,3,471(-6),[地]川島正一,吉田照哉,260.0
2,3,3,ノースガッツ,牡5,56,酒井忍,1:37.0,1.1/2,9-8-6-6,38.6,32.2,10,492(-4),[地]斉藤敏,田中貴雄,104.0
3,2,2,トーセンアイアン,牡3,55,笹川翼,1:37.0,ハナ,2-2-2-2,39.5,7.0,4,519(0),[地]川島正一,島川隆哉,65.0
4,7,11,マサクニ,牡4,56,岡村健司,1:37.1,3/4,6-6-5-3,39.1,19.6,8,410(-6),[地]椎名廣明,田辺滋久,39.0
5,5,7,レオサーパス,牡7,56,西啓太,1:37.7,3,11-11-9-8,38.8,9.5,5,456(+3),[地]岡林光浩,田中博之,26.0
6,7,10,ヒガシリシャール,牡6,56,森泰斗,1:37.8,クビ,5-5-4-5,39.9,2.9,1,478(-4),[地]渡辺貴光,梁川正普,
7,8,12,プレシャスクイン,牝5,54,本橋孝太,1:37.9,クビ,7-7-8-11,39.3,6.4,2,483(+2),[地]石井勝男,竹内利子,
8,4,4,レオチェックメイト,牡5,56,張田昂,1:38.0,1/2,12-12-11-9,39.0,11.6,6,519(-2),[地]渡辺貴光,田中博之,
9,6,8,イントゥゾーン,牝5,54,山崎誠士,1:38.2,1,4-4-6-7,39.8,24.0,9,453(+2),[地]川島正一,吉田照哉,
10,4,5,エスティブレイド,牡4,56,笠野雄大,1:38.2,アタマ,10-10-11-10,39.2,34.9,11,410(-1),[地]山中尊徳,（有）エスティファ,
11,6,9,オリジナルポイント,牡5,56,左海誠二,1:38.4,1,3-3-3-4,40.7,12.4,7,492(+13),[地]林正人,島田明弘,
12,8,13,ダバイダバイ,牝3,53,山本聡紀,1:38.8,2,8-9-9-12,39.9,66.2,13,418(+14),[地]坂本昇,（株）本城,
13,5,6,マルボルクシチー,牡5,56,山口達弥,1:38.9,1/2,13-13-13-13,39.6,43.9,12,450(-1),[地]林正人,（株）友駿ホースク,
1,2,2,バーミンガム,牡4,56,御神本訓,1:14.8,,1-1-1,37.9,1.3,1,550(+6),[地]川島正一,（有）辻牧場,200.0
2,6,6,マイシップ,牡4,56,野澤憲彦,1:15.3,2.1/2,3-2-2,38.2,23.8,5,472(+3),[地]矢野義幸,豊島純,80.0
3,3,3,ナイトレイド,牝4,54,森泰斗,1:15.3,ハナ,6-6-6,37.9,5.3,2,512(+1),[地]山中尊徳,関田光男,50.0
4,1,1,ハンサムウーマン,牝4,54,笹川翼,1:15.7,2,5-5-4,38.4,21.1,4,412(+2),[地]石井勝男,福本次雄,30.0
5,5,5,フリッツァー,牡5,56,繁田健一,1:15.8,1/2,7-7-7,38.1,61.1,7,461(+4),[地]林正人,吉川朗,20.0
6,7,7,セイントビーナス,牝3,53,本田正重,1:15.8,ハナ,4-2-3,38.7,6.7,3,441(-9),[地]張田京,内海正章,
7,4,4,トーセンアスター,牝4,54,矢野貴之,1:16.7,4,2-2-5,39.6,33.1,6,466(+5),[地]米谷康秀,会田裕一,
8,8,9,ビンテージヴォーグ,牡7,56,石崎駿,1:17.4,3,9-9-9,37.3,115.8,9,491(+7),[地]佐藤賢二,（有）エッジ,
9,8,8,スズブルースカイ,牡3,55,仲野光馬,1:17.5,3/4,8-8-8,38.4,80.2,8,437(-18),[地]渋谷信博,鈴江良人,
1,7,10,タイセイレオーネ,牡3,55,矢野貴之,1:43.4,,1-1-1-1,38.7,1.9,1,479(+13),[地]山田信大,田中成奉,200.0
2,6,8,ヴァリアブル,牡3,55,森泰斗,1:44.1,3,12-11-11-10,37.3,6.8,4,511(+15),[地]山中尊徳,前田幸治,80.0
3,4,5,ビートフォーセール,牝5,54,笹川翼,1:44.3,1.1/2,4-3-2-2,39.3,5.9,3,487(-1),[地]山下貴之,竹下浩一,50.0
4,8,13,ヴィットリオ,牡6,56,御神本訓,1:44.9,3,5-5-5-5,39.6,4.1,2,508(-2),[地]岡林光浩,吉田和美,30.0
5,8,12,コールアングレ,牡5,56,和田譲治,1:44.9,アタマ,10-10-10-11,38.7,64.2,9,465(-3),[地]斉藤敏,水上ふじ子,20.0
6,6,9,チムニースイーパー,牡4,56,石崎駿,1:44.9,ハナ,9-9-9-8,38.8,20.0,5,433(-2),[地]渡辺貴光,吉田千津,
