Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
1,6,7,デュアルスウォード,牡7,58,菅原辰徳,1:12.0,,4-3,36.2,4.4,3,478(-6),[地]瀬戸幸一,鈴木雅俊,150.0
2,4,4,ライズライン,牡4,58,村上忍,1:12.1,クビ,2-1,36.7,1.6,1,467(0),[地]千葉幸喜,大久保和夫,30.0
3,3,3,アフリカンハンター,牡7,58,関本淳,1:12.3,1,5-5,36.3,18.1,4,506(-8),[地]城地俊光,大黒富美子,15.0
4,7,10,ランドオウジ,牡9,58,松本剛志,1:12.5,1,3-2,37.0,3.5,2,499(0),[地]千葉幸喜,高山直樹,10.5
5,7,9,ボストンリョウマ,牡7,58,菅原俊吏,1:12.9,2.1/2,9-9,36.3,57.5,7,494(+6),[地]佐々木由,菊地捷士,4.5
6,5,5,アマアマ,牝4,56,阿部英俊,1:13.5,4,7-7,37.4,283.3,11,447(+8),[地]佐々木由,井田荘一郎,
7,6,8,カリスマアキラ,牡6,58,坂口裕一,1:13.8,2,8-6,37.5,124.8,9,493(+4),[地]村上昌幸,大黒富美子,
8,5,6,ダブルスパーク,牝6,56,陶文峰,1:14.0,1.1/4,6-8,37.9,49.2,6,481(+1),[地]村上昌幸,大黒富美子,
9,2,2,スズヨシーズン,牡10,58,斉藤雄一,1:14.1,クビ,12-11,36.8,91.5,8,483(-4),[地]石川栄,三浦紀夫,
10,1,1,コウギョウデジタル,牝5,56,山本聡哉,1:14.5,2.1/2,11-11,37.4,37.4,5,494(-1),[地]菅原右吉,菊地捷士,
11,8,11,イグレシアス,牝4,56,高橋悠里,1:14.6,1/2,10-10,37.8,359.3,12,455(+8),[地]吉田司,古川忠一,
12,8,12,マイネヴァイザー,牝5,56,南郷家全,1:15.6,6,1-3,40.4,249.7,10,426(0),[地]城地俊光,大黒富美子,
1,4,4,タマニカテレバ,牝4,54,関本淳,1:15.3,,1-1,38.4,7.8,4,477(-2),[地]晴山厚司,昆亜紀夫,10.0
2,6,6,ボンボニエール,牝5,54,千田洋,1:15.3,ハナ,3-3,37.8,35.4,6,449(+3),[地]佐藤浩一,菊池一之,2.0
3,7,7,アルテッツァ,牝5,54,山本聡哉,1:15.3,ハナ,2-2,38.0,6.6,3,424(-7),[地]畠山信一,吉田勝利,1.0
4,3,3,イーサンヘモス,セ9,56,阿部英俊,1:15.6,1.1/2,5-4,38.0,24.7,5,476(-5),[地]佐々木由,谷謙介,0.7
5,5,5,アスペクト,牡6,56,大坪慎,1:15.7,3/4,5-6,38.1,1.4,1,496(-3),[地]桜田浩三,畠山誠,0.3
6,2,2,ユアーエブリシング,牝5,54,松本剛志,1:16.0,2,5-7,38.4,4.8,2,418(-14),[地]桜田康二,大信田和彦,
7,1,1,パルフェクレール,牝4,54,山本政聡,1:16.2,1,3-5,38.8,75.8,7,420(-2),[地]板垣吉則,山本憲明,
1,6,6,モルフェワイン,牝4,54,高松亮,1:40.5,,2-2,38.6,2.8,1,466(+6),[地]小林俊彦,大野春男,16.0
2,8,10,アルファジニアス,牡5,56,村上忍,1:40.7,3/4,3-3,38.6,4.8,4,487(+1),[地]桜田康二,佐藤善夫,3.2
3,8,9,エスカーダ,牡8,56,山本政聡,1:41.3,4,1-1,39.5,7.4,5,499(+22),[地]桜田浩樹,山本直樹,1.6
4,2,2,ヤマニンロゴス,牡6,53,鈴木麻優,1:41.7,2.1/2,5-6,39.2,3.9,2,491(+8),[地]伊藤和,土井睦秋,1.2
5,3,3,スマイルリリー,牝4,54,山本聡哉,1:41.9,1,5-4,39.5,44.3,7,456(+1),[地]佐藤雅彦,佐藤弘樹,0.4
6,5,5,スピニングゴッデス,牝5,54,松本剛志,1:41.9,アタマ,8-9,39.2,53.3,8,463(+4),[地]三野宮通,男沢喜惠子,
7,1,1,コスモリオ,牝6,54,坂口裕一,1:42.0,クビ,8-7,39.4,29.9,6,505(+6),[地]新田守,高橋樹,
8,7,7,ミンネゼンガー,牡4,56,菅原辰徳,1:42.1,1/2,7-8,39.5,4.7,3,507(+5),[地]瀬戸幸一,鈴木雅俊,
9,7,8,ファーマフレア,牝4,54,斉藤雄一,1:43.1,6,4-4,41.0,78.5,9,377(+2),[地]高橋純,中西功,
10,4,4,タケノルピナス,牝5,54,千田洋,1:44.2,7,10-10,40.7,203.8,10,485(-2),[地]三野宮通,浜谷春勝,
1,2,2,ヒダルゴ,牡4,56,木村暁,1:28.2,,1-1,39.4,7.0,3,489(+4),[地]石川栄,藤元厚雄,10.0
2,7,7,スターボウ,牝5,54,村上忍,1:28.2,アタマ,2-2,39.2,2.0,1,449(0),[地]村上実,佐々木寛明,2.0
3,5,5,ヤマニンラピエール,牝6,51,鈴木麻優,1:28.9,4,3-3,39.7,2.5,2,459(-3),[地]伊藤和,土井睦秋,1.0
4,3,3,ザキャッチ,牡7,56,山本政聡,1:29.1,1,6-6,39.1,9.5,4,473(-2),[地]工藤裕孝,藤村栄子,0.7
5,6,6,ホッコーレインボー,牝7,54,大坪慎,1:29.2,1/2,5-3,39.8,14.8,5,457(-1),[地]桜田浩三,畠山誠,0.3
6,4,4,タケデンエメラルド,牝7,54,関本淳,1:29.2,クビ,7-7,39.1,68.4,7,433(-3),[地]晴山厚司,昆亜紀夫,
7,1,1,タキノウェーブ,牡5,56,坂口裕一,1:29.7,3,3-5,39.5,28.7,6,438(-2),[地]城地俊光,吉田朋之,
1,2,2,イルミネートロード,牝3,54,桑野等,1:33.6,,5-5-5-3,40.0,5.9,4,440(+11),[地]佐藤茂,占部恵太,20.0
2,6,6,ヨシミツクン,牡3,56,藤田弘治,1:34.0,2,2-2-2-1,41.8,3.2,2,475(-5),[地]鈴木長次,（株）ファーストビ,4.0
3,7,7,オーミパルフェ,牝3,54,青柳正義,1:34.2,3/4,3-3-3-4,41.4,3.1,1,473(+6),[地]鈴木正也,岩崎僖澄,1.8
4,3,3,トーアノーブル,牝3,54,沖静男,1:34.2,クビ,1-1-1-2,42.0,10.3,5,469(0),[地]鈴木長次,進藤誠一,1.4
5,4,4,アポロムサシ,牡3,56,畑中信司,1:34.7,2.1/2,3-4-4-5,41.5,3.2,3,518(+4),[地]室井真文,（株）ファーストビ,0.8
6,5,5,トーアアルペン,牡3,56,鈴木太一,1:34.9,1,7-7-6-6,40.9,58.9,7,484(-1),[地]鈴木長次,進藤誠一,
7,8,8,カターニア,牝3,51,栗原大河,1:36.3,7,6-6-7-7,42.2,48.5,6,428(+3),[地]宗綱泰彦,（同）ＪＰＮ技研,
8,1,1,サインチャン,牝3,54,服部大地,1:36.9,3,8-8-8-8,41.9,61.1,8,445(+7),[地]井樋一也,山本浩志,
1,1,1,ジョウテンホープ,牡7,56,青柳正義,1:40.4,,1-1-1-1,41.2,2.9,2,467(-11),[地]高橋道雄,田邉久男,16.0
2,6,6,ベニノワンラブ,牡4,56,松戸政也,1:40.5,クビ,3-3-2-2,41.2,2.0,1,482(-3),[地]田嶋弘幸,紅谷,3.2
3,5,5,ムーンスケイプ,牝5,54,畑中信司,1:41.7,6,4-4-3-3,41.6,15.1,5,474(+9),[地]加藤和宏,嶋田孝徳,1.4
4,7,8,マイネルクロノス,牡4,53,柴田勇真,1:41.8,1/2,5-5-5-4,41.4,26.5,8,454(+3),[地]井樋一也,西尾信明,1.1
5,8,10,フレッシュモモ,牝10,54,桑野等,1:41.9,クビ,6-6-6-6,40.6,14.0,4,459(-2),[地]鷹尾雄治,松本芳武,0.6
6,4,4,ポーポイズ,牡6,56,池田敦,1:42.4,2.1/2,7-7-7-7,41.1,17.8,7,450(0),[地]岩切敏男,松沢幸雄,
7,2,2,アイサイオードリー,牝4,54,藤田弘治,1:42.9,2.1/2,8-9-9-9,41.1,8.8,3,376(-6),[地]室井真文,（株）ファーストビ,
8,3,3,ディアエアム,牝4,54,葛山晃平,1:42.9,ハナ,2-2-3-4,43.0,167.8,10,393(-5),[地]奥高平,今津敏美,
9,7,7,ワビチャ,セ4,56,堀場裕充,1:43.0,1/2,8-8-8-8,41.4,16.6,6,516(+5),[地]岩切敏男,西川宝三,
10,8,9,チェリーソング,牝6,54,服部大地,1:43.2,1,10-10-10-10,39.9,134.2,9,441(+4),[地]井樋一也,小柳猛,
1,2,2,アゲート,牝3,54,青柳正義,1:32.5,,1-1-1-1,41.6,9.7,5,437(-7),[地]鈴木正也,新村順一,20.0
2,7,7,コトノツヅミネ,牝3,54,桑野等,1:32.8,1.1/2,6-6-5-3,40.2,117.2,9,371(-4),[地]鈴木長次,山下勇,4.0
3,5,5,ショウナンワグナー,牡3,56,池田敦,1:32.9,1/2,2-3-2-1,41.5,3.2,2,466(-5),[地]高橋俊之,戸崎良信,1.8
4,3,3,プチテアートル,牝3,51,栗原大河,1:33.0,1/2,8-8-7-7,39.4,8.8,4,418(+5),[地]菅原欣也,小平進,1.4
5,8,10,サンクレイグ,セ3,56,堀場裕充,1:33.3,1.1/2,5-5-6-4,41.0,12.2,6,441(-1),[地]加藤和義,河崎五市,0.8
6,7,8,オースティン,牝3,54,畑中信司,1:33.6,1.1/2,7-7-7-7,40.2,16.1,7,422(+3),[地]金田一昌,平賀義貴,
7,6,6,メルシートウショウ,牝3,54,葛山晃平,1:33.6,クビ,4-4-4-4,41.9,2.6,1,451(+4),[地]菅原欣也,大黒富美子,
8,1,1,ウィザードリリー,牡3,56,沖静男,1:34.1,2.1/2,10-9-9-9,40.2,56.8,8,485(-1),[地]服部健一,谷謙介,
9,8,9,アズマタイムズ,牝3,54,田知弘久,1:34.2,1/2,2-2-2-4,42.9,6.0,3,438(+4),[地]金田一昌,杉浦和也,
10,4,4,ピーエムニイテンゴ,牡3,56,中島龍也,1:34.7,2.1/2,9-10-10-10,40.3,144.2,10,478(+2),[地]菅原欣也,小平進,
1,1,1,フルールドセリジェ,牝6,54,中島龍也,1:33.6,,2-2-1-1,40.4,1.5,1,482(+10),[地]高橋優子,畑中博文,16.0
2,8,10,セラミックロード,牡4,56,田知弘久,1:34.3,3,4-4-4-4,40.3,28.8,6,445(+2),[地]金田一昌,太田珠々子,3.2
3,7,7,ドラゴングレイス,牡4,53,栗原大河,1:34.4,1/2,3-3-3-2,41.2,9.2,3,440(+7),[地]菅原欣也,前田重夫,1.4
4,2,2,ピースピース,牡9,53,柴田勇真,1:34.8,2,4-4-4-5,41.1,18.3,5,474(+3),[地]高橋俊之,伊藤和彦,1.1
5,4,4,マイネシャイナー,牝4,54,桑野等,1:35.5,3,8-8-8-7,40.5,69.3,7,420(-4),[地]服部健一,谷謙介,0.6
6,3,3,グランピアノ,牝4,54,堀場裕充,1:35.6,1/2,1-1-1-2,42.4,3.5,2,485(+5),[地]中川雅之,松田整二,
7,8,9,カイタロスセブン,牡4,56,鈴木太一,1:36.0,2,7-7-6-6,41.7,100.9,9,488(-7),[地]金田一昌,湖山和子,
8,6,6,オメガジャスパ,セ9,56,服部大地,1:36.0,ハナ,10-10-10-10,39.9,76.5,8,434(-1),[地]井樋一也,小柳猛,
9,5,5,トップエンデヴァー,牡4,56,松戸政也,1:37.7,8,9-9-9-9,42.3,130.5,10,507(+3),[地]田嶋弘幸,田所英子,
10,7,8,マイネコンチェルト,牝4,54,沖静男,1:37.7,クビ,6-4-7-8,43.4,13.2,4,392(+3),[地]服部健一,谷謙介,
1,7,8,アイルビーホーム,牡4,56,平瀬城久,1:32.2,,2-2-1-1,38.9,1.0,1,496(-6),[地]佐藤茂,金子真人,16.0
2,5,5,ケンブリッジベラ,牝4,54,藤田弘治,1:32.8,3,1-1-1-1,39.5,28.0,4,410(+2),[地]黒木豊,宮本惠美子,3.2
3,7,7,ウルトラトップ,牝4,54,中島龍也,1:34.4,8,4-4-4-3,40.7,35.9,5,494(0),[地]松野勝己,畑中博文,1.4
4,8,9,ボンジュールショウ,牡4,56,沖静男,1:34.4,クビ,5-5-5-4,40.4,16.1,2,450(-5),[地]中川一男,吉村浩,1.1
5,6,6,オンワードオルデン,牡8,56,堀場裕充,1:34.8,2,9-8-7-7,40.5,71.9,7,502(-2),[地]加藤和宏,嶋田孝徳,0.6
6,8,10,ヒデノキセキ,牡8,56,畑中信司,1:35.2,2,3-3-3-4,41.6,16.4,3,493(-4),[地]寺田茂,川合貴生,
7,4,4,ディアルレイル,牝4,51,柴田勇真,1:35.5,1.1/2,7-9-9-9,40.7,63.9,6,416(+6),[地]鋤田誠二,吉山達也,
8,1,1,サンフォンタナ,牝4,54,池田敦,1:35.6,3/4,7-7-6-6,41.4,127.9,9,393(+3),[地]藤木一男,（同）ＪＰＮ技研,
9,2,2,キタハナ,牝4,54,田知弘久,1:35.7,3/4,6-6-8-8,41.3,127.9,9,455(+3),[地]金田一昌,北村守彦,
10,3,3,ビジンノカガミ,牝4,54,松戸政也,1:36.2,2.1/2,10-9-10-9,41.2,92.0,8,437(+1),[地]宗綱泰彦,大黒富美子,
1,4,4,マイネルシュプレム,牡3,56,藤田弘治,1:33.1,,1-1-1-1,39.5,1.3,1,460(-7),[地]鈴木長次,（株）ファーストビ,20.0
2,8,8,ジグザグデギザギザ,牝3,54,畑中信司,1:34.5,7,3-3-3-3,40.6,8.9,3,442(+8),[地]奥高平,酒井孝敏,4.0
3,3,3,ステアーズアリーチ,牡3,56,松戸政也,1:34.6,クビ,2-2-2-2,40.7,173.0,8,461(-3),[地]田嶋弘幸,今川博明,1.8
4,7,7,キタノスバル,牡3,56,沖静男,1:34.8,1,5-5-5-4,40.5,4.1,2,401(+1),[地]吉井敏雄,谷口清高,1.4
5,8,9,アヤノチェリー,牝3,54,桑野等,1:35.5,3,4-4-4-5,41.3,11.7,4,420(-4),[地]鈴木長次,後藤紘一,0.8
6,6,6,コサインチャン,牝3,54,池田敦,1:35.6,1/2,8-7-6-6,40.4,32.1,5,392(+3),[地]奥高平,村瀬正,
7,2,2,アスカブルーム,牡3,56,堀場裕充,1:38.8,大,7-8-8-8,42.3,162.8,7,476(-5),[地]宗綱泰彦,（同）ＪＰＮ技研,
8,5,5,シュテルン,牝3,51,栗原大河,1:39.1,1.1/2,6-6-7-7,43.3,64.3,6,418(-2),[地]松野勝己,（株）ファーストビ,
1,6,6,ファイヤウィード,牝3,54,米倉知,1:39.9,,2-2-1-1,39.8,1.4,1,495(+11),[地]中川雅之,松田整二,20.0
2,4,4,アパラパチア,牡3,56,堀場裕充,1:40.5,3,1-1-2-2,40.4,16.7,4,429(-3),[地]宗綱泰彦,大黒富美子,4.0
3,3,3,プラチナウィンド,牝3,54,青柳正義,1:40.9,2,3-3-3-3,40.5,4.0,2,432(-4),[地]中川雅之,松田整二,1.8
4,7,7,ショウナンバディー,牡3,56,池田敦,1:41.0,3/4,3-4-4-4,40.4,5.1,3,463(-1),[地]佐藤茂,米田博,1.4
5,5,5,フジサンベア,牝3,51,柴田勇真,1:41.5,2.1/2,5-5-5-5,40.5,19.7,5,426(+3),[地]高橋俊之,藤田秀行,0.8
6,1,1,ダイワレミグラン,牡3,53,栗原大河,1:43.5,大,7-7-7-7,41.8,68.8,6,456(+6),[地]野田幸雄,成瀬功,
7,2,2,ハッピーマリッジ,牝3,54,桑野等,1:43.6,クビ,6-5-6-6,42.4,169.0,7,417(+4),[地]鈴木長次,（株）ファーストビ,
1,5,5,スーパーフレア,牝3,51,栗原大河,1:39.3,,1-1-1-1,38.9,5.6,2,417(-6),[地]菅原欣也,（同）ＪＰＮ技研,20.0
2,8,9,マツノエンジェル,牝3,54,中島龍也,1:40.1,4,2-2-1-2,39.7,6.6,3,399(-6),[地]高橋優子,松村秀征,4.0
3,1,1,ハタノビエント,牝3,54,葛山晃平,1:40.5,2,4-5-4-3,39.9,6.7,4,437(-5),[地]菅原欣也,橋本義次,1.8
4,7,8,ブラックシューター,牝3,54,藤田弘治,1:40.9,2,4-4-3-4,40.3,21.5,8,442(+15),[地]黒木豊,新村順一,1.4
5,3,3,ホーリーバーン,牝3,54,吉原寛人,1:41.1,1,10-10-6-5,39.8,2.0,1,446(+4),[地]加藤和義,東邦男,0.8
6,6,6,セレナイト,牝3,54,松戸政也,1:41.2,クビ,6-6-7-6,40.1,9.5,5,428(-1),[地]菅原欣也,大黒富美子,
7,7,7,パックオブライズ,牝3,54,鈴木太一,1:41.3,1/2,2-2-5-6,40.7,31.4,9,420(-1),[地]中川一男,橋本博子,
8,2,2,ホシヅキヨ,牝3,54,畑中信司,1:41.5,1.1/2,9-8-9-9,39.6,21.4,7,424(+5),[地]金田一昌,杉浦和也,
9,8,10,リバティ,牡3,56,池田敦,1:42.0,2.1/2,8-9-8-8,40.2,17.3,6,542(+10),[地]高橋俊之,草野光夫,
10,4,4,シテール,牡3,56,服部大地,1:46.0,大,7-7-10-10,44.4,116.4,10,478(+19),[地]青山義明,（有）ホースケア,
1,3,3,オープンマーケット,牡3,56,田知弘久,1:32.7,,6-6-4-2,38.9,3.8,3,485(-3),[地]金田一昌,中田了也,20.0
2,1,1,ノアズドリーム,牝3,54,堀場裕充,1:32.8,1/2,4-3-1-1,39.6,7.8,4,439(-3),[地]加藤和義,東邦男,4.0
3,7,7,エイコオヴィグラス,牡3,56,鈴木太一,1:34.2,7,1-1-2-3,41.0,2.7,1,488(-5),[地]加藤和義,東邦男,1.8
4,6,6,ケージーロザンナ,牝3,54,沖静男,1:34.3,1/2,2-2-3-4,40.7,8.7,5,433(+5),[地]服部健一,谷謙介,1.4
5,5,5,エイダイカーン,牝3,51,柴田勇真,1:34.4,1/2,6-7-6-5,40.0,19.3,6,415(-3),[地]佐藤茂,（有）東振牧場,0.8
6,8,8,オーサムレディ,牝3,54,葛山晃平,1:35.0,3,3-4-5-6,41.2,3.2,2,440(+6),[地]佐藤茂,堀江貞幸,
7,2,2,アガタティアラ,牝3,54,桑野等,1:35.1,1/2,5-5-6-6,41.0,59.2,7,438(-4),[地]鈴木長次,石山紘,
8,4,4,ステツクテンテン,牡3,53,栗原大河,1:35.4,1.1/2,8-8-8-8,40.6,63.4,8,473(0),[地]藤木一男,（同）ＪＰＮ技研,
1,5,5,ラストノート,セ8,56,田知弘久,1:50.8,,5-3-4-3,38.9,18.9,4,471(+5),[地]金田一昌,前迫義幸,30.0
2,2,2,ドライトウショウ,牝4,54,平瀬城久,1:50.9,クビ,2-2-2-1,39.4,3.3,3,459(-1),[地]金田一昌,堀内一夫,6.0
3,6,6,セレブリティトーク,牝6,54,桑野等,1:51.4,2.1/2,7-7-8-4,39.1,61.8,7,483(0),[地]吉井敏雄,谷口清高,2.7
4,8,11,スガノタイトル,牡6,56,吉原寛人,1:51.4,クビ,6-5-6-5,39.1,19.1,5,459(+2),[地]金田一昌,菅原光博,2.1
5,1,1,スプリングデジレ,牝5,54,松戸政也,1:51.5,1/2,1-1-1-1,40.0,174.9,10,483(+3),[地]黒木豊,宮本惠美子,1.2
6,3,3,シェイプリー,牝6,54,葛山晃平,1:51.5,アタマ,8-9-7-8,38.8,37.5,6,479(-8),[地]菅原欣也,大黒富美子,
7,7,9,トウショウヴォワ,牡4,56,畑中信司,1:51.9,2,8-7-5-7,39.8,2.2,1,466(-2),[地]佐藤茂,トウショウ産業,
8,8,10,ヤマチョウサン,牡9,56,藤田弘治,1:53.0,5,11-11-11-9,39.4,80.6,8,469(-5),[地]黒木豊,宮本惠美子,
9,6,7,ヴリルボルドー,牡4,56,青柳正義,1:53.3,1.1/2,3-3-3-6,41.4,2.9,2,453(+8),[地]高橋道雄,谷川幸男,
10,4,4,トーホウセイバー,牡4,53,栗原大河,1:54.3,5,4-6-9-10,41.1,87.4,9,514(-1),[地]菅原欣也,大黒富美子,
11,7,8,アルファジョイー,牡6,56,沖静男,1:54.5,1.1/2,10-10-10-11,40.9,279.0,11,497(+4),[地]青山義明,（有）ホースケア,
1,8,11,トウショウブリッツ,牡11,56,藤田弘治,1:37.4,,1-1-1-1,39.6,2.7,1,504(+6),[地]佐藤茂,トウショウ産業,23.0
2,3,3,メジャーダンディー,牡6,56,青柳正義,1:37.9,2.1/2,5-3-3-3,39.9,19.0,5,478(-3),[地]中川雅之,吉田博俊,4.6
