Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
1,3,3,ラモントルドール,牝4,54,大畑雅章,1:30.4,,1-1-1,38.6,1.1,1,493(-2),[地]今津博之,林由真,22.0
2,6,6,トーホウシルエット,牡6,56,岡部誠,1:31.2,4,3-3-3,39.1,6.5,2,528(+1),[地]井手上慎,江津和人,5.5
3,5,5,ベルヴィサージュ,牝5,54,丸山真一,1:31.4,1.1/2,2-2-2,39.4,20.0,4,471(+3),[地]坂口義幸,太田雅貴,2.2
4,8,11,ライトフォーミー,牡5,56,加藤聡一,1:32.0,3,4-4-4,39.7,30.2,5,542(+1),[地]坂口義幸,（同）ＪＰＮ技研,1.3
5,1,1,フリーゴーイング,牡4,55,木之前葵,1:32.1,3/4,5-5-6,39.6,104.6,8,479(+1),[地]錦見勇夫,山本忍,0.9
6,7,8,ケイサンパルプンテ,牡4,56,柿原翔,1:32.3,1.1/2,6-6-5,39.7,8.4,3,450(+5),[地]角田輝也,中西桂子,
7,6,7,サンレイフレンチ,牝7,54,友森翔太,1:32.3,アタマ,10-10-9,38.8,333.2,10,413(-3),[地]坂口義幸,永井宏明,
8,4,4,ウォーターエイト,牡7,56,今井貴大,1:32.4,1/2,8-7-7,39.6,100.6,7,473(+1),[地]塚田隆男,山岡良一,
9,8,10,ロックガール,牝6,54,山田祥雄,1:32.7,1.1/2,7-8-8,39.7,50.6,6,439(-1),[地]藤ヶ崎一,服部康夫,
10,2,2,チェリートレジャー,牡5,56,加藤誓二,1:33.5,4,11-11-10,39.9,105.6,9,515(+5),[地]高橋俊之,村瀬正,
11,7,9,レオアクティブ,牡9,56,東川公則,1:33.5,アタマ,9-9-10,40.1,333.2,10,470(-2),[地]錦見勇夫,山本忍,
1,8,8,セルリアンラビット,牡9,56,大畑雅章,1:44.2,,5-5-4,39.3,3.6,2,462(+2),[地]今津博之,生田敏成,44.0
2,6,6,インストアイベント,牡8,56,岡部誠,1:44.4,3/4,4-3-2,39.7,1.5,1,486(-3),[地]角田輝也,岩田幸哉,11.0
3,3,3,マスターリデル,牡6,56,加藤聡一,1:44.8,2,1-1-1,40.4,3.9,3,484(-1),[地]瀬戸口悟,吉岡泰恵,4.4
4,4,4,タイセイドライヴ,牡5,56,友森翔太,1:45.1,1.1/2,8-7-6,39.8,92.0,6,423(-2),[地]坂口義幸,谷謙介,2.6
5,5,5,アルファメール,牡8,56,柿原翔,1:45.4,1.1/2,9-9-8,39.8,74.9,5,508(+1),[地]藤ヶ崎一,井上敦嗣,1.8
6,7,7,リップルトウショウ,牝5,54,山田祥雄,1:46.1,3,7-6-5,40.9,262.9,9,464(-2),[地]今津勝之,武村學,
7,2,2,セイプレジール,牡4,56,丸野勝虎,1:46.3,3/4,2-2-3,41.8,94.1,7,482(+1),[地]加藤和義,（有）モリクニ,
8,8,9,ゲスワット,牝6,54,佐藤友則,1:46.6,1.1/2,3-4-7,41.8,108.9,8,464(-3),[地]原口次夫,加藤千豊,
9,1,1,ディアヒラリー,牝5,54,東川公則,1:48.7,大,6-7-9,43.4,22.2,4,457(0),[地]角田輝也,永田和彦,
1,1,1,フロリダパンサー,牡7,56,筒井勇介,1:30.8,,1-1-1,37.6,2.2,1,488(+6),[地]笹野博司,林由真,28.0
2,2,2,セルリアンコスモ,牡6,56,大畑雅章,1:31.4,3,3-3-2,37.7,2.4,2,524(-4),[地]今津博之,生田敏成,7.0
3,3,3,リチャード,牡6,56,村上弘樹,1:31.7,1.1/2,6-5-4,37.7,6.0,3,494(-1),[地]瀬戸口悟,太田雅貴,2.8
4,8,9,オーゴンワンダー,牝5,54,岡部誠,1:32.0,1.1/2,2-2-3,38.6,12.4,5,433(-1),[地]井手上慎,冨田清誠,1.7
5,6,6,プレジデントスワン,牝4,53,木之前葵,1:32.1,1/2,4-4-4,38.3,8.2,4,408(-1),[地]角田輝也,（株）馬事学院,1.1
6,8,8,セルリアンラッシュ,牡7,56,戸部尚実,1:32.7,3,5-5-6,38.7,24.4,6,474(+5),[地]井手上慎,冨田清誠,
7,7,7,トーホウボンバー,牡7,56,加藤聡一,1:32.8,クビ,8-8-7,38.4,60.8,8,482(-4),[地]原口次夫,大橋由喜,
8,4,4,エターナルユース,牝5,54,東川公則,1:32.9,1/2,9-9-8,38.5,43.0,7,423(0),[地]藤ヶ崎一,玉田博志,
9,5,5,メイショウコルシカ,牡6,56,丹羽克輝,1:33.6,3,7-7-9,39.3,180.3,9,462(-8),[地]地辺幸一,（株）ファーストビ,
1,8,11,ハルヲヨブオンナ,牝4,54,岡部誠,1:45.6,,3-2-1,38.5,1.0,1,459(-2),[地]金田一昌,浅沼広幸,22.0
2,6,6,メイケイオリオン,牡5,56,丹羽克輝,1:46.9,6,4-4-4,39.8,69.2,9,466(+3),[地]塚田隆男,山田春枝,5.5
3,8,10,ノーザンエンブレム,牝5,54,柿原翔,1:46.9,アタマ,6-5-3,39.6,57.3,7,506(+2),[地]藤ヶ崎一,服部康夫,2.2
4,1,1,オンザウインド,牝5,54,友森翔太,1:47.1,1.1/2,10-11-10,39.1,92.0,11,488(+2),[地]坂口義幸,（同）ＪＰＮ技研,1.3
5,2,2,メガミチャン,牝6,54,丸野勝虎,1:47.2,クビ,11-10-7,39.3,14.5,3,487(-1),[地]角田輝也,イージス,0.9
6,6,7,ドリームジェダイ,牡9,56,山田祥雄,1:47.2,ハナ,5-6-6,39.8,13.0,2,487(+2),[地]荒巻透,（同）ＪＰＮ技研,
7,5,5,サンレイフローラ,牝8,54,丸山真一,1:47.3,1/2,8-9-9,39.5,20.2,4,464(-2),[地]坂口義幸,永井宏明,
8,4,4,ジューヌノーブル,牡7,55,木之前葵,1:47.5,1.1/2,1-1-2,40.6,65.9,8,528(+6),[地]錦見勇夫,（有）大勇,
9,7,9,ダンスオーレ,牡6,56,加藤聡一,1:47.5,アタマ,2-3-5,40.4,25.2,5,479(0),[地]川西毅,吉田喬,
10,3,3,ゴールドボディ,牝6,54,尾崎章生,1:47.8,1.1/2,7-7-8,40.2,71.2,10,473(-2),[地]竹下太,辻祐二,
11,7,8,キョウワルナ,牝6,54,戸部尚実,1:48.5,3,9-8-11,40.8,42.2,6,470(+1),[地]植松則幸,中島知四郎,
1,1,1,カツゲキジャパン,牡3,56,大畑雅章,1:33.8,,3-3-1,38.5,1.4,1,445(-3),[地]錦見勇夫,野々垣正義,50.0
2,2,2,レッドエルム,牝3,54,丸野勝虎,1:34.6,4,2-2-3,39.6,6.4,3,532(-3),[地]田中敏和,（株）ファーストビ,12.5
3,5,5,ピリリ,牝3,54,岡部誠,1:35.4,4,1-1-2,40.4,2.5,2,429(+4),[地]安部幸夫,今中俊平,5.0
4,3,3,マッテマシタ,牝3,54,加藤誓二,1:35.6,1.1/2,4-4-4,39.7,36.7,4,394(-4),[地]荒巻透,（同）ＪＰＮ技研,3.0
5,4,4,シグラップエール,牝3,54,宇都英樹,1:36.3,3,5-4-5,40.4,72.0,5,415(0),[地]倉地学,鳴田啓志,2.0
1,3,3,オールージュ,牡4,56,村上弘樹,1:32.5,,9-4-1,39.4,2.9,2,434(-13),[地]瀬戸口悟,瀬戸口サチ,20.0
2,5,5,ライブスター,牝4,54,宇都英樹,1:33.3,4,2-3-2,40.3,1.8,1,381(+1),[地]桜井今朝,遠藤喜和,5.0
3,4,4,スイートシャイン,牝4,54,加藤聡一,1:33.5,1.1/2,3-1-3,40.6,8.0,4,402(-2),[地]桜井今朝,尾上寿夫,2.0
4,8,8,ラインサージュ,牝4,54,山田祥雄,1:33.7,1,6-4-3,40.6,7.5,3,457(-5),[地]地辺幸一,大澤繁昌,1.2
5,7,7,ナムラバウアー,牡4,55,木之前葵,1:33.8,クビ,7-8-7,40.3,62.8,8,455(0),[地]錦見勇夫,森田裕樹,0.8
6,8,9,マイネルオットー,牡4,56,加藤誓二,1:34.2,2,8-8-5,40.7,94.3,9,523(+2),[地]地辺幸一,（株）ファーストビ,
7,2,2,アングレカム,牝4,54,岡部誠,1:34.6,2,5-7-5,41.4,9.6,5,509(-6),[地]角田輝也,ビッグレッドファーム,
8,6,6,リボンナイト,牡4,56,横井将人,1:35.1,2.1/2,4-4-8,42.0,40.9,6,445(+7),[地]成田明,吉田勝利,
9,1,1,アグネスヒテン,牝4,54,丸山真一,1:37.1,大,1-1-9,44.2,50.2,7,420(-2),[地]竹下直人,吉山藤雄,
1,5,5,サテンドール,牝4,54,池田敦,1:34.1,,1-1-1-1,40.7,5.0,4,462(-4),[地]玉垣光章,三田昌宏,25.0
2,7,7,ビュンビュン,牡5,56,川原正一,1:34.2,クビ,7-7-5-6,40.3,23.9,7,507(-1),[地]長南和宏,組）ジェントルマンホ,7.0
3,1,1,ハシノフウジン,牡4,56,小谷周平,1:34.3,1/2,4-4-4-2,40.5,7.5,5,436(+2),[地]大石省三,組）オールザベスト組,3.5
4,8,9,マイオリオン,牝9,54,広瀬航,1:34.3,クビ,5-5-6-5,40.4,4.0,2,426(+1),[地]国沢利照,五影隆則,2.5
5,8,8,ダブルディライト,セ4,56,山田雄大,1:34.5,1.1/4,3-3-3-4,40.9,2.6,1,469(-6),[地]荒山義則,山口正行,2.0
6,6,6,シャルマンクリール,牡4,56,大山真吾,1:34.6,1/2,2-2-2-2,41.0,4.6,3,480(0),[地]渡瀬寛彰,水谷昌晃,
7,2,2,ウイングカイユウ,セ5,56,大柿一真,1:34.7,1/2,8-8-7-8,40.5,10.0,6,472(-4),[地]橋本忠明,雜古隆夫,
8,3,3,フェスティヴファー,牝5,54,永井孝典,1:34.8,1/2,6-6-8-7,40.6,308.0,8,406(-2),[地]山元博徳,（株）ファーストビ,
9,4,4,ニシノマイスター,牡5,56,中田貴士,1:35.4,3.1/2,9-9-9-9,40.7,308.0,8,503(+9),[地]山口浩幸,冨田藤男,
1,1,1,サムライドライブ,牝3,54,丸野勝虎,1:43.9,,1-1-1,39.6,1.0,1,452(+1),[地]角田輝也,（株）グリーンファ,300.0
2,6,7,ドリームスイーブル,牡3,56,渡辺竜也,1:45.0,5,8-7-5,39.7,14.3,3,459(+4),[地]笹野博司,辻祐二,75.0
3,3,3,スリルトサスペンス,牝3,54,筒井勇介,1:45.7,3,11-11-6,39.8,79.9,6,419(-3),[地]湯前良人,（有）ホースケア,30.0
4,7,10,フレーゴリ,牡3,56,今井貴大,1:45.9,1.1/2,10-9-8,40.4,241.3,10,449(-3),[地]竹下直人,吉山藤雄,18.0
5,4,4,ノブイチ,牡3,56,岡部誠,1:46.2,1.1/2,7-5-2,41.2,5.6,2,463(+1),[地]鈴木長次,佐野信幸,12.0
6,2,2,ユーセイスラッガー,牡3,56,佐藤友則,1:46.4,3/4,2-2-4,41.8,32.5,4,479(0),[地]倉地学,浅井隆夫,
7,8,12,ネコマレー,牝3,54,戸部尚実,1:46.7,1.1/2,3-3-3,42.0,44.8,5,449(+1),[地]角田輝也,（株）フロンティア,
8,8,11,コスモロッソ,牡3,56,尾崎章生,1:47.1,2,5-8-10,41.6,227.7,9,473(-5),[地]植松則幸,蟹江知彦,
9,7,9,ローザルーナ,牝3,54,大原浩司,1:47.1,クビ,12-12-12,40.4,413.0,12,380(-3),[地]湯前良人,（有）ホースケア,
10,5,6,トーセンスピネル,牝3,54,水野翔,1:47.6,2.1/2,6-9-11,42.1,203.1,8,413(-12),[地]笹野博司,遠藤喜和,
11,6,8,ライトセイラ,牝3,54,友森翔太,1:48.1,2.1/2,4-4-7,43.4,146.8,7,433(+4),[地]藤ヶ崎一,後藤貞夫,
12,5,5,キャンドルロード,牡3,56,大畑雅章,1:48.5,2,9-6-9,43.3,333.8,11,517(0),[地]錦見勇夫,錦見日出雄,
1,5,5,ブルーフォース,牡4,56,板野央,1:33.7,,1-1-2-2,39.8,4.7,3,489(+12),[地]高本友芳,槇本牧場,25.0
2,4,4,ウインエスパシオ,牡6,56,西川進也,1:33.8,1/2,4-4-1-1,39.8,41.3,8,534(-2),[地]西川精治,谷謙介,7.0
3,3,3,トーアレラ,牡6,56,川原正一,1:34.1,1.3/4,8-8-8-6,39.6,6.5,4,571(+1),[地]中塚猛,木下隆好,3.5
4,7,7,フェスティヴァーロ,牡7,56,永島太郎,1:34.1,クビ,5-5-6-3,39.8,2.3,1,459(-5),[地]雑賀伸一,田上雅春,2.5
5,7,8,コスモレニ,牝11,54,大柿一真,1:35.0,5,2-2-3-4,41.0,146.6,10,479(-5),[地]山口浩幸,冨田藤男,2.0
6,8,10,ジェンキンス,セ6,56,田野豊三,1:35.2,1,3-3-4-5,41.0,3.5,2,493(-3),[地]土屋洋之,高沢正幸,
7,1,1,マートレット,牡5,56,小谷周平,1:35.5,1.1/2,6-6-8-8,41.1,47.2,9,496(-1),[地]稻田彰宏,組）オールザベスト組,
8,2,2,エケッコ,牡4,56,田中学,1:35.6,1/2,10-10-5-6,41.1,15.4,6,477(+1),[地]松平幸秀,（株）ニウ・アンド,
9,8,9,プリマバレリーナ,牝7,54,大山真吾,1:35.9,2,6-6-8-10,41.5,9.8,5,498(+4),[地]栗林徹治,北嶋義三,
10,6,6,バイタルワンダー,セ7,56,山田雄大,1:36.1,1,9-9-7-9,41.6,28.5,7,461(-6),[地]山口益巳,佐藤充徳,
1,7,7,ニッポンセーラ,牡3,55,杉浦健太,1:33.1,,4-3-2-1,40.6,1.6,1,457(-2),[地]保利良次,藤井陸治,50.0
2,5,5,マンテンノホシ,牝3,54,山田雄大,1:34.2,7,7-8-8-8,40.9,137.9,8,461(-3),[地]小村正也,角谷泰介,14.0
3,8,8,ホウヨウカルチャー,牝3,54,吉村智洋,1:34.3,1/2,2-2-1-2,42.0,3.5,2,409(-5),[地]南弘樹,豊洋牧場,7.0
4,4,4,タケマルベスト,牡3,55,田中学,1:34.7,2.1/2,5-5-3-3,42.1,4.9,3,475(+4),[地]長倉功,竹内勝之,5.0
5,6,6,ブレイヴシーン,牝3,54,高畑皓一,1:34.9,1.1/4,8-7-5-4,42.0,28.1,5,422(-3),[地]徳本慶一,平賀真吾,4.0
6,1,1,オリオンローラ,牝3,54,田野豊三,1:35.6,4,3-4-6-7,43.0,119.6,7,442(-5),[地]松平幸秀,近藤良寛,
7,3,3,セイウンシヴァ,牡3,55,大柿一真,1:35.8,1.1/2,6-6-7-5,42.9,115.1,6,447(-4),[地]山口浩幸,冨田藤男,
8,2,2,アンジェラ,牝3,54,永島太郎,1:37.3,9,1-1-4-5,45.0,6.4,4,444(-5),[地]保利良平,（株）ラグジュアリ,
1,6,6,リュウノデンゲキ,牡7,56,大柿一真,1:32.8,,1-1-1-1,40.8,11.3,5,469(-10),[地]山口浩幸,蓑島竜一,35.0
2,8,9,ミズデッポウ,セ4,56,吉村智洋,1:33.5,4,3-3-3-2,40.8,1.3,1,472(0),[地]保利幸作,古東薫,9.8
3,1,1,アグネスカミング,牡5,56,松本幸祐,1:33.5,アタマ,8-8-7-7,39.9,10.8,4,470(-6),[地]中塚猛,阿形逸雄,4.9
4,4,4,トミケンオウドウ,牡9,56,大山真吾,1:33.9,2.1/2,4-4-4-4,41.0,7.3,3,489(+1),[地]高馬元紘,門別敏朗,3.5
5,5,5,クリノカッシミー,牝4,54,笹田知宏,1:34.1,1.1/2,4-5-5-5,41.2,113.1,8,469(-1),[地]有馬澄男,栗本八江,2.8
6,7,8,アスターアゲイン,牡4,56,渡瀬和幸,1:34.2,1/2,7-7-6-6,40.8,108.0,7,478(+2),[地]上田二郎,加藤久枝,
7,8,10,サクライーグル,牡10,55,田村直也,1:34.5,1.1/2,2-2-2-3,42.4,27.6,6,485(+2),[地]黒田隆男,（株）ファーストビ,
8,7,7,アイファーグリーン,牝5,54,杉浦健太,1:34.7,1.1/2,9-9-9-9,40.9,278.7,10,421(0),[地]尾原強,（有）ミドルアイラ,
9,2,2,ラフィンナ,牝4,54,川原正一,1:34.8,クビ,10-10-10-10,40.7,5.9,2,462(-7),[地]松浦聡志,岡浩二,
10,3,3,ベアスピード,牝4,54,西川進也,1:35.1,1.3/4,6-6-8-8,41.4,218.5,9,405(+8),[地]保利良平,辻ノ孝志,
1,7,7,スナークエンジェル,牝6,54,池田敦,1:31.8,,5-5-3-2,40.9,15.4,5,459(-2),[地]荒山義則,杉本豊,35.0
2,8,9,クロフネジョウ,牝4,54,田中学,1:32.1,1.1/2,2-2-1-1,41.7,2.2,2,473(-6),[地]小牧毅,河内孝夫,9.8
3,7,8,コスモアルバトロス,牡6,56,永島太郎,1:32.6,3,8-8-8-7,41.2,44.1,7,485(0),[地]山口益巳,谷謙介,4.9
4,6,6,エイシンブルーム,牝4,54,吉村智洋,1:32.7,クビ,4-4-4-4,41.8,7.6,3,454(0),[地]森沢友貴,平井克彦,3.5
5,8,10,カズマデプレシャン,牡4,56,杉浦健太,1:33.5,5,6-6-5-6,42.2,8.4,4,478(+2),[地]玉垣光章,（同）雅苑興業,2.8
6,3,3,ロージア,牝4,54,中田貴士,1:33.5,クビ,7-7-5-5,42.2,250.1,9,522(+5),[地]橋本忠明,平田修,
7,1,1,ヨコシャルマン,牝6,54,渡瀬和幸,1:33.9,2.1/2,10-10-9-9,41.6,120.6,8,452(-3),[地]茂崎正善,（株）さくらコーポ,
8,4,4,プルマブランカ,牝4,54,笹田知宏,1:34.4,3,1-1-2-3,44.1,2.2,1,481(-12),[地]新子雅司,浅川吉男,
9,5,5,クーロゼ,牝4,54,永井孝典,1:35.1,4,3-3-7-8,44.1,16.5,6,448(-2),[地]田中道夫,（同）ＪＰＮ技研,
10,2,2,ビューティーグリン,牝4,54,竹村達也,1:35.1,アタマ,9-9-9-10,43.1,375.2,10,425(-8),[地]盛本信春,田島政光,
1,3,3,ティンガティンガ,牡4,56,田野豊三,1:32.5,,2-2-1-1,40.1,2.3,1,479(-5),[地]新井隆太,新木鈴子,35.0
2,5,5,ヴェリタスキング,牡6,57,中田貴士,1:32.6,1/2,9-9-4-2,39.9,12.8,5,503(-1),[地]野田忍,松本洋子,9.8
3,4,4,サンボウ,牡5,56,川原正一,1:33.0,2.1/2,8-6-6-5,40.3,3.9,2,466(0),[地]雑賀伸一,キヨタケ牧場,4.9
4,7,7,ビービースパンキー,牡5,57,山田雄大,1:33.0,クビ,3-3-2-4,40.6,5.7,3,500(+5),[地]大塚信次,大黒富美子,3.5
5,6,6,マルメロ,牡5,56,広瀬航,1:33.1,1/2,6-7-8-7,40.3,8.5,4,478(-1),[地]碇清次郎,（有）吉田牧場,2.8
6,1,1,タイセイホーネット,牡8,56,大山真吾,1:33.4,1.1/2,4-4-5-6,40.8,19.4,9,498(-2),[地]高馬元紘,吉川朋宏,
7,8,10,ネオヴァリアント,牡7,56,小谷周平,1:33.7,1.3/4,10-10-9-9,40.5,16.7,8,494(-1),[地]土屋洋之,小橋亮太,
8,8,9,ヨウエン,牝5,53,田村直也,1:33.9,1.1/2,6-8-7-8,41.1,15.9,7,416(+5),[地]雑賀伸一,内田玄祥,
9,2,2,オンワードリベルタ,牝9,54,永島太郎,1:34.1,3/4,1-1-2-3,41.8,49.0,10,462(-3),[地]織田誠,（株）ファーストビ,
10,7,8,フラックス,牝5,54,吉村智洋,1:34.7,3.1/2,5-5-10-10,41.8,12.9,6,418(-2),[地]飯田良弘,組）東平尾,
1,3,3,オリンピアスカイ,牡5,57,田中学,1:53.8,,5-5-3-1,38.5,1.1,1,504(-1),[地]田中道夫,（同）ＪＰＮ技研,80.0
2,1,1,トウケイロイヤル,牡6,56,大山真吾,1:54.0,1.1/4,2-2-1-1,39.0,16.1,4,492(-6),[地]住吉朝男,木村信彦,22.4
3,4,4,エンドオブジアース,牡6,56,吉村智洋,1:54.7,4,6-6-4-3,39.3,13.2,3,481(-3),[地]南弘樹,天堀忠博,11.2
4,5,5,アナザーウインド,牡8,56,山田雄大,1:55.1,2.1/2,4-4-5-5,39.7,100.5,11,500(-4),[地]黒田隆男,（株）ファーストビ,8.0
5,2,2,アズナヴァル,牡5,56,杉浦健太,1:55.2,1/2,12-11-8-7,39.2,29.5,5,449(-2),[地]田中範雄,前原敏行,6.4
6,8,12,シューニャ,牡8,56,中田貴士,1:55.3,クビ,7-7-11-9,39.3,65.7,7,499(-3),[地]田村彰啓,佐野篤志,
7,5,6,ロジテール,牡9,56,川原正一,1:55.5,1,9-8-9-10,39.5,7.6,2,494(-5),[地]諏訪貴正,永野雄介,
8,6,7,デンコウエポック,セ7,56,竹村達也,1:55.5,クビ,10-10-9-8,39.5,126.4,12,451(-6),[地]小牧毅,田中康弘,
9,8,11,ファイアクリスタル,牝5,54,大柿一真,1:55.6,クビ,8-9-6-6,39.9,64.6,6,478(-3),[地]野田忍,岡本敞司,
10,7,10,タガノプリンス,牡10,56,永井孝典,1:55.8,1.1/2,11-12-12-12,39.4,93.9,10,467(-4),[地]栗林徹治,中内田卓三,
11,7,9,ツインフルムーン,牝5,54,笹田知宏,1:55.8,ハナ,1-1-2-3,40.9,81.0,9,446(-5),[地]新子雅司,小林秀樹,
12,6,8,ミスタージャック,牡7,56,松本剛志,1:56.7,5,3-3-7-11,41.3,67.0,8,525(+3),[地]西村守幸,杉浦和也,
1,3,3,ヴァルディスーザ,牡6,56,田中学,1:31.9,,1-1-1-1,39.5,2.8,1,561(0),[地]有馬澄男,生部初男,50.0
2,2,2,アマレッティ,牝6,54,川原正一,1:32.2,1.1/2,4-4-5-4,39.2,4.1,3,458(-1),[地]飯田良弘,橘勝年,14.0
3,5,6,ダイシンウィン,牡7,56,吉村智洋,1:32.4,1.1/4,6-5-3-3,39.6,4.5,4,500(-6),[地]森沢友貴,大八木信行,7.0
4,8,11,メイショウトコシエ,牡4,56,大山真吾,1:32.4,ハナ,2-2-2-2,39.9,3.0,2,455(+5),[地]橋本忠明,松本好雄,5.0
5,1,1,ニホンピロプレー,牝5,54,西川進也,1:32.4,ハナ,10-10-8-6,38.8,17.0,5,450(0),[地]西川精治,小林百太郎,4.0
6,6,7,マンテンスマイル,牡6,56,杉浦健太,1:33.0,3.1/2,11-11-9-9,39.5,66.2,6,490(-5),[地]尾林幸二,小島將之,
7,5,5,ジューンブラジリエ,牡6,56,田野豊三,1:33.2,1,8-9-7-7,39.9,184.9,9,465(+4),[地]碇清次郎,吉川潤,
8,8,12,アガートラム,牡5,56,高畑皓一,1:33.7,3,9-8-6-8,40.6,244.4,11,484(+1),[地]大塚信次,大黒富美子,
9,7,9,マオウ,牡5,56,山田雄大,1:33.9,1.1/2,3-3-4-5,41.1,102.6,7,488(-8),[地]北野真弘,藤井猛,
10,6,8,エムザックサンダー,牡6,56,中田貴士,1:34.3,2.1/2,5-7-10-10,40.9,138.7,8,445(-6),[地]田中道夫,寺西正彰,
11,4,4,フクノサンデー,牡9,56,大柿一真,1:34.7,2.1/2,7-6-11-10,41.2,218.4,10,472(-7),[地]山口浩幸,冨田藤男,
1,8,12,ユキノドリーム,牡4,56,吉村智洋,1:20.8,,3-3-3-1,39.7,2.6,1,479(-2),[地]盛本信春,井上基之,40.0
2,3,3,サウンドオブビット,牡5,56,田中学,1:21.1,1.1/2,11-10-7-7,39.0,2.7,2,465(-2),[地]岡田利一,馬場祥晃,11.2
3,1,1,ストロングハピネス,牡5,56,川原正一,1:21.2,1/2,4-4-4-4,40.0,7.2,4,444(0),[地]諏訪貴正,ミルファーム,5.6
4,7,9,メイショウルーシー,牝4,54,大山真吾,1:21.5,1.3/4,8-8-6-6,39.7,3.5,3,413(0),[地]高馬元紘,（同）ＪＰＮ技研,4.0
5,8,11,アイビーグラチア,牝4,54,板野央,1:21.5,アタマ,10-11-11-10,39.0,53.6,6,401(+8),[地]小村正也,角谷泰介,3.2
6,6,8,メロディオーソ,牝4,54,高畑皓一,1:21.7,1.1/2,2-2-1-2,40.8,59.1,8,447(+3),[地]大塚信次,大黒富美子,
7,4,4,ヤマノブロンコ,牡4,56,中田貴士,1:21.9,1,7-7-9-7,40.0,10.5,5,470(+2),[地]野田忍,沢村敏雄,
8,5,6,ロードバレット,牡4,56,広瀬航,1:21.9,クビ,1-1-1-2,41.0,286.3,11,508(-7),[地]森沢友貴,大野照旺,
9,6,7,リッコドンナ,牝5,54,寺地誠一,1:22.0,クビ,6-6-8-7,40.2,171.2,9,424(-2),[地]高本友芳,織田洋介,
10,2,2,プレーゴブレッサ,牡6,56,永井孝典,1:22.3,1.3/4,9-9-10-10,40.4,171.2,9,528(-4),[地]野田忍,岡本敞司,
11,5,5,ルナダイコク,牝4,54,山田雄大,1:22.5,1.1/4,5-5-5-5,41.0,54.7,7,434(+9),[地]黒田隆男,（株）さくらコーポ,
12,7,10,エスペランデュー,牝6,53,長谷部駿,1:25.1,大,12-12-12-12,40.7,325.6,12,458(-9),[地]山元博徳,（株）ファーストビ,
