Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
5,5,5,ハルイロ,牝3,52,木之前葵,1:33.0,2,9-9-6,40.0,3.4,2,489(+3),[地]川西毅,石井輝昭,1.8
6,1,1,サンアクロン,牝3,54,山田祥雄,1:33.1,クビ,8-6-7,40.3,5.3,3,468(+14),[地]川西毅,小林勝,
7,6,7,スマートサンドラ,牝3,54,丸山真一,1:33.6,2.1/2,2-3-4,42.0,11.5,5,427(-1),[地]坂口義幸,（株）ボンズ,
8,7,9,ホープスター,牡3,56,尾崎章生,1:34.2,3,11-11-9,40.7,322.7,11,448(-1),[地]植松則幸,（株）ファーストビ,
9,8,11,ボンマリアージュ,牝3,54,戸部尚実,1:34.4,1,7-8-8,41.5,31.0,8,465(+7),[地]安部幸夫,今中俊平,
10,2,2,エドノカゼ,牡3,56,加藤利征,1:34.7,1.1/2,10-10-11,41.5,238.7,10,509(-1),[地]坂口義幸,（同）ＪＰＮ技研,
11,8,10,ルモーン,牡3,56,丹羽克輝,1:36.3,8,6-6-10,43.5,76.1,9,522(-1),[地]竹下直人,畑佐博,
1,8,9,ユキノジョー,牡4,56,藤原良一,1:32.5,,2-2-1,39.7,3.3,2,454(0),[地]荒巻透,（同）ＪＰＮ技研,27.0
2,8,10,ナムラバウアー,牡5,54,木之前葵,1:33.2,3,4-3-2,40.1,10.4,4,447(+6),[地]錦見勇夫,森田裕樹,7.6
3,7,7,ネオシャンドマルス,牡4,56,村上弘樹,1:33.4,1,6-5-4,40.0,25.5,6,474(-9),[地]安部幸夫,乙訓史樹,4.3
4,7,8,スマートフォース,牡4,56,山田祥雄,1:33.8,2,7-7-4,40.1,13.9,5,502(+9),[地]田中敏和,（株）ファーストビ,2.7
5,6,6,キタノアドラーブル,牝6,54,大畑雅章,1:34.1,1.1/2,3-4-6,41.0,29.0,7,448(-5),[地]井手上慎,冨田清誠,1.6
6,3,3,エイシンブルーム,牝5,54,今井貴大,1:34.2,クビ,5-6-6,40.7,1.8,1,465(-1),[地]宮本仁,杉浦和也,
7,2,2,アモーレリコルド,牝5,54,丸山真一,1:34.7,2.1/2,1-1-2,42.0,48.5,8,442(-4),[地]栗田和昌,谷謙介,
8,1,1,ダンスドリーマー,牝4,54,横井将人,1:35.0,1.1/2,8-9-9,40.7,6.8,3,456(+5),[地]安部幸夫,稲葉光昭,
9,5,5,コンバットダイヤ,牝6,54,丹羽克輝,1:35.1,1/2,10-10-10,40.6,125.0,10,421(+13),[地]竹之下昭,（株）アプエンテ,
10,4,4,キットダイジョウブ,牝5,54,尾崎章生,1:35.4,1.1/2,9-8-8,41.4,123.1,9,419(+4),[地]植松則幸,（株）ファーストビ,
1,7,8,メイショウベリー,牝3,54,柿原翔,1:31.9,,1-1-1,39.2,1.4,1,449(-6),[地]坂口義幸,谷謙介,30.0
2,2,2,マヤノハンパネー,牡3,56,今井貴大,1:33.2,6,2-2-2,40.2,13.2,4,488(+1),[地]川西毅,田所英子,8.4
3,4,4,ジャングルランブル,牡3,56,戸部尚実,1:33.6,2,7-7-3,39.7,4.4,2,485(-4),[地]地辺幸一,谷謙介,4.8
4,7,9,ローザジルベルト,牡3,56,村上弘樹,1:33.6,クビ,6-4-4,40.1,5.0,3,439(-8),[地]地辺幸一,（株）ファーストビ,3.0
5,8,10,キシュウソレイユ,牝3,54,加藤利征,1:34.7,5,4-3-5,41.3,27.5,5,460(+8),[地]新山廣道,小橋亮太,1.8
6,3,3,アルタマレーア,牝3,54,宇都英樹,1:35.3,3,5-6-6,41.6,114.1,7,430(-2),[地]櫻井今朝,谷口祐人,
7,6,6,アイアムツイテル,牝3,54,加藤聡一,1:35.3,クビ,11-11-9,39.6,156.2,9,490(-1),[地]植松則幸,（株）ファーストビ,
8,6,7,コトブキジェダイト,牡3,56,藤原幹生,1:35.6,1.1/2,10-10-10,40.8,98.8,6,457(-3),[地]櫻井今朝,尾上松壽,
9,8,11,デルマディジョン,牝3,54,友森翔太,1:35.9,1.1/2,9-8-7,41.5,144.9,8,495(-5),[地]竹下太,池田健二,
10,1,1,ホウオウスティング,牡3,56,尾崎章生,1:36.0,1/2,8-9-11,41.6,166.5,10,466(-2),[地]植松則幸,（株）ファーストビ,
11,5,5,オリオンアンジュ,牝3,54,藤原良一,1:36.4,2,3-5-7,42.9,179.3,11,425(+10),[地]栗田和昌,谷謙介,
1,3,3,ウォーターエイト,牡8,56,友森翔太,1:44.6,,3-3-2,39.9,36.9,7,467(0),[地]塚田隆男,山岡良一,29.0
2,5,5,ナポレオンズワード,セ6,56,大畑雅章,1:44.8,1,5-4-4,39.9,1.7,1,482(+4),[地]今津博之,根田喜久雄,8.1
3,2,2,テイエムマンカイ,牡6,56,丹羽克輝,1:45.0,1,1-1-1,40.6,2.8,2,539(0),[地]竹之下昭,竹園正繼,4.6
4,6,6,ワインアンドダイン,牝5,54,丸山真一,1:46.2,6,6-6-3,41.2,29.6,6,438(+4),[地]錦見勇夫,錦見日出雄,2.9
5,8,8,アイファーフォルテ,牝4,54,宇都英樹,1:46.9,3,2-2-5,42.3,11.9,4,409(+6),[地]倉地学,中島稔,1.7
6,1,1,ヴィリープ,牡6,56,加藤聡一,1:47.3,2,7-7-7,40.8,156.5,9,515(-7),[地]今津博之,酒井孝敏,
7,7,7,レッドラーザム,牡5,56,今井貴大,1:47.7,2,9-9-9,41.1,52.5,8,450(-2),[地]櫻井今朝,遠藤喜和,
8,8,9,フリーゴーイング,牡5,54,木之前葵,1:47.8,クビ,4-4-6,42.9,9.9,3,457(-1),[地]錦見勇夫,山本忍,
9,4,4,メイショウフウコウ,牝5,54,村上弘樹,1:48.2,2,8-7-7,41.7,14.8,5,422(-4),[地]宮本仁,杉浦和也,
1,2,2,ビターレ,牡5,56.5,村上弘樹,1:42.1,,1-1-1,38.4,1.3,1,462(+4),[地]藤ヶ崎一,玉田博志,170.0
2,1,1,セイウンシナツ,牡5,54,丸山真一,1:42.8,3,3-3-3,38.5,8.7,3,462(+4),[地]坂口義幸,太田雅貴,47.6
3,6,6,オールージュ,牡5,56,戸部尚実,1:43.6,4,2-2-2,39.8,3.3,2,447(+5),[地]瀬戸口悟,瀬戸口サチ,27.2
4,5,5,エスタシオン,セ5,54,山田祥雄,1:44.2,3,6-5-4,39.2,28.2,5,450(-2),[地]田中敏和,（株）ファーストビ,17.0
5,4,4,エバーゴールド,牡5,55,宇都英樹,1:44.4,1.1/2,4-4-5,39.6,59.7,6,437(+5),[地]瀬戸口悟,瀬戸口サチ,10.2
6,3,3,ブランニュー,牡7,53,木之前葵,1:44.4,ハナ,5-6-6,39.3,20.0,4,473(+1),[地]宮本仁,蜂須賀重夫,
1,2,2,ロングバージョン,牡5,56,大畑雅章,1:32.0,,4-4-3,40.6,1.2,1,466(+7),[地]今津博之,谷謙介,29.0
2,8,8,コリーナ,牝6,54,宇都英樹,1:32.1,3/4,3-3-1,40.7,7.6,3,462(+5),[地]藤ヶ崎一,山室善美,8.1
3,6,6,キョウワルナ,牝7,54,尾崎章生,1:32.5,2,8-8-7,39.7,176.4,9,470(+2),[地]植松則幸,伊藤雅康,4.6
4,4,4,アスターリュート,セ5,56,今井貴大,1:32.6,クビ,7-7-6,40.2,6.2,2,520(+1),[地]原口次夫,加藤久枝,2.9
5,5,5,ローグナイト,牡5,56,加藤聡一,1:33.3,3,6-5-5,41.3,34.8,6,477(+3),[地]井手上慎,原口厚三,1.7
6,3,3,スリーオリジン,牝5,54,丹羽克輝,1:33.6,1.1/2,2-2-1,42.4,20.9,4,427(+7),[地]竹下直人,永井商事,
7,8,9,オプティカルビート,牡4,54,木之前葵,1:33.8,1,5-6-8,41.5,57.5,7,466(+2),[地]錦見勇夫,錦見日出雄,
8,7,7,ファミリアリティ,牝5,54,藤原幹生,1:34.0,1,9-9-9,40.4,153.5,8,486(+5),[地]井手上慎,原口厚三,
9,1,1,ミキノタマテバコ,牝5,54,戸部尚実,1:34.5,2.1/2,1-1-4,43.4,22.5,5,497(+6),[地]成田明,（株）ファーストビ,
1,8,11,ディアーゴッド,牝4,54,今井貴大,1:31.4,,1-1-1,39.3,4.2,3,461(0),[地]瀬戸口悟,吉岡泰恵,34.0
2,3,3,ウインサジェス,牡4,56,村上弘樹,1:31.6,1,3-3-2,39.2,1.8,1,453(+4),[地]安部幸夫,西村清子,9.5
3,7,8,ショウカク,牝4,54,横井将人,1:32.2,3,4-3-3,39.8,20.9,6,450(+4),[地]内村寛司,（同）ＪＰＮ技研,5.4
4,1,1,トーホウボンバー,牡8,56,藤原良一,1:32.4,1,5-5-5,39.7,125.2,9,462(-4),[地]原口次夫,大橋由喜,3.4
5,2,2,コッチネッラ,牝6,54,戸部尚実,1:33.4,5,11-11-9,39.4,268.5,11,368(-1),[地]迫田清美,伊藤將,2.0
6,4,4,ウインオルフェウス,牡4,56,丸山真一,1:33.5,クビ,9-10-9,39.9,13.7,5,459(-4),[地]竹之下昭,（同）ＪＰＮ技研,
7,8,10,オースタラ,牝5,54,佐藤友則,1:33.5,アタマ,8-7-7,40.1,4.1,2,469(-1),[地]角田輝也,永田和彦,
8,6,7,サワヤカタイド,牡4,56,丹羽克輝,1:33.8,1.1/2,6-6-6,40.8,78.6,7,445(-1),[地]竹下直人,永井啓弍,
9,6,6,クロースリーニット,セ5,56,藤原幹生,1:34.0,1,2-2-4,41.7,11.2,4,541(-21),[地]坂口義幸,太田雅貴,
10,5,5,アウトザブルー,牝4,52,木之前葵,1:34.3,1.1/2,10-9-8,40.7,121.7,8,453(+2),[地]井手上慎,岡島晶子,
11,7,9,クリノリーチソク,牝7,54,加藤聡一,1:36.5,大,7-8-11,43.1,205.0,10,457(+3),[地]藤ヶ崎一,浅岡幹雄,
1,6,7,サクラエテルノ,セ5,56,小谷周平,1:32.5,,10-11-8-7,39.7,5.5,2,519(-4),[地]稻田彰宏,角山喜信,30.0
2,6,8,ララペイフォワード,牡4,56,大山真吾,1:32.8,1.3/4,4-4-5-3,41.5,14.8,7,474(+3),[地]碇清次郎,松尾勝裕,8.4
3,1,1,ビコークラウン,セ10,56,廣瀬航,1:32.9,1/2,8-8-9-9,40.0,8.9,4,469(+3),[地]尾林幸二,レジェンド,4.2
4,3,3,フォーチュンシー,牝6,54,高畑皓一,1:33.2,1.3/4,11-9-10-10,40.0,23.1,8,473(-2),[地]大塚信次,大黒富美子,3.0
5,8,12,セカンドインパクト,牝5,51,木本直,1:33.4,1.1/4,2-2-2-4,42.3,13.4,5,420(-8),[地]保利良次,飯田学,2.4
6,4,4,ヤマノリリコイ,牝7,54,田野豊三,1:33.5,クビ,1-1-2-2,42.5,2.2,1,429(+13),[地]田中範雄,（株）ニッシン,
7,8,11,クイーンソネラ,牝3,53,石堂響,1:33.7,1.1/4,2-2-1-1,42.6,14.5,6,440(+3),[地]高馬元紘,蔵内優子,
8,5,6,ジーニアスマアナ,牡6,55,長谷部駿,1:33.9,3/4,7-7-7-8,41.3,91.3,11,476(+7),[地]長南和宏,三森美弥,
9,2,2,マーヴェラスデー,牝6,54,中田貴士,1:34.2,1.3/4,6-6-6-6,41.7,6.0,3,431(0),[地]栗林徹治,太田裕臣,
10,7,10,アミフジエンブレム,牡11,56,大柿一真,1:34.5,1.1/2,5-5-4-4,43.2,26.6,9,465(+8),[地]山口益巳,谷謙介,
11,7,9,ダッシュボード,牡5,55,永井孝典,1:35.0,3,9-9-11-11,41.8,223.7,12,475(+3),[地]栗林徹治,三宅勝俊,
12,5,5,コンカドール,牝5,54,杉浦健太,1:35.6,3.1/2,12-12-12-12,41.3,31.0,10,447(-5),[地]小村正也,角谷泰介,
1,3,3,ラジオタイソウ,牡4,56,川原正一,1:32.3,,3-3-3-3,38.7,1.4,1,506(+3),[地]柏原誠路,冨士井直哉,35.0
2,7,10,クラウンドヘッド,牝6,54,廣瀬航,1:32.5,1.1/2,2-2-2-2,39.1,10.4,3,440(-4),[地]土屋洋之,下河辺牧場,9.8
3,5,5,サタディサンディ,牝3,54,大柿一真,1:33.1,3.1/2,1-1-1-1,39.8,33.7,5,456(0),[地]高馬元紘,西村新一郎,4.9
4,5,6,マサルーキー,牡5,56,松木大地,1:33.4,1.3/4,5-5-6-4,39.6,215.6,11,453(+6),[地]織田誠,櫨山慶次,3.5
5,8,11,サカベンツヨシ,牡7,56,板野央,1:33.4,クビ,10-10-5-5,39.5,18.7,4,454(-3),[地]徳本慶一,坂本勉,2.8
6,8,12,シンボリスーマラン,牡5,56,下原理,1:33.5,クビ,7-6-4-6,39.9,44.7,7,466(0),[地]西村守幸,（株）ファーストビ,
7,6,7,ノアヴィクトリー,牝6,54,中田貴士,1:34.0,3,4-4-6-8,40.3,42.5,6,474(-4),[地]田中道夫,（同）ＪＰＮ技研,
8,7,9,フェザーアース,牡4,56,山田雄大,1:34.0,クビ,6-7-8-9,40.1,110.7,8,502(+6),[地]大山寿文,羽地律雄,
9,1,1,テイエムマホー,牡6,56,杉浦健太,1:34.3,1.3/4,11-11-11-10,40.0,116.2,9,445(-1),[地]西村守幸,（株）ファーストビ,
10,4,4,ムルガン,セ4,56,田中学,1:34.4,クビ,8-8-10-7,40.3,3.2,2,496(+2),[地]盛本信春,（株）カナヤマホー,
11,2,2,キリシマダイキチ,セ3,55,寺地誠一,1:35.0,4,12-12-12-11,40.3,142.4,10,478(+3),[地]茂崎正善,土屋君春,
12,6,8,バトルメダリスト,牡3,55,小谷周平,1:35.4,2.1/2,9-9-9-12,41.3,240.9,12,440(-2),[地]溝橋利喜,小林聖子,
1,7,10,ブリージー,牝5,54,寺地誠一,1:34.8,,9-9-7-7,40.4,13.2,4,425(-2),[地]茂崎正善,谷謙介,30.0
2,6,8,エイシンイザナミ,牝6,54,中田貴士,1:34.8,ハナ,1-1-1-1,41.5,2.7,1,438(+2),[地]野田忍,田上雅春,8.4
3,3,3,エイシンエレナ,牝4,53,永井孝典,1:35.1,1.1/2,5-5-5-5,41.3,47.4,9,425(+4),[地]徳本慶一,小谷昌吾,4.2
4,8,11,ナリタアマランサス,牝5,54,川原正一,1:35.4,2,4-4-3-2,41.6,14.9,6,460(-6),[地]西村守幸,インターフェース（,3.0
5,2,2,アイファーファーレ,牝3,54,笹田知宏,1:35.4,クビ,6-6-6-6,41.5,18.7,7,475(+6),[地]尾原強,中島大貴,2.4
6,4,4,ユメチョキン,牝5,54,小谷周平,1:35.5,1/2,10-10-11-10,40.9,5.4,3,443(-4),[地]西村守幸,上田妙子,
7,5,5,ハナミン,牝3,54,松木大地,1:35.8,1.1/2,7-7-8-8,41.8,14.3,5,422(-6),[地]南弘樹,小橋亮太,
8,6,7,セイリュウクリーン,牝5,53,石堂響,1:36.2,2.1/2,8-8-10-9,41.8,111.8,10,426(-3),[地]長倉功,上田正則,
9,5,6,テンシノコレクター,牝10,54,高畑皓一,1:37.2,6,11-11-9-11,42.6,30.4,8,461(-1),[地]長倉功,上田正則,
10,1,1,エムティストロフィ,牝4,54,廣瀬航,1:37.3,クビ,3-3-3-4,43.7,112.3,11,442(+3),[地]長倉功,竹内勝之,
11,8,12,カフジデューク,牡4,56,山田雄大,1:39.0,大,12-12-12-12,43.7,179.9,12,452(-10),[地]上田二郎,加藤守,
12,7,9,エイシンモノリス,牝3,54,下原理,1:40.2,7,2-2-2-3,46.6,2.8,2,479(+18),[地]橋本忠明,平井克彦,
1,8,11,カインドネス,牝7,54,竹村達也,1:34.5,,2-2-2-1,42.2,10.9,4,458(+3),[地]長南和宏,梶正典,30.0
2,7,10,ヴァーミリアグラン,牝5,54,山田雄大,1:35.1,3.1/2,10-9-9-8,41.3,117.5,10,452(-2),[地]上田二郎,石川幸司,8.4
