Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
1,1,1,ノンブルドール,牝4,54,向山牧,1:30.3,,1-1-1,37.3,1.7,1,491(+1),[地]川嶋弘吉,吉田好雄,13.0
2,5,5,セーヌブルー,牝5,54,大原浩司,1:31.1,4,2-2-2,38.0,8.6,4,425(+3),[地]青木達彦,（株）ファーストビ,2.6
3,7,7,ワンダリングブルー,牡4,56,吉井友彦,1:31.3,1.1/2,3-3-3,38.1,6.9,3,453(+2),[地]加藤幸保,浅野吉彦,1.3
4,3,3,ホワイトタイガー,セ6,56,池田敏樹,1:31.8,2.1/2,4-4-4,38.4,2.8,2,450(-1),[地]藤田正治,（有）ミドルアイラ,
5,6,6,バリバリ,牡5,56,島崎和也,1:32.4,3,5-5-5,38.8,121.6,7,443(+2),[地]小森勝政,（同）ＪＰＮ技研,
6,4,4,フィクスドスター,牝6,54,筒井勇介,1:32.5,1/2,6-6-6,37.9,77.2,6,434(+5),[地]青木達彦,（株）ファーストビ,
7,2,2,カミノプレゼント,牡5,54,山下雅之,1:34.6,大,7-7-7,38.9,25.4,5,445(+8),[地]小森勝政,（有）ホースケア,
1,4,4,スターサファイア,牝5,54,吉井友彦,1:28.9,,2-2-1,38.7,1.4,1,468(+3),[地]加藤幸保,伊藤寿孝,19.0
2,7,7,ササノハサラサラ,牝4,54.5,池田敏樹,1:29.7,4,5-4-2,38.9,4.8,2,395(+1),[地]藤田正治,（有）ホースケア,3.8
3,6,6,ニードサムバディ,牡5,56,筒井勇介,1:30.1,2,3-3-2,39.6,19.8,6,479(0),[地]法理勝弘,古田佳丈,1.9
4,3,3,マトリカリア,牝4,54,尾島徹,1:30.7,3,7-7-6,38.3,13.7,5,449(+3),[地]加藤幸保,吉田銘一,
5,8,9,ミスウィスコンシン,牝5,54,花本正三,1:30.7,ハナ,10-9-9,37.8,12.1,4,403(+6),[地]加藤幸保,吉田銘一,
6,8,10,テイエムカルチェ,牡6,54,山下雅之,1:30.9,1,6-6-7,38.7,103.2,9,472(-6),[地]山中輝久,小栗孝一,
7,1,1,キョウワアライヴ,牝5,54,島崎和也,1:31.2,1.1/2,1-1-2,41.3,9.7,3,472(-2),[地]鈴木良文,加藤充彦,
8,5,5,リトルマリアンヌ,牝5,54,大原浩司,1:31.8,3,4-5-5,41.0,66.7,8,441(-1),[地]田口輝彦,鈴木和彦,
9,7,8,ナムラタンタン,牝4,54,大塚研司,1:32.4,3,9-8-8,39.8,38.8,7,422(-5),[地]藤田正治,（同）ＪＰＮ技研,
10,2,2,タイセイハリケーン,牡5,53,藤田玄己,1:35.4,大,8-10-10,42.5,140.2,10,478(+3),[地]藤田正治,（同）ＪＰＮ技研,
1,8,10,コーネルレインボー,牝4,54,大柿一真,1:30.5,,2-2-1-1,39.6,1.9,1,436(-2),[地]山口浩幸,冨田藤男,25.0
2,2,2,デステニーアロー,牝8,54,杉浦健太,1:30.8,1.1/2,1-1-2-2,39.9,12.8,5,461(-3),[地]山本和之,鈴木英一,4.5
3,4,4,クリノホテイソン,牡3,55,永島太郎,1:30.9,クビ,3-5-3-3,39.8,15.6,6,469(0),[地]橋本忠明,栗本八江,2.3
4,3,3,アムールマークン,牝3,54,中田貴士,1:31.2,2,5-6-6-4,39.9,9.7,3,424(+7),[地]野田忍,水谷昌晃,1.3
5,5,5,ミラクルヴォーグ,牡3,55,川原正一,1:31.8,4,8-8-7-5,40.1,3.2,2,486(+4),[地]小村正也,岡田義雄,0.8
6,7,7,コホウノカガヤキ,牝6,54,笹田知宏,1:31.9,クビ,4-4-8-8,40.6,10.3,4,453(+1),[地]西川精治,（有）アイファー,
7,1,1,ベストブレーン,牡4,56,有馬澄男,1:31.9,ハナ,9-9-9-9,39.9,25.0,7,507(+1),[地]藪田辰己,藪田勝也,
8,8,9,コヒル,牝3,54,竹村達也,1:32.2,2,7-7-5-6,40.9,110.7,10,434(+8),[地]松浦正勝,山本晋也,
9,6,6,ロードジェネラル,牡4,56,坂本和也,1:33.3,7,6-3-4-7,42.2,57.0,8,494(-2),[地]橋本忠男,中村伊三美,
10,7,8,コウエイターボ,牝4,54,鴨宮祥行,1:33.4,クビ,10-10-10-10,40.6,75.6,9,487(+6),[地]溝橋一秀,（株）ファーストビ,
1,3,3,パレットキャット,牝6,54,松本剛志,1:30.8,,1-1-1-1,38.7,3.6,2,425(+1),[地]尾原強,（有）アイファー,20.0
2,8,10,アンハートフェスト,牡9,56,永島太郎,1:30.9,1/2,2-2-1-2,38.8,1.6,1,504(0),[地]保利幸作,細川幸男,3.6
3,6,6,ベストステップ,牡3,55,坂本和也,1:32.5,10,9-9-5-3,39.3,6.5,3,456(+3),[地]小牧毅,小川勲,1.8
4,5,5,マイアリア,牝4,54,広瀬航,1:33.0,3,8-7-6-6,39.8,10.5,4,416(-4),[地]国沢利照,五影隆則,1.0
5,7,8,ドニアザード,牝9,54,武藤隆一,1:33.0,クビ,6-5-4-5,40.2,36.3,6,485(-2),[地]岡田利一,巨山京子,0.6
6,8,9,ベストスポット,牡3,55,田中学,1:33.1,1/2,3-3-3-4,40.7,11.0,5,469(+13),[地]小牧毅,前田晋二,
7,4,4,イトシキヒビ,牝3,54,大山真吾,1:33.7,3.1/2,10-10-9-9,40.0,80.0,7,432(+2),[地]森沢友貴,森沢清子,
8,1,1,シャークザロイヤル,牝5,54,高畑皓一,1:33.9,3/4,7-7-8-8,40.4,224.1,8,421(0),[地]山元博徳,鮫島明洋,
9,7,7,スクランブルエッグ,牝6,54,松本幸祐,1:34.1,3/4,4-4-6-7,41.2,329.6,9,465(-1),[地]小村正也,（株）ファーストビ,
10,2,2,アース,牝6,54,小谷周平,1:34.6,3,5-5-10-10,41.2,350.2,10,439(+1),[地]溝橋利喜,組）オールザベスト組,
1,5,5,アルテルフ,牡4,57,川原正一,1:29.6,,2-2-1-1,38.1,1.3,1,472(-1),[地]飯田良弘,平口信行,25.0
2,3,3,クリノヘイロー,牡6,56,永島太郎,1:30.2,4,1-1-3-3,38.7,15.9,5,467(0),[地]大石省三,栗本守,4.5
3,8,10,カーサノーヴァ,牡8,56,山田雄大,1:30.5,1.1/2,10-10-8-6,37.2,7.6,3,484(+3),[地]黒田隆男,（株）ファーストビ,2.3
4,1,1,ビジンダネ,牝4,54,松本幸祐,1:30.5,アタマ,6-5-4-4,38.4,13.0,4,454(+4),[地]雑賀伸一,岡島行一,1.3
5,6,6,スターマックス,牡5,56,笹田知宏,1:30.6,3/4,3-3-2-2,39.1,6.6,2,503(+7),[地]新子雅司,池住節子,0.8
6,4,4,ガムシロップ,牝5,54,田野豊三,1:30.9,1.1/2,9-9-9-8,37.4,22.6,6,478(0),[地]渡辺幸生,高宮輝千代,
7,7,8,ハナズハント,牡4,56,鴨宮祥行,1:31.0,クビ,8-8-6-5,38.0,218.7,10,475(-5),[地]栗林徹治,太田裕臣,
8,2,2,メイショウユキハナ,牝5,54,杉浦健太,1:31.2,1.1/2,5-6-6-9,38.4,122.6,9,424(-1),[地]三宅直之,角谷泰介,
9,8,9,ビービーチェスター,牝6,54,高畑皓一,1:31.2,ハナ,4-4-5-7,38.7,30.7,7,459(+2),[地]山元博徳,桑原幸治,
10,7,7,マイアイホルス,セ8,56,広瀬航,1:31.3,クビ,7-7-10-10,38.1,69.7,8,430(-2),[地]国沢利照,木下務,
1,4,4,ガンバルデュラン,牝5,52,八木直也,1:29.9,,4-3-3,39.8,47.5,7,479(+3),[地]安部弘一,（有）ホースケア,14.0
2,1,1,プレジール,牝4,55,向山牧,1:30.0,1/2,7-7-7,38.7,23.8,5,480(+23),[地]川嶋弘吉,日進牧場,2.8
3,2,2,ラナキラリオ,牡4,56,尾島徹,1:30.2,1,5-4-4,39.7,2.5,2,478(+6),[地]伊藤強一,横瀬兼二,1.4
4,3,3,イナズマデーア,牝4,55,筒井勇介,1:30.3,クビ,3-5-5,39.8,4.6,3,486(+6),[地]笹野博司,（同）ＪＰＮ技研,
5,6,6,フランシュリッペ,牝5,55,大塚研司,1:30.3,クビ,6-6-6,39.6,9.2,4,415(+1),[地]藤田正治,（有）ミドルアイラ,
6,5,5,ホウショウキング,セ6,57,池田敏樹,1:30.7,2,2-1-1,40.7,2.2,1,483(-1),[地]藤田正治,（有）ミドルアイラ,
7,7,7,ナデシコウイン,牝4,55,森島貴之,1:31.3,3,1-1-2,41.4,28.7,6,454(+5),[地]笹野博司,横内俊昭,
1,4,4,モエレネイション,牝7,54,島崎和也,1:30.0,,2-1-1,39.0,7.5,3,451(+4),[地]小森勝政,（有）ホースケア,14.0
2,7,7,アビオニクス,牡7,56,湯前良人,1:30.0,クビ,4-2-2,38.8,66.5,6,535(-3),[地]山際孝幸,山際義明,2.8
3,8,10,シアワセノホシ,牡4,56,向山牧,1:31.0,5,7-6-5,39.2,1.6,1,433(+2),[地]川嶋弘吉,（株）ファーストビ,1.4
4,6,6,サチノコンゴウリキ,牡4,56,高木健,1:31.1,クビ,5-4-3,39.8,3.9,2,500(+7),[地]笹野博司,佐藤幸彦,
5,8,9,フジノブータン,牡4,56,池田敏樹,1:31.8,3,8-8-7,39.8,306.8,10,426(+8),[地]藤田正治,（有）ホースケア,
6,3,3,エーシンソーリュー,牡4,56,花本正三,1:31.9,1/2,3-4-6,40.6,11.4,5,444(+7),[地]伊藤強一,柴田浩二,
7,2,2,イソノジャスト,牝5,54,佐藤友則,1:31.9,アタマ,1-2-3,41.0,8.7,4,409(+5),[地]柳江仁,岩崎僖澄,
8,5,5,クリーンチェンジ,牝7,54,大原浩司,1:33.2,6,9-9-9,40.4,130.7,8,450(-2),[地]小森勝政,（有）ミドルアイラ,
9,7,8,マハリク,牡5,54,山下雅之,1:33.5,1.1/2,6-7-8,41.5,92.8,7,454(+5),[地]小森勝政,（有）ホースケア,
10,1,1,チヘイセン,牡6,56,森島貴之,1:36.1,大,10-10-10,42.8,196.0,9,398(-4),[地]山中輝久,（同）ＪＰＮ技研,
1,4,4,オグリピンク,牝6,54,吉井友彦,1:32.6,,5-6-6,38.9,4.1,2,413(-4),[地]山中輝久,小栗孝一,13.0
2,5,5,ダイワブルーム,牝5,51,藤田玄己,1:32.8,1.1/2,6-7-7,38.8,79.1,6,426(+7),[地]藤田正治,酒井孝敏,2.6
3,7,7,バンダムパシアン,牝7,52,山下雅之,1:32.9,1/2,2-5-5,39.2,4.9,3,452(+4),[地]後藤保,山科統,1.3
4,1,1,ダイゴテンリュウ,牡6,56,島崎和也,1:32.9,アタマ,7-3-2,39.2,14.5,5,475(-7),[地]小森勝政,（有）ミドルアイラ,
5,3,3,エンバーゴ,牡4,56,尾島徹,1:33.0,3/4,1-1-1,39.5,1.8,1,521(-1),[地]青木達彦,（株）ファーストビ,
6,2,2,スズカバビロン,牝5,54,大原浩司,1:33.2,1,4-4-4,39.3,5.9,4,439(+7),[地]後藤正義,安田勝一,
7,6,6,ラベンダーベル,牝6,54,森島貴之,1:33.4,1.1/2,3-2-3,39.9,79.1,6,444(-1),[地]小森勝政,（有）ホースケア,
1,7,7,ドリームガイド,牡6,56,松浦政宏,1:30.7,,3-4-2-2,39.6,1.3,1,461(+5),[地]山口浩幸,吉岡秀宜,20.0
2,1,1,リナ,牝3,54,田野豊三,1:30.7,アタマ,3-3-4-3,39.4,15.8,5,468(+7),[地]土屋洋之,中田和宏,3.6
3,4,4,リワードランフォス,セ4,56,川原正一,1:31.4,4,2-2-2-4,40.3,4.3,2,413(+3),[地]雑賀伸一,宮崎忠比古,1.8
4,3,3,プリンセスミホ,牝9,54,松浦聡志,1:31.4,アタマ,1-1-1-1,40.5,12.4,3,436(-2),[地]織田誠,櫨山慶次,1.0
5,2,2,スナークチェリー,牝7,54,笹田知宏,1:31.6,1,8-6-8-6,39.8,59.3,6,474(+9),[地]荒山義則,杉本豊,0.6
6,8,10,ヒラボクゴールド,牡5,56,有馬澄男,1:31.7,1/2,5-5-4-5,40.4,14.7,4,444(-3),[地]荒山義則,（有）オールウェイ,
7,5,5,スパイラヴ,牡3,55,小谷周平,1:32.0,1.1/2,10-10-10-9,39.7,423.6,10,431(+6),[地]溝橋利喜,組）オールザベスト組,
8,7,8,コモリスーザン,牝4,54,山崎雅由,1:32.2,1.1/4,6-6-7-6,40.5,83.9,7,450(-8),[地]溝橋一秀,（同）ＪＰＮ技研,
9,6,6,メノトマイティー,牝3,54,吉村智洋,1:33.0,5,7-6-6-8,41.5,112.6,8,446(+11),[地]小村正也,（同）ＪＰＮ技研,
10,8,9,ビックティーチャー,牡3,55,松本剛志,1:33.2,1.1/2,9-9-9-10,41.1,150.7,9,457(-1),[地]上田二郎,武田広臣,
1,1,1,エルウェーサクラ,牝3,54,大山真吾,1:30.1,,9-8-3-3,39.1,2.3,1,461(-2),[地]橋本忠男,雜古隆夫,25.0
2,6,6,スウィートアゲン,牝4,54,鴨宮祥行,1:30.7,3.1/2,6-6-6-4,40.1,7.1,3,480(+3),[地]栗林徹治,浅川皓司,4.5
3,5,5,アマゴワクチン,牡4,56,竹村達也,1:30.7,アタマ,5-5-7-6,40.2,47.2,9,443(-4),[地]松浦正勝,山本晋也,2.3
4,2,2,ワイドアミーゴ,牝3,54,田中学,1:30.9,1,2-1-1-1,41.8,7.9,4,397(-3),[地]田中道夫,（同）ＪＰＮ技研,1.3
5,7,7,マッハジール,牡4,56,中田貴士,1:31.6,4,8-9-10-9,40.0,25.3,7,453(+7),[地]野田忍,村上稔,0.8
6,3,3,メイショウシラウメ,牝5,54,松本幸祐,1:31.6,ハナ,7-7-8-8,40.6,66.5,10,425(-4),[地]三宅直之,増本光夫,
7,8,10,ジェンマ,牝3,54,永島太郎,1:31.9,1.1/2,1-2-2-2,42.7,15.0,5,450(0),[地]土屋洋之,山本晋也,
8,8,9,コルタナ,牝4,54,坂本和也,1:32.0,1/2,3-3-4-6,42.2,36.4,8,395(+6),[地]田村彰啓,辻嘉恵子,
9,7,8,ディアレクラン,牝3,54,田野豊三,1:32.1,クビ,4-4-5-5,41.9,3.0,2,471(-7),[地]尾林幸二,河原義宏,
10,4,4,エストスマイル,牝3,54,杉浦健太,1:33.5,9,10-10-9-10,42.1,16.8,6,521(+9),[地]大石省三,名古屋一征,
5,,8,ラッキーバブルズ,,55.5,,1:07.0,,,,---,,計不,,,
1,,6,Order of St George,牡2,59.4,オブライ,1:44.70,,,,---,1,計不,[外]オブライ,,
1,7,8,トーコーヴィーナス,牝2,54,田中学,1:31.5,,2-2-1-1,39.9,1.6,1,488(+1),[地]吉行龍穂,森田藤治,250.0
2,8,9,フセノダイヤ,牝2,54,松浦政宏,1:31.9,2.1/2,5-5-3-3,39.5,13.0,4,432(+6),[地]盛本信春,池田守,50.0
3,8,10,ポッドライジング,牡2,55,吉村智洋,1:32.5,3.1/2,10-10-9-6,39.1,116.7,9,436(+1),[地]大塚信次,小川真査雄,25.0
4,2,2,トウケイロイヤル,牡2,55,大山真吾,1:32.9,2.1/2,8-7-4-4,40.3,114.5,8,457(-2),[地]住吉朝男,木村信彦,15.0
5,1,1,クンペル,牡2,55,杉浦健太,1:33.3,2.1/2,9-9-6-5,40.3,23.3,5,479(+4),[地]森沢友貴,大塚亮一,10.0
6,7,7,ヒッポグリフ,牝2,54,永島太郎,1:33.8,3,1-1-2-2,42.2,3.0,2,458(+8),[地]稻田彰宏,生部初男,
7,4,4,ナガレボシ,牡2,55,松浦聡志,1:34.3,3,5-5-6-8,41.7,141.4,10,467(+5),[地]平松徳彦,福井輝司,
8,5,5,ハイアビリティー,牝2,54,小谷周平,1:34.5,3/4,4-4-5-7,42.1,57.5,6,426(-3),[地]藪田辰己,（有）アイファー,
9,6,6,アシェラ,牝2,54,川原正一,1:34.6,1/2,3-3-8-9,42.2,6.7,3,386(0),[地]柏原誠路,田上雅春,
10,3,3,ジェントルダンディ,牡2,55,坂本和也,1:36.6,大,7-8-10-10,43.4,60.7,7,532(-21),[地]寺嶋正勝,組）ジェントルマンホ,
1,8,10,ハッピーアンブルー,牝4,54,永島太郎,1:31.0,,9-9-7-6,39.2,4.4,2,462(-3),[地]栗林徹治,三木計一,30.0
2,7,7,ウィッシュウイン,牡5,56,大山真吾,1:31.2,1.1/2,1-1-1-1,40.6,23.1,8,451(-3),[地]黒田隆男,大川俊行,5.4
3,1,1,アートオブクウィル,牝6,54,中田貴士,1:31.5,1.1/2,3-3-3-3,40.3,21.7,7,432(-2),[地]山元博徳,岡本敞司,2.7
4,5,5,アグネスコスモス,牝4,54,田中学,1:31.6,3/4,8-8-4-4,40.0,4.6,3,474(+12),[地]吉行龍穂,阿形逸雄,1.5
