Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
3,8,8,アポテオシス,牝3,54,葛山晃平,1:42.9,4,3-3-3-3,40.1,63.7,4,433(+1),[地]奥高平,（同）ＪＰＮ技研,2.4
4,5,5,パワーズオブテン,セ3,56,沖静男,1:42.9,クビ,7-7-5-4,39.1,6.0,3,421(+1),[地]高橋優子,落畑健,1.8
5,7,7,コスモアリーナ,牡7,56,服部大地,1:44.5,8,4-4-4-5,41.3,112.5,6,442(-4),[地]井樋一也,松本芳武,1.2
6,4,4,ヤマカツエイト,牡9,56,中島龍也,1:44.6,3/4,4-5-6-6,40.9,101.9,5,455(0),[地]高橋優子,塩浜攻仁,
7,1,1,サツキアクトレス,牝3,54,栗原大河,1:45.0,2,6-6-7-7,41.0,180.5,7,388(-3),[地]菅原欣也,（同）ＪＰＮ技研,
8,3,3,ホーリーバーン,牝5,54,鈴木太一,1:45.0,アタマ,7-8-8-8,40.0,509.7,9,455(-1),[地]吉井一良,原田猛,
9,8,9,コロリアージュ,牝3,54,桑野等,1:45.2,1,9-9-9-9,39.2,376.8,8,433(+2),[地]宗綱泰彦,（同）ＪＰＮ技研,
1,7,8,ハクサングロウ,牝3,54,吉原寛人,1:39.9,,7-7-6-1,39.7,6.3,4,461(+3),[地]加藤和義,河崎五市,24.0
2,5,5,ワンダフルセンス,牡3,56,葛山晃平,1:40.5,3,5-6-5-4,40.8,3.0,1,407(-4),[地]菅原欣也,（同）ＪＰＮ技研,5.5
3,6,6,オレノヴィジョン,牡3,56,中島龍也,1:40.7,3/4,4-4-3-5,41.3,10.7,5,487(+2),[地]鋤田誠二,吉山達也,2.8
4,2,2,ピーチェス,牝3,54,堀場裕充,1:41.2,2.1/2,8-8-8-7,40.3,27.4,7,464(+8),[地]加藤和義,東邦男,2.1
5,8,9,テンエイリリー,牝7,54,服部大地,1:41.3,1/2,6-5-4-6,40.5,334.6,10,398(-1),[地]井樋一也,小柳猛,1.4
6,1,1,ディープサミット,牡3,53,塚本弘隆,1:41.9,3,10-9-9-9,40.3,4.0,3,400(-1),[地]宗綱泰彦,（同）ＪＰＮ技研,
7,7,7,ブラックウィザード,セ4,56,藤田弘治,1:42.1,1,3-3-7-8,42.2,225.4,8,503(+2),[地]鈴木長次,（株）ファーストビ,
8,8,10,クレールソレイユ,牡3,56,池田敦,1:42.3,1,2-2-1-2,43.8,3.4,2,499(-1),[地]川添明弘,（株）ボンズ,
9,3,3,アガタピアス,牝3,54,栗原大河,1:43.2,4,1-1-1-3,44.8,11.6,6,413(+2),[地]菅原欣也,石山紘,
10,4,4,ワビチャ,セ6,56,平瀬城久,1:43.9,3,9-9-10-10,41.8,241.2,9,526(-1),[地]黒木豊,西川宝三,
1,4,4,イノデザイヤ,牝3,54,葛山晃平,1:37.6,,1-1-1-1,38.3,1.2,1,461(0),[地]菅原欣也,井上久光,20.0
2,1,1,オーミカンタービレ,牝3,54,堀場裕充,1:38.8,6,3-3-3-2,39.3,17.7,4,439(-1),[地]中川雅之,岩崎僖澄,4.6
3,2,2,カフジリバー,牡3,56,青柳正義,1:39.9,5,6-5-5-4,39.8,42.3,5,511(+2),[地]鈴木長次,（株）ファーストビ,2.4
4,8,8,メイショウツムギ,牝3,54,中島龍也,1:40.0,クビ,2-2-2-3,40.6,5.3,2,479(-6),[地]鈴木長次,（株）ファーストビ,1.8
5,5,5,ウインログロ,牡3,56,藤田弘治,1:40.0,アタマ,8-8-6-6,39.4,52.3,7,406(0),[地]鈴木長次,（株）ファーストビ,1.2
6,8,9,アトムフェニックス,牝8,54,栗原大河,1:40.5,2.1/2,7-7-8-7,39.6,44.6,6,418(-7),[地]菅原欣也,米田裕一,
7,3,3,ポエティック,牝3,54,松戸政也,1:40.5,クビ,4-3-4-5,40.8,8.0,3,450(-2),[地]田嶋弘幸,田所英子,
8,6,6,ウインドティアーモ,牝3,54,沖静男,1:41.7,6,5-6-7-8,41.1,209.4,9,465(-2),[地]野田幸雄,福原正博,
9,7,7,クリノロワイヤル,牝3,54,服部大地,1:42.0,1.1/2,9-9-9-9,40.7,76.3,8,404(0),[地]川添明弘,蟹江知彦,
1,2,2,フクノベルサイユ,牡3,56,沖静男,1:38.5,,7-7-6-1,39.2,5.5,3,485(-3),[地]吉井敏雄,池田守正,25.0
2,6,6,デルマカマイタチ,牡7,56,堀場裕充,1:39.2,3,9-9-8-6,39.7,115.9,9,535(-4),[地]宗綱泰彦,大黒富美子,5.7
3,7,7,パープルパルピナ,牡6,56,葛山晃平,1:39.3,3/4,4-4-4-4,40.5,40.3,6,514(-3),[地]鈴木正也,岩崎僖澄,3.0
4,7,8,アレグロイモン,牝4,54,青柳正義,1:40.0,3,6-6-4-4,41.1,17.2,5,448(+2),[地]金田一昌,井門敏雄,2.2
5,1,1,ツエーゲン,牝3,54,吉田晃浩,1:40.0,クビ,1-1-1-2,42.8,2.0,1,444(+3),[地]佐藤茂,諸江幸祐,1.5
6,8,9,アルコステラート,セ4,56,池田敦,1:40.1,クビ,10-10-10-9,39.9,49.9,8,478(+9),[地]川添明弘,吉田勝利,
7,5,5,リジカーレ,牡7,56,藤田弘治,1:40.3,1,8-8-9-8,40.7,190.0,10,490(+19),[地]鋤田誠二,清水剛,
8,4,4,オフコース,牡3,56,平瀬城久,1:40.3,アタマ,5-5-6-7,41.1,8.1,4,480(-2),[地]黒木豊,関昭一,
9,3,3,ニホンピロフィート,牡4,56,吉原寛人,1:41.4,5,2-2-2-3,43.7,3.1,2,524(-7),[地]加藤和義,（有）モリクニ,
10,8,10,ミキノタマテバコ,牝3,54,中島龍也,1:41.9,2.1/2,3-2-3-10,43.8,46.3,7,477(-19),[地]鈴木長次,（株）ファーストビ,
1,5,5,キャノンショット,牡3,56,吉田晃浩,1:40.9,,8-7-1-1,40.0,1.3,1,558(-3),[地]佐藤茂,大山良彦,20.0
2,7,7,サクラトップビクト,牝3,54,青柳正義,1:41.9,5,1-1-1-1,41.5,34.4,4,492(+4),[地]鈴木正也,（株）ファーストビ,4.6
3,2,2,エイシンリーダー,牡4,56,田知弘久,1:42.2,1.1/2,4-6-6-4,40.8,2.8,2,470(-2),[地]金田一昌,（同）ＪＰＮ技研,2.4
4,3,3,ホシコチャン,牝3,54,池田敦,1:42.5,1.1/2,4-4-4-3,41.4,75.7,6,428(+1),[地]川添明弘,（有）ホースケア,1.8
5,1,1,ゴールドウォッチ,牡9,56,鈴木太一,1:43.3,4,3-3-5-4,42.2,10.9,3,471(+3),[地]鷹尾雄治,小倉輝雄,1.2
6,8,8,クリノアンボワーズ,牝4,54,松戸政也,1:44.0,3,2-1-3-4,43.4,72.1,5,533(-1),[地]井樋一也,小柳猛,
7,4,4,マイネルスラッガー,牡11,56,堀場裕充,1:45.0,5,6-5-6-7,43.7,145.5,8,482(-3),[地]加藤和宏,玉井英人,
8,6,6,マイネルフレンズ,牡11,56,服部大地,1:45.6,3,7-8-8-8,43.5,107.0,7,490(+13),[地]井樋一也,小柳猛,
1,5,5,リウォード,牡3,56,大山真吾,1:33.2,,2-2-2-2,39.6,1.6,1,475(+1),[地]高馬元紘,神村雅己,35.0
2,4,4,リバティークイーン,牝4,54,笹田知宏,1:33.3,クビ,1-1-1-1,39.8,2.5,2,456(-7),[地]新子雅司,平川浩之,8.4
3,6,6,ナイトブラスター,牡3,55,田村直也,1:34.2,6,6-6-3-3,40.1,147.7,9,475(-10),[地]南弘樹,村上稔,4.2
4,7,7,アローシャトル,牡3,56,吉村智洋,1:34.3,1/2,10-8-7-4,40.0,48.7,7,469(-2),[地]柏原誠路,佐々木孝之,2.8
5,1,1,シトリンバレッタ,牝3,54,田野豊三,1:35.0,4,9-9-8-7,40.7,36.4,6,408(+2),[地]土屋洋之,下河辺牧場,2.1
6,7,8,ロザリー,牝5,54,杉浦健太,1:35.1,1/2,3-5-5-4,40.8,22.8,4,447(+5),[地]碇清次郎,藤原牧場,
7,8,10,ゼトス,牡5,56,広瀬航,1:35.2,1/2,7-7-4-6,40.8,9.0,3,463(-7),[地]小村正也,花水辰夫,
8,3,3,エケッコ,牡3,56,川原正一,1:35.6,2.1/2,4-3-6-8,41.4,221.5,10,469(-8),[地]松平幸秀,（株）ニウ・アンド,
9,8,9,マサルーキー,牡3,56,宮下康一,1:35.7,1/2,8-9-10-8,41.1,25.6,5,459(+6),[地]織田誠,櫨山慶次,
10,2,2,ヴァーミリアグラン,牝3,54,松本幸祐,1:35.8,1/2,5-4-9-10,41.6,86.1,8,429(-5),[地]上田二郎,石川幸司,
1,8,11,タケノスペシャル,牡2,55,吉村智洋,1:35.9,,2-2-1-1,43.0,2.4,1,455(-9),[地]保利良平,安喰武雄,55.0
2,2,2,ダイヤモンドセーラ,牡2,55,大山真吾,1:36.5,3.1/2,1-1-1-2,43.7,3.0,2,434(+3),[地]荒山義則,藤井陸治,13.2
3,7,9,ゴールドカムイ,牡2,55,鴨宮祥行,1:36.5,アタマ,5-5-4-3,42.8,9.0,4,486(+1),[地]尾原強,山下寿,6.6
4,3,3,スイートジェル,牝2,54,山田雄大,1:37.4,5,10-10-8-6,42.5,9.7,5,402(-6),[地]黒田隆男,山下寿,4.4
5,5,5,ホッカイノソラ,牝2,54,松本幸祐,1:37.6,1,6-6-6-5,43.5,87.5,11,393(0),[地]上田二郎,石川幸司,3.3
6,7,10,キョウワイカズチ,牡2,55,下原理,1:37.6,クビ,3-3-3-4,44.2,54.3,8,423(-6),[地]平松徳彦,浅川吉男,
7,4,4,ベストアキラ,牡2,55,田野豊三,1:37.6,アタマ,11-11-11-10,42.4,17.7,6,411(+3),[地]稻田彰宏,小谷昌吾,
8,6,8,ゴールドピーチ,牝2,54,広瀬航,1:38.2,3.1/2,9-9-7-7,43.5,39.5,7,406(0),[地]荒山義則,山口正行,
9,6,7,グローリーシェリー,牝2,54,松本剛志,1:38.3,3/4,8-8-9-9,43.5,74.3,9,436(-2),[地]西村守幸,上田真澄,
10,8,12,セイントイーグル,牡2,55,竹村達也,1:39.8,9,7-7-10-12,45.1,80.6,10,451(+2),[地]大塚信次,角谷泰介,
11,1,1,チビッコミーチャン,牝2,54,松浦政宏,1:40.0,1.1/2,4-4-5-8,46.3,6.4,3,419(-7),[地]北野真弘,真田誠之,
12,5,6,アタックスピード,牝2,54,小谷周平,1:40.4,2.1/2,12-12-12-11,44.8,97.9,12,391(+9),[地]雑賀伸一,鳴戸雄一,
1,4,4,ウインハイラント,牡3,56,大山真吾,1:32.0,,1-1-1-1,39.5,1.7,1,450(+12),[地]森沢友貴,ウイン,35.0
2,3,3,スティーレナハト,牝3,54,下原理,1:33.3,8,3-3-3-3,40.5,132.4,8,459(-5),[地]橋本忠明,加藤厚子,8.4
3,2,2,トーシンキング,牡3,56,吉村智洋,1:33.3,アタマ,10-9-7-6,39.7,1.8,2,461(-3),[地]玉垣光章,長井純一,4.2
4,7,8,フーゴ,牝3,54,小谷周平,1:33.5,1.1/4,2-2-2-2,40.8,40.8,5,441(+5),[地]高本友芳,宮田美恵子,2.8
5,6,6,ココティエ,牝4,53,長谷部駿,1:34.0,3,8-8-6-4,40.7,25.3,4,454(-2),[地]北野真弘,稲垣誠,2.1
6,1,1,マイネルシャテール,牡9,56,山崎雅由,1:34.0,ハナ,9-9-10-9,40.2,212.7,10,469(-6),[地]大塚信次,掘井容夫,
7,7,7,スオウ,牝3,54,田野豊三,1:34.1,クビ,5-4-5-7,41.2,22.2,3,428(-7),[地]土屋洋之,松田整二,
8,5,5,マイティーフライ,牝5,54,永島太郎,1:34.2,1/2,7-7-8-8,40.7,111.1,7,431(-4),[地]長南和宏,山田裕史,
9,8,9,グッドアビリティ,牝3,54,板野央,1:35.0,5,4-5-4-5,42.1,157.4,9,432(+2),[地]保利良平,長谷川光司,
10,8,10,エイジヤ,牝5,54,松本幸祐,1:35.8,5,6-6-9-10,42.5,78.1,6,432(+2),[地]雑賀伸一,山口信一郎,
1,5,5,ビクトリアガーデン,牝8,54,広瀬航,1:36.5,,1-1-1-1,42.4,2.1,1,489(-3),[地]徳本慶一,組）オールザベスト組,25.0
2,6,6,サンデーヒカル,牝4,54,大山真吾,1:36.6,1/2,2-2-2-2,42.4,4.2,3,408(-8),[地]茂崎正善,山下寿,6.0
3,7,7,アイファーグリーン,牝4,53,田村直也,1:36.7,1/2,10-10-7-5,41.2,3.5,2,423(+3),[地]尾原強,（有）ミドルアイラ,3.0
4,8,9,ロックキーパー,牡3,56,中田貴士,1:36.8,1/2,3-3-3-3,42.5,11.3,4,455(+2),[地]野田忍,村上憲政,2.0
5,3,3,クィーンストーリー,牝7,54,小谷周平,1:37.1,1.1/2,5-5-4-4,42.3,20.5,6,430(-5),[地]溝橋利喜,組）オールザベスト組,1.5
6,1,1,ドライサンプ,牝7,54,松本幸祐,1:37.3,1.1/4,8-8-9-9,41.7,27.3,7,443(+4),[地]上田二郎,（有）クローバーフ,
7,2,2,パープレー,牡6,56,竹村達也,1:37.3,クビ,6-6-6-6,42.4,63.5,8,437(+5),[地]織田誠,櫨山慶次,
8,8,10,リトルウーハー,牝6,54,西川進也,1:37.3,ハナ,9-9-8-7,41.8,96.4,10,428(-5),[地]溝橋利喜,組）オールザベスト組,
9,7,8,タケマルゴールド,牝3,54,山崎雅由,1:38.3,6,7-7-10-10,42.8,87.0,9,443(+2),[地]長倉功,竹内勝之,
10,4,4,ニンタイ,牝3,54,高畑皓一,1:40.0,大,4-4-5-8,45.6,19.4,5,430(+4),[地]山口益巳,阿部善武,
1,8,10,バイスブルー,牡6,56,竹村達也,1:33.0,,1-1-1-1,40.2,7.3,2,512(-3),[地]長南和宏,山本晋也,25.0
2,5,5,ロマンチックワーク,牝3,54,下原理,1:33.3,2,5-5-3-2,40.1,1.0,1,464(-2),[地]森沢友貴,久米史洋,6.0
3,1,1,トミケンオウドウ,牡8,56,高畑皓一,1:33.9,3.1/2,4-4-4-4,40.5,37.3,5,481(-1),[地]高馬元紘,門別敏朗,3.0
4,4,4,タネノオー,牡3,56,中田貴士,1:34.0,1/2,8-8-5-4,40.3,37.6,6,497(0),[地]坂本和也,木村良明,2.0
5,8,9,オールブリッジ,牝4,54,西川進也,1:34.4,2.1/2,2-2-2-3,41.5,20.8,4,452(+2),[地]大石省三,橋本和男,1.5
6,7,7,ムーンカプチーノ,牝11,54,松本幸祐,1:35.2,5,6-6-7-6,41.6,88.7,8,421(-7),[地]尾林幸二,松元保,
7,6,6,エイユーエンプレス,牝3,54,山田雄大,1:36.0,5,10-10-9-8,41.4,130.8,10,405(-7),[地]飯田良弘,笹部義則,
8,2,2,サウンドメジャー,セ8,56,松本剛志,1:36.3,2,7-7-8-9,42.4,55.7,7,467(+7),[地]西村守幸,（株）ファーストビ,
9,7,8,ペキンブリッジ,牝3,54,松浦政宏,1:36.5,3/4,3-3-6-7,43.2,20.0,3,460(0),[地]野田忍,野田秀人,
10,3,3,ビックティーチャー,牡6,56,渡瀬和幸,1:36.5,アタマ,9-9-10-10,41.9,97.1,9,465(-6),[地]上田二郎,武田広臣,
1,7,8,ルナマジック,牡5,56,寺地誠一,1:34.0,,9-9-3-2,39.9,2.5,1,499(+1),[地]茂崎正善,谷謙介,25.0
2,5,5,セフティバレンチノ,牡4,56,広瀬航,1:34.1,1/2,1-1-1-1,40.4,4.3,3,476(+3),[地]国沢利照,雜古隆夫,6.0
3,1,1,ケンスターハーバー,牡8,56,永島太郎,1:34.5,2.1/2,3-3-4-4,40.5,3.5,2,454(+7),[地]保利良平,木村公子,3.0
4,3,3,プライマルフェア,セ3,56,渡瀬和幸,1:34.8,1.1/2,6-5-6-5,40.6,24.4,6,502(-1),[地]黒田隆男,橘勝年,2.0
5,6,6,トモノブラック,牡6,56,西川進也,1:34.8,クビ,2-2-2-3,41.0,17.7,5,511(+3),[地]西川精治,共田義夫,1.5
6,2,2,グラーネ,牡8,56,大山真吾,1:34.9,1/2,8-8-8-7,40.4,89.0,8,465(0),[地]山元博徳,（株）ファーストビ,
7,8,10,ニコーズステージ,牝3,54,板野央,1:35.0,1/2,4-4-5-6,41.0,29.0,7,464(0),[地]雑賀伸一,キヨタケ牧場,
8,4,4,テイエムマホー,牡4,56,田野豊三,1:35.8,5,10-10-9-9,41.1,90.0,9,458(+2),[地]三宅直之,松浦輝雄,
9,8,9,セデュイール,牝4,54,川原正一,1:36.0,3/4,7-7-7-8,41.7,5.4,4,513(0),[地]土屋洋之,杉浦和也,
10,7,7,パルファイア,牡6,56,下原理,1:36.6,3.1/2,5-5-10-10,42.2,118.2,10,473(+2),[地]徳本慶一,荒川三代子,
1,5,5,デンコウハシャ,セ5,56,広瀬航,1:33.2,,1-1-1-1,40.8,8.5,5,447(-6),[地]尾林幸二,田中康弘,35.0
2,4,4,ヨコシャルマン,牝5,54,杉浦健太,1:33.5,1.1/2,4-4-4-3,40.7,1.8,1,453(-2),[地]茂崎正善,（株）さくらコーポ,8.4
3,3,3,テクノスプリング,牡4,56,松本幸祐,1:33.5,アタマ,4-5-5-4,40.7,4.8,2,489(-1),[地]住吉朝男,梶山高志,4.2
4,8,10,バージンアンバー,牝3,54,吉村智洋,1:33.5,ハナ,2-2-2-2,40.9,48.2,7,429(-9),[地]平松徳彦,泉一郎,2.8
5,7,7,ロードワイルド,牡5,56,小谷周平,1:34.1,3.1/2,7-8-6-6,40.8,5.9,3,431(-9),[地]大石省三,組）オールザベスト組,2.1
6,7,8,ブルーベルファイト,牡5,55,田村直也,1:34.3,1,9-8-7-7,41.1,7.4,4,450(-18),[地]中塚猛,槇本牧場,
7,1,1,アンヌヴン,牝3,54,永井孝典,1:34.3,アタマ,10-10-10-9,40.6,323.9,10,463(+5),[地]田村彰啓,一村哲也,
8,8,9,マッキーイマジン,牝3,54,大山真吾,1:34.9,3.1/2,3-3-3-5,42.1,114.1,8,445(-2),[地]保利幸作,薪浦亨,
9,2,2,フェスティヴファー,牝4,54,宮下康一,1:35.1,1.1/2,7-7-8-8,42.0,278.4,9,408(-6),[地]山元博徳,（株）ファーストビ,
10,6,6,メイショウフウコウ,牝3,53,長谷部駿,1:35.8,4,6-6-9-10,42.5,20.2,6,428(+5),[地]小牧毅,松本好雄,
1,1,1,トーホウハンター,牡5,56,杉浦健太,1:19.6,,1-1-1-1,39.3,9.3,4,501(+2),[地]山口益巳,谷謙介,90.0
2,4,4,タマモスズラン,牝4,54,川原正一,1:19.9,2,2-2-2-2,39.3,2.1,1,447(-4),[地]荒山義則,タマモ,21.6
3,5,5,サカダッシュ,牡5,56,永井孝典,1:20.0,1/2,4-4-4-4,39.1,4.7,3,491(+4),[地]田村彰啓,一村哲也,10.8
4,2,2,トウシンムサシ,セ6,56,下原理,1:20.2,1.1/2,3-3-3-3,39.6,18.9,6,460(-7),[地]高馬元紘,佐藤新吾,7.2
5,8,12,マルカメテオ,セ5,56,永島太郎,1:21.4,7,7-7-5-5,40.3,4.1,2,473(+1),[地]橋本忠明,日下部猛,5.4
6,8,11,クインズハリジャン,牡6,56,大柿一真,1:21.6,1,9-10-10-11,40.1,14.9,5,525(+2),[地]高馬元紘,庄司修二,
7,5,6,ロイヤルパワー,牡7,56,鴨宮祥行,1:21.7,3/4,10-9-9-7,40.3,50.5,8,485(-1),[地]栗林徹治,北嶋義三,
8,6,8,エイシンアトラス,セ5,56,吉村智洋,1:21.7,アタマ,6-8-8-8,40.4,85.5,11,468(+1),[地]坂本和也,後藤宙人,
9,6,7,ポッドガイ,牡4,56,板野央,1:21.8,クビ,11-11-11-10,39.9,25.5,7,500(-1),[地]保利良平,谷謙介,
10,7,9,シゲルエチゴ,牡6,56,松本剛志,1:22.1,1.3/4,12-12-12-12,39.7,210.2,12,470(+3),[地]西村守幸,（株）ファーストビ,
11,3,3,レギス,牡7,56,広瀬航,1:22.4,1.1/2,8-6-6-6,41.4,54.9,9,479(+5),[地]小村正也,花水辰夫,
