Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
6,7,10,アスカダイヤモンド,牝3,54,吉原寛人,1:31.6,ハナ,4-5-5-5,41.2,35.1,8,436(-2),[地]水野貴史,後藤泰彦,
7,6,8,フレアリングスター,牡3,56,繁田健一,1:33.0,7,9-9-7-6,41.8,10.6,4,490(+5),[地]川村守男,山口明彦,
8,4,4,サンファニート,牝3,54,矢野貴之,1:33.1,1/2,8-8-10-10,41.3,15.4,6,433(-13),[地]平山真希,キャロットファーム,
9,3,3,セイントレイチェル,牝3,54,本橋孝太,1:33.6,2.1/2,6-6-8-9,42.7,44.4,10,465(-9),[地]張田京,内海正章,
10,6,7,サンダースプリング,牡3,56,山崎誠士,1:34.0,2,1-1-3-8,43.9,19.7,7,438(-5),[地]水野貴史,泉俊二,
11,7,9,ドーモスイマセン,牝3,54,杉村一樹,1:34.3,1.1/2,10-10-11-11,42.2,328.1,11,412(-9),[地]山崎裕也,木村良明,
12,5,5,シェナノホシ,牡3,56,折笠豊和,1:35.5,6,11-11-12-12,43.0,410.1,12,486(+1),[地]冨田敏男,冨田藤男,
1,8,12,アイサイティアラ,牝7,53,保園翔也,1:32.8,,1-1-1-1,40.9,5.5,2,470(+3),[地]山越光,加藤由夫,80.0
2,3,3,メイクイットホーム,牡6,56,笹川翼,1:32.8,クビ,5-5-3-2,40.5,1.6,1,516(+5),[地]山越光,木村広太,24.0
3,6,7,ミナミウラワ,牡6,56,半沢慶実,1:33.5,4,10-9-8-4,40.0,80.6,10,458(+4),[地]宇野木数,岡本育枝,13.6
4,5,5,トキノロブロイ,牡7,56,秋元耕成,1:33.5,ハナ,6-6-6-5,40.2,71.5,8,479(-7),[地]柘榴浩樹,森田徹,10.4
5,7,10,アヴァリエ,セ6,56,繁田健一,1:33.9,2,4-4-5-3,41.6,6.7,3,465(+1),[地]海馬沢司,町田勉宗,8.0
6,7,9,エルザブラバント,牝8,53,仲野光馬,1:34.2,1.1/2,8-8-9-7,40.3,200.0,11,437(-2),[地]宮下靖旨,平井頼行,
7,1,1,ジャノサワホマレ,牡8,54,臼井健太,1:34.8,3,2-2-4-8,42.7,42.2,7,425(-2),[地]函館一昭,山内正孝,
8,4,4,サカジロキクチャン,牝8,54,見沢譲治,1:34.9,3/4,3-3-2-6,42.8,14.0,5,443(-6),[地]鈴木勝文,三浦捷之,
9,8,11,モンスター,牡7,56,沢田龍哉,1:35.1,1,7-7-7-9,41.6,9.0,4,487(+1),[地]張田京,吉川朗,
10,2,2,パンナムクリッパー,牝8,54,藤江渉,1:35.4,1.1/2,12-12-10-12,40.9,75.0,9,460(+11),[地]鹿沼良和,大熊美津枝,
11,6,8,アイディドゥイット,牡7,56,高橋哲也,1:35.4,アタマ,11-11-11-10,40.9,21.1,6,485(-5),[地]稲葉道行,前田晋二,
12,5,6,コハルボルト,牡7,56,横川尚央,1:35.8,2,9-10-12-11,41.4,364.3,12,479(-4),[地]宮下靖旨,平井頼行,
1,5,5,ケイティーテンリウ,牡4,56,川島正太,1:38.4,,1-1-1-1,40.2,12.4,4,454(-9),[地]本間光雄,（株）竹之内工務店,100.0
2,2,2,エイシンターザン,牡5,56,的場文男,1:38.6,3/4,4-3-3-2,40.2,4.1,2,491(+4),[地]宇野木博,小島光治,30.0
3,8,11,リワードターン,牡6,56,繁田健一,1:38.9,1.1/2,7-7-7-3,40.3,22.9,7,492(+1),[地]宇野木博,宮崎忠比古,17.0
4,1,1,ブリオ,牝4,54,森泰斗,1:39.2,1.1/2,8-9-10-5,40.3,6.6,3,441(-3),[地]河津裕昭,天笠哲勇,13.0
5,3,3,ポッドジョーカー,牡6,54,臼井健太,1:39.3,1/2,11-11-9-6,40.4,141.2,12,495(-3),[地]渋谷信博,石井太郎,10.0
6,5,6,シャウトオブジョイ,牝4,54,町田直希,1:39.8,2.1/2,9-8-8-9,41.0,46.9,10,515(0),[地]佐藤博紀,前原敏行,
7,7,9,ビースティ,牡6,56,小杉亮,1:40.0,1,5-6-6-8,41.5,16.9,6,490(+1),[地]矢野義幸,小林都美子,
8,4,4,ツガノホマレ,牡4,56,笹川翼,1:40.0,アタマ,10-10-11-11,40.9,36.4,9,488(-1),[地]山越光,大塚進,
9,6,7,ハートナイス,牝4,54,張田昂,1:40.4,2,2-2-2-4,42.1,23.7,8,436(+3),[地]小久保智,密山根成,
10,7,10,コパノミライ,牝4,54,和田譲治,1:40.6,1,12-12-12-12,39.5,58.3,11,443(-2),[地]石井勝男,鳥飼慶一,
11,8,12,リガードリング,牡5,56,本橋孝太,1:41.3,4,3-4-4-7,42.9,2.0,1,511(+1),[地]石井勝男,岩渕瑞生,
12,6,8,トーホウエース,牡4,56,真島大輔,1:41.8,2.1/2,6-5-5-10,43.3,15.3,5,491(-1),[地]内田勝義,東豊物産（株）,
1,7,10,パドミニ,牝3,54,繁田健一,1:31.3,,1-1-1-1,40.2,2.8,2,452(-1),[地]水野貴史,沖田哲夫,140.0
2,6,8,コスモグラブ,牝3,54,山崎誠士,1:32.3,5,4-5-5-4,40.3,2.4,1,426(+5),[地]河津裕昭,ビッグレッドファーム,42.0
3,5,5,ユメヲノセテ,牝3,53,保園翔也,1:32.7,2,2-2-2-2,41.2,5.4,3,420(+9),[地]宇野木数,小平進,23.8
4,6,7,ミキノレジーナ,牝3,54,和田譲治,1:32.9,1,3-4-3-3,41.2,10.5,5,437(-5),[地]平山真希,谷口美樹,18.2
5,4,4,ネコリス,牝3,54,吉原寛人,1:32.9,ハナ,12-12-12-11,38.8,40.8,7,452(-2),[地]長谷川忍,（株）フロンティア,14.0
6,8,11,エドノゴーゴー,牡3,56,酒井忍,1:33.2,1.1/2,11-9-9-9,40.6,101.3,9,463(+11),[地]宇野木博,遠藤喜松,
7,5,6,エブリモーニング,牝3,54,杉村一樹,1:33.2,アタマ,5-3-4-5,41.4,25.4,6,443(+1),[地]飯田幸雄,大黒富美子,
8,2,2,アムール,牝3,54,増田充宏,1:33.2,アタマ,10-8-8-8,40.7,108.6,10,412(+6),[地]長谷川忍,（株）フロンティア,
9,7,9,コンバットパンチ,牡3,56,笹川翼,1:33.4,3/4,6-6-6-6,41.1,10.1,4,461(+7),[地]工藤伸輔,（株）ウェルネット,
10,8,12,バジガクカラッツ,牝3,54,藤江渉,1:33.7,1.1/2,7-7-7-7,41.2,270.3,12,431(-2),[地]平田正一,（株）馬事学院,
11,3,3,シュール,牝3,54,瀧川寿希,1:34.1,2,8-10-10-10,41.3,162.2,11,374(-3),[地]平田正一,（株）Ｎｉｃｋｓ,
12,1,1,ケイティーガザミ,牡3,56,楢崎功祐,1:35.2,6,9-11-11-12,42.3,85.0,8,481(-2),[地]水野貴史,（株）竹之内工務店,
1,2,2,ブリス,牝7,54,石崎駿,1:33.3,,1-1-1-1,39.8,2.7,1,437(+5),[地]海馬沢司,神田成二,80.0
2,6,6,コウジンシュリー,牝6,54,増田充宏,1:34.2,5,8-8-5-3,39.9,3.8,3,441(-8),[地]河津裕昭,加藤興一,24.0
3,5,5,キョウエイナイト,セ7,56,秋元耕成,1:34.3,クビ,2-2-2-2,40.7,2.9,2,496(+6),[地]小沢宏次,田中晴夫,13.6
4,8,10,ハーバーライト,牡7,56,寺島憂人,1:34.3,アタマ,7-7-7-5,39.9,39.3,7,476(-2),[地]小林真治,石川真実,10.4
5,4,4,ピースバイオ,牝7,54,森泰斗,1:34.3,クビ,3-4-3-4,40.2,7.5,4,472(+3),[地]新井清重,バイオ,8.0
6,1,1,グランココ,牝9,54,見越彬央,1:35.1,4,6-6-6-6,40.8,322.3,11,455(-1),[地]柘榴浩樹,森田一俊,
7,7,9,エールジャパン,牡8,56,高橋哲也,1:35.3,3/4,5-5-4-7,41.3,39.1,6,471(+1),[地]牛房栄吉,木原文夫,
8,8,11,ポップコーンドール,牝8,54,柿本量平,1:35.9,3,9-9-10-8,41.0,202.0,10,391(-15),[地]宮下貴明,山路孝,
9,6,7,ボウパラディ,牝6,54,本橋孝太,1:35.9,クビ,10-10-9-9,41.0,20.3,5,447(-1),[地]山崎裕也,角谷守正,
10,7,8,ジョイフルステップ,牝6,54,真島大輔,1:36.4,2.1/2,11-11-11-10,41.3,40.0,8,433(-3),[地]内田勝義,井手慶祐,
11,3,3,フライングマオ,牝7,54,繁田健一,1:36.5,1/2,4-3-8-11,42.4,57.6,9,444(-4),[地]吉田正美,冨田藤男,
1,3,3,ソーラーネコ,牝5,54,増田充宏,1:30.1,,1-1-1-1,40.5,11.8,5,417(-1),[地]本間光雄,（株）フロンティア,120.0
2,4,4,キャッスルアーサー,セ4,56,沢田龍哉,1:30.9,4,6-5-5-5,40.4,172.9,11,442(-8),[地]渋谷信博,城市公,36.0
3,1,1,ミスノブタ,牝6,54,秋元耕成,1:31.0,1/2,8-8-9-9,39.7,60.7,8,424(+6),[地]冨田敏男,冨田藤男,20.4
4,8,11,スカレークイン,牝4,54,川島正太,1:31.1,1/2,5-6-6-6,40.5,31.9,7,452(+2),[地]本間光雄,住清三,15.6
5,7,9,ティーパフォーマー,牝4,54,橋本直哉,1:31.2,3/4,2-2-4-2,41.5,5.3,2,462(+5),[地]長谷川忍,中村立夫,12.0
6,7,8,リュウチャン,牡6,56,服部茂史,1:31.3,クビ,10-10-8-7,40.0,16.5,6,463(+4),[地]渡部則夫,多治見国寿,
7,2,2,スカイルピナス,牝5,54,藤江渉,1:31.5,1,11-11-11-10,39.6,158.5,10,449(+2),[地]山越光,加藤由夫,
8,6,7,ドリームチーフ,牡6,56,森下博,1:31.6,クビ,4-4-2-3,41.9,9.7,4,467(+3),[地]小林真治,井上久光,
9,8,10,カツカモ,セ5,56,左海誠二,1:32.0,2,3-3-3-4,42.3,1.6,1,459(+7),[地]小久保智,北側雅勝,
10,6,6,スイスヨーデル,牝5,54,楢崎功祐,1:32.3,1.1/2,7-7-7-8,41.4,117.6,9,463(+3),[地]岡野尚光,（有）富士ファーム,
11,5,5,アインディアマント,牡7,56,山崎誠士,1:37.5,大,9-9-10-11,46.2,7.0,3,560(+13),[地]柘榴浩樹,森田徹,
1,6,7,ケンシベリーノ,牝8,54,坂井英光,1:30.1,,1-1-1-1,39.7,5.5,3,518(0),[地]佐藤裕太,林田憲次,120.0
2,5,5,ネオヴァルカス,牡5,56,増田充宏,1:30.7,3,3-3-3-3,39.4,2.8,1,509(-3),[地]内田勝義,小林仁幸,36.0
3,1,1,ダイチ,牡5,56,張田昂,1:31.0,1.1/2,8-6-5-5,39.3,5.6,4,518(+1),[地]工藤伸輔,（株）ウェルネット,20.4
4,6,8,トキノアイチャン,牡4,56,見沢譲治,1:31.3,1.1/2,4-4-4-4,39.9,3.6,2,449(+1),[地]八木正喜,田中準市,15.6
5,8,11,ジョーハリス,牡5,56,見越彬央,1:31.6,1.1/2,10-10-8-7,39.2,26.3,9,450(+8),[地]小久保智,上田けい子,12.0
6,8,12,モーライオー,牡4,56,橋本直哉,1:31.8,1,2-2-2-2,41.3,39.1,10,494(+5),[地]川村守男,佐々木薫,
7,3,3,ドンフィアレス,牝4,54,本田正重,1:31.9,1/2,9-9-7-6,39.5,19.8,5,490(+11),[地]斉藤敏,（株）ドン,
8,4,4,ジェイエレガンス,牝4,54,的場文男,1:32.3,2,11-11-10-8,39.7,64.7,11,433(-6),[地]山田質,大越徹朗,
9,2,2,ツクバインパクト,牡5,56,吉原寛人,1:32.3,アタマ,12-12-11-10,39.7,24.8,8,451(+5),[地]川村守男,早尾章,
10,7,10,ミスターダヴィンチ,牡4,55,保園翔也,1:32.7,2,5-5-6-9,41.1,23.0,7,527(+8),[地]横山保,子安一光,
11,7,9,コスモシュアー,牡5,56,繁田健一,1:32.9,1.1/2,7-8-12-12,40.5,115.7,12,474(-2),[地]宇野木数,河野誠一,
12,5,6,ミコーミーレス,牡5,56,田中力,1:32.9,アタマ,6-7-9-11,40.7,21.8,6,523(-8),[地]伊藤滋規,遠藤裕之,
1,5,6,キャッシュフロー,牡4,56,真島大輔,1:36.5,,1-1-1-1,39.0,2.3,1,495(+3),[地]椎名広明,高岡浩行,200.0
2,2,2,ファビン,牝6,54,本橋孝太,1:36.7,1.1/2,4-4-4-3,38.7,15.3,6,465(+7),[地]水野貴史,（株）フロンティア,60.0
3,4,4,トンドゥアモール,牝4,54,阿部龍,1:36.7,ハナ,7-6-6-5,38.2,9.1,4,491(+1),[地]岡田一男,上野耕一,34.0
4,1,1,デロニクスレギア,牡5,56,瀧川寿希,1:36.7,ハナ,10-9-9-8,37.9,27.1,7,480(0),[地]田島寿一,広瀬由一,26.0
5,8,11,ミトノレオ,牝5,54,矢野貴之,1:36.8,クビ,9-8-7-6,38.3,36.5,8,480(0),[地]飯田幸雄,大黒富美子,20.0
6,6,7,パルパルパピヨン,牝5,54,和田譲治,1:36.8,クビ,3-3-3-2,39.1,3.3,2,504(+1),[地]小沢宏次,堀口晴男,
7,6,8,オオタカ,牡4,56,見越彬央,1:37.4,3,5-5-5-7,39.3,50.8,9,520(+2),[地]宇野木数,田村武久,
8,5,5,クインズカリナン,牝4,54,町田直希,1:37.7,1.1/2,2-2-2-4,40.1,11.4,5,465(-2),[地]佐藤博紀,亀田和弘,
9,7,9,クラッシュハイト,牡8,56,川島正太,1:37.8,1/2,6-7-8-10,39.1,6.7,3,442(+3),[地]稲益貴弘,上村洋司,
10,7,10,アイディアバイオ,牝6,54,山崎誠士,1:38.1,1.1/2,12-12-11-9,38.6,207.0,11,458(-5),[地]山崎尋美,バイオ,
11,8,12,パンパカパーティ,牡6,56,左海誠二,1:39.2,6,8-10-10-11,40.3,54.6,10,489(+12),[地]小久保智,山口裕介,
12,3,3,レディハート,牝9,54,小杉亮,1:39.6,2,11-11-12-12,40.1,248.4,12,512(0),[地]柘榴浩樹,（株）心頼ＬｏｏＰ,
1,1,1,イエスアイゲット,牝4,53,左海誠二,1:42.8,,1-1-1-1,38.0,2.9,1,435(+3),[地]小久保智,島川隆哉,180.0
2,4,4,オッドアイ,牝4,53,加藤和博,1:43.3,2.1/2,4-3-4-2,38.2,39.9,8,432(-1),[地]川島豊,（株）ファーストビ,54.0
3,3,3,ティースワロ,牝5,53,高橋哲也,1:44.0,4,3-4-3-3,38.9,4.4,3,472(+1),[地]稲葉道行,神田成二,30.6
4,7,9,アルファエクサ,牡6,55,張田昂,1:44.4,2,8-8-5-6,38.9,8.6,4,439(+3),[地]張田京,近藤悦子,23.4
5,6,7,マイネルクローバー,牡9,57,石崎隆之,1:44.6,1,7-7-6-4,39.1,11.4,6,515(-1),[地]長谷川忍,山崎義隆,18.0
6,2,2,エアーウェーブ,牡7,55,山崎誠士,1:45.0,2,2-2-2-5,40.0,3.7,2,524(-1),[地]山崎尋美,高良憲光,
7,8,10,ミリオンフレッシュ,牡7,55,見越彬央,1:45.2,1.1/2,9-9-9-8,39.2,153.5,11,496(+12),[地]冨田敏男,冨田藤男,
8,6,6,マイネルプレセンテ,牡6,55,矢野貴之,1:45.5,1.1/2,5-5-8-7,39.8,10.7,5,470(+5),[地]高月賢一,平賀義貴,
9,8,11,ベルラトール,牡4,55,繁田健一,1:46.0,2.1/2,10-10-10-9,39.4,81.8,10,437(+1),[地]鈴木義久,坂本敏浩,
10,7,8,マルモリプリンセス,牝4,53,西啓太,1:46.1,クビ,11-11-11-11,39.3,52.1,9,451(+3),[地]八木正喜,山下繁美,
11,5,5,ラビットビーチ,牝4,53,吉原寛人,1:46.7,3,6-6-7-10,41.2,14.8,7,489(+2),[地]山崎裕也,吉田正志,
1,4,4,ダイヤブラック,牝3,510,工藤篤,1:48.4,,,,11.1,7,922(+19),[地]今井茂雅,加藤信一,10.0
2,1,1,アサヒキクヒメ,牝3,510,西将太,1:52.4,,,,6.4,3,899(+16),[地]西康幸,青田誠,2.0
3,5,5,メオトコマチ,牝3,510,西謙一,1:55.3,,,,3.0,1,886(+10),[地]大橋和則,杉沢勝治,1.0
4,6,6,ソクラテス,セ3,520,阿部武臣,1:55.9,,,,3.6,2,811(-2),[地]坂本東一,松山増男,0.6
5,7,7,ブラックオパール,牝3,510,松田道明,1:56.3,,,,6.8,4,782(-2),[地]久田守,稲谷義雄,0.4
6,2,2,アンノキャンディー,牝3,510,島津新,2:08.3,,,,9.3,5,804(+2),[地]今井茂雅,安藤正人,
7,8,8,ビックリボン,牝3,500,竹ヶ原茉,2:09.2,,,,10.3,6,925(+10),[地]大橋和則,長谷川義晃,
8,3,3,イワキオトメ,牝3,510,藤野俊一,2:14.8,,,,18.1,8,922(-5),[地]小林勝二,福森清,
1,2,2,ヤマトエーカン,牡4,650,松田道明,2:07.5,,,,1.6,1,927(+18),[地]村上慎一,大熊金八,10.0
2,5,5,サカノヒカルカゲ,牝4,620,工藤篤,2:20.4,,,,2.8,2,923(+3),[地]田上忠夫,（株）大阪畜産,2.0
3,6,6,サカノプラチナ,牝5,630,島津新,2:29.7,,,,10.8,3,1003(-4),[地]村上慎一,大阪武,1.0
4,7,7,ミスホクト,牝4,630,舘沢直央,2:36.7,,,,57.0,7,1019(+9),[地]尾ヶ瀬富,尾ヶ瀬浩二,0.6
5,4,4,コムヒカリ,牝4,620,中山直樹,2:38.0,,,,111.3,9,883(+15),[地]中島敏博,菊池裕之,
6,8,9,キンリュウザン,牡4,650,松本秀克,2:41.4,,,,19.3,5,989(-6),[地]尾ヶ瀬富,尾ヶ瀬浩二,
7,1,1,ワタシモセトヨ,牝5,620,長沢幸太,2:59.0,,,,97.4,8,890(-10),[地]服部義幸,横井均,
8,3,3,ヒカルタイホウ,牝4,630,西将太,3:33.3,,,,41.0,6,1004(-10),[地]長部幸光,渡辺勇,
9,8,8,ゴールデンオー,牡4,640,大河原和,3:49.6,,,,12.2,4,1004(+11),[地]平田義弘,寺田武造,
1,8,8,アサヒヒーロー,牡3,530,鈴木恵介,1:32.4,,,,6.6,3,906(-9),[地]小林勝二,稲谷義雄,10.0
2,3,3,ホクトギンガ,牡3,530,藤本匠,1:38.7,,,,4.0,2,1021(-5),[地]岩本利春,石岡務,2.0
3,5,5,サクセスフェアリー,牝3,510,阿部武臣,1:44.1,,,,2.3,1,918(+15),[地]坂本東一,山根福司,1.0
4,6,6,オーシャンパワー,牡3,530,西将太,1:49.1,,,,7.1,4,860(+14),[地]中島敏博,舘野竜一,0.6
5,7,7,ミスキャロット,牝3,510,松本秀克,1:55.8,,,,21.1,7,891(+1),[地]小林長吉,村上広昭,0.4
6,1,1,ツガルノマル,牡3,530,大河原和,1:56.9,,,,7.5,5,1006(+7),[地]岩本利春,須藤信秋,
7,4,4,タカシマミライ,牡3,530,工藤篤,1:58.7,,,,18.9,6,972(+9),[地]村上慎一,大阪武,
8,8,9,ジェイファイブ,牡3,530,藤野俊一,2:00.3,,,,54.5,9,923(+3),[地]槻舘重人,小森唯永,
9,2,2,パッションアイ,牝3,510,村上章,2:00.6,,,,32.6,8,790(+4),[地]西邑春夫,大口哲夫,
1,2,2,オレノロッキー,牡3,540,鈴木恵介,1:30.1,,,,2.7,2,939(+1),[地]槻舘重人,大森勝広,10.0
2,8,8,ゴロウマル,牡3,540,藤本匠,1:35.7,,,,7.7,3,931(0),[地]久田守,永井満,2.0
3,4,4,マツリダシャープ,牡3,540,藤野俊一,1:41.0,,,,20.2,7,915(+15),[地]鈴木邦哉,泉義範,1.0
4,5,5,ゴールドハート,牝3,520,赤塚健仁,1:41.6,,,,82.5,9,930(+10),[地]坂本東一,竹沢一彦,0.6
5,7,7,ホクトリュウセイ,牝3,520,松田道明,1:43.9,,,,2.1,1,881(+26),[地]松井浩文,私市春雄,0.4
6,8,9,フタミブルー,牡3,540,菊池一樹,1:46.8,,,,18.8,6,852(+6),[地]松井浩文,（有）トーヨーファ,
7,1,1,オレノデバンダ,牡3,540,阿部武臣,1:51.0,,,,18.2,5,960(+18),[地]金田勇,大森勝広,
8,3,3,トラシゲ,牡3,540,長沢幸太,1:54.1,,,,21.9,8,896(-2),[地]服部義幸,佐々木松一,
9,6,6,ダイナミックボーイ,牡3,540,大河原和,2:12.1,,,,11.4,4,1040(+1),[地]服部義幸,木下英三,
1,5,5,ファーストスター,牡10,660,西謙一,1:52.6,,,,1.7,1,1124(+24),[地]槻舘重人,久保藤孝,10.0
2,8,8,リキタカラテル,牡7,660,菊池一樹,2:03.2,,,,5.4,2,1075(+6),[地]大橋和則,川端悦朗,2.0
3,8,9,セトノサクラコ,牝6,640,大河原和,2:05.7,,,,20.2,6,975(-5),[地]服部義幸,松田勲,1.0
4,1,1,スズキンショウ,牡12,660,山本正彦,2:10.0,,,,14.7,5,1057(+8),[地]田上忠夫,泉義範,0.6
5,2,2,ナンエイテンリュウ,牡15,660,長沢幸太,2:14.2,,,,34.9,8,965(+6),[地]林豊,細川貞夫,
6,7,7,ヨシノエイスケ,牡11,660,島津新,2:27.2,,,,34.9,8,1027(-3),[地]林豊,古河達幸,
7,6,6,ワカムサシ,牡7,660,鈴木恵介,2:49.4,,,,5.6,3,1026(-8),[地]林豊,（株）青海建設,
8,4,4,プレジデント,牡7,660,西将太,2:52.0,,,,10.2,4,1058(+27),[地]西弘美,小松功,
失,3,3,モエレショウ,セ7,660,阿部武臣,4:08.8,,,,26.4,7,959(+31),[地]大橋和則,岩渕昭弘,
1,7,7,ホクショウユヅル,牡5,670,島津新,1:37.7,,,,6.4,3,1057(+3),[地]岡田定一,井内昭夫,9.0
2,6,6,ホクセイボス,牡5,670,西謙一,1:38.1,,,,1.9,1,1064(+5),[地]西弘美,（株）北西ファーム,1.8
3,3,3,フレグランス,牝8,650,船山蔵人,1:42.5,,,,16.8,5,1066(+5),[地]村上慎一,大阪武,0.9
