Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
1,6,6,マトリカリア,牝6,54,山下雅之,1:30.8,,4-3-2,37.9,3.9,3,450(-2),[地]加藤幸保,吉田銘一,16.0
2,7,7,リードレディー,牝5,54,池田敏樹,1:30.9,3/4,1-1-1,38.6,3.8,2,416(+6),[地]藤田正治,（有）ホースケア,3.7
3,5,5,チェリーサイクロン,牝4,54,藤原幹生,1:31.3,2,3-4-3,38.4,7.5,4,421(-6),[地]伊藤勝好,酒井孝敏,1.6
4,8,8,エーシンモナコ,牝6,54,大原浩司,1:31.4,1/2,2-2-4,38.8,11.0,5,423(-1),[地]伊藤勝好,葛西豊次,1.2
5,2,2,フェアリーフロス,牝7,54,森島貴之,1:32.0,3,8-6-6,38.1,210.8,8,448(0),[地]伊藤勝好,（有）ホースケア,0.8
6,4,4,ツクバインドラ,牡6,56,筒井勇介,1:32.1,3/4,5-5-5,38.7,2.1,1,472(+1),[地]法理勝弘,吉橋計,
7,3,3,ゴールデンステッキ,牡6,56,東川公則,1:32.6,2.1/2,7-8-7,38.7,25.5,6,481(-2),[地]後藤正義,新屋敬,
8,8,9,ウォーヘッド,牡5,56,大塚研司,1:33.1,2.1/2,6-7-8,39.5,328.9,9,418(-6),[地]藤田正治,酒井孝敏,
9,1,1,フレームエンゼル,牝6,54,島崎和也,1:35.5,大,9-9-9,40.6,155.1,7,429(-5),[地]青木達彦,（株）ファーストビ,
1,5,5,マインツ,牝4,54,大原浩司,1:29.4,,1-1-1,39.3,1.6,1,406(+6),[地]後藤正義,蛭川正文,16.0
2,6,6,プリズムシャドウ,牡6,56,池田敏樹,1:29.6,1.1/2,2-2-2,39.4,54.3,6,430(-1),[地]笹野博司,大久保和夫,3.7
3,1,1,ウインバレリーナ,牝5,54,丸野勝虎,1:29.8,1,4-3-3,39.4,4.7,3,424(0),[地]笹野博司,（同）ＪＰＮ技研,1.6
4,8,9,ディアレストハリテ,牡4,56,筒井勇介,1:30.3,2.1/2,5-5-4,39.6,6.4,4,456(-1),[地]田口輝彦,原田篤史,1.2
5,4,4,デルマゴシンゾサン,牝4,54,藤原幹生,1:30.7,2,6-6-5,40.1,4.5,2,408(-1),[地]笹野博司,木村良明,0.8
6,3,3,モリデンビーツ,牝5,54,山下雅之,1:30.8,1/2,9-8-8,39.0,189.8,8,446(-2),[地]水野善太,（有）ミドルアイラ,
7,7,7,ハイエスト,牝5,54,佐藤友則,1:31.0,1.1/2,3-4-6,40.6,53.7,5,417(-15),[地]山中輝久,小林克己,
8,8,8,メモリーグラス,牝5,54,大塚研司,1:32.0,5,7-7-7,40.7,193.7,9,380(+3),[地]藤田正治,（有）ホースケア,
9,2,2,キーハーモニー,牝6,54,森島貴之,1:33.8,9,8-9-9,41.8,134.8,7,421(-3),[地]山中輝久,（有）ホースケア,
1,7,7,パイオニアステップ,牡4,56,川原正一,1:31.7,,5-5-3-1,40.3,8.8,4,466(+11),[地]柏原誠路,松田正一,20.0
2,2,2,ガルフスター,牝4,54,杉浦健太,1:31.8,3/4,7-6-4-4,40.4,43.3,8,472(+2),[地]茂崎正善,赤木勝利,4.8
3,8,9,ジャンゴ,牡4,56,田中学,1:32.0,3/4,8-8-6-7,40.1,3.7,2,484(0),[地]田中道夫,西岡透,2.4
4,1,1,アンランジュ,牝4,54,広瀬航,1:32.2,1,10-9-10-9,40.3,48.4,9,419(-1),[地]溝橋利喜,組）オールザベスト組,1.6
5,6,6,ドリームガイド,牡8,56,大柿一真,1:32.3,1/2,9-10-9-9,40.4,11.2,5,472(+2),[地]山口浩幸,吉岡秀宜,1.2
6,3,3,シュガーレディー,牝4,54,鴨宮祥行,1:32.3,クビ,4-4-7-8,40.8,49.1,10,452(-5),[地]栗林徹治,松岡孝子,
7,5,5,エイシンマーゼリン,牝4,54,板野央,1:32.3,アタマ,6-7-8-6,40.5,5.0,3,432(-4),[地]山口益巳,谷謙介,
8,7,8,リュウノトップ,牡5,55,小山裕也,1:32.6,1.1/2,1-1-1-2,41.7,11.2,6,461(+2),[地]山口浩幸,蓑島竜一,
9,4,4,グレイスタイム,牝4,54,永島太郎,1:32.7,3/4,2-2-2-3,41.7,2.8,1,475(-1),[地]南弘樹,村上稔,
10,8,10,ディベルティード,牡4,56,吉村智洋,1:33.0,1.1/2,3-3-5-5,41.8,12.8,7,436(-3),[地]三宅直之,武井啓透,
1,5,5,エムゼットエヌワン,牝3,54,山田雄大,1:32.1,,4-4-4-3,40.0,2.8,1,429(+2),[地]坂本和也,（株）水野組,20.0
2,6,6,マイフレンズ,牝4,54,大山真吾,1:32.4,1.3/4,2-2-2-1,40.5,2.9,2,419(-10),[地]中塚猛,中尾優司,4.8
3,7,8,アクアブルーサニー,牡6,56,広瀬航,1:33.0,3.1/2,3-3-3-4,41.0,5.5,4,481(-2),[地]国沢利照,木下務,2.4
4,2,2,ユメミルチカラ,牝8,54,寺地誠一,1:33.2,1.1/2,1-1-1-2,42.0,4.8,3,451(-18),[地]雑賀伸一,古城登,1.6
5,8,10,アスヘノトビラ,牝3,54,竹村達也,1:33.6,2.1/2,5-5-5-5,41.0,72.6,7,426(+5),[地]田村彰啓,森本勝則,1.2
6,4,4,チャモリータ,牝7,54,渡瀬和幸,1:33.9,1.3/4,7-7-6-6,40.9,117.4,8,436(+2),[地]尾原強,三木計一,
7,7,7,ドリカムテイオー,牡3,55,鴨宮祥行,1:34.6,4,10-10-10-9,40.2,14.0,6,460(-9),[地]山本和之,下田政一,
8,3,3,イトシキヒビ,牝5,54,田野豊三,1:34.6,クビ,9-9-8-7,41.1,134.6,9,425(-5),[地]溝橋利喜,組）オールザベスト組,
9,1,1,シーエヴリン,牝7,54,大柿一真,1:35.0,2.1/2,8-7-9-10,41.7,13.4,5,414(-9),[地]山口浩幸,吉岡秀宜,
10,8,9,エスカーヤスカイ,牝7,54,小谷周平,1:36.7,大,6-6-7-8,43.8,254.4,10,418(0),[地]溝橋利喜,村田茂樹,
1,5,5,サカイヤデモズ,牡5,56,田中学,1:32.9,,3-3-3-2,41.0,10.3,6,498(-7),[地]小牧毅,谷間修裕,20.0
2,4,4,バターカップ,牝5,54,山田雄大,1:33.0,1/2,2-2-2-1,41.3,5.0,2,447(-2),[地]平松徳彦,泉一郎,4.8
3,1,1,ミスターグランプリ,牡5,56,永島太郎,1:33.0,アタマ,4-4-4-7,41.0,7.7,5,475(-7),[地]保利良平,薪浦政彦,2.4
4,6,6,ナットレッドスカイ,牡5,56,田野豊三,1:33.1,クビ,6-6-5-4,41.0,127.9,9,446(-1),[地]土屋洋之,徳山和也,1.6
5,8,9,ウォーターグローレ,牡6,55,小山裕也,1:33.1,ハナ,10-10-10-10,40.1,115.3,8,464(+2),[地]長南和宏,山岡良一,1.2
6,2,2,ノークライ,セ4,56,吉村智洋,1:33.2,クビ,9-9-8-5,40.9,13.9,7,460(-2),[地]田中範雄,山住勲,
7,7,8,ダイメイエンパイア,牝4,54,杉浦健太,1:33.4,1.1/2,8-8-7-3,41.1,6.6,4,503(-5),[地]上田二郎,宮本孝一,
8,3,3,ハートランドナルド,牡5,56,松浦政宏,1:33.9,3,7-7-9-9,41.6,182.0,10,473(+3),[地]岡田利一,巨山京子,
9,7,7,スーパーピロボール,牝7,54,松本幸祐,1:34.7,5,1-1-1-6,43.0,5.3,3,445(+4),[地]屋敷和彦,石川幸司,
10,8,10,エイシンバヤール,牝4,54,下原理,1:34.9,1,5-5-6-8,42.8,2.5,1,491(-3),[地]森沢友貴,平井克彦,
1,2,2,サンダルエチケット,牝4,54,山下雅之,1:28.4,,1-1-1,39.0,4.2,2,480(-8),[地]川嶋弘吉,（株）ファーストビ,16.0
2,3,3,カナナ,牝4,54,花本正三,1:28.5,1/2,2-2-2,38.8,1.2,1,447(-2),[地]伊藤強一,（同）ＪＰＮ技研,3.7
3,1,1,リコリアーノ,牝4,54,藤原幹生,1:29.8,6,3-3-3,39.2,9.0,3,401(+3),[地]笹野博司,（同）ＪＰＮ技研,1.6
4,8,8,オースティン,牝4,54,筒井勇介,1:30.5,3,5-4-6,39.5,55.5,6,402(+5),[地]山中輝久,（有）ホースケア,1.2
5,6,6,ラグジャリーシス,牝5,54,向山牧,1:30.7,1.1/2,6-6-4,39.5,53.0,5,440(0),[地]尾島徹,木村良明,0.8
6,4,4,ヒカリノカケラ,牡4,56,佐藤友則,1:31.2,2.1/2,7-7-8,39.4,12.2,4,456(0),[地]大橋敬永,岩崎僖澄,
7,8,9,クリノフクロクジュ,牡5,56,池田敏樹,1:31.3,1/2,9-8-9,39.1,215.7,9,451(-7),[地]藤田正治,（有）ホースケア,
8,7,7,コスモスティキン,牡5,56,東川公則,1:31.3,アタマ,8-8-7,39.1,206.1,8,412(-6),[地]青木達彦,（株）ファーストビ,
9,5,5,リックサクラー,牝5,54,吉井友彦,1:31.5,1.1/2,4-4-5,40.9,132.5,7,453(-6),[地]森山英雄,山辺浩,
1,8,9,ディアタイガ,牡4,56,山下雅之,1:29.8,,2-2-1,39.5,15.9,6,463(+3),[地]栗本陽一,浅川脩,22.0
2,3,3,リズヴェーリョ,牡4,56,佐藤友則,1:29.9,1/2,4-4-3,39.2,5.7,4,453(-2),[地]大橋敬永,広瀬普,5.1
3,8,10,スパゲッティー,牡5,56,筒井勇介,1:30.0,クビ,3-3-4,39.6,18.9,7,440(-1),[地]加藤幸保,伊藤寿孝,2.2
4,2,2,サイキョウゴールド,牡6,56,大塚研司,1:30.2,1.1/2,1-1-2,40.0,9.2,5,479(-12),[地]藤田正治,奥本重幸,1.6
5,4,4,ミチェラーダ,牝4,54,東川公則,1:30.4,1,8-6-7,39.0,23.2,8,417(-1),[地]山中輝久,渋谷高雄,1.1
6,1,1,ディアデム,牝4,54,池田敏樹,1:30.5,1/2,6-5-5,39.4,4.2,2,465(-10),[地]藤田正治,小林竜太郎,
7,5,5,アーリーズベル,牝4,54,花本正三,1:30.6,クビ,5-8-6,39.4,5.5,3,432(0),[地]伊藤強一,（同）ＪＰＮ技研,
8,7,7,オグリグラス,牝5,54,藤原幹生,1:31.2,3,9-9-9,39.2,46.0,9,441(+3),[地]山中輝久,江島勝代,
9,7,8,ベストヴィジョン,牡5,56,吉井友彦,1:31.7,2.1/2,7-7-8,40.6,2.7,1,502(+1),[地]法理勝弘,吉橋計,
10,6,6,ショウナンカリーノ,牝6,54,森島貴之,1:32.8,5,10-10-10,40.8,194.1,10,436(0),[地]山中輝久,（有）ホースケア,
1,8,8,トキハイマ,牝5,54,向山牧,1:30.3,,2-2-2,39.2,3.8,2,472(-4),[地]川嶋弘吉,木村牧場,17.0
2,4,4,ケンガミネ,牝6,54,佐藤友則,1:30.3,アタマ,1-1-1,39.4,41.3,7,434(0),[地]山中輝久,（有）ホースケア,4.0
3,6,6,シンゼンライカー,牡4,56,筒井勇介,1:30.6,1.1/2,4-3-3,39.3,10.5,4,453(0),[地]尾島徹,吉田勝利,1.7
4,1,1,アグリデジタル,牝5,54,島崎和也,1:30.6,ハナ,3-4-4,39.2,26.0,5,421(-1),[地]水野善太,（株）アグリ,1.2
5,5,5,アサカバハムート,牡5,56,森島貴之,1:30.6,ハナ,8-8-9,38.3,35.3,6,441(-1),[地]加藤幸保,伊藤寿孝,0.9
6,3,3,サブマリン,牡4,56,東川公則,1:30.8,1.1/2,7-6-5,38.9,1.4,1,460(+4),[地]加藤幸保,伊藤寿孝,
7,2,2,ミスウィスコンシン,牝7,54,山下雅之,1:30.9,クビ,9-9-8,38.5,48.6,8,392(-3),[地]加藤幸保,吉田銘一,
8,8,9,スカイワルツ,牝4,54,吉井友彦,1:31.0,1/2,6-7-6,39.3,9.8,3,454(+5),[地]伊藤勝好,酒井孝敏,
9,7,7,ピースキャンドル,牝7,54,大原浩司,1:31.8,4,5-5-7,40.2,58.4,9,426(-5),[地]後藤正義,前田晋二,
1,2,2,ハナズシャウト,牡4,57,川原正一,1:29.0,,2-2-2-1,39.2,1.0,1,498(-1),[地]柏原誠路,マイケルＤ．タバ,40.0
2,7,7,ワンダージンテーゼ,牡4,56,板野央,1:29.4,2.1/2,4-3-3-2,39.4,17.6,5,470(+5),[地]田中範雄,山本信行,9.6
3,6,6,コスモブラッドレー,牡4,56,杉浦健太,1:29.8,2.1/2,6-6-5-4,39.0,63.4,7,481(0),[地]三宅直之,松浦輝雄,4.8
4,4,4,ミラージュナイト,牡4,57,渡瀬和幸,1:30.3,3,3-4-4-5,40.0,11.4,2,448(-4),[地]尾原強,山下寿,3.2
5,1,1,ヒマラヤテンカ,牝4,54,竹村達也,1:30.4,1/2,1-1-1-3,40.7,14.6,4,500(+4),[地]長南和宏,辻嘉恵子,2.4
6,3,3,カミングアップ,牡6,56,笹田知宏,1:32.5,大,7-7-7-7,40.1,38.8,6,524(+13),[地]保利幸作,薪浦亨,
7,5,5,ブラックタイガー,牡6,56,田中学,1:33.4,5,5-5-6-6,42.6,14.4,3,469(+4),[地]田中道夫,（同）ＪＰＮ技研,
1,8,9,シャトークロエ,牝4,54,佐藤友則,1:29.9,,1-1-1,38.7,2.0,1,409(+3),[地]伊藤強一,（同）ＪＰＮ技研,16.0
2,7,7,リュウワンラララ,牝4,54,丸野勝虎,1:30.1,1,2-2-2,38.7,2.7,2,382(+1),[地]笹野博司,門脇竜一,3.7
3,8,8,スパイダームーン,牝4,54,山下雅之,1:30.2,3/4,4-3-3,38.6,36.3,7,410(+1),[地]山中輝久,（有）ホースケア,1.6
4,1,1,カリオペイア,牝4,54,大塚研司,1:30.7,2.1/2,3-4-4,39.1,21.7,5,431(+3),[地]青木達彦,（株）ファーストビ,1.2
5,6,6,エイシンパサート,牡4,56,筒井勇介,1:30.9,1.1/2,6-5-5,39.1,5.7,3,466(+10),[地]笹野博司,杉浦和也,0.8
6,4,4,バトルスキー,牡5,56,大原浩司,1:31.7,4,5-6-6,39.9,32.4,6,435(-4),[地]町野良隆,（有）ミドルアイラ,
7,5,5,ホクセツエール,牝4,54,藤原幹生,1:31.7,クビ,7-7-7,39.5,9.0,4,435(+1),[地]笹野博司,（同）ＪＰＮ技研,
8,2,2,オグリブライアン,牡5,56,森島貴之,1:31.9,1.1/2,8-8-8,39.1,97.7,8,437(-5),[地]山中輝久,江島勝代,
1,6,6,セレナイト,牝4,55,永島太郎,1:31.3,,3-3-3-2,40.1,5.2,3,442(0),[地]大塚信次,大黒富美子,30.0
2,5,5,トウカイフェイト,牝3,54,田中学,1:31.8,3,2-2-2-1,40.7,2.4,1,479(+25),[地]高馬元紘,内村正則,7.2
3,7,8,アサケスピカ,牝5,54,小谷周平,1:31.9,3/4,8-8-8-8,39.8,77.2,7,446(-1),[地]大石省三,晴間初栄,3.6
4,1,1,エナーキー,牝5,54,高畑皓一,1:32.0,1/2,6-6-6-5,40.5,180.3,10,446(-9),[地]坂本和也,山本佳彦,2.4
5,3,3,エイユーウォレット,牝4,54,杉浦健太,1:32.1,クビ,9-10-10-10,39.6,24.5,6,469(+3),[地]飯田良弘,笹部和子,1.8
6,8,10,アンジーゴールド,牝3,54,吉村智洋,1:32.1,クビ,5-5-5-6,40.5,2.7,2,440(-3),[地]住吉朝男,曽和直栄,
7,7,7,クリノアルハンブラ,牝3,54,下原理,1:32.1,アタマ,4-4-4-4,40.9,9.3,4,492(+32),[地]橋本忠明,栗本八江,
8,8,9,コスモスミレ,牝5,54,松浦政宏,1:32.3,3/4,7-7-7-7,40.3,124.4,8,447(+8),[地]長倉功,竹内勝之,
9,2,2,オタカラハッケン,牝3,54,大山真吾,1:32.3,アタマ,9-9-9-9,39.9,9.8,5,434(+4),[地]田村彰啓,泉一郎,
10,4,4,スケアード,牝3,54,西川進也,1:33.5,7,1-1-1-3,42.6,175.2,9,412(+3),[地]保利良次,薪浦亨,
1,8,10,ヒデサンエース,牡3,55,下原理,1:30.3,,3-3-3-2,38.1,2.2,1,452(+11),[地]新子雅司,栗東総合産業（株）,30.0
2,5,5,ゼトス,牡4,57,川原正一,1:30.8,3,6-5-4-3,38.4,5.2,3,481(+6),[地]山本和之,杉沢光雄,7.2
3,6,6,ペンドラゴン,セ3,55,吉村智洋,1:30.9,1/2,1-1-1-1,38.8,3.7,2,507(+3),[地]飯田良弘,杉浦和也,3.6
4,8,9,コマンドアゲン,牡8,56,小谷周平,1:31.5,3.1/2,2-2-2-4,39.4,122.7,10,478(+1),[地]稻田彰宏,角山喜信,2.4
5,7,7,ケージーイチバン,牡6,56,山田雄大,1:31.6,1/2,8-9-8-7,39.0,13.0,5,495(-5),[地]保利良次,谷謙介,1.8
6,4,4,クラリス,牝5,54,鴨宮祥行,1:31.9,1.1/2,9-8-6-6,39.3,20.5,6,473(-4),[地]田村彰啓,町田武,
7,7,8,サツキイチバンボシ,牝3,54,杉浦健太,1:32.0,3/4,10-10-10-10,39.1,79.0,9,433(+1),[地]新井隆太,小野博郷,
8,2,2,ウインエスパシオ,牡4,56,田中学,1:32.1,クビ,4-6-5-5,39.7,6.1,4,516(-2),[地]南弘樹,ウイン,
9,3,3,マイネルモヒート,牡5,56,大山真吾,1:32.2,1/2,5-4-6-9,39.7,53.2,7,484(-4),[地]松平幸秀,杉浦和也,
10,1,1,デジタルデータ,牡7,56,広瀬航,1:32.3,クビ,7-7-9-8,39.7,60.8,8,497(-2),[地]森沢友貴,杉浦和也,
1,8,9,プレミールキャット,牝6,54,下原理,1:18.6,,2-2-2-2,38.6,2.0,1,451(+5),[地]栗林徹治,（同）ＪＰＮ技研,65.0
2,2,2,ウォーターティアナ,牝4,54,竹村達也,1:18.7,1/2,9-9-8-4,37.9,5.2,3,484(+3),[地]長南和宏,山岡良一,15.6
3,8,10,シャインメソッド,牝6,54,吉村智洋,1:18.7,ハナ,1-1-1-1,38.8,14.3,4,472(+4),[地]新子雅司,組）イーグレット,7.8
4,7,8,ブレイクスルー,牝9,54,小谷周平,1:19.1,2.1/2,6-5-5-5,38.9,15.9,6,481(-2),[地]南弘樹,組）オールザベスト組,5.2
5,4,4,イチバンクジ,セ4,56,田中学,1:19.2,3/4,4-4-4-3,39.1,3.2,2,447(0),[地]小牧毅,小林量,3.9
6,1,1,レギス,牡6,56,永島太郎,1:19.2,アタマ,10-10-10-9,38.2,39.8,7,476(+8),[地]山本和之,花水辰夫,
7,3,3,ハイコマンド,牡4,56,大山真吾,1:19.5,1.1/2,7-7-7-8,39.1,41.2,8,464(0),[地]保利良平,服部新平,
8,5,5,サワノヴェローチェ,牡8,56,松本幸祐,1:19.6,1/2,5-6-6-7,39.1,155.3,9,500(-8),[地]上田二郎,武田広臣,
9,6,6,ウーマン,牝4,54,板野央,1:20.1,3,8-8-9-9,39.4,229.9,10,463(+4),[地]橋本忠明,栗本八江,
10,7,7,アポロフリューゲル,牡4,56,川原正一,1:20.1,クビ,3-3-3-6,40.0,15.4,5,481(+2),[地]土屋洋之,岡田義雄,
1,8,8,トウケイウルフ,牡4,54,大山真吾,1:28.1,,2-2-2-1,37.7,58.3,7,459(+3),[地]住吉朝男,木村信彦,140.0
2,4,4,タガノギャラクシー,牡6,56,下原理,1:28.1,ハナ,3-3-3-2,37.5,1.2,1,526(-7),[地]新子雅司,八木秀之,33.6
3,3,3,トリニティチャーチ,セ8,56,笹田知宏,1:29.0,5,8-8-7-6,38.1,147.2,9,514(-5),[地]飯田良弘,松岡幸男,16.8
4,5,5,マークスマン,セ6,55,川原正一,1:29.0,アタマ,5-5-5-4,38.2,7.0,3,510(+7),[地]長南和宏,山本晋也,11.2
5,8,9,ナナヨンハーバー,牝4,52,板野央,1:29.3,1.1/2,6-5-6-5,38.5,45.4,6,487(+2),[地]小牧毅,木村公子,8.4
6,6,6,チェリーベアハート,牡5,54,永島太郎,1:29.3,アタマ,6-7-8-9,38.2,70.2,8,531(+2),[地]住吉朝男,増本光夫,
7,2,2,オメガブレイン,牡8,54,田中学,1:29.4,1/2,9-9-9-7,38.0,16.2,4,472(-3),[地]田中道夫,原禮子,
8,7,7,エイシンアクロン,牝4,54,吉村智洋,1:29.7,2,1-1-1-3,39.4,6.9,2,451(-4),[地]橋本忠男,平井克彦,
9,1,1,ワールンガ,牡6,54,竹村達也,1:32.3,大,4-4-4-7,41.7,17.6,5,469(+17),[地]有馬澄男,大石正,
1,7,8,アイキャンベット,牡4,56,杉浦健太,2:03.9,,4-5-3-1,40.3,3.0,1,468(-2),[地]保利良次,薪浦亨,35.0
2,6,6,マイネルオルデン,牡4,56,川原正一,2:05.2,8,9-9-7-5,40.7,11.7,6,444(0),[地]柏原誠路,田島大史,8.4
3,7,7,トウカイエンプレス,牝4,54,下原理,2:05.3,1/2,6-6-5-4,41.3,3.9,2,439(+15),[地]高馬元紘,内村正則,4.2
4,8,9,トーアレラ,牡4,56,松本幸祐,2:05.3,クビ,3-3-2-3,41.7,13.0,7,557(-4),[地]中塚猛,木下隆好,2.8
5,5,5,ナオミノエガオ,牝6,54,山田雄大,2:05.9,3.1/2,1-1-1-2,42.6,4.3,3,498(+6),[地]長南和宏,塩沢正樹,2.1
6,2,2,サンデーポスト,牡5,56,大山真吾,2:06.4,3,8-8-8-7,41.9,11.6,5,484(+5),[地]吉行龍穂,鈴木芳夫,
7,8,10,エリタージュ,牝6,54,大柿一真,2:06.8,2.1/2,2-2-4-6,43.2,10.3,4,481(-1),[地]田村彰啓,藤田司,
8,3,3,ダーリングリップ,牝3,54,竹村達也,2:07.1,1.3/4,10-10-9-9,42.4,240.6,10,418(-1),[地]徳本慶一,宮沢健,
9,1,1,クインズフローリー,牝5,54,永島太郎,2:07.7,3.1/2,4-4-6-8,43.8,13.3,8,463(-2),[地]雑賀伸一,前田文明,
10,4,4,ダブルエー,牝5,54,平原透雄,2:08.6,5,7-7-10-10,44.1,56.7,9,433(+3),[地]山元博徳,竹田和博,
1,4,4,ニシノラック,牝3,54,大山真吾,1:30.8,,9-9-5-3,38.3,6.8,3,397(+1),[地]尾原強,山下寿,30.0
2,6,6,タガノゼウス,牡3,55,下原理,1:30.8,ハナ,7-7-4-4,38.6,2.4,2,451(+5),[地]国沢利照,八木良司,7.2
3,8,10,ハーティタイトル,牝4,54,杉浦健太,1:31.0,1.1/4,2-2-2-2,39.7,23.1,7,457(+2),[地]坂井光政,桑原幸治,3.6
4,3,3,ホウルスカイ,セ5,56,吉村智洋,1:31.8,5,1-1-1-1,40.9,2.2,1,507(+7),[地]田中範雄,林知佐子,2.4
5,8,9,アイファーグリーン,牝3,54,板野央,1:31.9,クビ,10-10-9-8,39.1,104.7,9,405(-3),[地]尾原強,中島稔,1.8
6,5,5,ドナモデルナ,牝3,54,川原正一,1:31.9,クビ,6-6-6-6,39.7,21.3,6,431(+21),[地]田中範雄,山田貢一,
7,2,2,シャインアウト,牝3,54,田野豊三,1:31.9,アタマ,3-3-3-4,40.4,41.5,8,427(+2),[地]土屋洋之,下河辺牧場,
8,1,1,トキノダンジグ,牡4,56,山田雄大,1:33.6,大,5-5-7-7,41.4,19.1,5,477(-20),[地]大塚信次,大野良隆,
9,7,8,スマイルユニバンス,牝5,54,笹田知宏,1:36.2,大,8-8-10-9,43.6,119.4,10,439(-3),[地]中塚猛,亀井哲也,
10,7,7,クーデター,牡7,56,小谷周平,1:37.5,8,4-4-8-10,45.8,12.6,4,460(+8),[地]南弘樹,組）オールザベスト組,
1,,3,Escobar,,,マクドナ,1:26.6,,,,---,7,計不,,,
1,5,5,ハクユウカンベエ,牡5,56,川原正一,1:28.7,,2-2-1-1,38.4,4.3,3,489(+2),[地]有馬澄男,Ｈ．Ｉコーポレーション,80.0
2,3,3,タケマルビクター,牡3,55,田中学,1:28.8,クビ,4-4-2-2,38.2,3.1,2,493(-2),[地]長倉功,竹内勝之,19.2
3,6,6,エイシンシャルル,セ4,56,吉村智洋,1:29.1,1.1/2,7-7-5-3,38.1,2.9,1,453(-3),[地]橋本忠男,平井克彦,9.6
4,6,7,マリーナベイ,牡5,56,杉浦健太,1:29.9,5,11-11-10-11,38.5,17.6,6,497(+13),[地]新井隆太,（株）さくらコーポ,6.4
5,7,9,ゴッドバローズ,セ4,56,山崎雅由,1:30.0,3/4,6-6-7-6,39.1,106.8,11,408(+5),[地]田村彰啓,大西洋平,4.8
6,4,4,エーブゴールドマン,牡5,56,板野央,1:30.1,クビ,9-9-9-7,38.9,39.4,8,445(-6),[地]田中道夫,角井紀夫,
7,7,8,チャンピオンホーク,牡7,56,寺地誠一,1:30.6,3,3-3-4-5,40.1,71.6,9,481(-3),[地]雑賀伸一,田尾有,
8,8,11,エムザックサンダー,牡4,56,大柿一真,1:30.7,1/2,10-10-8-10,39.3,25.3,7,446(-3),[地]田中道夫,寺西正彰,
9,1,1,マイネルアルティマ,牡7,56,大山真吾,1:30.9,3/4,1-1-3-4,40.6,8.0,4,491(+4),[地]飯田良弘,杉浦和也,
10,2,2,ヒャクマンバリキ,牡5,56,山田雄大,1:31.0,3/4,8-8-11-9,39.7,86.4,10,500(-3),[地]三宅直之,（株）ファーストビ,
11,8,10,ナムラバクサイ,牡6,56,下原理,1:31.1,クビ,5-5-6-8,40.3,13.1,5,489(+2),[地]新子雅司,川根幸晴,
1,3,3,ゴールドスキーム,牡3,56,阪野学,1:18.3,,1-1,40.6,1.4,1,462(-10),[地]田中正二,永田健一,20.0
2,1,1,ハーモニードリーム,牡3,56,秋田大助,1:18.6,1.1/2,3-3,40.7,21.0,4,404(+2),[地]佐藤英明,柳橋俊昭,4.0
3,4,4,エルドールカフェ,牝3,54,水野翔,1:18.9,1.1/2,1-1,41.2,4.0,2,462(-2),[地]村上正和,西川光一,3.0
4,2,2,マックフェスタ,牝3,54,石川倭,1:19.4,2.1/2,6-6,40.4,4.4,3,422(0),[地]川島洋人,庄野昭彦,2.0
5,7,7,オオカリベフレアイ,牝3,54,岩橋勇二,1:19.5,クビ,4-4,41.0,49.2,5,446(+4),[地]国信満,渋谷忠夫,1.0
6,5,5,シーリーパルスリー,牝3,54,亀井洋司,1:19.9,2,7-7,40.4,114.1,7,376(-2),[地]若松平,川崎泰二,
7,6,6,トゥリパーノ,牝9,53,藤本現暉,1:19.9,クビ,5-4,41.2,57.7,6,466(-2),[地]広森久雄,コウトミックレーシング,
1,5,5,コパノレイミー,牝2,54,阪野学,1:40.2,,5-5-2-1,40.9,1.8,1,428(-8),[地]田中淳司,小林祐介,30.0
2,8,12,ファーストエイト,牡2,54,黒沢愛斗,1:41.3,5,3-3-2-2,42.0,109.3,9,432(0),[地]恵多谷豊,山田嘉昭,6.0
3,6,8,ハドロサウルス,牡2,54,亀井洋司,1:41.7,2,6-10-10-7,41.2,183.4,11,396(-2),[地]若松平,鬼塚義臣,4.5
4,7,10,フライングサラ,牝2,54,阿部龍,1:41.7,ハナ,2-1-2-4,42.4,35.9,8,424(-2),[地]角川秀樹,三浦啓一,3.0
5,3,3,ハピリン,牝2,54,松井伸也,1:42.3,3,10-10-12-11,41.3,135.3,10,456(-4),[地]斉藤正弘,水田栄之助,1.5
6,8,11,ベイビーガール,牝2,54,小林靖幸,1:42.7,2,1-1-1-2,43.6,10.8,4,448(0),[地]安田武広,ターフ・スポート,
7,1,1,ゴールドメッセージ,牡2,54,五十嵐冬,1:42.7,アタマ,3-4-5-5,43.0,3.1,2,454(0),[地]村上正和,山口明彦,
8,4,4,ミオサヴァイブ,牡2,54,宮崎光行,1:43.0,1.1/2,6-6-7-9,42.9,9.5,3,428(-4),[地]松本隆宏,大西美生子,
9,5,6,ヒカリチャン,牝2,54,佐々木国,1:43.0,ハナ,6-6-7-9,42.9,22.2,5,448(+2),[地]小国博行,魚住啓市,
