Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
2,8,11,マイネルレジストル,牡3,56,佐原秀泰,1:25.4,2,2-2-2-2,40.4,3.5,2,516(+2),[地]宮路洋一,酒井孝敏,3.5
3,4,4,ロヴィーサ,牝6,54,山崎雅由,1:25.5,クビ,9-9-8-5,39.3,5.7,3,463(-2),[地]宮路洋一,（有）ホースケア,1.8
4,5,5,サリュダムール,牝4,54,倉兼育康,1:25.8,1.1/2,5-4-3-3,40.6,30.7,6,478(0),[地]松木啓助,松本忠正,1.0
5,5,6,ホンマカイナ,牡3,56,永森大智,1:26.0,1,7-7-6-6,40.3,9.0,4,434(+1),[地]雑賀正光,内田玄祥,0.7
6,2,2,タイヨウシーカー,牡7,56,宮川実,1:26.1,クビ,3-3-4-4,40.9,29.3,5,457(+5),[地]松木啓助,蕭敬意,
7,6,8,ハイマックス,牡5,56,西川敏弘,1:26.8,3,11-11-11-9,40.1,85.4,9,437(-2),[地]大関吉明,（同）ＪＰＮ技研,
8,3,3,ノーザンハリアー,セ6,56,中西達也,1:27.0,3/4,6-5-5-7,41.5,224.3,11,444(-5),[地]川野勇馬,酒井孝敏,
9,7,9,キタノナガレボシ,牡5,56,西森将司,1:27.1,クビ,12-12-12-12,39.8,60.1,8,483(0),[地]別府真司,大久保與志雄,
10,8,12,ブイアールヒーロー,セ7,53,塚本雄大,1:27.4,1.1/2,4-6-6-8,41.7,56.9,7,432(-2),[地]大関吉明,弘田明博,
11,1,1,グラスリード,セ6,56,嬉勝則,1:27.7,1.1/2,9-9-10-11,41.3,279.7,12,438(-5),[地]田中譲二,（有）ホースケア,
12,7,10,トウカイルノン,牡6,56,郷間勇太,1:28.0,1.1/2,8-8-9-10,41.8,182.5,10,464(+2),[地]大関吉明,浜田修一,
1,4,4,メーリングキャット,牝5,54,赤岡修次,1:28.7,,5-6-2-1,41.5,2.4,1,436(-7),[地]工藤真司,（同）ＪＰＮ技研,14.0
2,5,5,メイショウコーラル,牝4,51,中越琉世,1:29.1,2,7-7-7-4,41.3,12.0,5,421(+1),[地]川野勇馬,酒井孝敏,3.5
3,1,1,フェリチータ,牝5,54,石本純也,1:29.5,2,2-1-1-2,42.6,7.5,4,419(-8),[地]田中伸一,（有）ミドルアイラ,1.8
4,3,3,フワリ,牡4,56,山頭信義,1:29.5,ハナ,4-3-2-3,42.5,16.5,6,522(+1),[地]宮川浩一,北原光一郎,1.0
5,6,6,バンクシアパーク,牡4,56,上田将司,1:30.2,3,9-8-9-7,42.2,3.3,2,488(-2),[地]平和人,酒井孝敏,0.7
6,2,2,ナイスバデー,牝6,52,松木大地,1:30.2,アタマ,6-5-5-6,42.6,166.1,10,486(+2),[地]田中伸一,（株）めばえ企画,
7,8,10,オイラン,牝4,51,塚本雄大,1:30.3,クビ,8-9-7-5,42.3,34.1,7,467(+1),[地]宗石大,酒井孝敏,
8,7,8,ムーンセイル,牡4,56,郷間勇太,1:30.8,2.1/2,11-11-10-10,42.3,65.5,9,477(-5),[地]田中譲二,酒井孝敏,
9,6,7,レインボーフェスタ,牝3,54,藤原良一,1:30.8,ハナ,10-10-11-11,41.9,47.9,8,423(-3),[地]川野勇馬,酒井孝敏,
10,8,11,コンバットシャイン,牝3,54,山崎雅由,1:31.1,1.1/2,3-4-5-8,43.5,226.5,11,370(+5),[地]川野勇馬,酒井孝敏,
11,7,9,ラプンツェルダンス,牝4,54,妹尾浩一,1:31.4,1.1/2,1-2-2-9,44.3,4.9,3,462(+1),[地]田中伸一,（有）ホースケア,
1,8,12,アサクサベルーガ,セ6,56,佐原秀泰,1:25.8,,3-3-3-3,39.5,4.3,2,488(-7),[地]那俄性哲,杉浦和也,12.0
2,8,11,マイネルシュタット,牡3,56,永森大智,1:25.8,ハナ,2-2-2-2,39.6,1.2,1,471(+1),[地]雑賀正光,甲原晃,3.0
3,7,9,クレバーサンデー,牡9,56,上田将司,1:25.9,1/2,1-1-1-1,39.8,47.5,6,496(-1),[地]平和人,酒井孝敏,1.5
4,4,4,ノットホロン,牝3,53,別府真衣,1:26.5,3,11-9-7-5,39.4,34.1,5,405(-5),[地]宮路洋一,酒井孝敏,0.9
5,5,5,ムーンチェイサー,牡4,56,中西達也,1:27.0,2.1/2,8-7-4-4,40.3,22.3,3,418(-3),[地]細川忠義,平宅正典,0.6
6,3,3,アスールアラテラ,牡8,56,山頭信義,1:27.4,2,7-4-6-6,40.7,64.8,8,458(-4),[地]田中守,西岡透,
7,7,10,マグネイト,セ6,54,松木大地,1:27.7,1.1/2,4-5-4-7,41.1,55.9,7,467(-1),[地]雑賀正光,キヨタケ牧場,
8,6,8,リッチゴールド,牡4,56,西森将司,1:29.0,6,12-12-10-9,41.1,154.3,12,483(-5),[地]田中伸一,（有）ホースケア,
9,6,7,エイシンオデッセイ,牝5,54,妹尾浩一,1:29.1,1/2,9-11-8-8,41.8,96.7,10,404(-2),[地]細川忠義,酒井孝敏,
10,5,6,キラメキオトメ,牝4,54,藤原良一,1:29.6,2.1/2,4-6-9-10,42.1,124.1,11,434(-4),[地]川野勇馬,酒井孝敏,
11,1,1,プティボヌール,牝4,53,下村瑠衣,1:29.9,1.1/2,10-10-10-11,41.9,92.1,9,397(-4),[地]田中伸一,（有）ホースケア,
12,2,2,トウケイチーター,牡4,56,山崎雅由,1:29.9,ハナ,6-8-10-12,41.7,33.2,4,438(+1),[地]宮路洋一,酒井孝敏,
1,3,3,ドリームスカイハイ,牡5,56,佐原秀泰,1:45.6,,4-4-4-1,40.2,20.5,6,480(+5),[地]那俄性哲,下妻正次郎,28.0
2,8,8,リワードレブロン,牡8,56,山崎雅由,1:46.0,2,8-7-7-5,39.8,7.0,4,482(+9),[地]雑賀正光,宮崎忠比古,7.0
3,8,9,ニシノファイター,牡7,56,中西達也,1:46.2,1,1-1-1-2,41.4,1.8,1,532(+5),[地]炭田健二,西森鶴,3.5
4,5,5,クレスタラン,セ4,56,宮川実,1:46.4,1,3-3-3-3,41.3,6.5,3,525(+7),[地]打越勇児,高橋孝保,2.1
5,7,7,ケイアイサンダー,セ11,56,倉兼育康,1:47.1,3,5-5-6-4,41.5,65.4,7,476(-3),[地]宮路洋一,酒井孝敏,1.4
6,6,6,バーチャルトラック,牡8,56,西川敏弘,1:47.2,1/2,9-9-9-8,40.2,97.9,9,454(0),[地]大関吉明,千葉一雄,
7,1,1,スクワドロン,牡6,56,永森大智,1:48.0,4,6-6-4-7,42.5,3.7,2,517(+13),[地]雑賀正光,宮崎忠比古,
8,4,4,サクセスコード,牡5,54,松木大地,1:48.8,4,2-2-2-6,43.9,17.8,5,511(-15),[地]雑賀正光,宮崎冴子,
9,2,2,オリエンタルサン,牡6,55,下村瑠衣,1:49.5,3,7-8-8-9,42.6,66.9,8,497(+15),[地]細川忠義,門脇ゆり,
1,4,4,ナスノフラッシュ,牡3,56,永森大智,1:24.2,,1-1-1-1,38.8,2.2,2,488(-1),[地]雑賀正光,甲原晃,16.0
2,2,2,ハッツオフ,牡5,56,赤岡修次,1:24.5,1.1/2,6-5-5-3,38.7,1.8,1,474(-1),[地]打越勇児,高橋孝保,4.0
3,3,3,タスカルーサ,牝3,54,山崎雅由,1:25.1,3,4-4-4-2,39.4,61.4,8,424(-5),[地]那俄性哲,宮沢健,2.0
4,7,9,メイショウナガヨリ,牡4,55,別府真衣,1:25.2,1/2,5-6-6-4,39.2,21.5,5,448(-2),[地]川野勇馬,大石傳,1.2
5,5,5,モンサンサターン,セ6,56,倉兼育康,1:25.4,1,10-8-7-6,39.0,117.0,9,478(0),[地]別府真司,要海伸治,0.8
6,5,6,シナーラ,牝6,54,郷間勇太,1:25.8,2,2-2-2-5,40.2,13.5,3,451(-4),[地]田中守,古賀慎一,
7,7,10,タマゲタ,牡6,56,山頭信義,1:26.8,5,9-9-9-8,40.3,224.8,10,495(+7),[地]大関吉明,勝賀瀬和男,
8,8,11,タイセイポラリス,牡6,56,宮川実,1:26.8,アタマ,3-3-3-7,41.1,14.7,4,499(+5),[地]目迫大輔,杉浦和也,
9,1,1,ジェンティレツァ,牝4,54,西川敏弘,1:26.9,クビ,12-12-10-9,40.2,53.3,6,466(-1),[地]大関吉明,（有）ホースケア,
10,6,7,ハシレメロス,牡5,53,中越琉世,1:27.0,1/2,7-7-8-10,40.5,406.8,11,520(-6),[地]細川忠義,坂本孝徳,
11,8,12,アドマイヤジャガー,牡9,56,嬉勝則,1:27.9,4,8-9-11-11,41.2,533.9,12,491(+1),[地]大関吉明,浜田修一,
12,6,8,ライトトップワン,牡4,54,松木大地,1:27.9,アタマ,11-11-12-12,41.1,54.4,7,556(+1),[地]雑賀正光,公文進児,
1,6,7,エーシンハダル,牡9,56,石本純也,1:46.5,,3-3-1-1,41.5,16.7,6,520(+7),[地]田中譲二,高橋道子,28.0
2,7,9,トリプルクラウン,牡4,56,宮川実,1:46.6,3/4,4-4-3-2,41.5,23.6,8,478(+3),[地]打越勇児,西森鶴,7.0
3,1,1,メイショウフクジュ,牡5,56,佐原秀泰,1:46.9,1.1/2,8-7-7-3,41.3,11.5,4,507(-2),[地]宮路洋一,（有）ホースケア,3.5
4,8,11,ランドスター,牡5,56,永森大智,1:47.1,1,6-6-6-5,41.6,2.2,1,493(+3),[地]雑賀正光,宮崎忠比古,2.1
5,3,3,ヴィクトリーケルブ,牡6,56,郷間勇太,1:47.2,1/2,7-8-8-7,41.4,12.2,5,513(+8),[地]田中守,古賀慎一,1.4
6,2,2,マスターウィッシュ,牡7,54,松木大地,1:47.3,1/2,10-11-10-10,40.7,118.1,10,467(+3),[地]胡本友晴,（有）ミドルアイラ,
7,7,8,オトコノヒマツリ,牡4,56,中西達也,1:47.4,1/2,11-10-9-9,41.1,10.0,3,478(+9),[地]雑賀正光,福島徳佑,
8,4,4,ヴードゥーフェスト,牡6,56,赤岡修次,1:47.4,クビ,2-2-4-4,42.3,17.1,7,526(-2),[地]那俄性哲,杉浦和也,
9,6,6,マイネルピトレスク,牡7,56,上田将司,1:47.6,3/4,5-5-5-6,42.3,2.7,2,496(+4),[地]国沢輝幸,岡林憲一,
10,5,5,コスモシュアー,牡4,53,塚本雄大,1:48.4,4,1-1-2-8,43.5,71.5,9,466(+6),[地]雑賀正光,河野誠一,
11,8,10,ピエールタイガー,牡8,56,藤原良一,2:05.0,大,9-9-11-11,56.9,196.1,11,490(-3),[地]雑賀正光,甲原晃,
1,2,2,キュウコウノウ,牡5,56,西森将司,1:26.3,,6-4-4-1,39.9,76.9,8,494(-5),[地]東原己俊,（有）ホースケア,14.0
2,8,11,ドリームニックス,牡3,55,永森大智,1:26.5,1,8-8-8-3,39.7,1.6,1,424(+3),[地]雑賀正光,片山松生,3.5
3,6,8,ウイニングハート,牝4,51,塚本雄大,1:26.9,2,1-1-1-2,40.9,3.8,2,446(-1),[地]田中譲二,（有）ホースケア,1.8
4,3,3,ベルラピエル,牡7,56,倉兼育康,1:27.0,1/2,7-7-7-4,40.5,9.1,3,489(+1),[地]松木啓助,織田好和,1.0
5,8,12,トーセンサイレンス,牡8,56,中西達也,1:27.1,1/2,10-10-10-8,39.9,10.4,5,471(+2),[地]松木啓助,石本鈴雄,0.7
6,5,5,サマーパレス,牝8,52,松木大地,1:27.1,ハナ,9-9-9-7,40.0,161.9,10,536(-3),[地]胡本友晴,柴原栄,
7,6,7,ピンクインハート,牝4,53,下村瑠衣,1:27.3,1,3-3-3-6,41.0,45.9,7,456(0),[地]那俄性哲,岩元俊徳,
8,4,4,キョウワリスキー,牡6,56,嬉勝則,1:27.6,1.1/2,2-2-2-5,41.3,9.4,4,471(-2),[地]田中譲二,酒井孝敏,
9,5,6,ヒトリューブン,牡10,56,西川敏弘,1:27.6,ハナ,10-11-11-10,40.0,118.0,9,458(+5),[地]大関吉明,勝賀瀬和男,
10,7,9,モヒカン,牡3,56,石本純也,1:28.6,5,4-4-6-11,42.1,34.6,6,430(+1),[地]田中伸一,内田玄祥,
11,1,1,アキノサフラン,牝7,54,郷間勇太,1:28.6,アタマ,4-4-5-9,42.1,250.0,11,482(-2),[地]大関吉明,浜田修一,
1,6,6,ソラネ,牝2,54,佐原秀泰,1:26.6,,1-1-1-1,39.6,1.0,1,448(0),[地]那俄性哲,（有）アシスタント,14.0
2,3,3,コパノイワザール,牝2,54,嬉勝則,1:27.6,5,3-3-3-3,40.1,16.8,2,464(0),[地]田中守,小林祥晃,3.5
3,2,2,カミノルビースター,牝2,54,倉兼育康,1:28.3,3,8-6-5-4,40.5,35.0,4,508(+13),[地]打越勇児,上岡和男,1.8
4,7,8,タルトフリュイ,牝2,54,赤岡修次,1:28.4,クビ,2-2-2-2,41.1,17.3,3,431(-1),[地]工藤真司,藤田司,1.0
5,8,10,ムルムル,牝2,54,西川敏弘,1:29.0,3,4-4-4-5,41.4,52.5,6,506(-4),[地]目迫大輔,西森三智代,0.7
6,5,5,ハルノフラワー,牝2,54,宮川実,1:29.3,1.1/2,7-8-7-7,41.0,52.5,6,432(-5),[地]宮路洋一,深瀬歩,
7,1,1,キンタマーニ,牝2,53,別府真衣,1:29.4,3/4,6-5-5-6,41.6,35.0,4,455(+3),[地]別府真司,酒井孝敏,
8,7,9,ニョロ,牝2,54,西森将司,1:30.6,6,5-7-8-8,41.8,92.0,9,428(-6),[地]別府真司,梶原哲朗,
9,4,4,ツーダイス,牝2,54,上田将司,1:30.9,1.1/2,10-9-9-10,41.5,117.7,10,422(-3),[地]国沢輝幸,西森鶴,
10,8,11,ナツミチャン,牝2,54,藤原良一,1:30.9,クビ,9-10-10-11,41.2,66.9,8,389(-2),[地]川野勇馬,酒井孝敏,
11,6,7,グイール,牡2,55,山崎雅由,1:31.3,2,11-11-11-9,41.2,133.8,11,435(+2),[地]那俄性哲,長浜和也,
1,1,1,ヴィクトリースノー,牝4,54,赤岡修次,1:24.1,,1-1-1-1,39.8,3.1,2,415(-3),[地]田中守,古賀慎一,14.0
2,5,6,ヒロノカイザー,牡3,56,佐原秀泰,1:25.3,6,3-3-2-2,40.6,11.0,4,509(+21),[地]細川忠義,門脇ゆり,3.5
3,2,2,リリークライマー,牡5,53,中越琉世,1:26.2,4,7-8-8-5,39.6,87.0,8,499(-9),[地]平和人,安岡日出男,1.8
4,6,7,エクディス,牝3,54,宮川実,1:26.3,3/4,6-6-3-3,41.1,1.7,1,433(+1),[地]打越勇児,松本桂昌,1.0
5,6,8,マイネルリーブラ,牡3,56,西川敏弘,1:26.7,2,11-11-11-8,39.1,93.4,9,516(-4),[地]宮路洋一,酒井孝敏,0.7
6,3,3,ウインスパークル,牡3,56,石本純也,1:27.2,2.1/2,5-4-3-4,42.1,109.4,10,488(+1),[地]田中伸一,新井利彦,
7,8,12,オールラウンド,牡5,55,別府真衣,1:27.3,クビ,8-7-7-7,40.9,30.1,6,484(-9),[地]別府真司,山田康文,
8,8,11,オールフォーユー,牝3,54,西森将司,1:27.3,クビ,10-9-9-9,40.5,8.7,3,433(-5),[地]目迫大輔,村田裕子,
9,4,4,ネクストステージ,セ3,56,郷間勇太,1:27.6,1.1/2,9-10-10-11,40.2,147.3,11,435(-9),[地]田中譲二,上岡和男,
10,7,9,ローズポップ,牝3,52,松木大地,1:28.6,5,4-5-6-10,43.2,27.1,5,400(+4),[地]目迫大輔,アジェンダ（同）,
11,5,5,バトルキャンデー,牝3,54,上田将司,1:28.7,3/4,2-2-5-6,43.6,33.6,7,428(-5),[地]国沢輝幸,吉田年實,
12,7,10,ヤマニンアルルカン,牡3,56,山崎雅由,1:29.8,5,12-12-12-12,41.6,273.6,12,513(+5),[地]目迫大輔,土井久美子,
1,2,2,カッサイ,牡5,56,佐原秀泰,1:44.7,,1-1-1-1,39.9,2.7,2,497(-3),[地]雑賀正光,小菅誠,32.0
2,3,3,サチノシェーバー,牡8,56,永森大智,1:45.7,5,4-4-4-2,40.6,3.2,3,494(+14),[地]雑賀正光,佐藤勝士,8.0
3,6,6,メイショウツチヤマ,牡9,56,倉兼育康,1:45.7,クビ,5-5-5-3,40.5,2.7,1,498(-8),[地]松木啓助,中山純子,4.0
4,7,7,ストロベリーボス,牡4,56,山崎雅由,1:45.8,クビ,7-6-6-5,40.3,14.6,4,478(-1),[地]那俄性哲,鈴木剛史,2.4
5,1,1,シャイントラベラー,牡4,56,妹尾浩一,1:46.3,2.1/2,3-3-2-6,41.3,21.9,6,479(-2),[地]打越勇児,高橋孝保,1.6
6,4,4,ニシノカチヅクシ,牡7,55,別府真衣,1:46.9,3,6-7-7-7,41.1,67.9,8,489(+4),[地]打越勇児,和氣竜彦,
6,5,5,ストリートハンター,牡7,56,赤岡修次,1:46.9,同着,2-2-2-4,42.0,18.8,5,538(-2),[地]松木啓助,中山純子,
8,8,8,ドリームネイチヤー,牡9,56,宮川実,1:47.1,3/4,8-8-8-8,41.0,29.2,7,447(+2),[地]打越勇児,邑田昌平,
1,7,7,ブラックバカラ,牝5,56,永森大智,1:31.0,,3-3-3-1,40.2,1.1,1,463(0),[地]雑賀正光,（株）めばえ企画,40.0
2,2,2,スレドボ,牝4,55,宮川実,1:31.1,3/4,5-5-5-5,39.7,58.4,6,455(-1),[地]打越勇児,松本桂昌,10.0
3,4,4,リュウノボサツ,牝7,56,西川敏弘,1:31.3,3/4,7-7-7-6,39.5,72.1,7,466(-3),[地]国沢輝幸,蓑島竜一,5.0
4,5,5,ヤマニンミネルバ,牝4,56,西森将司,1:31.5,1,1-1-1-2,41.1,12.3,4,471(+6),[地]目迫大輔,土井久美子,3.0
5,3,3,ダンスママ,牝5,55,郷間勇太,1:32.0,2.1/2,6-6-6-7,40.5,52.5,5,456(+1),[地]田中譲二,川村初美,2.0
6,1,1,ペイシャクィーン,牝4,56,上田将司,1:32.1,1/2,4-4-3-3,41.3,8.7,3,443(-2),[地]目迫大輔,西森鶴,
7,6,6,モントランブラン,牝5,56,石本純也,1:32.5,2,2-2-2-4,41.8,8.6,2,528(+2),[地]田中伸一,新井利彦,
8,8,9,スティルフル,牝3,54,嬉勝則,1:33.0,2.1/2,8-8-8-9,40.1,286.8,8,441(+8),[地]別府真司,（有）太盛,
9,8,8,ハッピールミエール,牝4,56,中西達也,1:33.3,1.1/2,9-9-8-8,40.3,548.8,9,452(-10),[地]西山裕貴,西森鶴,
1,1,1,ナンゴクハルネット,牝3,54,竹吉徹,1:24.0,,4-3-3-1,38.6,5.3,2,426(-6),[地]古賀光範,渡義光,13.0
2,4,4,シゲルヒメコダイ,牝3,54,山口勲,1:24.3,1.1/2,5-5-5-5,38.6,7.1,3,477(-5),[地]九日俊光,森中蕃,3.0
3,8,8,アゲハ,牡4,56,長田進仁,1:24.3,クビ,3-4-6-7,38.6,10.4,6,441(+6),[地]中野博,小田切統二,1.2
4,8,9,ソプラノムーン,牝3,54,田中純,1:24.4,1/2,6-6-4-4,38.8,8.3,5,485(-3),[地]九日俊光,倉田博樹,0.7
5,3,3,カシノサプライズ,牝5,54,石川慎将,1:24.4,アタマ,7-7-7-6,38.1,56.0,8,438(-4),[地]山下定文,柏木務,0.4
6,7,7,ハクユウファイアー,牡4,56,真島正徳,1:24.6,1,1-1-1-2,39.6,2.1,1,539(-4),[地]石川浩文,Ｈ．Ｉコーポレーション,
7,5,5,コンゴウサクラ,牝5,54,渡辺博文,1:24.8,1,2-2-2-3,39.7,7.4,4,444(+6),[地]柳井宏之,橋本義房,
8,6,6,メイショウショウキ,牡4,56,兒島真二,1:26.1,7,8-8-8-8,39.5,11.5,7,503(+15),[地]中川竜馬,酒井孝敏,
9,2,2,ヤマイチアリダー,牡9,56,川島拓,1:27.7,8,9-9-9-9,40.8,485.6,9,505(+3),[地]頼本盛行,仕田武利,
1,3,3,キアロディソーレ,牡4,56,真島正徳,1:30.2,,3-3-3-1,38.6,1.5,1,517(+3),[地]真島元徳,広富牧場,13.0
2,8,9,カシノミント,牝5,54,田中純,1:30.9,4,2-2-2-2,39.4,13.5,5,455(+2),[地]東美義,柏木務,3.0
3,6,6,バトルローザ,牝3,54,兒島真二,1:30.9,ハナ,5-5-5-4,38.5,13.0,4,444(+7),[地]頼本盛行,宮川秋信,1.2
4,5,5,ハーベストブルー,牝4,54,石川慎将,1:30.9,アタマ,4-4-4-5,39.0,4.4,2,429(+2),[地]石川浩文,（同）ＪＰＮ技研,0.7
5,7,8,ヤマカゲ,セ5,54,山口以和,1:31.5,3,9-8-6-6,38.0,160.0,8,452(+2),[地]頼本盛行,（同）ＪＰＮ技研,0.4
6,7,7,ファイヤーレディ,牝3,54,倉富隆一,1:32.1,3,1-1-1-3,40.7,6.2,3,427(-14),[地]川田孝好,村山光弘,
7,1,1,キュウジツジュリア,セ6,56,渡辺博文,1:32.8,4,8-9-9-8,38.8,160.0,8,467(+4),[地]柳井宏之,橋本義房,
8,2,2,ワイエムポーター,牡5,56,竹吉徹,1:32.9,クビ,7-7-7-7,39.4,27.1,6,446(-3),[地]山田義人,瀬戸竜男,
9,4,4,キタノダイフク,牡7,56,田中直人,1:35.6,大,6-6-8-9,42.1,96.0,7,497(+9),[地]井樋明正,谷謙介,
1,2,2,アーユーカトレア,牝3,54,赤岡修次,1:28.0,,3-3-3-1,42.1,2.2,1,432(-1),[地]目迫大輔,浜田常稔,14.0
2,6,7,ローマンカモミール,牝3,54,中西達也,1:28.3,1.1/2,11-11-8-4,41.7,16.3,7,443(+2),[地]炭田健二,山本堅治,3.5
3,6,8,フラワーフェスタ,牝4,51,塚本雄大,1:28.3,アタマ,1-1-1-1,42.9,7.4,3,437(+10),[地]宗石大,酒井孝敏,1.8
4,4,4,ブランレーヌ,牝3,54,山頭信義,1:28.7,2,2-2-2-3,42.9,60.7,10,446(-5),[地]田中譲二,（有）ホースケア,1.0
5,3,3,マンダリンクイーン,牝4,54,西森将司,1:28.9,1,7-7-7-9,42.5,9.5,5,448(+4),[地]細川忠義,山口春夫,0.7
6,5,6,ホーリーモーリー,牝4,54,上田将司,1:28.9,アタマ,11-10-11-7,41.8,8.8,4,431(0),[地]国沢輝幸,角山喜信,
6,8,12,アルマゲドン,牡3,56,倉兼育康,1:28.9,同着,5-6-4-4,42.8,5.4,2,524(-1),[地]別府真司,要海伸治,
8,7,10,ヒッサツ,牡3,56,石本純也,1:29.2,1.1/2,3-5-5-8,43.1,11.5,6,466(+1),[地]田中伸一,内田玄祥,
9,7,9,アクアブルーキング,牡5,56,妹尾浩一,1:29.3,3/4,10-12-12-11,42.1,65.4,11,465(-1),[地]川野勇馬,中前好生,
10,1,1,アキノムーン,牝5,54,西川敏弘,1:29.4,クビ,6-3-6-6,43.2,16.8,8,422(+1),[地]大関吉明,中内晴子,
11,8,11,マリンブルー,牝4,54,嬉勝則,1:29.4,ハナ,8-8-10-10,42.5,119.4,12,464(+4),[地]田中譲二,（有）ホースケア,
12,5,5,ビートアンドリズム,牝4,52,松木大地,1:29.7,1.1/2,9-9-9-12,43.0,54.8,9,441(+5),[地]宗石大,酒井孝敏,
1,3,3,ホクトジャガー,牝4,51,岡村健司,1:30.1,,2-2-2-2,37.1,7.1,3,481(-5),[地]大島静夫,吉岡時美,14.0
2,1,1,オキテスグメシ,牡5,56,鮫島克也,1:30.2,1/2,1-1-1-1,37.5,1.5,1,458(+5),[地]井樋明正,広瀬由一,3.2
3,2,2,アマラントカット,牝4,54,大沢誠志,1:30.3,3/4,3-3-4-3,37.1,5.5,2,407(+1),[地]東美義,東広美,1.3
4,8,10,オモテナシ,牝5,54,倉富隆一,1:30.4,1/2,5-5-5-5,36.9,10.5,5,503(-10),[地]川田孝好,原久美子,0.7
5,7,7,ゼイロングトゥビー,牝4,54,小松丈二,1:30.9,2.1/2,4-4-3-4,37.7,7.6,4,435(-3),[地]真島元徳,加藤厚子,0.4
6,5,5,サポートソング,牝6,54,村松翔太,1:32.5,8,7-7-7-7,38.6,258.0,10,449(-5),[地]松島寿,（同）ＪＰＮ技研,
7,4,4,トーホククロス,牡6,56,長田進仁,1:32.8,1.1/2,6-6-6-6,38.9,193.5,8,460(-2),[地]中野博,野口幸八,
8,6,6,エルビウム,牝6,54,川島拓,1:33.2,2,8-8-8-8,38.5,193.5,8,403(-4),[地]頼本盛行,谷謙介,
9,8,9,ポテンツァ,牝3,52,山口以和,1:33.3,3/4,10-10-10-9,38.0,25.8,6,467(-12),[地]坂井孝義,広松金次,
10,7,8,メイショウオトワカ,牡6,56,田中純,1:35.0,9,9-9-9-10,39.7,165.8,7,472(+8),[地]矢野久美,（同）ＪＰＮ技研,
1,6,6,シングンアルテミス,牝3,54,真島正徳,1:23.6,,5-5-5-3,37.9,1.8,1,454(-6),[地]真島元徳,伊坂重憲,13.0
2,7,7,テイエムオールマル,牝3,54,田中純,1:23.8,3/4,2-2-2-1,39.0,7.1,3,408(+8),[地]坂井孝義,竹園正繼,3.0
3,8,10,パープルヘイズ,牝5,54,石川慎将,1:23.9,3/4,9-9-7-5,37.0,10.7,4,459(+1),[地]池田忠好,毛利高明,1.2
4,1,1,マイネルクリュソス,牡5,56,山口勲,1:24.0,3/4,4-4-4-4,38.6,3.5,2,444(+1),[地]九日俊光,（同）ＪＰＮ技研,0.7
5,8,9,イットウセイ,牡4,56,吉田順治,1:24.3,1.1/2,8-8-8-7,37.4,22.3,6,467(0),[地]山田義人,木稲安則,0.4
6,3,3,ワンダーベレーザ,牝5,54,山下裕貴,1:24.4,1/2,1-1-1-2,39.8,27.1,7,417(0),[地]九日俊光,山本信行,
7,7,8,グランポルトス,セ4,56,竹吉徹,1:24.8,2,3-3-3-6,39.8,11.7,5,522(+10),[地]山田義人,杉浦和也,
8,2,2,アコルデ,牝3,51,岡村健司,1:25.7,5,6-6-6-8,39.3,268.1,9,392(-3),[地]中川竜馬,豊島幸麿,
