Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
8,7,10,ベルライン,牝6,55,丸野勝虎,2:08.0,3,2-3-7,42.9,56.0,7,481(-5),[地]角田輝也,永田和彦,
9,8,11,ストゥディウム,牡4,57,石崎駿,2:08.2,1.1/2,5-5-6,42.9,4.6,3,489(0),[地]矢野義幸,（株）Ｎｉｃｋｓ,
10,2,2,ドニゼッティ,牡6,57,宮下瞳,2:08.7,2.1/2,11-11-10,42.3,262.7,11,462(-1),[地]藤ヶ崎一,服部康夫,
11,5,5,ゴールドピューマ,牡6,57,戸部尚実,2:11.7,大,3-5-11,46.4,142.1,9,496(+2),[地]山内和明,大島栄一,
1,1,1,ジョウノボルト,牡4,56,加藤誓二,1:44.8,,1-1-1,39.6,2.3,2,514(-1),[地]坂口義幸,（同）ＪＰＮ技研,18.0
2,8,8,ボスキャットグレイ,牡3,56,宇都英樹,1:45.6,4,2-2-2,40.3,1.7,1,476(+8),[地]角田輝也,林正道,3.6
3,4,4,キタノキャンパス,牝4,54,丹羽克輝,1:45.9,1.1/2,3-4-3,40.3,11.3,4,440(+2),[地]竹下直人,吉山藤雄,1.8
4,2,2,コーリングオブラブ,牝9,54,横井将人,1:46.1,1,8-8-7,38.9,124.3,7,478(-1),[地]坂口義幸,（同）ＪＰＮ技研,1.1
5,6,6,エアマニング,牡4,56,戸部尚実,1:46.2,1/2,4-3-4,40.7,9.0,3,435(+2),[地]迫田清美,小林徹,0.8
6,7,7,グローリーキング,牡4,56,友森翔太,1:47.0,4,6-6-6,41.0,120.1,6,474(+1),[地]坂口義幸,（同）ＪＰＮ技研,
7,5,5,トシファイブスター,牡6,56,小山信行,1:47.4,2,5-5-5,41.7,37.1,5,451(+2),[地]瀬戸口悟,瀬戸口勉,
8,8,9,ナーゴナーゴユーリ,牝5,54,尾崎章生,1:48.1,3,7-7-8,41.7,157.3,8,406(+3),[地]竹下太,石川美代子,
1,7,8,ディベルティード,牡4,56,吉村智洋,1:33.4,,2-2-2-2,40.9,1.3,1,434(-1),[地]三宅直之,武井啓透,20.0
2,1,1,クニサキパパオモイ,牝3,54,大柿一真,1:34.0,3.1/2,5-5-3-3,41.1,7.4,3,451(+5),[地]平松徳彦,国島周夫,4.8
3,7,7,ミキシングスカイ,牝3,54,竹村達也,1:34.9,5,1-1-1-1,42.5,15.8,5,388(+1),[地]田村彰啓,赤木勝利,2.4
4,4,4,レッドタイフーン,牡6,56,鴨宮祥行,1:35.6,4,4-4-4-4,42.7,7.3,2,498(+11),[地]栗林徹治,大西光男,1.6
5,2,2,プリティカメリア,牝3,54,板野央,1:35.6,クビ,9-9-8-7,41.3,24.5,7,441(+9),[地]尾原強,中島大貴,1.2
6,8,10,イトシキヒビ,牝5,54,小谷周平,1:35.9,1.3/4,10-10-10-9,40.3,22.4,6,430(+2),[地]溝橋利喜,組）オールザベスト組,
7,3,3,ランローララン,牝7,52,田村直也,1:36.1,3/4,7-6-6-6,42.6,15.0,4,445(0),[地]黒田隆男,（株）ファーストビ,
8,6,6,エスカーヤスカイ,牝7,54,広瀬航,1:36.2,3/4,3-3-5-5,43.3,145.2,10,427(0),[地]溝橋利喜,村田茂樹,
9,5,5,ミエーレカラメッラ,牝6,54,宮下康一,1:37.0,5,8-8-9-10,42.7,69.4,8,423(0),[地]山元博徳,（株）ファーストビ,
10,8,9,ウインドパス,牡3,56,笹田知宏,1:37.1,1/2,6-6-7-8,43.4,136.0,9,420(+2),[地]尾原強,福原正博,
1,8,9,モアザンワーズ,牝4,52,加藤聡一,1:31.4,,1-1-1,40.0,2.8,2,434(+4),[地]今津博之,増田兼良,18.0
2,1,1,クリアザコースト,牡5,56,小山信行,1:31.9,2.1/2,7-4-1,40.1,26.0,5,544(+3),[地]瀬戸口悟,谷掛龍夫,3.6
3,4,4,ナムラサラ,牝4,54,尾崎章生,1:31.9,クビ,4-4-3,40.1,61.8,7,430(+3),[地]成田明,（同）ＪＰＮ技研,1.8
4,8,8,カナナ,牝4,53,高橋昭平,1:32.2,1.1/2,3-3-5,40.6,4.9,3,428(-10),[地]伊藤強一,（同）ＪＰＮ技研,1.1
5,7,7,スカイウォリアー,牝5,54,大畑雅章,1:32.3,3/4,2-2-3,40.8,2.1,1,461(+1),[地]井手上慎,原口厚三,0.8
6,2,2,トゥインクルカラー,牡4,55,木之前葵,1:32.4,3/4,8-9-7,40.1,7.7,4,500(+1),[地]内村寛司,山本忍,
7,6,6,オグリグラス,牝5,54,森島貴之,1:32.6,3/4,5-7-7,40.7,34.4,6,449(+4),[地]山中輝久,江島勝代,
8,5,5,グロッシュラー,牝4,54,丸野勝虎,1:32.7,1/2,6-4-6,40.9,74.9,8,455(+1),[地]山中輝久,福永實,
9,3,3,ヒルノケルン,牡4,55,宮下瞳,1:32.8,1/2,9-8-9,40.5,87.0,9,510(-4),[地]新山広道,蛭川正文,
1,8,10,アラタシャチョウ,牡6,56,広瀬航,1:33.2,,10-10-7-3,39.3,3.8,2,548(+2),[地]国沢利照,木下務,20.0
2,4,4,ケージートパーズ,牝6,54,鴨宮祥行,1:33.6,2.1/2,2-2-2-2,41.2,14.0,6,415(+3),[地]栗林徹治,宇多村康,4.8
3,8,9,サンデーヒカル,牝3,54,渡瀬和幸,1:34.1,3,1-1-1-1,41.7,4.5,3,417(-1),[地]尾原強,山下寿,2.4
4,7,7,アリストクラット,牡6,56,寺地誠一,1:34.4,1.1/2,8-8-6-6,40.9,81.4,9,483(+3),[地]黒田隆男,（株）ファーストビ,1.6
5,5,5,ウインデスティニー,牡6,56,木村健,1:34.4,クビ,6-6-5-7,41.2,2.8,1,439(0),[地]山元博徳,（株）ファーストビ,1.2
6,3,3,プティプディング,牝3,54,笹田知宏,1:34.9,3,4-4-3-5,42.2,32.9,7,403(0),[地]茂崎正善,門別敏朗,
7,2,2,レッドオランジュ,牝4,54,吉村智洋,1:34.9,アタマ,9-9-8-8,41.3,5.1,4,482(+5),[地]玉垣光章,中本行則,
8,1,1,クンペル,牡4,56,小谷周平,1:34.9,クビ,3-3-4-4,42.2,12.5,5,493(+15),[地]南弘樹,山崎和哉,
9,6,6,ラヴィベル,牡4,56,宮下康一,1:36.2,8,5-5-10-10,42.5,146.1,10,450(+6),[地]坂井光政,桑原幸治,
10,7,8,ニットウジャスミン,牝4,54,田野豊三,1:36.5,1.1/2,7-7-9-9,42.9,38.7,8,452(+2),[地]土屋洋之,日東牧場,
1,6,6,ゴールドブラザー,牡6,56,戸部尚実,1:43.3,,2-2-2,36.9,1.5,1,507(-1),[地]塚田隆男,（有）崇富商業,75.0
2,2,2,トップフライアー,牡7,56,大畑雅章,1:43.9,3,1-1-1,37.6,5.7,3,491(0),[地]今津博之,大西和子,15.0
3,1,1,アカデミックドレス,セ5,56,村上弘樹,1:44.7,4,3-4-3,38.0,2.8,2,477(0),[地]田中敏和,（株）ファーストビ,7.5
4,3,3,ブライトシンプー,牡7,56,柿原翔,1:45.2,2.1/2,4-4-4,38.5,54.8,5,495(-3),[地]藤ヶ崎一,伊藤公一,4.5
5,5,5,ピースフルリバティ,牡5,55,木之前葵,1:45.3,3/4,6-6-6,38.1,27.9,4,514(+2),[地]藤ヶ崎一,小沢和平,3.0
6,4,4,アルファメール,牡6,56,山田祥雄,1:45.8,2.1/2,5-3-5,39.2,74.5,6,502(+1),[地]藤ヶ崎一,井上敦嗣,
1,8,11,メモリーミラクル,牝2,54,友森翔太,1:32.5,,1-1-1,38.8,1.7,1,479(+7),[地]塚田隆男,シンザンクラブ,250.0
2,5,5,ウリャオイ,牝2,54,岡部誠,1:33.4,4,4-4-5,39.2,6.7,3,473(-10),[地]原口次夫,藤居正樹,62.5
3,1,1,ブレードクィーン,牝2,54,柿原翔,1:33.4,クビ,3-3-3,39.4,2.6,2,441(-5),[地]藤ヶ崎一,（株）ジェイルハウ,25.0
4,2,2,プリンセスミオ,牝2,54,今井貴大,1:34.2,4,5-5-4,39.9,16.2,4,411(+5),[地]藤ヶ崎一,西村健,15.0
5,3,3,ビックヒバリ,牝2,54,大畑雅章,1:34.4,1.1/2,2-2-2,40.6,30.6,5,460(+4),[地]今津博之,大西優,10.0
6,8,10,ハーフパンツ,牝2,53,宮下瞳,1:34.5,1/2,6-7-6,40.0,56.5,6,435(+1),[地]新山広道,（同）ＪＰＮ技研,
7,6,7,オウケンラブ,牝2,53,木之前葵,1:35.2,3,7-8-7,40.5,99.9,7,427(-1),[地]錦見勇夫,山本忍,
8,6,6,イーストクー,牝2,54,戸部尚実,1:35.6,2,10-9-9,40.3,420.9,11,394(+2),[地]塚田隆男,東清志,
9,7,8,コトブキセレッソ,牝2,54,宇都英樹,1:35.9,1.1/2,9-6-8,41.4,278.6,10,395(+9),[地]桜井今朝,尾上松壽,
10,7,9,メモリーペガサス,牡2,55,山田祥雄,1:36.4,2.1/2,11-10-10,41.0,138.3,8,472(+3),[地]塚田隆男,シンザンクラブ,
11,4,4,サチタカチャンス,牝2,54,丸野勝虎,1:39.7,大,8-11-11,44.2,146.5,9,446(+3),[地]倉地学,浅井隆夫,
1,5,5,コマンドアゲン,牡8,56,小谷周平,1:33.6,,1-1-1-1,39.8,1.9,1,470(-3),[地]稻田彰宏,角山喜信,20.0
2,6,6,サクラフィアーブル,牝6,54,下原理,1:33.9,1.1/2,2-2-2-1,40.0,16.1,7,459(-8),[地]長倉功,竹内勝之,4.8
3,7,8,ファーマオリーブ,牝5,54,板野央,1:34.2,1.3/4,6-5-4-4,39.9,7.6,3,451(-4),[地]諏訪貴正,斉藤博輝,2.4
4,8,10,ハナズハント,牡6,56,鴨宮祥行,1:34.3,3/4,8-8-8-6,39.8,9.8,4,475(+2),[地]栗林徹治,太田裕臣,1.6
5,8,9,ハイランドリュウセ,牝5,54,吉村智洋,1:34.4,クビ,3-3-3-3,40.3,11.5,5,489(+6),[地]上田二郎,小林都美子,1.2
6,3,3,チャリスウェル,牡4,56,渡瀬和幸,1:34.5,クビ,7-7-9-7,40.2,169.3,8,512(+2),[地]坂本和也,角山喜信,
7,1,1,メイショウアナベル,牝4,54,杉浦健太,1:34.5,ハナ,4-3-5-5,40.4,3.5,2,504(+2),[地]住吉朝男,松本好雄,
8,4,4,ハレー,セ7,56,山田雄大,1:34.9,2.1/2,9-9-7-9,40.3,14.8,6,505(+6),[地]黒田隆男,組）オールザベスト組,
9,7,7,アップルキャンディ,牝5,54,宮下康一,1:35.1,1.1/4,5-5-6-8,40.8,298.9,9,484(-1),[地]田村彰啓,太田裕臣,
10,2,2,ブライテストソード,セ7,55,小山裕也,1:36.6,9,10-10-10-10,41.5,708.7,10,481(-1),[地]山元博徳,（株）ファーストビ,
1,7,7,ネバネバヨークン,牡4,56,田中学,1:32.3,,3-2-1-1,40.4,4.9,3,478(+5),[地]諏訪貴正,鍵谷篤宏,20.0
2,8,9,トップゴールド,牡3,56,大柿一真,1:32.5,1,5-5-1-2,40.3,3.2,2,533(+10),[地]盛本信春,田島政光,4.8
3,1,1,アクアマリーナ,牡4,56,鴨宮祥行,1:32.9,2.1/2,8-8-7-5,40.2,19.0,5,498(+3),[地]栗林徹治,（有）クローバーフ,2.4
4,5,5,トモノブラック,牡5,56,木村健,1:32.9,クビ,6-6-3-3,40.6,1.9,1,504(-1),[地]西川精治,共田義夫,1.6
5,3,3,ナットレッドスカイ,牡5,56,田野豊三,1:33.4,3,6-6-8-6,40.9,35.3,8,457(+3),[地]土屋洋之,徳山和也,1.2
6,2,2,ジャパンヴィーナス,牝5,54,杉浦健太,1:33.7,1.1/2,4-4-5-7,41.5,24.6,7,485(+5),[地]保利良次,内田滋三,
7,7,8,テイエムマホー,牡3,56,広瀬航,1:33.9,1.1/2,10-10-10-9,40.8,23.3,6,454(+3),[地]三宅直之,松浦輝雄,
8,4,4,コトウッドテール,牝4,54,中田貴士,1:34.1,1,1-1-4-4,42.2,16.5,4,427(+2),[地]長南和宏,梶正典,
9,8,10,ジャンピングシープ,牡3,56,小谷周平,1:34.2,3/4,9-9-9-10,41.4,87.4,9,467(0),[地]稻田彰宏,組）オールザベスト組,
10,6,6,キングフェルメント,牡3,56,寺地誠一,1:34.9,4,2-3-6-8,42.7,413.5,10,459(+4),[地]保利良平,保利照美,
1,7,8,メイショウクノイチ,牝3,54,吉村智洋,1:31.6,,3-4-2-2,40.0,7.4,3,433(-7),[地]有馬澄男,松本好雄,30.0
2,3,3,ショーストーム,牡3,56,田中学,1:31.6,クビ,2-2-1-1,40.1,1.5,1,482(+2),[地]岡田利一,吉冨学,7.2
3,5,5,キョウエイブレイン,牡3,56,永島太郎,1:32.2,3.1/2,3-3-4-3,40.4,86.1,8,428(-2),[地]保利良平,谷謙介,3.6
4,6,6,ブレイジンフェザー,牡3,56,下原理,1:32.6,2.1/2,5-7-6-8,40.4,6.2,2,485(+2),[地]新子雅司,野田善己,2.4
5,4,4,ダークフォース,牝3,54,宮下康一,1:33.0,2.1/2,6-6-6-4,40.9,21.1,6,486(+1),[地]平松徳彦,下岸秀人,1.8
6,8,10,キングシャーロック,牡3,56,杉浦健太,1:33.1,1/2,6-5-5-5,41.2,211.4,9,489(-3),[地]碇清次郎,吉岡泰治,
7,8,9,ヘキサゴン,牡3,56,笹田知宏,1:33.4,2,10-10-10-10,40.6,248.1,10,458(+4),[地]稻田彰宏,木下務,
8,7,7,アドマイヤテンホウ,牡3,56,木村健,1:33.5,1/2,9-9-6-6,41.1,10.8,5,465(-1),[地]森沢友貴,近藤利一,
9,1,1,オースミフォース,牡3,56,山田雄大,1:33.8,1.3/4,8-8-9-9,41.3,30.6,7,492(+26),[地]新井隆太,（株）オースミ,
10,2,2,ベストティアラ,牝3,54,川原正一,1:34.1,1.3/4,1-1-3-7,42.7,8.8,4,515(0),[地]盛本信春,ヒダカ・ブリーダーズ・ユニオン,
1,5,5,ホープクリスエス,牡2,56,川原正一,1:31.6,,8-7-4-1,39.5,1.7,1,447(+1),[地]田中範雄,宮原広伸,250.0
2,5,6,チョウコイコイ,牡2,55,田中学,1:32.6,6,5-5-3-1,40.7,4.7,3,409(-5),[地]田中道夫,丸山隆雄,60.0
3,8,11,チョウキャプテン,牝2,54,永島太郎,1:32.8,1.1/4,1-1-1-3,41.3,17.9,5,396(-3),[地]田中道夫,丸山隆雄,30.0
4,8,12,チャイムクラウン,牡2,55,寺地誠一,1:32.8,ハナ,10-10-7-5,40.5,22.7,6,436(+8),[地]大石省三,名古屋一征,20.0
5,6,8,キョウトブッサ,牡2,55,竹村達也,1:33.0,1.1/4,2-2-2-4,41.4,3.6,2,453(+1),[地]長南和宏,山本晋也,15.0
6,7,9,オレハツライヨ,牡2,55,田野豊三,1:33.8,5,7-8-11-10,41.4,127.6,7,495(-6),[地]田中範雄,北側雅司,
7,4,4,ウルトラセーラ,牡2,55,杉浦健太,1:33.9,1/2,4-4-6-6,42.1,199.1,8,462(+4),[地]保利良次,藤井陸治,
8,2,2,シンジュ,牝2,54,山田雄大,1:34.1,3/4,12-12-12-10,41.3,234.7,9,494(+5),[地]小村正也,西森鶴,
9,6,7,エナジーウイング,牝2,54,大柿一真,1:34.3,1.1/4,6-6-8-10,42.2,410.8,11,418(-5),[地]大塚信次,池内勇二,
10,1,1,ハシノフウジン,牡2,55,笹田知宏,1:35.1,5,11-11-10-9,42.7,999.9,12,425(+4),[地]大石省三,橋本和男,
11,3,3,コウエイダイチ,牡2,55,下原理,1:35.3,1.1/4,9-9-9-7,43.0,14.9,4,434(+9),[地]森沢友貴,久世俊勝,
12,7,10,キョショウ,牡2,55,鴨宮祥行,1:36.1,5,3-3-5-8,44.3,398.3,10,474(-5),[地]高馬元紘,赤木勝利,
1,2,2,ヤマタケジャイアン,セ3,56,永島太郎,1:31.4,,2-2-2-2,39.6,11.7,3,476(+4),[地]長南和宏,遠山淳,30.0
2,1,1,アポロリュウセイ,牡3,56,木村健,1:31.7,1.1/2,1-1-1-1,40.1,3.3,2,499(+7),[地]中塚猛,（株）さくらオフィ,7.2
3,7,8,モズジャカランダ,牝3,55,下原理,1:32.4,4,3-3-3-3,40.5,1.4,1,454(+5),[地]新子雅司,キャピタル・システム,3.6
4,5,5,チョウキタイ,牝3,54,田中学,1:32.5,3/4,4-4-4-4,40.5,18.7,4,442(+6),[地]田中道夫,丸山隆雄,2.4
5,3,3,スイフトアタック,牡3,56,杉浦健太,1:32.6,クビ,7-6-6-5,40.4,26.2,5,522(0),[地]住吉朝男,曽和直栄,1.8
6,8,9,カシマフェニックス,セ5,56,板野央,1:32.8,1.1/2,6-7-7-8,40.3,85.9,8,495(-2),[地]荒山義則,鹿島敏裕,
7,4,4,アベニンバード,牡4,56,川原正一,1:32.9,クビ,5-5-4-6,40.7,36.2,6,472(+6),[地]山本和之,川根幸晴,
8,8,10,ゼットウオリア,セ4,56,田野豊三,1:33.1,1.1/2,8-9-10-10,40.2,66.4,7,478(-4),[地]田中範雄,林知佐子,
9,7,7,エリモグラマー,牝6,54,吉村智洋,1:33.2,クビ,10-10-9-9,40.3,169.9,10,503(+4),[地]松平幸秀,久世俊勝,
10,6,6,アミフジエンブレム,牡8,56,山田雄大,1:33.3,3/4,8-8-8-7,40.7,108.2,9,459(-2),[地]山口益巳,谷謙介,
1,6,6,ミッレミリア,牡3,56,木村健,2:04.3,,4-3-1-1,39.4,1.8,1,456(+2),[地]保利良次,谷謙介,40.0
2,5,5,アートハルキ,牡3,56,下原理,2:04.9,3.1/2,5-5-3-3,39.8,1.8,2,472(-3),[地]橋本忠明,森山進,9.6
3,1,1,サカベンツヨシ,牡4,56,川原正一,2:05.8,5,7-6-5-4,40.0,50.4,5,459(+2),[地]徳本慶一,坂本勉,4.8
4,8,8,バイスブルー,牡5,56,竹村達也,2:05.9,1/2,1-1-1-2,41.3,12.8,3,503(+4),[地]長南和宏,山本晋也,3.2
5,3,3,ナムラアース,牡5,56,大柿一真,2:06.7,5,8-8-7-5,40.8,81.7,6,459(-1),[地]織田誠,（株）ファーストビ,2.4
6,4,4,ウルトラバローズ,牡5,56,鴨宮祥行,2:07.7,6,6-7-8-7,41.8,96.6,7,454(0),[地]栗林徹治,若林武雄,
7,2,2,フラックス,牝3,54,吉村智洋,2:07.9,3/4,3-4-4-5,42.9,22.0,4,434(+9),[地]飯田良弘,山本堅治,
8,7,7,キャメロンフラワー,牝6,54,広瀬航,2:11.1,大,2-2-6-8,46.2,229.8,8,422(-4),[地]南弘樹,組）オールザベスト組,
1,7,7,ベルサリエーレ,牡6,56,川原正一,1:29.8,,3-3-3-3,37.8,7.1,4,492(+4),[地]住吉朝男,藤田孟司,140.0
2,4,4,マークスマン,セ6,57,竹村達也,1:30.1,2,3-3-4-4,38.1,11.9,5,508(-10),[地]長南和宏,山本晋也,33.6
3,8,9,マイアリエス,牡5,54,田中学,1:30.1,ハナ,2-2-2-2,38.2,15.3,6,497(+3),[地]盛本信春,野田善己,16.8
4,3,3,エイシンホクトセイ,牡5,56,吉村智洋,1:30.2,クビ,5-5-5-5,38.1,3.9,2,492(+1),[地]橋本忠男,平井克彦,11.2
5,5,5,マイネルコンキスタ,牡7,56,杉浦健太,1:30.4,1.1/2,8-8-7-7,38.1,4.2,3,514(+6),[地]保利良次,谷謙介,8.4
6,6,6,トリニティチャーチ,セ8,56,笹田知宏,1:30.5,3/4,7-6-6-6,38.3,23.7,7,513(+1),[地]飯田良弘,松岡幸男,
7,8,8,トウショウセレクト,牡9,56,木村健,1:30.8,2,1-1-1-1,39.1,2.4,1,499(+1),[地]碇清次郎,トウショウ産業,
8,2,2,エーシングリズリー,牡7,54,田野豊三,1:30.9,1/2,6-7-8-8,38.7,182.8,9,484(0),[地]茂崎正善,杉浦和也,
9,1,1,エーシンザヘッド,牡6,54,下原理,1:31.4,3,9-9-9-9,38.7,47.3,8,470(+1),[地]橋本忠男,平井克彦,
1,7,9,ヒデサンエース,牡3,56,下原理,1:30.1,,8-8-7-5,39.1,5.5,3,455(+5),[地]新子雅司,栗東総合産業（株）,70.0
2,6,7,ペンタプリズム,牝4,54,吉村智洋,1:30.1,クビ,4-4-4-2,39.6,13.6,5,486(+5),[地]高馬元紘,吉川朋宏,16.8
3,4,4,アフリカンハンター,牡8,56,宮下康一,1:30.3,3/4,5-5-5-5,39.7,47.0,8,498(-6),[地]大塚信次,大黒富美子,8.4
4,5,5,メイショウサンゾウ,牡4,56,田中学,1:30.3,クビ,2-2-1-1,40.0,2.0,1,529(-4),[地]飯田良弘,山下寿,5.6
5,3,3,マリーズラン,牝4,55,川原正一,1:30.9,3.1/2,6-6-6-7,40.0,4.7,2,474(+3),[地]柏原誠路,西村健,4.2
6,5,6,チェリートレジャー,牡3,56,永島太郎,1:30.9,クビ,11-9-8-8,39.5,17.2,6,491(-8),[地]保利良平,村瀬正,
7,2,2,マサタケゴールド,牡5,56,田野豊三,1:31.3,2.1/2,1-1-3-3,41.1,25.1,7,488(+6),[地]土屋洋之,岡田誠治,
8,8,12,コウエイサムライ,牡4,56,木村健,1:31.4,クビ,3-3-2-3,41.0,6.3,4,461(+2),[地]森沢友貴,久世俊勝,
9,6,8,デルマダイコク,牡7,56,高畑皓一,1:32.4,6,12-11-10-9,40.7,357.7,12,510(+3),[地]坂本和也,木村良明,
10,1,1,オーロラバイオ,牝4,54,杉浦健太,1:33.2,5,7-7-9-10,42.1,336.7,11,488(+8),[地]山本和之,バイオ,
11,8,11,テクノスプリング,牡3,56,小谷周平,1:33.3,クビ,10-12-11-11,41.3,256.3,9,465(+20),[地]住吉朝男,梶山高志,
12,7,10,チョウテッパン,牡5,56,鴨宮祥行,1:37.0,大,9-10-12-12,44.7,276.9,10,502(+5),[地]田中道夫,丸山隆雄,
1,5,8,センプレフォール,牡2,55,笹川翼,1:31.1,,3-2-2,39.0,2.4,1,422(+14),[地]米田英世,米津佳昭,190.0
2,6,9,シングンマーチ,牡2,55,張田昂,1:31.5,2,1-1-1,39.5,4.7,3,464(+2),[地]三坂盛雄,伊坂重憲,76.0
3,7,12,マイルズアハード,牝2,54,達城龍次,1:32.3,4,9-7-8,39.8,41.5,7,447(-6),[地]久保與造,榊原勝好,47.5
4,5,7,エムズノワール,牡2,55,中野省吾,1:32.7,2,4-4-5,40.5,42.5,8,408(+6),[地]堀江仁,大浅貢,28.5
5,4,5,ニュクス,牝2,54,江里口裕,1:32.9,1,4-4-4,40.7,25.4,5,402(-1),[地]鷹見浩,江里口弘一郎,19.0
6,4,6,バジガクレディー,牝2,54,沢田龍哉,1:33.1,1,10-10-10,40.0,67.6,10,430(+5),[地]柏木一夫,（株）馬事学院,
7,8,14,ブルーセクション,牡2,55,楢崎功祐,1:33.4,1.1/2,7-6-6,41.0,65.2,9,437(+8),[地]佐野謙二,（株）Ｔ．Ｕ．Ｋ．,
8,3,4,ジャックフロスト,牡2,55,藤井勘一,1:33.9,2.1/2,12-7-7,41.4,2.8,2,490(-15),[地]荒山勝徳,吉田晴哉,
9,6,10,ティアスプリングス,牝2,54,松崎正泰,1:34.0,1/2,7-7-9,41.5,296.7,14,458(+3),[地]庄子昭彦,酒井孝敏,
10,8,13,ロバノイジ,牡2,55,矢野貴之,1:34.0,クビ,2-3-3,41.8,28.0,6,472(-7),[地]朝倉実,芳賀克也,
11,2,2,フォートマクマレー,牡2,55,早田功駿,1:34.1,1/2,14-11-11,40.9,69.4,11,525(+5),[地]赤嶺本浩,田記正規,
12,1,1,ナックムスメ,牝2,54,高野誠毅,1:35.3,6,13-11-12,42.1,111.0,12,480(+6),[地]立花伸,小松欣也,
13,3,3,ゴールドアスティ,牝2,53,西啓太,1:35.9,3,11-13-13,42.5,132.0,13,423(-1),[地]堀千亜樹,（有）馬の友舎,
1,8,12,クロコ,牝3,55,永島太郎,1:20.2,,2-2-1-1,38.7,6.3,3,465(+1),[地]高馬元紘,臼井義太郎,35.0
2,2,2,トエハタエ,牝4,54,寺地誠一,1:20.5,1.1/2,3-3-5-5,38.7,52.1,10,477(-5),[地]雑賀伸一,道川誠治,8.4
3,8,11,トイミサキ,牝3,54,川原正一,1:20.6,クビ,5-5-4-2,38.7,2.8,2,436(-1),[地]柏原誠路,三宅勝俊,4.2
4,1,1,クリノブラビッシモ,牡3,56,田中学,1:20.9,2,9-9-7-6,38.8,2.3,1,460(+4),[地]橋本忠明,栗本守,2.8
5,4,4,アエノヴァレンチノ,牝4,54,鴨宮祥行,1:21.2,2,1-1-2-2,39.8,26.9,7,413(+4),[地]田中道夫,西岡透,2.1
6,6,8,ラブビジョン,牝8,54,田野豊三,1:21.3,クビ,3-3-3-4,39.6,36.1,9,500(+2),[地]黒田隆男,（株）ファーストビ,
7,5,6,ガラスマスカレイド,牝4,53,小山裕也,1:21.8,3,8-6-9-9,39.6,34.2,8,430(+7),[地]盛本信春,高嶋祐子,
