Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
7,1,1,テンシノコレクター,牝8,54,板野央,1:34.0,1.1/2,1-1-2-3,42.2,19.1,6,482(+3),[地]長倉功,上田正則,
8,8,10,ランドロワ,牝6,54,宮下康一,1:34.0,アタマ,3-3-5-8,41.7,88.8,8,453(-3),[地]山元博徳,（株）ファーストビ,
9,7,8,ジャスミン,牝6,54,小谷周平,1:34.2,1.1/4,10-10-10-9,39.3,54.1,7,425(-4),[地]溝橋利喜,組）オールザベスト組,
10,8,9,ディアメラク,牡4,56,松本幸祐,1:36.4,大,9-9-9-10,42.1,105.0,9,444(-3),[地]西村守幸,大倉佑介,
1,3,3,トーホウハンター,牡5,55,宮下瞳,1:31.4,,1-1-1,39.6,3.3,2,502(+2),[地]原口次夫,藤居正樹,22.0
2,2,2,トラヴィス,牡6,56,丸山真一,1:31.4,アタマ,3-4-3,39.1,1.9,1,506(0),[地]坂口義幸,谷謙介,5.5
3,8,9,アスターカウンティ,牡6,55,加藤聡一,1:32.5,5,3-2-2,40.3,7.6,3,489(+1),[地]原口次夫,加藤久枝,2.2
4,7,7,ボールドハート,牡5,55,木之前葵,1:33.1,3,7-7-4,39.8,15.5,5,501(-2),[地]錦見勇夫,山村朱伸,1.3
5,6,6,スペシャルガール,牝5,54,山田祥雄,1:33.2,1/2,5-5-5,40.5,9.2,4,464(-2),[地]今津勝之,芹沢精一,0.9
6,1,1,ナムラピピ,牝5,54,戸部尚実,1:33.8,3,6-6-7,40.9,24.4,8,468(+4),[地]今津勝之,大西和子,
7,4,4,ゴールドボディ,牝5,54,尾崎章生,1:34.6,4,9-9-9,40.2,67.1,9,477(-2),[地]竹下太,辻祐二,
8,8,8,ジューヌノーブル,牡6,56,大畑雅章,1:34.6,アタマ,2-2-6,42.4,19.5,6,509(+2),[地]錦見勇夫,（有）大勇,
9,5,5,ウインステージ,牝6,54,森島貴之,1:35.0,2,8-8-8,41.3,24.0,7,400(-3),[地]伊藤勝好,酒井孝敏,
1,4,4,レッドプルーフ,牡4,56,加藤誓二,1:34.4,,1-1-1,42.5,19.4,3,503(-3),[地]井上哲,近藤英二,20.0
2,8,9,デルマノウヒメ,牝4,53,木之前葵,1:34.6,1.1/2,4-3-3,41.0,37.6,4,469(-1),[地]荒巻透,木村良明,5.0
3,7,8,キサナドゥー,牝4,54,大原浩司,1:36.1,7,9-7-5,41.3,137.8,7,403(-4),[地]山中輝久,（有）ホースケア,2.0
4,1,1,ビルトアゲン,牡4,56,大畑雅章,1:36.7,3,6-4-4,42.9,1.1,1,479(+4),[地]角田輝也,浅川皓司,1.2
5,3,3,イディル,牝5,54,尾崎章生,1:37.0,1.1/2,8-8-7,42.1,111.1,5,449(0),[地]本名信行,（株）ファーストビ,0.8
6,2,2,マニワプリンセス,牝5,54,藤原良一,1:37.3,1.1/2,5-6-8,42.5,151.4,8,441(-3),[地]成田明,（株）ファーストビ,
7,8,10,クリンクリン,牡4,56,友森翔太,1:37.7,2,3-5-6,43.8,186.3,9,483(-5),[地]竹之下昭,（同）ＪＰＮ技研,
8,5,5,ビートマグナム,セ7,56,加藤利征,1:38.3,3,10-10-9,42.7,194.1,10,475(-7),[地]伊藤勝己,（有）ホースケア,
9,7,7,ストレイタス,牡4,56,岡部誠,1:39.1,4,2-2-1,47.0,3.6,2,477(+2),[地]塚田隆男,橋元勇氣,
10,6,6,リュウワンラララ,牝5,54,丸山真一,1:40.5,7,7-9-10,45.4,124.2,6,380(+2),[地]坂口義幸,門脇竜一,
1,7,7,シンメトリック,牝4,54,岡部誠,1:33.7,,1-1-1,40.3,1.4,1,403(-9),[地]井手上慎,原口厚三,20.0
2,8,9,マイネルアウトラン,牡4,56,村上弘樹,1:33.9,1.1/2,2-2-2,40.3,11.6,4,436(-1),[地]田中敏和,（株）ファーストビ,5.0
3,1,1,プリンセスミエル,牝4,54,戸部尚実,1:34.1,3/4,3-3-3,40.2,10.7,3,457(0),[地]坂口義幸,谷謙介,2.0
4,8,10,エネルタカオー,牡4,55,木之前葵,1:35.4,6,7-6-4,41.0,3.7,2,457(-7),[地]錦見勇夫,錦見日出雄,1.2
5,3,3,ベルウッドサコン,牡4,56,森島貴之,1:36.1,3,9-8-7,41.4,20.7,5,455(+4),[地]山中輝久,小橋亮太,0.8
6,2,2,マイファンファーレ,牝5,54,尾崎章生,1:36.2,3/4,8-9-9,41.3,52.4,6,470(-2),[地]本名信行,（有）ホースケア,
7,4,4,マイヒメ,牝4,53,加藤聡一,1:36.3,クビ,4-4-5,42.1,100.7,8,427(+1),[地]成田明,酒井孝敏,
8,5,5,コスモアクイラ,牝4,54,丸山真一,1:36.4,クビ,5-5-6,42.1,126.5,10,442(-2),[地]坂口義幸,谷謙介,
9,7,8,アラビアンローズ,牝5,53,宮下瞳,1:37.3,4,6-7-8,42.8,52.6,7,438(0),[地]植松則幸,吉田勝利,
10,6,6,イカスゼクリチャン,牝8,54,山田祥雄,1:38.0,3,10-10-10,42.5,123.5,9,463(+8),[地]地辺幸一,（株）ファーストビ,
1,6,6,スリーバゴ,牡4,56,大畑雅章,1:32.5,,1-1-1,39.5,2.7,2,487(-2),[地]竹下直人,永井商事,20.0
2,8,9,エイシンジンセイ,牡4,55,宮下瞳,1:33.3,4,3-2-2,40.0,13.4,4,468(+2),[地]竹口勝利,谷正之,5.0
3,2,2,ディーエスアレーナ,牡4,56,戸部尚実,1:33.5,3/4,5-4-3,39.8,1.9,1,465(+1),[地]藤ヶ崎一,服部康夫,2.0
4,8,8,モリガンドール,牝4,54,岡部誠,1:34.7,6,2-3-4,41.3,4.5,3,424(+1),[地]角田輝也,古賀和夫,1.2
5,4,4,ウインブリング,牡4,56,森島貴之,1:37.0,大,9-9-8,41.5,15.4,5,499(+3),[地]青木達彦,（株）ファーストビ,0.8
6,5,5,アイファーチェリー,牝4,54,丸野勝虎,1:37.0,クビ,4-5-5,43.0,122.4,7,407(-2),[地]倉地学,村岡曉憲,
7,7,7,ラッシュダンス,牝5,53,木之前葵,1:37.1,クビ,6-7-6,42.1,134.0,8,465(+1),[地]安部幸夫,森内智也,
8,3,3,グランデソング,牡5,56,尾崎章生,1:37.2,クビ,7-6-6,42.3,87.8,6,459(-5),[地]植松則幸,吉田勝利,
9,1,1,ダイユウザン,牡10,56,村上弘樹,1:38.1,4,8-8-9,42.7,353.6,9,489(+4),[地]藤ヶ崎一,橋元幸人,
1,2,2,キタノシャーロット,牝4,54,柿原翔,1:44.7,,1-1-1,39.5,6.3,3,450(+2),[地]藤ヶ崎一,松橋公生,44.0
2,3,3,レディエントブルー,牝4,54,大畑雅章,1:45.8,5,2-2-2,40.5,1.6,1,478(-2),[地]今津勝之,大西和子,11.0
3,8,8,キービスケット,牝6,54,戸部尚実,1:46.3,2.1/2,6-6-4,40.3,8.5,4,483(-2),[地]植松則幸,川西利雄,4.4
4,5,5,キングスクルーザー,牡7,56,岡部誠,1:46.5,3/4,3-3-3,40.9,4.2,2,468(-6),[地]栗本陽一,浅川脩,2.6
5,4,4,アルファメール,牡7,55,木之前葵,1:46.5,アタマ,8-7-7,40.3,41.7,6,507(0),[地]藤ヶ崎一,井上敦嗣,1.8
6,1,1,ティアモブリーオ,牡10,56,東川公則,1:46.7,1.1/2,4-4-6,40.9,115.8,8,446(0),[地]倉地学,中島礼子,
7,6,6,キクノサージ,牝5,54,山田祥雄,1:47.1,2,4-5-5,41.2,10.8,5,451(+2),[地]川西毅,菊池五郎,
8,7,7,マイネルアクティヴ,牡4,56,丸野勝虎,1:48.4,6,7-8-8,41.8,49.2,7,459(-4),[地]田中敏和,（株）ファーストビ,
1,7,7,ハシレマサムネ,牡3,56,北村友一,1:32.2,,1-1-1,41.1,1.2,1,441(+5),[西]池添学,塩沢正樹,40.0
2,8,9,レーヴムッシュー,牡3,56,岡部誠,1:32.3,1/2,9-5-2,40.2,16.1,6,472(0),[西]千田輝彦,二風谷ファーム,10.0
3,8,10,ヌーディストビーチ,牝3,54,水口優也,1:33.1,4,2-2-3,41.8,15.2,4,497(+1),[西]目野哲也,山上和良,4.0
4,5,5,スタートミーアップ,牝3,54,山田祥雄,1:33.8,3,10-10-7,41.0,67.2,9,431(+1),[地]今津勝之,武村學,2.4
5,2,2,ウインログロ,牡3,56,佐藤友則,1:34.1,1.1/2,6-5-5,42.0,14.9,3,407(-1),[西]奥村豊,ウイン,1.6
6,6,6,コンカローレ,牝3,54,加藤誓二,1:34.3,1,8-8-6,41.9,15.7,5,414(+2),[地]坂口義幸,（同）ＪＰＮ技研,
7,4,4,バブルパーティー,牝3,54,柿原翔,1:34.6,1.1/2,6-9-8,42.1,75.2,10,430(-1),[地]宮本仁,大黒富美子,
8,7,8,チェリーアメリカン,牝3,53,木之前葵,1:34.8,1.1/2,3-3-4,43.0,53.7,7,451(+2),[地]錦見勇夫,錦見日出雄,
9,1,1,シャンパンゴールド,牝3,54,丸野勝虎,1:34.9,1/2,4-7-9,42.7,54.2,8,437(0),[地]荒巻透,（同）ＪＰＮ技研,
10,3,3,ヴィアデラモーレ,セ3,56,大畑雅章,1:36.2,6,5-4-10,44.1,9.5,2,519(-21),[西]中竹和也,加藤誠,
1,8,10,サンマルオーロラ,牝4,54,戸部尚実,1:32.6,,4-3-2,40.1,11.1,4,417(-8),[地]井手上慎,江津和人,20.0
2,7,7,オンザウインド,牝4,54,友森翔太,1:32.7,1/2,6-6-3,39.9,12.3,5,480(+3),[地]坂口義幸,（同）ＪＰＮ技研,5.0
3,7,8,サムバディトゥラブ,牝4,54,加藤誓二,1:32.7,ハナ,2-2-1,40.3,5.0,2,460(-5),[地]川西毅,（有）グランド牧場,2.0
4,5,5,トーホウルーチェ,牡4,56,岡部誠,1:33.0,1.1/2,5-5-4,40.3,1.6,1,491(+2),[地]原口次夫,大田恭充,1.2
5,1,1,ルシーダ,牡4,56,山田祥雄,1:34.5,7,8-8-5,40.9,16.3,6,510(+6),[地]今津勝之,豊原純弥,0.8
6,4,4,アデプタスメジャー,牡4,56,丸野勝虎,1:35.1,3,10-9-8,40.7,34.3,7,521(+4),[地]倉地学,岡元匠,
7,8,9,ラブリエ,牝4,54,横井将人,1:35.9,4,9-9-9,41.5,260.9,9,401(-2),[地]安部幸夫,（同）ＪＰＮ技研,
8,3,3,ペイシャピリカ,牝4,53,宮下瞳,1:36.2,1.1/2,3-4-7,43.6,291.0,10,430(0),[地]植松則幸,（株）ファーストビ,
9,6,6,ダイヤモンドハート,牝5,54,大畑雅章,1:36.8,3,1-1-6,44.6,5.7,3,489(+19),[地]錦見勇夫,村田哲朗,
10,2,2,ビービーアゲーラ,牡4,56,大塚研司,1:39.9,大,7-7-10,46.3,141.4,8,452(-11),[地]藤田正治,（同）ＪＰＮ技研,
1,2,2,ドミナドール,セ4,56,戸部尚実,1:43.5,,1-1-1,40.2,2.6,2,483(-1),[地]角田輝也,（同）ＪＰＮ技研,22.0
2,4,4,リチャード,牡5,56,村上弘樹,1:45.7,大,8-7-4,39.5,13.1,4,491(+1),[地]瀬戸口悟,瀬戸口勉,5.5
3,7,8,リョーシンヒナタ,牝4,53,宮下瞳,1:46.2,2.1/2,3-3-2,42.4,1.9,1,478(+2),[地]塚田隆男,東清志,2.2
4,7,7,カフジイーグル,牡5,56,岡部誠,1:46.7,2.1/2,2-2-2,43.0,4.0,3,503(-1),[地]原口次夫,加藤守,1.3
5,1,1,デフィノワール,牡4,56,池田敏樹,1:46.9,1.1/2,4-4-5,41.4,139.0,7,467(-17),[地]笹野博司,酒井孝敏,0.9
6,6,6,マイネルヴィゴラス,牡5,56,柿原翔,1:47.8,4,5-5-6,42.1,63.0,5,511(+3),[地]山内和明,杉浦和也,
7,8,10,ロイヤルパレード,牝5,53,加藤聡一,1:47.8,アタマ,10-9-8,41.1,300.8,10,449(-3),[地]今津勝之,樋口雅彦,
8,3,3,ノゾミセンプー,牡6,56,丸野勝虎,1:47.9,クビ,7-8-9,41.7,80.3,6,512(+14),[地]井手上慎,鈴置正文,
9,8,9,ケイティユウユー,牝7,53,木之前葵,1:48.2,1.1/2,6-6-7,42.2,258.7,9,454(-2),[地]井手上慎,岡島晶子,
10,5,5,ホワイトフリル,牝5,54,大畑雅章,1:49.7,7,8-9-10,43.0,253.6,8,473(-1),[地]井手上慎,岡島行一,
1,8,9,ジャパンヴィーナス,牝6,54,田野豊三,1:30.8,,1-1-1-1,40.2,2.7,1,481(-9),[地]保利良次,内田滋三,25.0
2,7,8,リラフェスタ,牝4,54,高畑皓一,1:31.0,1.1/2,6-6-2-2,40.1,2.8,2,470(+20),[地]高馬元紘,安高清一郎,6.0
3,3,3,デンコウコハク,牝5,54,小山裕也,1:31.4,2.1/2,10-10-4-4,40.0,20.4,7,448(-3),[地]坂本和也,角山喜信,3.0
4,8,10,ディアメドゥーサ,牝6,54,大山真吾,1:31.5,クビ,2-2-3-3,40.7,16.6,6,465(-2),[地]山元博徳,（株）ファーストビ,2.0
5,6,6,アサケスピカ,牝6,54,小谷周平,1:31.5,ハナ,5-5-6-5,40.5,57.9,9,459(-1),[地]大石省三,晴間芳次,1.5
6,1,1,ウインデスティニー,牡7,56,宮下康一,1:31.7,1,8-8-9-8,40.4,12.1,5,439(-3),[地]山元博徳,（株）ファーストビ,
7,2,2,ハイランドリュウセ,牝6,54,広瀬航,1:31.8,1/2,9-9-7-7,40.4,6.9,4,487(-5),[地]上田二郎,小林都美子,
8,4,4,スーパーピロボール,牝8,54,松本幸祐,1:32.0,1.1/2,7-7-10-10,40.6,47.8,8,428(-3),[地]上田二郎,石川幸司,
9,7,7,レッツ,牝5,54,西川進也,1:32.1,クビ,3-3-5-6,41.2,94.8,10,410(-2),[地]西川精治,（有）ミドルアイラ,
10,5,5,アムールマークン,牝6,54,笹田知宏,1:32.4,1.1/2,4-4-8-9,41.3,6.7,3,426(-4),[地]溝橋利喜,組）オールザベスト組,
1,4,4,カネトシスキーム,牝5,54,下原理,1:30.9,,1-1-1-1,39.0,2.6,1,430(+1),[地]山口浩幸,兼松忠男,25.0
2,1,1,サクライーグル,牡9,56,山田雄大,1:31.0,3/4,4-3-4-3,38.9,40.6,8,480(-7),[地]黒田隆男,（株）ファーストビ,6.0
3,8,9,ヤマノスプリンター,牝4,54,中田貴士,1:31.1,クビ,2-2-2-2,39.1,8.2,5,453(-12),[地]野田忍,岡本敞司,3.0
4,7,8,メイショウアナベル,牝5,54,吉村智洋,1:31.2,クビ,6-7-3-4,38.9,9.1,6,496(-6),[地]住吉朝男,松本好雄,2.0
5,6,6,ユールビーマイン,牝7,54,山崎雅由,1:31.3,1/2,7-6-5-6,38.9,7.5,4,462(-7),[地]平松徳彦,和田博美,1.5
6,2,2,アラタシャチョウ,牡7,56,広瀬航,1:31.8,3,10-10-9-5,39.1,24.7,7,552(-3),[地]国沢利照,木下務,
7,7,7,キングザバゴ,牡5,56,木村健,1:32.5,4,8-8-8-7,40.0,3.6,2,527(-3),[地]西川精治,西浦和男,
8,3,3,ウインドグラス,牡8,56,笹田知宏,1:32.6,1/2,5-4-6-8,40.3,169.1,10,487(0),[地]尾原強,福原正博,
9,8,10,トーコーメロディ,牝6,54,田中学,1:32.6,ハナ,3-5-7-9,40.3,6.7,3,478(+6),[地]吉行龍穂,森田藤治,
10,5,5,フェルメールアート,牝4,54,大山真吾,1:34.1,9,9-9-10-10,41.1,77.3,9,516(-2),[地]碇清次郎,藤井亮輔,
1,8,9,ホワイトパンドラ,牝4,54,大山真吾,1:30.8,,2-2-2-2,39.4,7.4,4,451(-2),[地]茂崎正善,谷謙介,25.0
2,7,7,エイユーチャキーラ,牝6,54,下原理,1:30.9,クビ,4-4-4-3,39.2,3.1,1,442(-6),[地]田中範雄,笹部和子,6.0
3,1,1,クリーンチャンス,牡8,56,笹田知宏,1:31.0,3/4,6-7-6-4,39.2,3.3,2,483(+4),[地]保利幸作,岡本芳三,3.0
4,6,6,ウォーターチューン,牝7,54,山崎雅由,1:31.0,アタマ,1-1-1-1,39.6,4.5,3,495(+7),[地]長南和宏,山岡良一,2.0
5,4,4,プレシャスエリー,牝9,54,高畑皓一,1:31.0,アタマ,5-5-5-7,39.3,21.9,7,497(+4),[地]松浦正勝,高橋弘充,1.5
6,5,5,コスモオレオ,牡8,56,松浦政宏,1:31.1,3/4,9-9-10-10,38.8,34.9,9,448(0),[地]長倉功,森川真也,
7,2,2,クンペル,牡5,54,武藤雅,1:31.5,2.1/2,8-8-7-6,39.6,40.8,10,485(+1),[地]南弘樹,山崎和哉,
8,8,10,ダーリングリップ,牝4,54,大柿一真,1:31.5,ハナ,10-10-8-8,39.4,11.6,5,424(0),[地]徳本慶一,宮沢健,
9,3,3,ハルカナルブルー,牝7,54,田中学,1:31.9,2.1/2,7-6-9-9,39.9,13.9,6,450(-5),[地]栗林徹治,（同）ＪＰＮ技研,
10,7,8,レッドセバスチャン,牡4,56,宮下康一,1:31.9,ハナ,3-3-3-5,40.4,33.6,8,428(-3),[地]坂井光政,桑原幸治,
1,6,6,サトノオマージュ,牡4,56,下原理,1:29.8,,8-7-3-2,39.3,1.7,1,499(-8),[地]新子雅司,里見治,35.0
2,7,8,カシマフェニックス,セ6,56,板野央,1:30.2,2.1/2,9-10-6-6,39.2,11.8,5,496(0),[地]荒山義則,鹿島敏裕,8.4
3,4,4,トウシンスパーク,牡4,56,吉村智洋,1:30.2,アタマ,5-5-5-3,39.5,7.7,4,429(-2),[地]玉垣光章,佐藤新吾,4.2
4,5,5,キリシマアラシ,牡7,56,田野豊三,1:30.3,クビ,1-1-1-1,40.3,13.1,6,438(+1),[地]黒田隆男,土屋君春,2.8
5,8,9,オースミアース,牝5,54,杉浦健太,1:30.3,クビ,7-8-7-7,39.4,6.3,2,422(0),[地]新井隆太,（株）オースミ,2.1
6,3,3,エイジヤ,牝5,54,川原正一,1:30.7,2.1/2,6-6-9-5,39.8,21.2,7,439(+2),[地]盛本信春,山口信一郎,
7,2,2,ワタシニマカセテ,牝4,54,田中学,1:31.5,5,4-4-4-4,40.9,7.1,3,446(-2),[地]有馬澄男,生部初男,
8,7,7,ウォーターグローレ,牡7,56,宮下康一,1:31.8,1.3/4,10-9-10-10,40.5,77.9,9,472(-2),[地]長南和宏,山岡良一,
9,8,10,マジックボックス,牡5,56,高畑皓一,1:32.9,7,2-2-2-8,42.8,35.0,8,530(-2),[地]高馬元紘,藤田岳彦,
10,1,1,メイショウミナト,牡4,56,笹田知宏,1:33.5,3.1/2,3-3-8-9,43.0,101.2,10,515(-5),[地]新子雅司,松本好雄,
1,6,8,コパノジョージ,牡5,56,大山真吾,1:29.0,,5-5-2-1,39.3,6.6,4,492(+1),[地]橋本忠明,小林祥晃,90.0
2,5,5,ウォーターティアナ,牝5,52,武藤雅,1:29.0,ハナ,6-6-5-3,39.0,52.3,10,485(+7),[地]長南和宏,山岡良一,21.6
3,7,9,レスペート,牝5,54,宮下康一,1:29.5,3,12-12-11-10,38.9,43.7,8,481(+5),[地]岡田利一,菊地豊彦,10.8
4,1,1,モンスターバローズ,牡6,56,木村健,1:29.6,3/4,8-8-8-7,39.4,14.1,5,510(+2),[地]有馬澄男,生部初男,7.2
5,3,3,ロマンシーズ,牡6,56,松山弘平,1:29.9,1.1/2,10-10-9-8,39.6,31.8,7,542(-5),[地]飯田良弘,菅實,5.4
6,2,2,オベーション,牝6,54,渡瀬和幸,1:30.2,1.3/4,4-4-7-9,40.3,63.6,11,473(+6),[地]南弘樹,天堀忠博,
7,4,4,ビザンローズ,牝8,54,小谷周平,1:30.3,3/4,11-11-10-11,39.7,104.3,12,485(+1),[地]稻田彰宏,立田昇子,
8,8,11,リンガディンドン,牡5,56,山田雄大,1:30.3,アタマ,1-1-1-2,41.0,18.5,6,530(+8),[地]諏訪貴正,永野雄介,
9,8,12,トーコーガイア,牡6,56,吉村智洋,1:30.4,1/2,7-7-4-4,40.4,2.6,1,470(+1),[地]吉行龍穂,森田藤治,
10,5,6,クナウ,牝4,54,川原正一,1:30.8,2.1/2,9-9-12-12,40.3,44.5,9,476(0),[地]栗林徹治,北嶋佳和,
11,7,10,エイシンリオ,牝4,54,田中学,1:31.1,1.1/2,3-2-3-5,41.5,4.3,3,466(-9),[地]坂本和也,平井克彦,
12,6,7,フェローニア,牝5,54,下原理,1:31.8,4,2-3-6-6,42.1,4.0,2,446(+2),[地]新子雅司,篠田くみ子,
1,3,3,ハシノテンザンビ,牝3,54,田中学,1:31.6,,9-7-3-1,39.9,3.3,2,451(-4),[地]西川精治,橋本和男,40.0
2,6,8,ファイヤーシスト,牝3,54,山田雄大,1:32.1,3,5-5-5-5,40.6,8.5,4,457(0),[地]飯田良弘,大倉佑介,9.6
3,6,7,サツキオーラ,牝3,54,小谷周平,1:32.2,1/2,11-10-9-7,39.5,80.5,9,369(-2),[地]稻田彰宏,組）オールザベスト組,4.8
4,1,1,フォルメンテーラ,牝3,54,永島太郎,1:32.4,1.1/2,4-3-6-4,40.9,14.0,6,433(-2),[地]高馬元紘,会田裕一,3.2
5,5,6,ラダムドゥラメール,牝3,54,吉村智洋,1:32.6,1.1/4,2-2-1-2,41.3,2.9,1,447(-5),[地]坂本和也,後藤宙人,2.4
6,8,12,アドラーブルヒナノ,牝3,54,鴨宮祥行,1:32.7,クビ,3-4-4-6,41.2,32.6,7,417(0),[地]栗林徹治,石川幸司,
7,8,11,ヒダマリノバゲット,牡3,55,大柿一真,1:33.0,1.1/2,6-6-8-9,41.0,127.4,12,443(+2),[地]田村彰啓,大西洋平,
8,5,5,コパノクリフォード,牡3,55,松本幸祐,1:33.2,1.1/4,8-9-7-8,40.9,126.6,11,470(-2),[地]大石省三,山口春夫,
9,2,2,ハーバーライナー,牡3,55,大山真吾,1:33.5,1.3/4,1-1-2-3,42.3,10.7,5,435(0),[地]森沢友貴,（有）モリクニ,
10,7,9,エムティアミーゴ,牡3,55,松浦政宏,1:33.8,1.3/4,7-8-10-10,41.1,4.0,3,450(-1),[地]大塚信次,角谷泰介,
11,7,10,ドリームデーア,牝3,54,下原理,1:36.5,大,10-11-11-11,43.3,62.2,8,482(-5),[地]中塚猛,増本光夫,
12,4,4,シェナハービン,牝3,54,宮下康一,1:36.5,アタマ,12-12-12-12,42.6,97.4,10,363(0),[地]山口浩幸,冨田藤男,
1,2,2,ミスミーチャン,牝3,54,田中学,1:29.1,,1-1-1-1,39.2,4.5,3,436(-4),[地]橋本忠明,小林祥晃,50.0
2,8,12,コウゲンレッシャ,牝3,54,松浦政宏,1:29.3,1.1/4,6-6-2-2,38.9,8.9,4,436(0),[地]坂本和也,加納大志,12.0
3,6,7,アグネスフォース,牡3,55,大山真吾,1:29.6,1.1/2,10-10-3-3,38.9,2.8,1,504(+3),[地]吉行龍穂,阿形逸雄,6.0
4,7,9,エルマリアッチ,牝3,54,杉浦健太,1:30.0,2.1/2,8-8-6-5,39.4,21.6,8,448(-4),[地]碇清次郎,藤井亮輔,4.0
5,5,5,リージェル,牡3,55,宮下康一,1:30.3,1.3/4,9-9-10-9,39.4,134.9,12,464(+1),[地]坂井光政,山本佳彦,3.0
6,7,10,キウイチャン,牝3,54,下原理,1:30.5,1.1/4,11-11-7-8,39.4,3.4,2,478(-4),[地]保利良平,津田浩一,
7,5,6,グラスオニオン,牡3,55,川原正一,1:30.5,クビ,3-3-4-4,40.2,19.2,6,517(-6),[地]大石省三,晴間芳次,
8,4,4,スターファルコン,牡3,55,永島太郎,1:30.5,ハナ,7-7-8-6,39.9,19.3,7,464(+4),[地]岡田利一,中本行則,
9,6,8,ラガースウィフト,牝3,54,広瀬航,1:31.5,6,2-2-4-6,41.4,15.1,5,481(+9),[地]尾林幸二,奥村啓二,
10,8,11,モズステラ,牡3,55,大柿一真,1:32.0,3,4-4-9-10,41.6,41.8,9,497(-7),[地]田村彰啓,藤田司,
11,3,3,エイシンブライアー,牝3,54,鴨宮祥行,1:32.5,3,4-5-11-11,41.7,92.0,10,420(-2),[地]平松徳彦,平井克彦,
12,1,1,クリノロワイヤル,牝3,54,西川進也,1:32.7,3/4,12-12-12-12,40.9,100.2,11,394(+16),[地]西川精治,栗本八江,
1,5,5,ロケットバイオ,牡4,57,吉村智洋,1:51.8,,2-2-1-1,39.4,1.7,1,547(+4),[地]柏原誠路,バイオ,40.0
2,4,4,トーアレラ,牡5,56,松本幸祐,1:52.2,2.1/2,4-4-3-3,39.5,4.4,2,545(+1),[地]中塚猛,木下隆好,9.6
3,3,3,ルナマジック,牡5,56,永島太郎,1:52.4,1,7-7-4-4,39.3,14.0,5,486(0),[地]保利良平,谷謙介,4.8
4,7,7,ウイングカイユウ,セ4,56,下原理,1:52.4,クビ,6-6-5-5,39.3,7.7,4,471(+2),[地]橋本忠明,雜古隆夫,3.2
5,2,2,グランプリビッグ,牡4,56,松浦政宏,1:52.7,2,4-4-6-6,39.6,15.4,6,486(-2),[地]小牧毅,谷間修裕,2.4
6,1,1,ファーレンハイト,牡6,56,木村健,1:52.9,1,1-1-2-2,40.5,6.1,3,511(+6),[地]長南和宏,山本晋也,
7,6,6,メイクサムノイズ,セ4,56,小谷周平,1:55.4,大,3-3-7-7,42.3,37.1,7,451(+1),[地]稻田彰宏,組）オールザベスト組,
