Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
7,2,2,ユリノハナミチ,牝4,54,川島拓,1:25.6,アタマ,8-7-7-8,38.8,68.2,7,467(+4),[地]土井道隆,木稲安則,
8,6,6,ワンダーベレーザ,牝6,54,山下裕貴,1:26.5,5,1-1-2-4,41.4,7.3,4,416(0),[地]九日俊光,山本信行,
1,8,10,スイングゴールド,セ4,56,真島正徳,1:29.0,,2-2-2-1,38.0,1.7,1,459(-3),[地]真島元徳,平井裕,14.0
2,1,1,ミナスジェライス,牝6,54,山口勲,1:29.3,1.1/2,5-3-3-3,37.9,3.1,2,494(-10),[地]東真市,杉浦和也,3.2
3,6,6,ワインカラー,牡5,56,鮫島克也,1:30.2,5,7-7-6-4,38.1,38.8,7,442(0),[地]池田忠好,（有）オート・エー,1.3
4,2,2,ビクトリアシップ,牝4,51,岡村健司,1:30.2,ハナ,1-1-1-2,39.2,17.3,4,449(0),[地]大島静夫,菊地捷士,0.7
5,7,7,マニエーテ,牝6,54,兒島真二,1:30.4,1,10-10-7-7,38.0,5.5,3,443(-3),[地]中川竜馬,吉橋英隆,0.4
6,4,4,カシノラッキー,セ7,56,石川慎将,1:30.8,2,4-5-5-5,39.1,29.6,5,478(+3),[地]古賀光範,柏木務,
7,7,8,カシノスピーディン,牡4,54,山口以和,1:31.8,5,9-9-8-6,39.4,51.7,8,510(+9),[地]山下定文,柏木務,
8,3,3,メイショウメブキ,牝5,54,南谷圭哉,1:31.8,クビ,8-8-10-10,38.9,123.2,9,431(-2),[地]武藤敏明,谷謙介,
9,5,5,ナディエージダ,牝4,54,小松丈二,1:32.4,3,6-6-9-8,39.9,38.2,6,455(-1),[地]武藤敏明,（同）ＪＰＮ技研,
10,8,9,ヒラボクゴールド,牡8,56,渡辺博文,1:32.7,1.1/2,3-4-4-9,41.3,188.2,10,442(0),[地]柳井宏之,橋本義房,
1,8,9,エーシンサミット,牡7,56,鮫島克也,1:28.8,,1-1-1-1,37.9,2.7,2,561(-1),[地]大島静夫,成富直行,16.0
2,3,3,タイキグランツ,牡6,56,山口勲,1:29.7,5,7-7-6-2,38.1,2.1,1,500(0),[地]東真市,陣内豊,3.7
3,7,7,レアファルコン,牡5,56,渡辺博文,1:29.8,1/2,3-2-2-3,38.7,5.3,3,454(-1),[地]柳井宏之,藤原良通,1.4
4,6,6,ダノンラブリー,牝7,54,瀧川寿希,1:29.8,アタマ,4-5-4-6,38.4,12.0,5,439(-2),[地]中川竜馬,酒井孝敏,0.8
5,5,5,ジャストザオネスト,牡7,56,倉富隆一,1:29.9,3/4,5-6-7-4,38.3,29.1,6,514(-2),[地]川田孝好,成富直行,0.5
6,4,4,カシノレアネス,牝7,54,兒島真二,1:30.2,1.1/2,2-3-3-5,38.9,10.1,4,460(+2),[地]北村欣也,柏木務,
7,7,8,ルナーリンガス,牝7,54,石川慎将,1:31.3,6,6-4-5-7,39.9,77.7,7,491(-8),[地]石川浩文,襖田隆全,
8,8,10,クインオブザナイト,牝5,54,小松丈二,1:31.4,3/4,10-10-10-9,37.8,263.5,9,426(+3),[地]武藤敏明,酒井孝敏,
9,1,1,イエローブラッド,牡6,54,山口以和,1:31.5,クビ,8-8-8-8,39.5,251.2,8,455(-3),[地]中川竜馬,門脇竜一,
10,2,2,アップルシェア,牝6,54,川島拓,1:31.7,1,9-9-9-10,39.1,415.5,10,476(-3),[地]石川浩文,（同）ＪＰＮ技研,
1,6,6,ウイニングムスメ,牝3,54,川島拓,1:23.9,,4-3-2-2,38.3,2.9,2,438(0),[地]土井道隆,組）ウィル,15.0
2,7,7,マツノジョウオー,牝3,54,山口勲,1:24.3,2,1-1-1-1,38.9,1.4,1,477(-1),[地]東真市,藤木敏則,3.5
3,2,2,ウワサノジョニー,牡3,56,山下裕貴,1:25.1,4,2-2-3-3,39.5,7.4,3,448(+5),[地]九日俊光,野口幸八,1.4
4,3,3,ダイギャクテン,牝3,54,兒島真二,1:25.9,4,3-4-4-4,39.8,21.5,4,500(+8),[地]池田忠好,広松金次,0.8
5,1,1,マナマナ,牝3,54,倉富隆一,1:26.4,2.1/2,7-7-7-5,39.0,51.5,6,419(-1),[地]川田孝好,平野郁子,0.5
6,5,5,ノックヒル,牝3,54,田中直人,1:27.1,4,6-6-6-6,40.0,50.6,5,425(+2),[地]井樋明正,谷謙介,
7,4,4,ジャルージーデイ,牝3,54,大沢誠志,1:28.6,8,5-5-5-7,41.8,116.4,7,379(-6),[地]矢野久美,（同）ＪＰＮ技研,
1,1,1,レッドラスター,牡4,56,鮫島克也,1:30.4,,4-4-3-3,38.8,5.6,3,485(+6),[地]手島勝利,南里義彦,13.0
2,5,5,クラウンミネリ,牝5,54,山口勲,1:30.6,1,1-1-1-1,39.4,1.9,1,424(+8),[地]東真市,矢野志保,3.0
3,4,4,トキノダンジグ,牡5,56,山下裕貴,1:31.1,2.1/2,6-6-6-2,39.1,8.0,4,511(+8),[地]九日俊光,（有）宮村牧場,1.2
4,3,3,ショウカンロン,牡6,56,竹吉徹,1:31.5,2,5-5-5-5,39.8,25.6,6,500(-3),[地]山田義人,渋谷和広,0.7
5,6,6,サンスペンサー,牝4,54,田中純,1:31.5,アタマ,7-7-7-4,39.4,108.1,10,421(0),[地]東美義,（同）ＪＰＮ技研,0.4
6,2,2,リョウマオブロー,牡5,56,村松翔太,1:31.7,1,8-8-8-8,39.0,45.9,7,453(-1),[地]井樋明正,（同）ＪＰＮ技研,
7,7,8,フェリアデアブリル,セ4,56,石川慎将,1:31.9,1,3-3-4-6,40.4,9.0,5,450(+2),[地]池田忠好,（株）Ａｕｂｕ,
8,8,10,クランデール,牝5,54,田中直人,1:32.2,1.1/2,9-9-9-10,39.1,102.3,9,450(-3),[地]井樋明正,成富直行,
9,8,9,シュートオフ,セ5,56,兒島真二,1:32.8,3,10-10-10-9,39.6,4.1,2,482(0),[地]中川竜馬,酒井孝敏,
10,7,7,ファイヤーレディ,牝4,54,倉富隆一,1:32.9,3/4,2-2-2-7,41.6,65.0,8,431(-1),[地]川田孝好,村山光弘,
1,8,9,ショウナンダイチ,牡7,56,石川慎将,1:30.6,,3-4-3-1,38.5,4.4,2,470(+3),[地]北村欣也,原久美子,13.0
2,7,7,バトルロックハート,牡4,56,川島拓,1:30.6,クビ,6-6-4-2,38.4,4.9,3,473(+2),[地]高田豊治,岡村勝喜,3.0
3,3,3,コパハマッテルゼ,牡4,56,山口勲,1:31.0,2,7-7-6-5,38.4,5.4,4,446(+17),[地]東真市,小林祐介,1.2
4,8,10,サクラデラルース,牡6,56,竹吉徹,1:31.0,アタマ,2-2-2-4,39.2,3.2,1,477(+11),[地]山田義人,木稲安則,0.7
5,1,1,プリンセスキラリン,牝6,52,山口以和,1:31.6,3,1-1-1-3,40.2,5.9,5,450(-8),[地]中川竜馬,酒井孝敏,0.4
6,7,8,ワイエムポーター,牡6,56,田中直人,1:31.8,1,8-8-8-6,38.5,255.9,10,455(-2),[地]山田義人,瀬戸竜男,
7,5,5,イチザサムライ,セ5,53,岡村健司,1:32.6,4,9-9-9-9,38.5,199.0,9,480(-1),[地]東真市,奈良崎孝一郎,
8,4,4,テイエムキュウコー,セ6,56,田中純,1:33.3,4,10-10-10-10,39.2,8.5,6,470(-17),[地]坂井孝義,竹園正繼,
9,6,6,メイショウアライソ,牡5,56,瀧川寿希,1:33.3,ハナ,4-3-5-7,40.8,25.3,7,489(+2),[地]中川竜馬,酒井孝敏,
10,2,2,カンガルーレッド,牝4,54,倉富隆一,1:33.6,1.1/2,5-5-7-8,40.5,146.2,8,431(+8),[地]川田孝好,長井純一,
1,2,2,テイエムヒッタマゲ,牡3,56,田中健,1:28.7,,1-1-1-1,38.8,1.3,1,486(-2),[西]福島信晴,竹園正繼,700.0
2,3,3,テイエムチューハイ,牡3,56,国分恭介,1:28.8,3/4,6-4-4-2,38.5,5.5,2,434(-4),[西]五十嵐忠,竹園正繼,210.0
3,6,7,テイエムソッキュウ,セ3,56,山口勲,1:29.7,5,3-3-3-3,39.5,13.2,5,482(-2),[西]山内研二,竹園正繼,70.0
4,6,8,キリシマキャプテン,牡3,56,鮫島克也,1:30.1,2,8-7-6-5,38.3,11.1,3,440(-3),[東]石毛善彦,土屋君春,42.0
5,8,11,マサル,牡3,56,石川慎将,1:31.1,5,5-5-5-6,40.8,33.3,6,452(+6),[西]作田誠二,竹原孝昭,28.0
6,5,5,テイエムハシッド,牝3,54,田中純,1:31.2,1/2,9-10-8-7,39.9,131.2,8,453(-3),[地]坂井孝義,竹園正繼,
7,5,6,タリホー,牡3,56,鮫島良太,1:31.6,2,2-2-2-4,41.6,55.1,7,462(+16),[東]蛯名利弘,神田通博,
8,4,4,テイエムミナンカゼ,牝3,54,高倉稜,1:31.8,1,11-11-11-11,39.5,11.7,4,426(0),[西]杉山晴紀,竹園正繼,
9,7,9,セッカチジャイアン,牡3,56,田中直人,1:31.9,1/2,7-8-9-8,40.6,174.9,9,463(+4),[地]東真市,松田整二,
10,1,1,テイエムタネガシマ,牝3,54,兒島真二,1:32.6,4,10-9-10-10,41.0,224.9,12,418(-2),[地]坂井孝義,竹園正繼,
11,8,12,メモリークイーン,牝3,54,小松丈二,1:32.6,アタマ,4-6-7-9,41.8,201.9,10,390(-13),[地]真島元徳,竹原孝昭,
12,7,10,テヲツナゴウ,牝3,54,真島正徳,1:33.6,5,12-12-12-12,41.0,210.9,11,443(-2),[地]真島元徳,山本武司,
1,3,3,イシイチャン,牡4,56,高橋利幸,1:19.0,,2-2-2,41.7,21.0,6,484(-7),[地]新井清重,石井智,80.0
2,6,7,オミミオメメオデコ,牝4,53,保園翔也,1:19.4,2,4-4-3,42.0,1.5,1,475(+6),[地]小沢宏次,酒井孝敏,24.0
3,8,10,グランエレイン,牝4,54,吉原寛人,1:19.7,1.1/2,6-5-4,42.2,4.7,2,506(-9),[地]山崎裕也,布施慶士,20.0
4,7,9,ゴーアヘッドナウ,牡4,56,山本聡紀,1:20.1,2,10-8-8,41.2,13.5,4,500(+2),[地]佐藤賢二,（株）バスター,12.0
5,2,2,ビッグバンカズ,牡4,56,柏木健宏,1:20.4,1.1/2,1-1-1,43.1,8.1,3,508(-2),[地]牛房栄吉,石井智,10.0
6,5,5,ローレンチャーマー,牝4,54,坂井英光,1:20.6,1,3-3-5,43.2,44.3,7,416(-6),[地]水野貴史,横沢元夫,
7,4,4,ワンダーバイック,牡4,56,橋本直哉,1:21.1,2.1/2,9-10-10,41.6,13.5,5,447(+3),[地]鈴木勝文,山本信行,
8,1,1,タカラメロス,牝4,54,町田直希,1:21.2,1/2,5-7-7,42.9,53.6,8,445(-4),[地]原三男,藤元厚雄,
9,8,11,シェナオーザ,牡4,56,吉本隆記,1:21.2,クビ,7-6-6,43.2,205.2,11,419(-4),[地]冨田敏男,冨田藤男,
10,6,6,ジガンテ,牡4,56,藤江渉,1:21.7,2.1/2,8-9-9,42.7,113.0,9,577(-1),[地]柘榴浩樹,斉藤直樹,
11,7,8,リマーカブル,牝4,54,横川尚央,1:25.9,大,11-10-11,46.4,133.2,10,384(-22),[地]宮下貴明,酒井孝敏,
1,7,9,ハニーコーン,牡3,56,森泰斗,1:39.7,,4-4-1-2,40.9,7.9,5,455(-4),[地]川島正一,木谷ツヤ,130.0
2,8,12,グラスヴェール,牝3,54,左海誠二,1:39.9,1,6-6-4-3,41.0,3.5,2,443(+4),[地]林正人,（有）太盛,39.0
3,6,8,エヌティゴールド,牡3,56,吉原寛人,1:40.5,3,2-2-1-1,41.7,22.9,9,461(-2),[地]松代真,中田留明,23.4
4,2,2,タカラサクラオー,牡3,56,本田正重,1:40.7,1,7-5-5-4,41.7,7.0,3,464(-4),[地]斉藤敏,村山義男,15.6
5,7,10,ブラックボス,牡3,56,小杉亮,1:41.0,1.1/2,12-12-12-8,41.3,55.4,11,435(-5),[地]矢野義幸,小泉学,13.0
6,8,11,サーベイヤー,牡3,56,山口達弥,1:41.2,1,10-11-6-5,42.0,3.2,1,460(-2),[地]林正人,山口裕介,
7,3,3,ガブリキック,牡3,56,矢野貴之,1:41.4,1,5-8-6-6,42.2,16.7,7,467(+7),[地]坂本昇,原久美子,
8,4,4,ブレイヴロマンス,セ3,56,的場文男,1:42.8,7,3-3-6-10,43.6,16.6,6,471(0),[地]松代真,（有）下河辺トレー,
9,1,1,ミラノサローネ,牡3,56,繁田健一,1:43.0,1,9-7-11-12,43.6,7.6,4,466(+1),[地]林正人,吉川朗,
10,5,5,ネコハンター,牡3,56,橋本直哉,1:44.3,6,8-9-6-11,45.1,118.3,12,485(-1),[地]寺田新太,（株）フロンティア,
11,5,6,マックスシャトル,牝3,54,中野省吾,1:44.4,クビ,11-10-10-7,45.2,18.5,8,457(-18),[地]新井清重,田村誠,
12,6,7,サンダースプリング,牡3,56,山崎誠士,1:45.0,3,1-1-3-9,46.2,48.8,10,443(+5),[地]水野貴史,泉俊二,
1,6,6,ロンドンタウン,牡4,55,川田将雅,2:06.7,,2-2-2-1,37.0,2.9,1,516(0),[西]牧田和弥,薪浦亨,"2,300.0"
2,2,2,タムロミラクル,牡5,56,Ｍ．デム,2:07.4,4,3-3-3-3,37.5,3.0,2,470(-4),[西]西園正都,谷口屯,690.0
3,7,9,ストロングサウザー,牡6,57,田辺裕信,2:07.5,1/2,6-6-6-5,36.8,5.0,3,479(+5),[東]久保田貴,村木篤,230.0
4,6,7,カツゲキキトキト,牡4,55,大畑雅章,2:07.7,1,4-4-4-4,37.7,6.6,5,502(-6),[地]錦見勇夫,野々垣正義,138.0
5,5,5,キョウワカイザー,牡7,56,真島正徳,2:08.2,2.1/2,5-5-5-6,38.2,21.9,6,539(+4),[地]大垣敏夫,野口幸八,92.0
6,8,10,ミッキーヘネシー,牡8,56,瀧川寿希,2:08.4,1,7-8-8-7,37.2,185.8,7,487(+9),[地]別府真司,酒井孝敏,
7,3,3,リッカルド,セ6,57,北村宏司,2:08.5,クビ,1-1-1-2,39.1,5.7,4,499(+1),[東]黒岩陽一,岡田牧雄,
8,7,8,コスモガラサ,牡8,56,岡村健司,2:09.8,7,9-7-7-8,38.7,547.9,11,487(+3),[地]大島静夫,高柳義隆,
9,4,4,リワードレブロン,牡9,56,岡村卓弥,2:10.2,2,10-9-9-9,38.5,453.7,10,496(-1),[地]雑賀正光,宮崎忠比古,
10,8,11,トランザムスター,セ7,56,山口勲,2:11.0,4,8-10-10-10,39.1,316.5,8,563(-1),[地]東真市,杉浦和也,
11,1,1,ヴィルトグラーフ,セ7,56,田中純,2:12.4,7,11-11-11-11,40.2,327.2,9,524(-1),[地]九日俊光,上原純一,
1,5,5,トウカイフェスタ,牡7,56,山崎誠士,1:39.9,,4-4-2-2,39.3,4.4,3,525(-4),[地]平山真希,爲永良弘,100.0
2,8,9,シンボリハッキネン,牡6,56,本橋孝太,1:40.0,3/4,2-2-3-1,39.4,5.4,4,511(-7),[地]石井勝男,和田孝弘,30.0
3,4,4,サダムシーズン,牡4,56,中野省吾,1:40.2,3/4,3-3-4-4,39.3,2.7,1,508(-3),[地]稲益貴弘,大西美生子,18.0
4,8,8,ポッドマジカル,牡4,56,見沢譲治,1:40.6,2,9-9-8-6,39.2,16.6,6,489(-9),[地]八木正喜,小川真査雄,12.0
5,7,7,ゴールドレインズ,牡6,56,矢野貴之,1:40.8,1,7-7-5-5,39.9,19.9,7,460(-2),[地]山浦武,水沢功,10.0
6,3,3,ダイワプロシード,牝7,54,和田譲治,1:40.8,ハナ,6-6-6-7,39.5,11.3,5,465(-7),[地]平山真希,杉浦和也,
7,6,6,ファラオ,牡4,56,真島大輔,1:41.2,2,1-1-1-3,40.6,4.0,2,511(-2),[地]椎名広明,内田久美子,
8,1,1,サーストンフロリダ,牡4,56,山本聡紀,1:43.7,大,5-5-7-8,42.3,52.7,8,470(+2),[地]佐藤賢二,斉藤宣勝,
9,2,2,スカイヒル,牝4,54,横川尚央,1:45.4,8,8-8-9-9,43.6,101.5,9,471(-9),[地]宮下靖旨,平井頼行,
1,3,3,ハドソンホーネット,牡3,56,矢野貴之,1:45.9,,2-2-2-2,41.6,29.5,9,490(+5),[地]山田信大,大久保和夫,140.0
2,8,13,ケンネプチューン,牡3,56,繁田健一,1:47.2,6,4-5-3-3,42.7,24.4,8,482(+1),[地]川島正一,（株）エスティ,42.0
3,4,4,グリンパール,牝3,54,沢田龍哉,1:47.3,クビ,13-13-12-10,41.5,74.0,13,416(-3),[地]佐藤賢二,高橋皖,25.2
4,5,6,パフュームクラスタ,牡3,56,左海誠二,1:47.5,1.1/2,5-4-5-5,42.7,7.6,3,522(+2),[地]小久保智,山口裕介,16.8
5,1,1,グランウブロ,牡3,56,吉原寛人,1:47.6,クビ,7-6-8-6,42.4,3.9,2,499(-3),[地]坂本昇,ｋ’ｓＩｎｔｅｒｎ,14.0
6,6,8,ミスアンナ,牝3,54,阿部龍,1:47.8,1,6-7-7-8,42.7,23.2,7,439(-3),[地]新井清重,（有）新生ファーム,
7,6,9,ポリカ,牝3,54,坂井英光,1:48.2,2,11-12-11-11,42.7,9.5,6,474(+12),[地]長谷川忍,小野瀬悦子,
8,4,5,リバースシンキング,牝3,54,中野省吾,1:48.4,3/4,10-9-9-9,43.1,3.2,1,432(-3),[地]佐藤裕太,吉田晴哉,
9,5,7,カランツフレイバー,牝3,54,真島大輔,1:48.8,2,12-11-13-13,42.9,8.8,5,450(-1),[地]稲益貴弘,尾田信夫,
10,8,12,タッチライフ,牝3,54,秋元耕成,1:48.8,ハナ,3-3-3-4,44.3,35.2,10,433(-6),[地]藤原智行,門別正,
11,7,10,トップスター,牡3,56,張田昂,1:48.9,3/4,8-8-6-7,43.9,8.2,4,421(-8),[地]張田京,菊地博,
12,2,2,シュラーゲン,牡3,56,本田正重,1:49.1,3/4,1-1-1-1,44.8,42.3,12,529(-1),[地]佐藤厚弘,（株）ドン,
13,7,11,フレアリングスター,牡3,56,見沢譲治,1:49.4,1.1/2,9-10-10-12,43.9,35.5,11,483(-7),[地]川村守男,山口明彦,
1,7,7,スプリングスワン,牝8,54,兒島真二,1:29.1,,7-6-6-1,38.1,3.4,2,467(-9),[地]中川竜馬,福田米造,25.0
2,2,2,パイロット,牡4,56,長田進仁,1:29.5,2,5-5-4-2,38.8,2.2,1,503(+1),[地]中野博,小田切光,5.8
3,1,1,モリデンボス,牡6,56,田中純,1:30.0,2.1/2,8-8-8-5,38.2,3.5,3,522(0),[地]浜田一夫,森田芳男,2.3
4,4,4,コウザンヒキリ,牡5,54,山口以和,1:30.2,1,9-9-9-6,38.3,6.9,4,484(+17),[地]手島勝利,片山建治,1.3
5,6,6,サカジロビューティ,牝5,51,岡村健司,1:30.7,2.1/2,4-4-5-7,39.9,20.3,5,487(+3),[地]大島静夫,菊地捷士,0.8
6,8,9,アポロジョージア,牡4,56,田中直人,1:31.2,2.1/2,3-3-2-4,40.9,73.8,6,463(+2),[地]北村欣也,岡田義見,
7,8,8,ダイワバーチュー,牝5,54,倉富隆一,1:31.5,1.1/2,6-7-7-8,40.1,278.2,9,465(-2),[地]川田孝好,成富直行,
8,5,5,タツノオトシゴ,牡7,56,竹吉徹,1:32.4,5,2-2-1-3,42.1,146.4,8,506(+2),[地]山田義人,宇都宮智治,
9,3,3,パラゴン,セ9,56,小松丈二,1:33.0,3,1-1-3-9,42.7,73.8,6,486(-6),[地]中川竜馬,豊島愛子,
1,7,8,エクストリングラン,牡5,56,吉原寛人,1:15.7,,1-1-1,39.8,2.2,1,496(0),[地]出川克己,吉田照哉,120.0
2,8,10,シニスターブレイク,牡4,56,中野省吾,1:16.0,1.1/2,2-2-2,40.0,3.4,2,463(+1),[地]渡辺薫,槇本牧場,36.0
3,4,4,アルファエクサ,牡6,56,張田昂,1:16.0,クビ,5-5-5,39.6,8.2,4,444(+5),[地]張田京,近藤悦子,21.6
4,1,1,ヒロフォーシーズン,牡5,56,山中悠希,1:16.5,2.1/2,4-6-6,39.8,17.6,6,503(+35),[地]山下貴之,（有）ＮＯ．９ホー,14.4
5,3,3,ロードエスペランサ,牡5,56,真島大輔,1:16.9,2,3-3-3,40.7,6.2,3,496(+5),[地]佐々木功,光安了,12.0
6,6,6,リンクスクリスタル,牝4,54,内田利雄,1:16.9,クビ,8-7-7,39.8,69.2,9,420(0),[地]宮下靖旨,三村比呂志,
7,2,2,ハイドンセット,牡5,55,仲野光馬,1:17.2,1.1/2,7-9-9,40.0,79.7,10,468(-7),[地]斉藤敏,杉浦和也,
8,6,7,サファリプリンセス,牝9,52,臼井健太,1:17.8,3,9-8-8,40.7,36.5,7,444(-5),[地]渡辺薫,佐藤傳二,
9,7,9,シェナオーロラ,セ5,56,山崎真,1:18.0,3/4,6-4-4,41.8,109.2,11,516(+4),[地]冨田敏男,冨田藤男,
10,5,5,リヴィングフェイス,牝5,54,矢野貴之,1:18.0,クビ,10-10-11,40.2,11.2,5,414(0),[地]佐藤賢二,村山哲生,
11,8,11,メイショウリンクス,牡5,56,西村栄喜,1:18.2,3/4,11-11-10,40.2,58.1,8,518(0),[地]阿井正雄,田村義徳,
1,7,10,サンアース,牡5,54,臼井健太,1:18.4,,6-5-5,39.9,9.8,7,474(-4),[地]函館一昭,山内正孝,80.0
