Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
7,4,7,ライジングスター,牡2,55,岩田康誠,1:35.8,3/4,6-5,36.1,9.9,4,460(0),[西]大久保龍,杉山忠国,
8,8,15,キーナンバー,牡2,55,藤岡康太,1:36.1,2,3-3,36.5,17.8,5,496(0),[西]宮徹,北前孔一郎,
9,2,3,ベストワークス,牡2,55,小牧太,1:36.2,クビ,8-6,36.3,25.7,7,454(0),[西]羽月友彦,サンデーレーシング,
10,7,13,ジャングルベリー,牝2,54,シュタル,1:36.3,1/2,14-14,35.8,77.5,12,444(0),[西]森田直行,吉田照哉,
11,8,16,トウケイフクキタル,牡2,55,国分優作,1:36.5,1.1/4,17-14,35.6,49.8,9,464(0),[西]湯窪幸雄,木村信彦,
12,6,11,サウンドスプレッド,牡2,55,幸英明,1:37.0,3,8-9,37.1,91.1,14,464(0),[西]高橋康之,増田雄一,
13,8,17,スズカネルソン,牡2,55,秋山真一,1:37.2,1.1/2,4-6,37.5,116.3,16,456(0),[西]藤沢則雄,永井啓弍,
14,3,5,ニホンピロマーク,牡2,55,酒井学,1:37.3,クビ,8-9,37.4,83.8,13,474(0),[西]大橋勇樹,小林百太郎,
15,2,4,フィエスタオーレ,牝2,54,蛯名正義,1:37.5,1.1/4,15-16,36.8,51.4,10,436(0),[西]吉村圭司,ノースヒルズ,
16,7,14,キタノタイセツ,牝2,54,松山弘平,1:37.9,2.1/2,2-2,38.5,172.0,17,414(0),[西]作田誠二,福本次雄,
17,4,8,サンプライス,牝2,53,松若風馬,1:38.6,4,15-16,37.9,99.1,15,454(0),[西]千田輝彦,加藤信之,
1,7,8,メイショウメイコウ,牡2,55,武幸四郎,1:55.0,,1-1-1-1,37.3,3.1,1,466(0),[西]角居勝彦,松本好雄,700.0
2,8,9,ダノンスパーク,牡2,54,松若風馬,1:55.3,2,5-5-3-3,37.2,5.8,3,530(0),[西]音無秀孝,ダノックス,280.0
3,8,10,オースミハナチャン,牝2,54,小牧太,1:55.4,クビ,2-2-2-2,37.6,7.9,5,500(0),[西]宮本博,オースミ,180.0
4,3,3,インヴィジブル,牡2,55,池添謙一,1:56.6,7,6-6-6-6,38.3,16.5,8,466(0),[西]角田晃一,Ｈ．Ｈ．シェイク・モハメド,110.0
5,7,7,キクノテソロ,牡2,55,松山弘平,1:56.8,1.1/4,9-9-9-9,38.1,71.5,10,468(0),[西]北出成人,菊池五郎,70.0
6,4,4,カレンコマンドール,牡2,55,蛯名正義,1:57.1,1.3/4,6-6-6-6,38.8,36.2,9,458(0),[西]安田隆行,鈴木隆司,
7,6,6,コンフィアンサ,牡2,55,浜中俊,1:57.1,ハナ,3-4-3-4,39.1,5.9,4,530(0),[西]今野貞一,吉田勝己,
8,5,5,ランデックアブデル,牡2,55,福永祐一,1:57.4,1.3/4,8-8-6-6,39.1,16.3,7,510(0),[西]吉村圭司,簗田満,
9,2,2,プラネットブルー,牡2,55,岩田康誠,1:57.7,2,9-9-10-10,38.7,5.2,2,512(0),[西]友道康夫,森岡幸人,
10,1,1,ロマンチスト,牡2,55,幸英明,1:58.7,6,3-3-5-4,40.7,9.0,6,530(0),[西]浜田多実,窪田康志,
1,1,2,キタサンウンゲツ,牡4,56,松若風馬,1:24.5,,4-4,36.9,3.8,1,514(+6),[西]橋口弘次,大野商事,750.0
2,2,3,ラディカル,牡3,55,岩田康誠,1:24.6,1/2,14-14,36.1,6.2,4,492(+14),[西]大久保龍,前田幸治,300.0
3,6,11,アチーヴ,牡5,57,北村友一,1:24.6,クビ,16-15,35.8,17.6,7,480(+4),[西]加藤敬二,前田晋二,190.0
4,2,4,ウォーターショパン,牡4,57,菱田裕二,1:24.8,1.1/2,3-2,37.3,4.4,2,480(+12),[西]岡田稲男,山岡良一,110.0
5,3,6,ビーチパラソル,牝3,53,Ｍ．デム,1:25.0,1.1/4,9-10,36.9,5.6,3,484(0),[西]加用正,谷掛龍夫,75.0
6,3,5,タイガークラウン,牡4,57,太宰啓介,1:25.0,アタマ,9-8,37.0,9.3,5,484(0),[西]大橋勇樹,伊藤和夫,
7,4,7,スマイルフォース,牡3,55,藤岡康太,1:25.2,1,6-7,37.4,81.1,13,448(-10),[西]森田直行,上茶谷一,
8,7,14,ゴットロブロイ,牡4,57,竹之下智,1:25.3,1/2,6-5,37.5,25.6,9,518(-6),[西]木原一良,後藤進,
9,7,13,ダノンロンシャン,牡4,57,浜中俊,1:25.4,3/4,12-12,37.1,74.8,12,476(+10),[西]松田国英,ダノックス,
10,6,12,ジェット,牡3,55,鮫島良太,1:25.6,1.1/4,1-1,38.4,59.4,11,482(+8),[西]角田晃一,薪浦亨,
11,5,10,ヤマカツライデン,牡3,55,池添謙一,1:25.8,3/4,9-10,37.7,10.5,6,530(+10),[西]池添兼雄,山田博康,
12,1,1,イチザラブ,牝3,53,国分恭介,1:25.9,3/4,13-12,37.6,174.1,15,414(-11),[西]坪憲章,奈良崎孝一郎,
13,5,9,オヤカタ,牡3,55,柴山雄一,1:26.0,クビ,6-8,38.2,111.9,14,476(-18),[西]西村真幸,吉田勝利,
14,4,8,アイスブレイク,牝4,55,松田大作,1:26.2,1.1/4,4-5,38.5,21.7,8,464(+4),[西]本田優,安原浩司,
15,8,15,ファイネスト,牡4,57,シュタル,1:26.3,1/2,15-16,37.5,208.0,16,466(-4),[西]荒川義之,キャロットファーム,
16,8,16,カレンコティヤール,牝4,55,松山弘平,1:26.4,クビ,2-2,39.1,48.2,10,482(-8),[西]鈴木孝志,鈴木隆司,
1,7,7,シュヴァルグラン,牡3,54,福永祐一,2:24.8,,4-3-4-3,33.9,1.7,1,476(+8),[西]友道康夫,佐々木主浩,"1,050.0"
2,1,1,エイシンアロンジー,牡4,57,シュタル,2:25.1,1.3/4,5-5-6-7,34.0,2.3,2,486(+6),[西]西園正都,栄進堂,420.0
3,6,6,フォントルロイ,牡6,57,松山弘平,2:25.3,1.1/2,8-8-8-8,34.1,21.7,5,500(+8),[西]村山明,大林一彦,260.0
4,8,8,アドマイヤカーリン,牡7,57,岩田康誠,2:25.5,1.1/2,5-5-6-5,34.5,12.6,3,488(+8),[西]松田博資,近藤利一,160.0
5,2,2,ショーグン,牡5,57,蛯名正義,2:26.4,5,2-2-2-2,35.8,30.6,6,628(0),[西]千田輝彦,Ｈ．Ｈ．シェイク・モハメド,105.0
6,5,5,キンショータイム,牡5,56,松若風馬,2:26.6,1.1/4,5-5-4-5,35.6,71.5,8,502(+8),[西]中村均,礒野日出夫,
7,3,3,グッドカフェ,セ7,57,幸英明,2:26.6,アタマ,1-1-1-1,36.1,19.5,4,486(0),[西]松元茂樹,杉立恭平,
8,4,4,マイネルシュライ,牡7,57,高倉稜,2:26.8,1.1/4,3-3-3-3,36.0,57.9,7,496(-14),[東]畠山吉宏,サラブレッドクラブ・ラフィアン,
1,4,4,ブラックスピネル,牡2,55,松若風馬,1:47.6,,2-2,33.5,6.1,3,504(0),[西]音無秀孝,サンデーレーシング,"1,611.9"
2,2,2,スマートオーディン,牡2,55,Ｍ．デム,1:47.7,3/4,3-3,33.5,1.4,1,488(+12),[西]松田国英,大川徹,643.4
3,5,5,レインボーライン,牡2,55,岩田康誠,1:47.8,1/2,3-4,33.3,10.3,4,442(-2),[西]浅見秀一,三田昌宏,401.7
4,3,3,ノーブルマーズ,牡2,55,高倉稜,1:47.8,クビ,1-1,34.7,32.8,5,468(+12),[西]宮本博,吉木伸彦,240.0
5,1,1,プロフェット,牡2,56,福永祐一,1:47.9,クビ,3-4,33.5,3.9,2,444(-12),[西]池江泰寿,キャロットファーム,160.0
1,4,7,パイメイメイ,牝4,55,秋山真一,1:11.2,,8-9,35.8,2.8,1,488(0),[東]鈴木伸尋,西森鶴,"1,050.0"
2,2,4,エイシンバッケン,牡3,55,酒井学,1:11.2,ハナ,11-11,35.6,9.4,4,506(+6),[西]中尾秀正,栄進堂,420.0
3,4,8,サンライズネオ,牡5,57,浜中俊,1:11.4,1,14-14,35.3,15.8,7,480(+8),[西]石坂正,松岡隆雄,260.0
4,5,9,カリスマサンスカイ,牡7,57,松田大作,1:11.4,クビ,15-15,34.9,93.8,15,534(+2),[西]崎山博樹,畔柳年言,160.0
5,6,11,ハニードント,牝4,55,Ｍ．デム,1:11.6,1.1/4,3-3,36.8,4.1,2,458(0),[西]梅田智之,薪浦亨,105.0
6,6,12,カメット,牡4,57,松山弘平,1:11.6,クビ,8-8,36.4,15.1,6,472(-4),[西]岩元市三,林千枝子,
7,2,3,サンマディソン,牝4,55,国分恭介,1:11.7,3/4,13-13,35.9,29.6,10,454(-2),[東]萱野浩二,加藤信之,
8,1,1,ヤマニンメンヒル,牡6,57,幸英明,1:11.9,1.1/4,10-9,36.5,10.5,5,474(-8),[西]松下武士,土井肇,
9,3,6,タキオンレディー,牝3,52,松若風馬,1:11.9,ハナ,2-2,37.3,9.3,3,452(0),[西]柴田光陽,宮内牧場,
10,1,2,クリノリーソクツモ,牝3,53,岩田康誠,1:12.1,1.1/4,4-3,37.3,23.5,8,444(+4),[西]作田誠二,栗本博晴,
11,8,15,サカジロヴィグラス,牝4,55,高倉稜,1:12.3,1.1/4,7-6,37.2,29.1,9,522(+4),[西]崎山博樹,ロイヤルパーク,
12,5,10,カシノインカローズ,牝6,55,国分優作,1:12.4,3/4,15-16,35.8,210.0,16,462(+2),[西]松下武士,柏木務,
13,3,5,オルフィーク,牝3,50,三津谷隼,1:12.4,ハナ,4-3,37.6,50.3,13,486(+10),[東]小桧山悟,加藤徹,
14,8,16,ナムラヒューマン,牡3,55,小牧太,1:12.5,1/2,11-12,37.0,33.7,11,460(+2),[西]浜田多実,奈村信重,
15,7,14,ピクニックソング,牝4,55,水口優也,1:12.6,3/4,1-1,38.1,59.6,14,454(+6),[西]奥村豊,山上和良,
16,7,13,メイショウマサカゼ,セ3,55,北村友一,1:12.7,クビ,4-6,37.7,39.6,12,500(+10),[西]本田優,松本好隆,
1,3,3,アドマイヤシャイ,牝3,53,小牧太,1:58.9,,1-1-1-1,38.0,23.6,6,444(0),[西]梅田智之,近藤利一,750.0
2,2,2,ヒラボクレジェンド,牡4,57,岩田康誠,1:59.5,3.1/2,5-3-2-2,38.3,4.0,2,524(+12),[西]大久保龍,平田牧場,300.0
3,5,5,ドラゴンバローズ,牡3,55,菱田裕二,1:59.7,1.1/4,6-6-6-6,37.9,12.4,4,500(0),[西]武田博,猪熊広次,190.0
4,7,7,エイシンハドソン,牡4,57,シュタル,1:59.7,クビ,2-2-2-2,38.5,1.5,1,544(+4),[西]沖芳夫,栄進堂,110.0
5,4,4,アースシンフォニー,牡3,55,太宰啓介,1:59.9,1.1/4,6-8-7-8,37.8,14.0,5,484(+2),[西]高橋亮,ノースヒルズ,75.0
6,1,1,キングカヌヌ,牡3,55,Ｍ．デム,1:59.9,クビ,6-6-7-7,37.9,8.2,3,502(+12),[西]石坂正,サンデーレーシング,
7,6,6,ウインユニファイド,牡3,55,松山弘平,2:00.2,1.3/4,3-3-4-4,38.8,52.0,8,510(+2),[西]飯田雄三,ウイン,
8,8,8,ニホンピロシナバー,牡3,55,酒井学,2:00.3,1/2,4-3-4-4,38.9,44.0,7,492(+14),[西]大橋勇樹,小林百太郎,
1,7,10,エスペランサリュウ,牡2,55,福永祐一,1:09.8,,5-4,34.6,2.2,1,460(+2),[西]飯田雄三,江上幸隆,500.0
2,2,2,タマモブリリアン,牝2,54,国分恭介,1:09.9,1/2,1-1,35.0,4.1,2,466(0),[西]南井克巳,タマモ,200.0
3,5,6,ランスタン,牝2,54,秋山真一,1:09.9,クビ,11-11,34.0,20.2,6,462(+2),[西]安達昭夫,田所英子,130.0
4,4,4,ミスズスター,牡2,55,池添謙一,1:09.9,アタマ,4-4,34.8,6.8,4,448(-2),[西]加藤敬二,永井啓弍,75.0
5,8,12,ベルフラワー,牝2,54,蛯名正義,1:10.0,3/4,7-8,34.6,13.7,5,432(-2),[西]西園正都,サラブレッドクラブ・ラフィアン,50.0
6,8,11,カノヤパリティ,牝2,54,岩田康誠,1:10.2,1.1/2,7-6,34.9,5.5,3,448(+4),[西]坂口正則,神田薫,
7,6,7,アウズ,牡2,55,松田大作,1:10.2,クビ,5-6,35.0,24.3,7,456(-2),[西]鈴木孝志,杉澤光雄,
8,7,9,オーミポルカ,牝2,54,松山弘平,1:10.4,1,2-2,35.4,43.2,9,460(0),[西]作田誠二,岩崎僖澄,
9,3,3,クラップス,牡2,55,水口優也,1:10.6,1.1/4,9-8,35.0,97.3,11,460(+2),[西]坂口正則,山上和良,
10,6,8,ジョウショウキセキ,牡2,55,国分優作,1:10.7,1/2,12-12,34.0,103.1,12,468(-10),[西]西橋豊治,熊田義孝,
11,1,1,バーンスピリット,牝2,54,岡田祥嗣,1:11.1,2.1/2,9-8,35.5,83.1,10,468(-6),[西]浅見秀一,杉山忠国,
12,5,5,タカイチモン,牝2,54,藤岡康太,1:11.1,クビ,2-2,36.1,34.8,8,422(+6),[西]田中章博,西本資史,
1,6,11,アルビアーノ,牝3,52,柴山雄一,1:20.2,,8-9,33.5,5.5,2,512(-4),[東]木村哲也,吉田和美,"5,820.4"
2,8,14,フィエロ,牡6,56,Ｍ．デム,1:20.4,1.1/4,13-13,33.2,2.7,1,506(0),[西]藤原英昭,金子真人ホールディングス,"2,334.4"
3,5,9,オメガヴェンデッタ,セ4,56,岩田康誠,1:20.5,3/4,12-12,33.5,9.2,4,506(+6),[西]安田隆行,原禮子,"1,417.2"
4,2,3,バクシンテイオー,牡6,56,シュタル,1:20.5,クビ,11-11,33.7,99.6,14,468(-16),[東]堀宣行,林正道,860.0
5,7,13,ダイワマッジョーレ,牡6,56,蛯名正義,1:20.5,アタマ,8-9,33.8,18.8,9,444(+6),[西]矢作芳人,大城敬三,570.0
6,7,12,リトルゲルダ,牝6,54,松山弘平,1:20.5,ハナ,5-5,34.0,167.1,15,500(+4),[西]鮫島一歩,栗山良子,
7,2,2,サンライズメジャー,牡6,56,池添謙一,1:20.6,クビ,14-13,33.4,14.8,6,490(+10),[西]浜田多実,松岡隆雄,
8,1,1,サトノルパン,牡4,56,浜中俊,1:20.6,アタマ,5-7,34.0,7.6,3,454(-2),[西]村山明,里見治,
9,6,10,テイエムタイホー,牡6,56,松田大作,1:20.6,ハナ,3-3,34.2,42.6,12,484(-12),[西]鈴木孝志,竹園正繼,
10,3,4,フミノムーン,牡3,54,幸英明,1:20.7,3/4,15-15,33.3,19.8,10,444(0),[西]西浦勝一,谷二,
11,3,5,ベルルミエール,牝4,54,川島信二,1:20.8,3/4,3-3,34.4,10.2,5,476(+8),[西]高橋亮,佐々木政充,
12,4,7,コパノリチャード,牡5,57,藤岡康太,1:21.4,3.1/2,2-2,35.2,16.4,7,492(+2),[西]宮徹,小林祥晃,
13,8,15,ティーハーフ,牡5,56,国分優作,1:21.4,アタマ,8-7,34.7,17.2,8,464(+10),[西]西浦勝一,Ｈ．Ｈ．シェイク・モハメド,
14,4,6,エーシントップ,牡5,56,武幸四郎,1:21.7,1.3/4,1-1,35.6,96.6,13,538(+4),[西]西園正都,栄進堂,
1,2,2,サトノハンナ,牝3,54,村上忍,1:15.8,,1-1,39.7,3.1,2,472(+8),[地]酒井仁,千葉浩,10.0
2,8,8,スカイトップ,牝3,54,山本聡哉,1:16.4,4,2-2,39.9,1.3,1,446(-8),[地]畠山信一,天笠哲勇,2.0
3,5,5,ドリームアラウンド,牡3,56,菅原辰徳,1:16.7,1.3/4,6-6,39.4,49.5,7,498(-2),[地]佐々木由,谷謙介,1.0
4,1,1,キールインペリアル,牝3,54,坂口裕一,1:16.8,クビ,6-5,39.5,38.8,6,454(-2),[地]菅原右吉,小野寺茂,0.7
5,4,4,ゴールデンワトル,牝3,54,阿部英俊,1:17.4,4,3-3,40.7,29.3,5,413(-1),[地]佐々木由,谷謙介,0.3
6,6,6,エイシンバーサス,牝3,54,高松亮,1:17.7,1.1/2,5-7,40.5,10.7,3,476(+3),[地]関本浩司,欠畑圭一,
7,7,7,ヤマニンプチローブ,牝3,54,菅原俊吏,1:18.1,2.1/2,3-4,41.4,28.7,4,449(+2),[地]伊藤和,土井睦秋,
8,3,3,リッフェル,牝3,54,陶文峰,1:18.2,クビ,8-8,40.1,159.6,8,439(+1),[地]菅原右吉,小島祥子,
1,8,9,スズヨローズ,牝3,54,村上忍,1:14.9,,1-1,38.7,1.2,1,468(0),[地]石川栄,鈴木與四郎,10.0
2,3,3,ヤマニントライブ,牡3,53,鈴木麻優,1:16.1,7,6-3,38.6,7.5,2,487(-2),[地]伊藤和,土井睦秋,2.0
3,2,2,ナロウゲート,牝3,54,山本聡哉,1:16.4,1.1/2,5-5,38.9,8.6,3,461(-7),[地]板垣吉則,八百板生,1.0
4,7,7,クリエイトアゲン,牝3,54,阿部英俊,1:16.8,2.1/2,3-4,39.6,13.6,5,473(+7),[地]佐々木由,欠畑圭一,0.7
5,1,1,リキサンフロール,牝3,54,山本政聡,1:17.2,2.1/2,2-2,40.3,9.6,4,470(-7),[地]桜田浩樹,ハイパワー商事,0.3
6,6,6,ジョイジョイ,牝3,54,本田紀忠,1:17.3,クビ,7-8,39.3,163.7,7,418(-4),[地]佐藤祐司,森田徹,
7,5,5,カロリンピリカ,牝3,52,小林凌,1:17.9,4,8-9,39.6,245.6,8,404(+1),[地]飯田弘道,大黒富美子,
8,8,8,リバーシャトル,牝3,54,大坪慎,1:18.0,3/4,4-6,40.5,136.4,6,485(-1),[地]平沢芳三,田村誠,
9,4,4,サクラベラドンナ,牝3,54,関本淳,1:18.1,クビ,9-7,39.9,818.6,9,455(+4),[地]城地俊光,小林敏英,
1,7,7,トップロック,牡3,56,山本政聡,1:15.4,,1-1,37.3,1.0,1,503(-7),[地]桜田浩樹,松尾正,10.0
2,2,2,フランクジョイ,牡3,56,木村暁,1:15.8,2.1/2,2-2,37.3,4.5,2,486(0),[地]千葉博次,坂本万夫,2.0
3,8,9,コスモヴェルフェン,牡3,56,本田紀忠,1:16.6,5,3-3,37.9,22.8,3,464(+4),[地]村上実,佐々木寛明,1.0
4,3,3,ソングトゥソール,牝3,54,菅原辰徳,1:16.6,ハナ,4-4,37.7,254.5,8,425(-4),[地]高橋純,石瀬浩三,0.7
5,6,6,ニットウソレイユ,牡3,54,小林凌,1:17.4,5,8-6,37.4,43.3,4,502(-3),[地]板垣吉則,前田敏文,0.3
6,4,4,フライトスピード,牝3,54,関本淳,1:18.3,6,5-5,38.9,119.7,7,422(+1),[地]高橋純,男沢喜惠子,
7,1,1,タイシ,牡3,56,陶文峰,1:19.0,4,6-7,39.4,96.9,5,442(-4),[地]菅原右吉,木村勝,
8,5,5,エタナルトウショウ,牝3,51,鈴木麻優,1:20.2,7,7-8,40.5,113.1,6,439(-4),[地]関本浩司,（有）ホースケア,
1,4,4,スプリングストーム,牡3,56,高松亮,1:15.3,,8-5,37.4,3.2,2,455(0),[地]新田守,（有）アイル,10.0
2,8,8,ミエル,牝3,54,菅原辰徳,1:15.8,3,5-4,38.6,6.1,4,459(+1),[地]菅原右吉,森田徹,2.0
3,6,6,ギンセカイ,牡3,56,山本政聡,1:16.1,1.3/4,9-9,37.8,100.3,8,469(-1),[地]三野宮通,川村誠,1.0
4,5,5,アレグロン,セ3,56,山本聡哉,1:16.2,クビ,3-3,39.2,18.1,5,467(+1),[地]佐藤浩一,菊池一之,0.7
5,8,9,アラビアンローズ,牝3,54,南郷家全,1:16.2,アタマ,1-1,39.5,81.2,7,447(-3),[地]畠山信一,吉田勝利,0.3
6,3,3,トレースアイ,牡3,56,関本淳,1:16.3,1/2,2-2,39.4,4.0,3,439(+4),[地]菅原勲,吉田安惠,
7,7,7,ドリームキンシン,牡3,56,陶文峰,1:16.3,クビ,7-8,38.6,170.5,9,418(-1),[地]平沢芳三,松田敬一,
8,1,1,サンアソシエ,牝3,54,木村暁,1:16.6,1.1/2,6-7,39.1,53.3,6,421(-7),[地]千葉博次,谷謙介,
9,2,2,ストレートプレイ,牝3,54,村上忍,1:16.7,1/2,4-6,39.6,2.3,1,413(-6),[地]佐藤祐司,道地房男,
1,2,2,タイセイグローリア,牡3,56,高松亮,1:15.3,,1-1,38.1,3.3,2,489(+1),[地]佐藤雅彦,田中成奉,10.0
2,1,1,フクノアングレーム,牡3,56,山本聡哉,1:15.4,1/2,4-4,37.7,7.6,3,503(+2),[地]畠山信一,村上聡蔵,2.0
3,6,6,ロッセーラ,牝3,54,村上忍,1:15.6,1,2-2,38.2,1.4,1,452(+2),[地]酒井仁,藤井謙,1.0
4,8,8,ガンダルヴァ,牡3,56,坂口裕一,1:15.9,2,5-5,38.1,57.9,6,414(+1),[地]佐藤祐司,森田徹,0.5
4,8,9,ココクイーン,牝3,54,菅原辰徳,1:15.9,同着,3-3,38.4,19.3,4,422(-4),[地]瀬戸幸一,深沢朝房,0.5
6,7,7,パープルローズ,牝3,54,菅原俊吏,1:17.0,7,7-7,38.8,50.8,5,404(-7),[地]佐藤祐司,小島秀三,
7,5,5,ダンディブライト,牡3,56,大坪慎,1:17.2,1,9-8,37.8,130.3,8,420(0),[地]関本浩司,吉田哲,
8,3,3,メトロノミック,牝3,51,鈴木麻優,1:18.5,8,6-6,40.3,94.8,7,435(-1),[地]小林俊彦,岩渕瑞生,
9,4,4,スーパーナチュラル,牝8,52,小林凌,1:18.6,1/2,8-9,39.1,160.4,9,424(-1),[地]平沢芳三,佐々木義元,
1,1,1,ニシノヒメゴト,牝5,54,陶文峰,1:42.9,,5-3,40.1,5.2,3,439(-15),[地]三野宮通,鎌田隆哉,19.0
2,7,7,ダンストゥナイト,牡5,56,山本政聡,1:43.2,2,4-3,40.6,5.9,4,470(+2),[地]三野宮通,佐藤達也,3.8
3,8,10,ルチオアンファン,牝3,54,斉藤雄一,1:43.4,1.1/4,1-1,41.1,2.2,1,428(-1),[地]工藤裕孝,欠畑圭一,1.9
4,8,9,ホクレアネイチャー,牝4,54,関本淳,1:43.8,2.1/2,1-1,41.5,4.0,2,439(-1),[地]晴山厚司,井上修一,1.4
5,2,2,パープルベスト,牡6,56,坂口裕一,1:44.0,1,6-6,41.1,44.0,7,429(-1),[地]城地俊光,吉田朋之,0.5
6,3,3,ソンリエンテ,牝5,54,菅原俊吏,1:44.3,1.1/2,9-7,40.5,213.4,10,448(-1),[地]伊藤和,会田裕一,
7,4,4,サイレントスタメン,牡9,56,山本聡哉,1:44.3,ハナ,7-8,41.2,10.9,5,480(-14),[地]佐藤雅彦,宮沢俊二,
8,6,6,アカイスイセイ,牡4,56,高松亮,1:44.6,1.3/4,3-3,42.1,14.6,6,437(0),[地]佐藤雅彦,吉野智博,
9,5,5,エースマツカゼ,牡4,56,木村暁,1:44.9,2,9-9,40.9,163.2,9,440(+2),[地]城地俊光,大黒富美子,
10,7,8,ストライクガール,牝3,54,大坪慎,1:45.7,5,8-10,42.1,99.1,8,439(-1),[地]平沢芳三,佐々木義元,
1,1,1,ヴェルシュナイダー,牡5,56,山本聡哉,1:41.5,,5-3,39.5,4.7,3,469(+4),[地]菅原勲,高橋一己,19.0
2,6,6,トップチェッカー,牡7,56,山本政聡,1:41.8,2,8-3,39.5,4.0,2,457(+5),[地]佐々木由,谷謙介,3.8
3,2,2,ハマギク,牝3,54,村上忍,1:42.2,2.1/2,2-2,40.9,2.1,1,472(-8),[地]菅原右吉,井上一郎,1.9
4,8,10,セイプロスペリティ,牡7,56,関本淳,1:42.4,1,5-7,40.1,11.7,5,467(-2),[地]板垣吉則,杉浦和也,1.4
5,3,3,コスモリリパット,牡4,56,陶文峰,1:42.8,2.1/2,5-8,40.6,6.5,4,466(-3),[地]小林義明,高橋悦彌,0.5
6,4,4,ブリーズベイ,牝3,54,高松亮,1:43.2,2.1/2,9-9,40.6,41.4,7,444(-1),[地]佐藤雅彦,吉田安惠,
7,7,7,ヒライズミナンバー,牡4,56,本田紀忠,1:43.5,1.1/2,1-1,42.4,90.8,8,473(+3),[地]鈴木七郎,吉田釀治,
8,8,9,パープルセブン,セ4,56,南郷家全,1:43.6,1/2,10-5,41.1,32.7,6,438(-2),[地]城地俊光,大黒富美子,
9,5,5,スミヨシルビー,牝7,54,阿部英俊,1:44.3,4,3-6,42.7,108.3,9,472(-3),[地]佐藤浩一,菊池一之,
10,7,8,セレクトジャパン,牡5,56,斉藤雄一,1:44.9,4,4-10,42.9,148.2,10,517(-1),[地]小西重征,佐藤啓子,
1,3,3,アンワンワールド,牝3,54,山本聡哉,1:41.5,,5-4,40.5,2.6,2,491(+9),[地]桜田浩樹,（有）オフィスイデ,19.0
2,1,1,ユメノナカヘ,牝4,54,村上忍,1:41.5,クビ,1-1,41.1,11.8,5,469(+4),[地]酒井仁,草野光夫,3.8
3,6,6,ハーツコンセンサス,牝5,54,関本淳,1:41.7,1,10-10,39.0,9.4,4,478(+2),[地]菅原勲,内山一郎,1.9
4,7,8,テンショウティアラ,牝4,54,阿部英俊,1:42.6,6,8-3,41.3,52.2,8,488(+3),[地]畠山信一,高橋昇市,1.4
