Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
4,6,10,キタノユーリン,牝3,53,丸山元気,1:12.2,クビ,1-1,37.6,8.5,4,476(0),[西]坂口正則,北所直人,110.0
5,7,13,コスモコレクション,牡4,54,藤田菜七,1:12.4,1.1/4,10-9,37.1,18.8,7,484(+8),[東]田島俊明,ビッグレッドファーム,75.0
6,7,12,スワニルダ,牝4,55,杉原誠人,1:12.4,クビ,10-9,37.1,29.5,9,458(+2),[西]千田輝彦,服部統祥,
7,2,3,セレノグラフィー,セ4,57,津村明秀,1:12.5,クビ,10-12,37.2,10.5,5,506(0),[東]大竹正博,村野康司,
8,3,4,サノラブ,牝3,53,勝浦正樹,1:12.7,1.1/4,14-14,36.6,49.8,11,476(+22),[東]尾形和幸,佐野信幸,
9,1,1,ダイメイコンドル,牡5,57,丸田恭介,1:12.7,ハナ,8-9,37.6,18.6,6,534(+4),[東]石毛善彦,宮本孝一,
10,5,9,スプリングタイム,牝3,52,鮫島克駿,1:12.7,クビ,6-6,37.7,20.3,8,446(-6),[西]野中賢二,Ｈ．Ｈ．シェイク・モハメド,
11,4,7,サイモンミラベル,牝3,50,富田暁,1:12.8,クビ,3-4,37.9,4.2,3,456(0),[西]梅田智之,澤田昭紀,
12,6,11,レーヴドミカ,牝4,54,坂井瑠星,1:13.0,1.1/4,2-2,38.3,54.1,12,478(-4),[東]松山将樹,尾上松壽,
13,2,2,スマイルハッピー,牝5,52,木幡育也,1:13.1,1/2,10-13,37.7,106.3,15,456(-4),[東]田中清隆,臼倉勲,
14,4,6,パルクリール,牝3,53,丹内祐次,1:13.1,クビ,8-6,38.0,45.4,10,414(-10),[東]伊藤伸一,サラブレッドクラブ・ラフィアン,
15,8,15,アユツリオヤジ,牡3,55,菱田裕二,1:13.3,1.1/4,6-6,38.3,3.7,1,490(+8),[西]村山明,キャピタル・システム,
1,7,13,モデレイト,牝2,53,木幡巧也,1:22.7,,2-2,36.0,42.0,10,460(-8),[東]和田正道,和田牧場,500.0
2,3,6,ベルウッドキング,牡2,55,黛弘人,1:22.9,1.1/4,1-1,36.4,5.8,2,432(-6),[東]和田雄二,鈴木照雄,200.0
3,3,5,ゴールドシャッツ,牝2,54,丹内祐次,1:23.0,1/2,3-3,35.8,21.8,9,414(-4),[東]粕谷昌央,ビッグレッドファーム,130.0
4,6,11,タガノタイト,牡2,55,中井裕二,1:23.1,1/2,3-5,35.9,11.7,5,482(+12),[西]川村禎彦,八木良司,75.0
5,1,1,メジェールスー,牝2,54,吉田隼人,1:23.1,アタマ,8-7,35.7,2.6,1,452(0),[西]藤原英昭,太田珠々子,50.0
6,2,3,ナイルデルタ,牡2,55,丸田恭介,1:23.2,1/2,13-13,35.4,6.1,3,486(+2),[西]松下武士,キャロットファーム,
7,2,4,マーガレットステラ,牝2,53,坂井瑠星,1:23.4,1,3-5,36.2,9.4,4,456(-2),[西]羽月友彦,大森悌次,
8,5,9,フェリーチェ,牝2,51,菊沢一樹,1:23.4,クビ,11-10,35.7,16.1,6,446(-4),[東]菊沢隆徳,大樹ファーム,
9,1,2,アーヴァイン,牡2,55,丸山元気,1:23.5,3/4,8-7,36.1,43.3,11,474(+8),[西]浅見秀一,林正道,
10,5,10,ダイヤモンドベガ,牝2,53,鮫島克駿,1:23.5,クビ,3-3,36.3,20.7,8,420(+4),[西]杉山晴紀,佐藤範夫,
11,8,16,ジュリーハーツ,牝2,54,津村明秀,1:23.7,1.1/2,16-16,35.5,20.2,7,474(-10),[東]池上昌和,林正道,
12,7,14,モテモテホマックス,牡2,55,勝浦正樹,1:24.1,2.1/2,15-14,36.2,121.4,13,448(+2),[東]和田正道,スピードファーム,
13,4,7,サロルンカムイ,牝2,51,木幡育也,1:24.2,1/2,8-10,36.7,164.5,15,432(+8),[東]天間昭一,谷口牧場,
14,4,8,ニュートリック,牡2,55,横山和生,1:24.3,1/2,11-10,36.6,204.3,16,454(+2),[東]小野次郎,Ｂａｓｉｃ,
15,6,12,ブライターデイズ,牝2,51,横山武史,1:24.4,3/4,13-14,36.6,138.6,14,460(0),[東]和田正道,ノルマンディーサラブレッドレーシング,
16,8,15,サンクトゥスレーン,牡2,55,宮崎北斗,1:24.5,クビ,3-7,37.2,69.4,12,478(-2),[東]金成貴史,コスモヴューファーム,
1,5,5,ハッスルバッスル,牡3,54,吉田隼人,2:39.8,,4-4-3-3,38.6,2.4,1,488(+6),[東]戸田博文,吉澤克己,750.0
2,6,8,プリンスオブペスカ,牡3,51,富田暁,2:40.9,7,8-9-10-8,38.7,7.4,4,464(+2),[西]松永昌博,山田信太郎,300.0
3,4,4,レッドゼノン,牡3,51,横山武史,2:41.0,1/2,8-9-9-8,39.0,5.9,3,454(-2),[西]昆貢,東京ホースレーシング,190.0
4,6,7,サイドチェンジ,牡3,54,勝浦正樹,2:41.2,1.1/2,3-3-1-1,40.5,5.4,2,500(+4),[東]池上昌弘,大塚亮一,110.0
5,7,10,ブランニューカップ,牝3,52,菱田裕二,2:41.6,2.1/2,5-5-6-5,40.1,23.6,9,436(+2),[西]岡田稲男,吉田千津,75.0
6,7,9,ダンツエンペラー,牡4,57,黛弘人,2:41.9,2,2-2-2-2,41.2,16.3,7,470(0),[西]本田優,山元哲二,
7,1,1,アロマティカス,牡3,53,城戸義政,2:41.9,ハナ,6-6-6-5,40.4,68.4,10,452(-4),[西]湯窪幸雄,山本堅治,
