Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
3,7,8,オールブラッシュ,牡7,57,田辺裕信,2:15.5,アタマ,2-2-1-1,40.1,5.6,2,496(+2),[西]村山明,（有）社台レースホ,"1,200.0"
4,5,5,アポロケンタッキー,牡7,57,戸崎圭太,2:15.8,1.1/2,5-5-4-4,39.9,18.0,4,572(-2),[西]山内研二,アポロサラブレッドクラブ,600.0
5,4,4,コパノチャーリー,牡7,57,森泰斗,2:17.8,大,3-3-4-5,42.0,30.1,6,518(-4),[西]村山明,小林祥晃,300.0
6,6,7,カガノカリスマ,牡7,57,渡辺竜也,2:19.4,8,9-9-9-8,40.5,448.2,10,425(-9),[地]湯前良人,（有）ホースケア,
7,7,9,サルサディオーネ,牝5,55,丸山元気,2:19.5,1/2,1-1-1-5,44.3,29.8,5,495(-6),[西]羽月友彦,菅原広隆,
8,1,1,ポッドジョイ,牡7,57,楢崎功祐,2:19.8,1.1/2,8-7-7-7,41.7,388.4,9,505(-9),[地]高野毅,谷口祐人,
9,3,3,アサクサポイント,セ11,57,高松亮,2:21.2,7,10-10-9-9,42.1,354.5,7,479(-8),[地]今津博之,林由真,
10,8,10,ツィンクルソード,セ8,57,瀧川寿希,2:23.5,大,7-7-8-10,45.2,361.7,8,474(+7),[地]田辺陽一,酒井孝敏,
11,8,11,コスモマイギフト,牡10,57,大原浩司,2:26.2,大,10-11-11-11,46.5,570.1,11,466(-10),[地]湯前良人,（有）ホースケア,
1,8,11,ヴィーヴルサヴィ,牡4,56,森泰斗,1:31.2,,2-3-2-2,39.3,1.3,1,520(+5),[地]小久保智,ライオンレースホース,100.0
2,5,6,ヴァルデック,牡4,56,真島大輔,1:31.8,3,1-1-1-1,40.1,5.3,2,485(+2),[地]山崎尋美,小泉修,38.0
3,5,5,ウインポディオ,牡5,56,矢野貴之,1:32.2,2,2-2-3-3,40.3,20.5,6,483(-5),[地]高月賢一,（同）ＪＰＮ技研,25.0
4,6,8,サンナイト,牡5,56,本橋孝太,1:32.2,アタマ,9-9-8-7,39.1,14.5,5,527(-1),[地]山崎裕也,角谷守正,15.0
5,1,1,モリデンワルツ,牡4,56,加藤和博,1:32.6,2,7-7-7-7,39.8,152.3,10,506(+1),[地]山越光,森田芳男,12.0
6,4,4,プールアンレーヴ,牡6,56,山崎誠士,1:32.7,1/2,5-5-6-6,40.2,13.0,3,481(-1),[地]河津裕昭,北嶋義三,
7,7,9,エッコ,牝4,54,増田充宏,1:33.2,2.1/2,4-4-5-5,41.1,250.9,12,437(-10),[地]田辺陽一,谷口祐人,
8,6,7,ラザレフ,牡4,56,藤江渉,1:33.2,クビ,6-5-4-4,41.1,155.7,11,546(+8),[地]山田質,吉川朋宏,
9,7,10,ブレイブランサー,牡4,56,山林堂信,1:33.4,3/4,12-12-11-11,39.3,111.6,8,445(-7),[地]加藤誠一,吉岡泰治,
10,2,2,マダムフィガロ,牝5,54,吉原寛人,1:33.6,1,8-8-9-9,40.3,14.1,4,500(+3),[地]平山真希,（株）レックス,
11,3,3,ブレーヴチェイサー,牡5,56,井上幹太,1:33.7,1/2,10-10-10-10,40.0,150.8,9,489(-5),[地]川村守男,（有）吉田牧場,
12,8,12,シナノシャンハイ,牡4,56,的場文男,1:33.8,1/2,10-10-12-12,39.9,35.9,7,498(+2),[地]鈴木義久,小林勝,
1,6,7,ロジセンス,牝5,54,森泰斗,0:54.4,,2-1,37.4,8.9,4,545(+10),[地]林隆之,（株）チャンピオン,120.0
2,3,3,クレイジービクトリ,牝4,54,笹川翼,0:54.6,1,1-1,37.6,2.1,1,487(+6),[地]佐々木仁,市原高一,45.6
3,4,4,コパノミザール,セ5,56,達城龍次,0:54.7,1/2,3-3,37.5,4.2,2,448(-4),[地]山崎尋美,小林祐介,30.0
4,6,6,ウェイト,牡6,56,今野忠成,0:54.9,1,6-5,37.4,4.3,3,524(-6),[地]山崎裕也,池澤達哉,18.0
5,8,11,オールイン,牡5,56,酒井忍,0:55.4,2.1/2,3-4,37.9,61.4,9,458(+4),[地]山田質,菊地祐司,14.4
6,2,2,ディーズヘヴン,牝4,54,伊藤裕人,0:55.5,1/2,9-6,37.4,17.9,6,483(-4),[地]内田勝義,秋谷壽之,
7,1,1,フェアリーキス,牝6,54,内田利雄,0:55.8,1.1/2,7-6,38.1,31.1,7,470(+2),[地]佐藤厚弘,橋本富夫,
8,5,5,ディーリング,牡5,56,町田直希,0:55.8,クビ,10-10,37.6,46.8,8,483(+9),[地]田辺陽一,清川孝徳,
9,7,8,ラヴォコ,牝7,54,高松亮,0:55.8,ハナ,8-9,37.9,16.9,5,481(-4),[地]林隆之,佐久間拓士,
10,8,10,エリモグレイス,牡6,56,川島正太,0:55.8,アタマ,11-10,37.2,178.4,11,503(-2),[地]林幻,瀬瀬賢,
11,7,9,トキノマツカゼ,牡4,56,増田充宏,0:55.9,クビ,5-6,38.5,71.2,10,473(0),[地]八木正喜,田中準市,
1,6,7,コスモアリエス,牡6,56,笠野雄大,1:31.8,,7-6-3-2,39.9,12.4,6,463(-6),[地]佐藤厚弘,鈴木昌四郎,100.0
2,5,6,ラベンダーパープル,牡4,56,瀧川寿希,1:32.0,1,1-1-1-1,41.5,5.5,3,451(+3),[地]久保秀男,酒井孝敏,38.0
3,5,5,クラウンミリオン,牡4,56,町田直希,1:32.0,クビ,3-3-4-4,40.1,5.1,2,482(-6),[地]佐藤博紀,サンエツ企画（有）,25.0
4,2,2,ボージャンシー,牡6,56,左海誠二,1:32.1,1/2,10-9-9-9,39.6,5.7,4,483(+5),[地]林正人,（有）太盛,13.5
4,7,9,バトルオサンナ,牝5,54,森泰斗,1:32.1,同着,10-11-6-7,39.7,2.3,1,458(+5),[地]高月賢一,（同）ＪＰＮ技研,13.5
6,1,1,ラテンリズム,牝4,54,和田譲治,1:32.2,1/2,3-3-4-3,40.3,70.0,9,469(+8),[地]宇野木博,たけお商事（有）,
7,8,12,ブルベアハーブ,牡4,56,山崎誠士,1:32.5,1.1/2,5-5-7-6,40.4,28.6,7,487(+4),[地]田島寿一,森中蕃,
8,4,4,ピカリン,牝5,54,張田昂,1:32.7,1,6-7-7-8,40.5,55.6,8,390(-10),[地]工藤伸輔,篠原憲雄,
9,7,10,オニノヘイゾウ,牡6,56,柏木健宏,1:33.3,3,2-2-2-5,42.6,9.0,5,488(-3),[地]山本学,手嶋康雄,
10,8,11,アイリッシュハープ,牝8,54,阪上忠匡,1:33.5,1,7-8-10-11,41.0,119.6,11,472(+3),[地]福島秀夫,加藤富保,
11,6,8,レディゴディバ,牝4,54,田中涼,1:33.8,1.1/2,7-9-11-10,40.9,380.6,12,450(-1),[地]山田質,桧森高史,
12,3,3,ディヴァインサーガ,牡4,55,櫻井光輔,1:34.2,2,12-12-12-12,40.9,99.6,10,445(-13),[地]田辺陽一,杉浦和也,
1,3,3,タキオンボウル,牡3,56,町田直希,1:46.0,,11-11-11-12,39.6,68.0,10,458(+2),[地]山田質,杉山忠国,250.0
2,8,13,ゲイムスター,牡3,55,櫻井光輔,1:46.0,クビ,4-5-4-4,41.0,13.3,5,480(-1),[地]田島寿一,中村秀之,100.0
3,1,1,グローリアスライブ,牝3,54,山崎誠士,1:46.0,ハナ,4-4-5-5,41.0,16.2,6,449(+2),[地]高月賢一,日下部勝徳,62.5
4,7,11,ビッグインパクト,牡3,56,本田正重,1:46.1,クビ,12-12-11-11,39.5,62.7,9,415(-4),[地]米谷康秀,廣松光成,37.5
5,5,6,イージーナウ,牝3,54,吉原寛人,1:46.1,アタマ,1-1-1-1,41.5,1.7,1,449(-1),[地]内田勝義,（有）グランド牧場,25.0
6,5,7,エレガンテヴァイゼ,牡3,56,御神本訓,1:46.1,アタマ,2-2-2-2,41.5,5.9,2,533(+18),[地]高月賢一,松本雅彦,
7,6,8,ベニノプリティ,牝3,54,酒井忍,1:46.2,クビ,13-13-13-12,39.2,73.2,11,395(0),[地]八木仁,紅谷,
8,8,12,コスモマーヴィ,牡3,56,張田昂,1:46.2,クビ,6-6-7-6,40.7,8.5,4,437(+4),[地]河津裕昭,ビッグレッドファーム,
9,7,10,ミヤビフレッチャ,牡3,56,真島大輔,1:46.3,1/2,8-8-8-8,40.6,42.7,8,473(+3),[地]久保勇,村上義勝,
10,6,9,トキノプラチナ,牝3,54,森下博,1:46.5,1,3-3-3-3,41.7,7.8,3,491(-3),[地]八木正喜,田中準市,
11,4,4,エースアクシス,牝3,54,早田功駿,1:46.7,3/4,10-10-9-9,40.8,213.6,13,394(+1),[地]佐々木仁,萩原挙,
12,4,5,ポンドグロウ,牡3,56,今野忠成,1:47.1,2,7-7-6-6,41.8,17.2,7,501(-1),[地]山崎裕也,池澤達哉,
13,2,2,セイシャレード,牝3,54,増田充宏,1:47.5,2,9-9-10-10,41.5,166.6,12,416(+1),[地]武井和実,金田成基,
1,4,6,カジノシップ,牡5,57,山崎誠士,1:35.4,,9-8-6-2,39.0,1.7,1,507(+8),[地]山崎尋美,窪田康志,260.0
2,7,11,モンサンアルナイル,セ6,57,矢野貴之,1:35.7,1.1/2,1-1-1-1,40.3,14.5,6,501(+10),[地]川島正一,山下新一,104.0
3,2,2,コスモオペラ,牡5,57,瀧川寿希,1:36.0,1.1/2,10-10-9-6,39.2,6.6,2,491(-1),[地]河津裕昭,ビッグレッドファーム,65.0
4,7,12,ペイシャリル,牡5,57,森泰斗,1:36.4,2,6-5-7-5,40.0,6.7,3,478(-3),[地]張田京,北所直人,39.0
5,8,14,ウッドランズ,牡5,57,西啓太,1:36.4,アタマ,2-2-2-2,40.7,63.6,9,456(+1),[地]田中正人,杉浦和也,26.0
6,4,5,ビエンコビアンコ,牡5,55,町田直希,1:36.8,2,8-9-10-8,40.0,95.1,11,493(+4),[地]鈴木義久,小沼一成,
7,5,8,ロワノワール,牡6,55,川島正太,1:36.9,クビ,13-13-13-11,39.2,23.0,7,489(0),[地]林正人,高樽秀夫,
8,6,9,ペプチドアポロ,牡7,57,真島大輔,1:36.9,ハナ,4-3-3-2,41.2,25.3,8,488(-8),[地]内田勝義,（有）ペプチド・プ,
9,1,1,クラヴィクトリー,牡7,57,澤田龍哉,1:37.0,3/4,12-12-11-11,39.7,142.4,13,481(0),[地]矢野義幸,倉見利弘,
10,3,3,グレートコマンダー,牝5,55,伊藤裕人,1:37.6,3,5-5-8-8,41.2,76.4,10,492(+6),[地]村田順一,酒井孝敏,
11,8,13,クリスタルバブルス,牡5,57,左海誠二,1:37.7,クビ,3-4-4-6,41.7,10.4,4,473(-2),[地]小久保智,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,
12,3,4,ドリームエルダー,牡8,55,今野忠成,1:38.2,2.1/2,11-11-12-11,41.0,134.1,12,485(+4),[地]原三男,尾崎雄二,
13,5,7,マジックボーイ,牡7,57,繁田健一,1:38.2,クビ,7-7-5-8,42.0,12.8,5,496(+13),[地]佐々木仁,（有）グランド牧場,
1,5,6,ショウナンマボロシ,牡4,56,今野忠成,1:38.6,,1-2-1-1,40.7,6.1,4,455(-6),[地]山崎尋美,国本哲秀,80.0
2,7,9,フジサンデルタ,牡4,56,瀧川寿希,1:38.8,1.1/2,5-4-2-2,40.5,5.4,3,497(+2),[地]田辺陽一,藤田秀行,30.4
3,3,3,モズノハナミチ,牡8,56,山崎誠士,1:39.0,1,8-8-6-4,40.0,7.9,5,489(-4),[地]高月賢一,（同）ＪＰＮ技研,20.0
4,2,2,ビギナーズラック,牡4,56,和田譲治,1:39.7,3,11-9-6-7,40.6,11.2,6,496(-2),[地]宇野木博,森田一俊,12.0
5,4,4,マイネルベッカー,牡4,56,伊藤裕人,1:39.9,1,6-6-6-8,41.2,76.8,7,488(-1),[地]鈴木義久,（有）住宅データ,9.6
6,6,7,ブラフマン,牡4,56,森泰斗,1:40.2,1.1/2,7-7-4-3,41.5,4.5,2,466(+6),[地]小林真治,村山哲生,
7,8,11,ホープバイオ,牡5,56,本橋孝太,1:40.3,クビ,12-12-12-10,40.2,167.6,10,436(+2),[地]新井清重,バイオ,
8,1,1,パチャマル,牡5,56,増田充宏,1:40.3,クビ,3-3-5-4,41.8,95.7,8,446(+1),[地]田島寿一,組）ゴッテスフルス,
9,8,12,ハルネセジール,牝5,54,国分祐仁,1:40.7,2,9-9-10-9,41.2,253.9,12,405(+2),[地]冨田敏男,栗原清子,
10,6,8,エアヴェイユ,牝4,54,山林堂信,1:41.4,3,1-1-3-6,43.3,2.3,1,453(+10),[地]林隆之,ラッキーフィールド,
11,7,10,モンゲーロージズ,牝4,53,櫻井光輔,1:42.0,3,3-5-9-11,43.1,228.0,11,449(+1),[地]八木正喜,須山悟至,
12,5,5,ハクサンラピッド,牝4,54,澤田龍哉,1:42.0,クビ,10-11-11-11,42.3,106.4,9,450(+1),[地]川村守男,河崎五市,
1,6,8,サマーボーイ,牡4,56,橋本直哉,1:38.5,,4-3-1-1,41.5,1.9,1,485(-23),[地]小久保智,前田亘輝,80.0
2,7,9,デルマベリーニ,牝4,54,吉原寛人,1:39.2,3,6-5-4-2,41.4,14.1,4,434(-6),[地]山崎裕也,浅沼廣幸,30.4
3,2,2,アドマイヤテンプウ,牝4,54,藤江渉,1:39.3,クビ,5-6-8-6,41.2,78.3,10,436(0),[地]武井和実,酒井孝敏,20.0
4,3,3,ミラーマッチ,牝4,54,山崎誠士,1:39.3,クビ,9-9-5-4,41.2,3.3,2,478(+10),[地]高月賢一,前田良平,12.0
5,7,10,エミネントフラワー,牝8,54,左海誠二,1:39.6,1.1/2,11-10-9-9,41.1,14.7,5,457(0),[地]栗林信文,平野郁朗,9.6
6,5,5,トニーブリス,牝4,54,瀧川寿希,1:40.0,2,3-4-6-7,42.2,20.4,6,384(+2),[地]高月賢一,（有）トニー企画,
7,1,1,モーライオー,牡6,56,半澤慶実,1:40.2,1,8-8-9-8,41.7,54.8,8,492(-5),[地]川村守男,木村重和,
8,4,4,グレートバロン,牡5,56,山本聡紀,1:40.5,1.1/2,1-1-3-5,43.3,21.1,7,487(-13),[地]坂本昇,多治見国壽,
9,6,7,キャプテンヴォーグ,牝6,53,櫻井光輔,1:40.9,2,2-2-2-2,43.9,6.8,3,420(-1),[地]内田勝義,志村幸彦,
10,8,11,ヤクール,牝4,54,的場文男,1:40.9,ハナ,12-12-12-12,42.0,58.8,9,446(-7),[地]山田質,薄井隆博,
11,5,6,ワールドクィン,牝4,54,岡田大,1:41.0,1/2,10-11-11-11,42.1,428.2,12,439(-8),[地]柘榴浩樹,小嶋絹子,
12,8,12,ラッカ,牝4,54,今野忠成,1:42.2,6,6-6-7-10,44.1,344.7,11,419(-3),[地]安池成実,組）ゆうゆう競馬組合,
1,6,10,クオリティスタート,牝5,54,今野忠成,1:44.9,,3-4-2-1,39.5,1.6,1,525(-1),[地]佐々木仁,菅野守雄,170.0
2,3,3,ミスダイテン,牝5,54,森泰斗,1:45.8,4,5-5-3-3,40.0,5.0,2,468(+2),[地]加藤誠一,大典牧場（有）,68.0
3,4,5,ポンエペレ,牝4,54,矢野貴之,1:45.8,ハナ,1-1-1-1,40.6,5.2,3,490(+2),[地]高月賢一,（同）ＪＰＮ技研,42.5
4,5,7,シャイニングアトム,牡6,56,吉原寛人,1:45.9,クビ,3-3-3-3,40.3,9.5,4,502(+1),[地]内田勝義,伊藤享,25.5
5,7,12,トーアチチカカ,牡7,56,張田昂,1:46.5,3,11-11-11-11,39.6,164.9,12,496(-3),[地]斉藤敏,山本茂,17.0
6,1,1,ブルベアカラシナ,牝4,54,柏木健宏,1:46.5,アタマ,5-5-6-5,40.5,63.5,7,448(+5),[地]田島寿一,森中蕃,
7,7,11,ブルベアクレソン,牡4,56,山崎誠士,1:46.6,1/2,8-9-8-8,40.1,25.5,5,475(+9),[地]田島寿一,森中蕃,
8,4,6,ヤマニンゼーレ,牡5,56,酒井忍,1:46.7,3/4,8-8-7-5,40.6,82.0,10,510(+1),[地]山崎尋美,土井久美子,
9,3,4,スパークリング,牝4,54,内田利雄,1:46.8,クビ,10-10-10-8,40.1,66.4,8,393(-5),[地]藤原智行,三岡陽,
10,5,8,ウインファルコン,牡4,56,瀧川寿希,1:46.8,クビ,7-7-8-8,40.5,37.0,6,456(+4),[地]河津裕昭,ウイン,
11,2,2,ヤマニンシレーナ,牝5,54,拜原靖之,1:47.6,4,13-11-12-12,40.7,133.7,11,461(+10),[地]山崎尋美,土井久美子,
12,8,14,リコーアナコンダ,牝4,54,藤本現暉,1:47.8,3/4,2-2-3-5,42.2,77.4,9,468(-8),[地]久保秀男,土橋正雄,
13,8,13,ギンザセレクト,牡7,56,高橋哲也,1:48.3,2.1/2,14-14-13-13,40.9,260.5,14,505(-2),[地]吉田正美,冨田藤男,
14,6,9,キッチンウイッチ,牝4,54,高松亮,1:49.1,4,11-13-13-14,41.8,167.3,13,448(+13),[地]平山真希,会田裕一,
1,8,8,ナリノレッドスター,牡4,56,今井貴大,1:32.3,,1-1-1,38.6,6.3,3,443(-4),[地]角田輝也,成塚清志,23.0
2,4,4,レイナデルビエント,牝4,54,山田祥雄,1:32.3,ハナ,3-3-2,38.3,2.4,2,465(+15),[地]川西毅,佐々木雄二,5.8
3,6,6,スズカビッグワン,牡4,56,藤原良一,1:33.4,5,4-4-4,39.1,13.0,5,509(+33),[地]川西毅,永井啓弍,2.8
4,1,1,ボクイケメン,セ4,56,丸山真一,1:33.7,1.1/2,2-2-3,39.8,2.4,1,445(-1),[地]坂口義幸,太田雅貴,1.8
5,7,7,ヒロノダイフク,牡4,56,宇都英樹,1:34.6,4,5-5-5,39.9,20.0,6,451(0),[地]藤ヶ崎一,永山和夫,1.2
6,8,9,カスカモラス,牝4,54,友森翔太,1:34.8,1,6-6-6,39.6,23.0,7,396(-8),[地]植松則幸,（株）ファーストビ,
7,5,5,ビーマイン,牝4,54,加藤利征,1:35.3,2.1/2,7-7-7,39.5,123.7,9,426(+2),[地]伊藤勝己,小橋亮太,
8,3,3,タンロン,牡4,56,岡部誠,1:36.9,8,8-8-8,39.7,55.0,8,469(-3),[地]井手上慎,野々山重貞,
9,2,2,ピエナクリスエス,牡4,56,戸部尚実,1:37.8,4,9-9-9,40.3,11.7,4,488(-3),[地]瀬戸口悟,本谷兼三,
1,7,7,ドレストゥナインズ,牝4,53,木之前葵,1:35.2,,2-2-1,41.7,2.9,1,427(+6),[地]井手上慎,蜂須賀重夫,23.0
2,8,9,コウギョウプラチナ,牝4,54,戸部尚実,1:35.3,クビ,3-3-1,41.7,8.3,6,442(+3),[地]荒巻透,稲葉光昭,5.8
3,4,4,エイシンベラドンナ,牝4,54,藤原良一,1:35.3,クビ,7-7-5,41.1,6.8,5,408(+3),[地]櫻井今朝,遠藤喜和,2.8
4,2,2,ビジネスチャンス,牝4,54,山田祥雄,1:35.5,1,8-8-8,40.6,102.2,8,441(0),[地]植松則幸,（株）ファーストビ,1.8
5,8,8,ハシレウマザンマイ,牝4,54,尾崎章生,1:35.5,ハナ,5-6-4,41.6,4.7,3,428(0),[地]植松則幸,（株）ファーストビ,1.2
6,5,5,ボンナキュイ,牝4,54,加藤利征,1:35.9,2,4-4-6,42.1,4.2,2,472(+2),[地]伊藤勝己,（有）ホースケア,
7,6,6,モンマジュール,牝4,54,水野翔,1:36.6,3,6-5-7,42.7,36.5,7,422(-2),[地]櫻井今朝,遠藤喜和,
8,3,3,エウチアーモ,牝4,54,今井貴大,1:36.7,1/2,1-1-1,43.4,6.3,4,435(+4),[地]竹下直人,大島栄一,
1,6,6,ノーブルソレイユ,牝3,54,岡部誠,1:32.3,,1-1-1,39.5,1.6,1,457(+1),[地]井手上慎,蜂須賀重夫,30.0
2,7,7,マイネルペルマナン,牡3,56,村上弘樹,1:33.1,4,6-5-3,39.4,2.1,2,451(-5),[地]坂口義幸,（同）ＪＰＮ技研,7.5
3,3,3,シングンファイター,牡3,56,藤原幹生,1:33.3,1,4-4-4,40.1,8.1,3,491(-2),[地]倉地学,伊坂重憲,3.6
4,8,9,ズオズオエンジェル,牝3,53,木之前葵,1:33.8,2.1/2,3-2-2,40.8,37.8,4,453(-1),[地]安部幸夫,インターフェース（,2.4
5,2,2,コマビルド,牝3,54,柿原翔,1:34.4,3,9-9-8,40.1,65.9,5,434(+3),[地]藤ヶ崎一,仲尾正人,1.5
6,8,8,パルパルマジック,牝3,54,大畑雅章,1:34.9,2.1/2,8-8-6,40.9,213.0,9,393(-1),[地]錦見勇夫,山口久仁子,
7,5,5,テンハート,牝3,54,尾崎章生,1:35.2,1.1/2,7-7-7,41.3,124.2,7,441(-3),[地]井上哲,近藤英二,
8,1,1,グラスハート,牝3,54,今井貴大,1:36.0,4,5-6-9,42.3,71.0,6,417(+9),[地]井手上慎,江津和人,
9,4,4,リンノプレミアム,牝3,54,東川公則,1:36.1,1/2,2-2-5,43.1,147.2,8,407(+4),[地]錦見勇夫,錦見日出雄,
1,8,8,レッドチェイサー,セ4,56,岡部誠,1:32.4,,1-1-1,40.3,1.9,1,480(0),[地]原口次夫,山地真吾,23.0
2,6,6,マルヨマンボ,牡4,56,山田祥雄,1:32.6,1.1/2,4-4-2,40.1,4.7,2,486(-6),[地]川西毅,野村春行,5.8
3,7,7,ストームユニバンス,牡4,56,戸部尚実,1:32.7,1/2,5-8-8,39.5,6.5,3,432(-2),[地]角田輝也,亀井哲也,2.8
4,1,1,サンレイファミリー,牝4,54,今井貴大,1:32.8,1/2,8-7-4,39.9,16.0,6,397(+2),[地]竹下直人,永井啓弍,1.8
5,2,2,ユキノジョー,牡4,56,藤原良一,1:33.1,1.1/2,6-4-7,40.6,10.4,5,448(-1),[地]荒巻透,（同）ＪＰＮ技研,1.2
6,5,5,ユメノタビ,牡4,56,加藤利征,1:33.1,ハナ,3-3-3,40.7,16.2,7,498(+8),[地]新山廣道,大久保和夫,
7,4,4,エイシンセルジオ,牡4,55,木之前葵,1:33.1,クビ,9-9-9,39.3,9.0,4,450(+2),[地]内村寛司,錦見日出雄,
8,3,3,マエストーソ,牡4,56,大畑雅章,1:33.3,1,7-6-5,40.5,50.9,9,510(+3),[地]今津勝之,豊原純弥,
9,8,9,ハットワンスター,牝4,54,村上弘樹,1:34.5,6,2-2-6,42.2,32.7,8,484(+1),[地]藤ヶ崎一,伊藤彰敏,
1,6,6,ネイビーフラッグ,牡4,56,村上弘樹,1:32.9,,8-5-2,40.1,1.4,1,508(-2),[地]瀬戸口悟,谷掛龍夫,23.0
2,3,3,デルマミモザ,牝4,54,岡部誠,1:32.9,クビ,1-1-1,40.7,4.8,2,421(-1),[地]井手上慎,久世俊勝,5.8
3,5,5,シーイズドーター,牝4,54,戸部尚実,1:33.5,3,3-2-3,41.0,9.0,3,450(-2),[地]川西毅,杉山忠国,2.8
4,8,8,トワノホホエミ,牝4,54,大畑雅章,1:33.9,2,6-5-4,41.1,122.0,9,459(0),[地]錦見勇夫,錦見日出雄,1.8
5,2,2,シバノキャンドル,牝4,54,藤原幹生,1:34.1,1,7-8-5,40.9,37.2,6,435(-5),[地]坂口義幸,（有）フジレーシン,1.2
6,7,7,メイショウツヅラ,牝4,54,丸山真一,1:34.2,クビ,5-7-8,41.2,61.2,7,417(+1),[地]田中敏和,（株）ファーストビ,
7,4,4,ゴーウン,牝4,54,藤原良一,1:34.3,クビ,2-2-5,41.8,11.4,5,452(+2),[地]新山廣道,小橋亮太,
8,1,1,ニシキバレンタイン,牝4,53,木之前葵,1:35.2,4,9-9-9,41.4,79.4,8,453(-1),[地]錦見勇夫,錦見日出雄,
9,8,9,ヘリックスブリッジ,セ4,55,宮下瞳,1:35.8,3,4-4-7,43.1,11.4,4,439(-1),[地]新山廣道,杉浦和也,
1,3,3,サンデンクレール,牝4,54,丹羽克輝,1:31.9,,1-1-1,40.3,1.0,1,470(0),[地]塚田隆男,山田春枝,25.0
2,7,7,キャラック,牡7,56,水野翔,1:32.8,4,4-5-4,38.9,139.4,8,493(+6),[地]成田明,酒井孝敏,6.3
3,5,5,タラレバ,牡7,56,岡部誠,1:33.7,4,4-6-5,39.7,36.3,3,462(-3),[地]安部幸夫,（有）ミドルアイラ,3.0
4,2,2,ダイナミックワルツ,牝11,54,大畑雅章,1:33.8,1/2,7-8-8,39.2,41.3,5,453(0),[地]錦見勇夫,錦見日出雄,2.0
5,8,9,コッチネッラ,牝6,54,戸部尚実,1:34.0,1,8-7-7,39.4,38.2,4,371(+1),[地]迫田清美,伊藤將,1.3
6,8,8,ピーチメルバ,牝5,54,藤原良一,1:34.5,2.1/2,4-4-5,40.7,117.1,7,454(-8),[地]竹之下昭,（同）ＪＰＮ技研,
7,4,4,マイサクラ,牝6,53,木之前葵,1:34.7,1,2-2-2,42.8,71.2,6,409(-3),[地]錦見勇夫,伊藤將,
8,6,6,レップウ,牡4,56,柿原翔,1:36.0,6,3-3-3,44.0,35.7,2,488(+41),[地]坂口義幸,谷謙介,
1,7,8,アオスタ,セ5,56,山田祥雄,1:30.9,,1-1-1,38.5,1.1,1,494(-11),[地]田中敏和,（株）ファーストビ,25.0
2,8,9,キャラバン,セ5,56,宇都英樹,1:31.5,3,5-2-2,39.0,11.1,4,478(-5),[地]角田輝也,馬場幸夫,6.3
3,3,3,アップバング,牡4,56,岡部誠,1:31.6,3/4,8-8-5,38.2,25.5,5,408(+2),[地]宮本仁,大黒富美子,3.0
