Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
10,8,15,ヴィクタープライム,牡4,57,ルメール,1:10.4,3/4,5-7,35.5,11.1,5,460(0),[西]本田優,村上憲政,
11,7,13,エイシンペペラッツ,牡5,57,武豊,1:10.5,1/2,16-16,34.8,12.5,7,474(-4),[西]田所秀孝,栄進堂,
12,6,12,アグネスキズナ,セ6,52,鮫島良太,1:10.7,1,13-15,35.2,245.4,16,498(-4),[西]長浜博之,渡辺公美子,
13,3,5,フルールシチー,牝5,54,蛯名正義,1:10.7,クビ,5-7,35.9,7.0,4,516(+4),[西]西園正都,友駿ホースクラブ,
14,2,3,シゲルチャグチャグ,牝4,54,酒井学,1:10.7,ハナ,1-1,36.2,18.4,8,488(+10),[西]柴田光陽,森中蕃,
15,3,6,ジェントルハート,牝3,51,鮫島克駿,1:11.3,3.1/2,9-10,36.2,63.9,11,476(-8),[西]佐々木晶,前田晋二,
16,2,4,リアルヴィーナス,牝5,54,和田竜二,1:11.7,2.1/2,5-6,37.0,153.0,15,460(-4),[西]安達昭夫,山内邦一,
1,1,1,フランクジョイ,牡4,56,木村暁,1:22.1,,4-4-3-2,38.7,1.9,1,485(+3),[地]千葉博次,遠藤正広,10.0
2,4,4,ロードランパート,牡8,56,村上忍,1:22.3,3/4,8-6-5-5,38.7,4.9,3,476(+5),[地]村上実,佐々木寛明,2.0
3,6,6,サンファーゴ,牝5,54,斉藤雄一,1:22.7,2.1/2,1-1-1-1,39.7,7.6,4,449(+4),[地]菅原勲,高橋一己,1.0
4,7,7,スカイトップ,牝4,54,山本聡哉,1:22.8,3/4,4-8-6-6,38.9,19.5,5,440(+7),[地]畠山信一,天笠哲勇,0.7
5,8,8,スマートガール,牝4,54,山本政聡,1:22.9,1/2,2-3-3-2,39.5,3.9,2,451(+4),[地]桜田康二,千葉一郎,0.3
6,3,3,アエノピューマ,牝6,54,阿部英俊,1:23.6,4,2-2-2-4,40.3,24.7,6,426(+4),[地]三野宮通,浜谷春勝,
7,5,5,シャイニードルチェ,牝5,54,関本淳,1:24.3,4,4-6-8-7,40.2,49.1,8,461(+1),[地]晴山厚司,只野啓喜,
8,2,2,クインズブレス,牝5,54,菅原辰徳,1:24.4,1/2,7-5-7-7,40.5,30.0,7,470(0),[地]新田守,渡辺夘喜雄,
1,7,14,モルトベーネ,牡4,57,蛯名正義,1:49.8,,2-2-2-2,36.7,3.8,2,452(-10),[西]松永昌博,三宅正義,"1,855.0"
2,3,6,テイエムジンソク,牡4,57,竹之下智,1:50.1,1.3/4,5-5-6-4,36.8,6.1,4,486(+6),[西]木原一良,竹園正繼,740.0
3,3,5,メイショウスミトモ,牡5,57,和田竜二,1:50.2,3/4,6-5-4-4,37.0,64.2,12,478(+6),[西]南井克巳,松本好雄,465.0
4,7,13,サンライズホーム,牡5,57,岡田祥嗣,1:50.2,ハナ,2-2-2-1,37.2,12.2,6,494(0),[西]平田修,松岡隆雄,270.0
5,6,11,スノーモンキー,牡6,57,戸崎圭太,1:50.2,クビ,9-8-7-8,36.8,17.4,7,456(+8),[東]相沢郁,石瀬浩三,182.0
6,5,10,チェスナットバロン,牡7,57,小牧太,1:50.6,2.1/2,11-12-10-11,37.0,44.4,9,566(0),[西]村山明,金子真人ホールディングス,
7,8,15,グッドマイスター,牡7,57,鮫島克駿,1:50.9,2,11-13-16-14,37.0,205.2,16,470(0),[西]安田隆行,久保博文,
8,1,1,モズライジン,牡4,57,中谷雄太,1:51.2,1.3/4,16-16-7-6,37.8,3.6,1,474(+4),[西]矢作芳人,キャピタル・システム,
9,8,16,ロードフォワード,牡5,57,池添謙一,1:51.6,2.1/2,6-8-10-8,38.0,130.0,15,458(0),[西]高野友和,ロードホースクラブ,
10,5,9,ブラインドサイド,セ7,57,柴山雄一,1:51.8,1.1/2,14-14-13-11,38.0,76.8,13,488(-4),[東]加藤征弘,諸江幸祐,
11,2,4,マヤノオントロジー,牡7,57,秋山真一,1:52.0,1.1/4,6-7-7-8,38.6,53.0,10,502(+2),[西]安達昭夫,田所英子,
12,1,2,キングノヨアケ,牡4,57,武豊,1:52.2,1.1/4,4-4-4-6,39.0,6.0,3,492(+6),[東]相沢郁,平口信行,
13,4,7,グレナディアーズ,牡5,57,ルメール,1:52.3,クビ,10-10-10-11,38.6,9.6,5,498(-6),[西]音無秀孝,キャロットファーム,
14,6,12,カナロア,牡7,57,デュプレ,1:52.3,アタマ,14-14-13-15,38.3,58.2,11,456(0),[西]中内田充,金子真人ホールディングス,
15,2,3,トップボンバー,牡5,57,藤岡康太,1:52.8,3,1-1-1-2,40.0,26.3,8,452(+2),[西]庄野靖志,コオロ,
16,4,8,ダノンフェニックス,牡8,57,松田大作,1:54.6,大,11-10-13-16,40.8,105.9,14,472(0),[西]高橋康之,ダノックス,
1,5,5,テイクエイム,牡9,56,松本剛志,1:28.6,,3-3-2-3,38.7,1.8,1,459(+3),[地]佐藤祐司,道地房男,10.0
2,6,6,カーリーネイト,牝10,54,大坪慎,1:28.8,1.1/2,1-1-3-1,39.2,47.6,7,459(0),[地]佐藤敏彦,今野徳男,2.0
3,1,1,ノリノリハッピー,牡5,56,村上忍,1:29.2,2.1/2,4-3-4-4,39.1,6.6,3,490(+5),[地]瀬戸幸一,足立範子,1.0
4,2,2,ローレルカンタータ,牡10,56,菅原辰徳,1:29.2,クビ,6-6-7-5,38.6,17.5,5,500(-2),[地]村上実,佐々木寛明,0.7
5,3,3,インピース,牡9,56,山本政聡,1:29.3,クビ,7-7-5-5,38.7,7.0,4,488(-1),[地]千葉幸喜,熊谷貴之,0.3
6,7,7,マルケイフロイデ,牝4,54,高松亮,1:29.3,アタマ,2-2-1-2,39.6,3.1,2,421(+2),[地]石川栄,三浦紀夫,
7,4,4,ヤマニンラピエール,牝7,54,菅原俊吏,1:29.7,2.1/2,5-5-5-7,39.2,34.2,6,468(-2),[地]伊藤和,土井睦秋,
1,3,3,マンセイグレネード,牡6,56,山本政聡,1:29.8,,1-1-1-1,39.3,3.7,2,493(-6),[地]桜田浩樹,簗田満,10.0
2,7,7,ミツアキジュニアー,セ8,56,高橋悠里,1:29.8,クビ,7-7-3-2,39.1,15.5,6,475(-1),[地]鈴木七郎,山本光明,2.0
3,2,2,フレッシュメイト,牡8,56,南郷家全,1:29.9,クビ,3-3-4-2,39.0,6.2,4,508(+3),[地]村上昌幸,大黒富美子,1.0
4,1,1,イキナヤツ,牡8,56,村上忍,1:30.1,1,6-6-7-5,39.0,5.7,3,476(+1),[地]三野宮通,（株）ウェルネット,0.7
5,5,5,アストライオス,牡7,56,山本聡哉,1:30.4,2,2-2-2-2,39.8,2.6,1,468(+5),[地]佐藤雅彦,太田匡哉,0.3
6,6,6,シルクプラズマ,牡8,56,木村暁,1:30.5,クビ,5-3-5-6,39.6,6.7,5,487(+8),[地]千葉博次,谷謙介,
7,4,4,コスモフラッグ,牡5,53,木村直輝,1:30.6,1/2,4-5-6-7,39.5,16.8,7,470(+3),[地]板垣吉則,杉浦和也,
1,8,16,マリアライト,牝5,56,蛯名正義,2:12.8,,11-11-10-6,36.3,25.1,8,438(0),[東]久保田貴,キャロットファーム,"15,361.2"
2,5,9,ドゥラメンテ,牡4,58,Ｍ．デム,2:12.8,クビ,13-13-10-9,36.1,1.9,1,498(0),[東]堀宣行,サンデーレーシング,"6,103.2"
3,2,3,キタサンブラック,牡4,58,武豊,2:12.8,ハナ,1-1-1-1,36.8,5.0,2,536(+12),[西]清水久詞,大野商事,"3,851.6"
4,4,7,ラブリーデイ,牡6,58,ルメール,2:13.0,1.1/4,7-8-5-3,36.7,10.6,4,486(-4),[西]池江泰寿,金子真人ホールディングス,"2,300.0"
5,4,8,ステファノス,牡5,58,戸崎圭太,2:13.4,2.1/2,9-10-10-6,36.9,18.3,7,484(-2),[西]藤原英昭,キャロットファーム,"1,500.0"
6,8,15,サトノクラウン,牡4,58,岩田康誠,2:13.5,3/4,13-13-14-9,36.8,28.7,9,480(+3),[東]堀宣行,里見治,
7,3,6,ラストインパクト,牡6,58,川田将雅,2:13.8,1.3/4,9-9-7-6,37.4,57.9,11,480(0),[西]角居勝彦,シルクレーシング,
8,6,12,サトノノブレス,牡6,58,和田竜二,2:13.9,1/2,4-5-5-2,37.7,50.6,10,496(-8),[西]池江泰寿,里見治,
9,3,5,シュヴァルグラン,牡4,58,福永祐一,2:14.2,1.3/4,7-5-7-9,37.6,15.8,5,468(0),[西]友道康夫,佐々木主浩,
10,7,14,ヒットザターゲット,牡8,58,小牧太,2:14.3,クビ,15-15-14-17,37.2,201.8,17,512(0),[西]加藤敬二,前田晋二,
11,5,10,カレンミロティック,セ8,58,ベリー,2:14.3,アタマ,4-5-7-13,37.7,86.7,14,458(0),[西]平田修,鈴木隆司,
12,7,13,タッチングスピーチ,牝4,56,浜中俊,2:14.3,クビ,16-17-17-15,37.2,125.0,16,468(+2),[西]石坂正,サンデーレーシング,
13,8,17,ヤマカツエース,牡4,58,池添謙一,2:14.4,1/2,16-16-14-13,37.6,104.3,15,498(-4),[西]池添兼雄,山田和夫,
14,2,4,ワンアンドオンリー,牡5,58,田辺裕信,2:14.8,2.1/2,2-2-2-3,38.6,85.4,13,492(0),[西]橋口慎介,前田幸治,
15,6,11,トーホウジャッカル,牡5,58,酒井学,2:14.9,クビ,2-3-3-9,38.5,17.7,6,492(0),[西]谷潔,東豊物産,
16,1,2,アンビシャス,牡4,58,横山典弘,2:14.9,クビ,4-3-3-3,38.6,9.1,3,470(+2),[西]音無秀孝,近藤英子,
17,1,1,フェイムゲーム,牡6,58,柴山雄一,2:15.1,1,11-11-13-15,38.2,64.5,12,458(-2),[東]宗像義忠,サンデーレーシング,
1,3,3,ゼンノコンゴウ,牡6,56,山本聡哉,1:22.5,,1-1-1-1,37.9,2.3,1,500(-1),[地]畠山信一,吉田勝利,10.0
2,6,6,ヒシニース,牝5,54,関本淳,1:23.4,6,2-2-2-2,38.6,11.4,5,433(+2),[地]晴山厚司,只野啓喜,2.0
3,1,1,スズヨシーズン,牡11,56,菅原俊吏,1:23.7,1.3/4,7-7-7-6,38.1,3.0,2,489(+1),[地]石川栄,三浦紀夫,1.0
4,5,5,ラルゴスパーダ,セ6,56,陶文峰,1:24.0,1.1/2,6-6-5-5,38.7,12.6,6,486(+3),[地]平沢芳三,松田敬一,0.7
5,8,8,チャンピオンパラオ,牡5,56,木村暁,1:24.1,3/4,3-3-3-3,39.2,10.6,4,446(+6),[地]千葉博次,谷謙介,0.3
6,4,4,コスモマスタング,牡8,53,木村直輝,1:24.2,クビ,4-3-4-4,39.3,5.5,3,496(-6),[地]菅原右吉,杉浦和也,
7,2,2,ソングトゥソール,牝4,54,菅原辰徳,1:24.6,2.1/2,8-8-8-6,38.8,28.7,7,427(+5),[地]高橋純,石瀬浩三,
8,7,7,アラート,牡5,53,鈴木祐,1:24.9,2,5-5-6-8,39.6,31.0,8,488(+8),[地]工藤裕孝,（有）メルシー,
1,3,3,プレミアムフレンチ,セ5,56,南郷家全,1:29.3,,6-5-3-2,38.9,15.5,4,465(+3),[地]及川良春,谷謙介,10.0
2,2,2,ゼロワンシンジロー,牡7,56,村上忍,1:29.8,3,1-1-1-1,40.0,1.1,1,500(0),[地]菅原勲,国田正忠,2.0
3,4,4,ヤマニンジュニパー,牝5,54,菅原俊吏,1:30.0,3/4,3-3-4-3,39.7,23.4,5,477(+1),[地]伊藤和,土井睦秋,1.0
4,1,1,ロケットドライブ,牡4,56,斉藤雄一,1:30.2,1.1/4,7-7-7-5,38.9,24.1,6,473(+7),[地]小林義明,大野春男,0.7
5,5,5,カニングウーマン,牝4,51,鈴木祐,1:30.6,2.1/2,2-2-2-3,40.6,7.8,2,437(-3),[地]橘友和,湯沢寛,0.3
6,7,7,クドース,牡4,56,阿部英俊,1:31.0,2.1/2,5-6-6-7,40.1,14.9,3,461(+5),[地]佐々木由,欠畑圭一,
7,6,6,サンデンルーチェ,牝4,54,木村暁,1:31.2,3/4,3-3-4-5,40.8,26.7,7,432(+2),[地]千葉博次,千葉貢,
1,3,3,ティーソル,牡3,56,山本聡哉,1:29.3,,5-5-4-4,39.2,6.2,2,482(+9),[地]小林俊彦,吉田啓,24.0
2,1,1,ビービーリボーン,牝3,54,高橋悠里,1:29.6,2,4-4-4-2,39.7,23.7,5,434(+12),[地]鈴木七郎,鈴木雅俊,4.8
3,8,9,バトルミンクス,牝3,54,山本政聡,1:29.7,3/4,2-2-2-2,40.1,6.5,3,480(0),[地]桜田康二,（有）グランド牧場,2.4
4,2,2,ルナロッサ,牝3,51,鈴木祐,1:29.8,クビ,1-1-1-1,40.2,10.7,4,496(+12),[地]佐藤雅彦,佐々木雄二,1.7
5,5,5,エネルタカオー,牡3,56,村上忍,1:30.7,6,7-7-7-5,40.0,1.4,1,470(0),[地]菅原勲,鈴木康弘,0.7
6,8,8,ジェベルベイリー,牝3,54,阿部英俊,1:31.0,1.3/4,3-3-3-6,41.2,24.2,6,416(-1),[地]村上実,西村隆平,
7,6,6,オレンジジョディー,牝3,54,大坪慎,1:31.7,4,9-9-8-8,40.4,43.9,8,468(+11),[地]佐藤浩一,菊池一之,
8,7,7,ヤマヨハッピ,牝3,54,菅原俊吏,1:32.5,5,6-6-6-7,41.9,40.9,7,438(+3),[地]及川良春,大黒富美子,
9,4,4,ダイアナジョシ,牝3,54,南郷家全,1:32.9,2.1/2,7-8-8-9,41.8,51.4,9,405(+3),[地]工藤裕孝,欠畑圭一,
1,1,1,ビュレットライナー,牡14,56,高松亮,1:22.7,,1-1-1-1,39.6,2.3,1,483(+6),[地]佐藤雅彦,佐々木雄二,10.0
2,5,5,キングオブザメイン,牡4,56,阿部英俊,1:22.8,クビ,2-2-2-2,39.4,5.8,3,465(+5),[地]佐々木由,谷謙介,2.0
3,4,4,カミングオブエイジ,牡4,56,木村暁,1:22.9,3/4,5-5-5-3,38.6,7.8,4,494(+8),[地]三野宮通,佐藤是,1.0
4,6,6,ゼンノジェネラル,セ5,56,南郷家全,1:23.8,6,2-3-3-3,40.1,16.1,5,436(+3),[地]畠山信一,吉田勝利,0.7
5,3,3,ヒワノスーパー,牡5,56,山本聡哉,1:24.0,1.1/4,6-7-7-7,39.0,17.9,6,480(+3),[地]吉田司,谷謙介,0.3
6,2,2,エイシンバーサス,牝4,51,木村直輝,1:24.3,2,7-6-6-6,40.0,2.5,2,474(+7),[地]関本浩司,欠畑圭一,
7,7,7,ヤマニンプチローブ,牝4,54,菅原俊吏,1:24.3,アタマ,2-4-4-5,40.3,38.8,7,461(+2),[地]伊藤和,土井睦秋,
1,2,2,コスモロングソード,牡3,54,鈴木麻優,1:29.5,,9-9-8-6,37.9,3.5,2,444(+20),[地]伊藤和,山中元夫,24.0
2,8,9,ヴァンクル,牡3,56,菅原俊吏,1:29.6,1/2,2-2-2-2,39.0,2.5,1,481(+12),[地]小林俊彦,大久保和夫,4.8
3,1,1,オフザウォール,牡3,56,山本政聡,1:30.1,3,6-6-6-7,38.7,12.6,7,458(-1),[地]桜田浩樹,山本武司,2.4
4,5,5,ラベンダーヒスイ,牝3,54,村上忍,1:30.2,1/2,1-1-1-1,39.8,7.7,4,470(-18),[地]村上実,簗詰貴彦,1.7
5,3,3,アラノボル,牡3,56,山本聡哉,1:30.3,クビ,4-4-5-3,39.3,50.4,8,445(-11),[地]佐藤浩一,高橋一己,0.7
6,7,8,ジョコビッチ,牡3,56,高橋悠里,1:30.6,2,8-8-4-3,39.8,11.3,5,505(+3),[地]酒井仁,千葉浩,
7,8,10,エフォート,牝3,54,木村暁,1:30.7,クビ,3-3-3-3,40.0,6.4,3,467(+7),[地]千葉博次,小沢量基,
8,4,4,ポエムトウショウ,牡3,56,松本剛志,1:30.9,1,7-7-8-8,39.3,69.9,9,417(+7),[地]佐藤祐司,千葉重雄,
9,7,7,アヤノバンマツリ,牝3,53,小林凌,1:31.3,2.1/2,5-5-6-9,40.0,12.6,6,500(+8),[地]板垣吉則,佐藤善夫,
10,6,6,アンジェーリカ,牝3,54,菅原辰徳,1:32.6,8,10-10-10-10,40.4,81.6,10,444(+7),[地]畠山信一,吉田勝利,
1,5,5,サダルスード,牡7,56,斉藤雄一,2:10.0,,1-1-1-1,40.9,26.0,4,458(-6),[地]小西重征,松井淳二,30.0
2,1,1,キトラ,牝4,54,阿部英俊,2:10.1,1/2,5-5-3-2,40.2,10.4,3,475(+5),[地]佐々木由,菊地捷士,6.0
3,7,9,マイネルテンクウ,牡7,56,大坪慎,2:10.3,1.1/4,6-6-4-5,40.2,42.3,7,522(+7),[地]吉田司,谷謙介,3.0
4,2,2,エリー,牝4,54,山本政聡,2:10.3,ハナ,10-10-6-4,39.9,5.4,2,466(-4),[地]桜田浩樹,山本武司,2.1
5,8,12,ドリームカトラス,牡9,56,村上忍,2:11.4,7,4-3-5-6,41.3,31.8,5,449(+2),[地]酒井仁,山下定良,0.9
6,4,4,キッズアベリア,牝5,54,高松亮,2:11.6,1,2-2-2-3,42.3,112.8,10,510(+6),[地]佐藤雅彦,瀬谷隆雄,
7,7,10,プラネットマジック,牡5,56,菅原俊吏,2:11.7,3/4,8-9-9-8,41.2,128.3,11,508(+4),[地]伊藤和,原禮子,
8,5,6,デルマカマイタチ,牡6,56,南郷家全,2:11.8,クビ,9-8-8-8,41.4,37.1,6,518(+16),[地]高橋純,大黒富美子,
9,8,11,ウインミラージュ,牡4,53,鈴木祐,2:12.0,1,11-12-12-11,40.6,63.3,9,453(+9),[地]佐藤雅彦,鈴木克紀,
10,6,7,ワールドブルー,牡10,56,山本聡哉,2:12.0,クビ,11-11-7-7,41.4,47.2,8,488(-6),[地]佐々木由,大久保和夫,
11,6,8,イルポスティーノ,セ7,57,陶文峰,2:12.3,1.3/4,6-6-11-10,41.6,1.2,1,502(+8),[地]小林俊彦,岩渕瑞生,
12,3,3,リンガスプライム,牡4,55,関本淳,2:14.2,大,3-3-10-12,43.8,159.1,12,480(0),[地]飯田弘道,楠昌史,
1,1,1,テルノマイヒメ,牝3,54,斉藤雄一,1:28.9,,2-2-1-1,39.4,4.9,3,422(-7),[地]小西重征,新井昭二,24.0
2,7,7,ビクターウィナー,牡3,56,関本淳,1:28.9,ハナ,6-5-3-2,39.1,2.4,1,471(-2),[地]晴山厚司,昆亜紀夫,4.8
3,8,8,ラブジェネラル,牡3,56,高松亮,1:29.5,4,8-8-5-4,39.3,3.5,2,477(+6),[地]菅原勲,内山一郎,2.4
4,6,6,トップシーン,牡3,55,小林凌,1:29.8,2,7-7-8-7,39.6,31.6,7,440(+1),[地]桜田浩樹,（有）フォレブルー,1.7
5,4,4,ルビーアゲン,牝3,54,陶文峰,1:29.8,アタマ,5-6-4-5,40.0,6.6,4,424(-4),[地]平沢芳三,藤村栄子,0.7
6,2,2,マーチン,牝3,54,南郷家全,1:30.5,4,3-3-1-3,40.9,10.3,5,439(+5),[地]城地俊光,広瀬由一,
7,8,9,ヨシノトップ,牝3,54,高橋悠里,1:30.7,1.1/4,4-4-5-6,40.7,55.5,9,435(+15),[地]畠山信一,佐々木義元,
8,5,5,ティーテッター,牡3,56,木村暁,1:31.4,4,9-9-9-8,40.3,54.4,8,513(+3),[地]千葉博次,高橋政夫,
9,3,3,カスタムポーラ,牝3,51,鈴木祐,1:32.5,7,1-1-5-9,43.0,24.5,6,412(-1),[地]飯田弘道,大黒富美子,
1,6,8,マンボプリンス,牡5,56,山本政聡,1:41.7,,7-7-6-2,38.2,7.8,6,487(+5),[地]吉田司,千葉博,19.0
2,2,2,マイネルガネーシャ,牡8,56,菅原俊吏,1:41.7,ハナ,6-5-4-1,38.4,7.6,5,512(+3),[地]村上昌幸,大黒富美子,3.8
3,6,7,シャイニーパンサー,牝4,54,関本淳,1:42.0,2,3-3-2-2,39.0,6.1,2,463(-5),[地]晴山厚司,小林昌志,1.9
4,5,5,カネツパワー,牡9,56,大坪慎,1:42.2,3/4,12-12-11-7,37.3,6.9,3,512(-5),[地]佐藤敏彦,白井慎一,1.4
5,7,10,レイキッシュボーイ,牡6,53,鈴木祐,1:42.4,1.1/2,9-9-9-8,38.3,2.4,1,458(+4),[地]桜田康二,大信田和彦,0.5
6,8,11,スマイルリリー,牝5,54,山本聡哉,1:42.9,3,4-4-4-5,39.8,24.7,8,481(+8),[地]佐藤雅彦,佐藤弘樹,
7,1,1,アーノルドツヨシ,牡10,56,斉藤雄一,1:42.9,ハナ,10-10-8-6,39.0,39.6,9,492(+5),[地]小林義明,阿部東亜子,
8,5,6,サンマルビューティ,牝6,54,陶文峰,1:43.3,2.1/2,5-5-7-9,39.8,61.8,10,463(+3),[地]菅原右吉,後藤順男,
9,8,12,コウギョウマゼラン,牡4,56,菅原辰徳,1:43.4,クビ,11-11-12-11,38.3,87.9,11,430(+5),[地]三野宮通,山下末子,
10,3,3,ドナエテルニテ,牝5,54,村上忍,1:43.7,1.3/4,2-2-1-4,40.9,7.1,4,449(+10),[地]酒井仁,千葉浩,
11,4,4,グラマービジン,牝6,54,阿部英俊,1:44.1,2.1/2,8-8-10-12,39.8,166.0,12,465(-3),[地]三野宮通,工藤節雄,
12,7,9,オーミアリエル,牝5,54,南郷家全,1:44.3,3/4,1-1-2-9,41.6,23.8,7,465(+7),[地]城地俊光,大黒富美子,
1,2,2,トーアノタメニ,牝3,54,中島龍也,1:34.4,,2-2-1-1,42.1,8.5,5,453(0),[地]鈴木長次,（株）ファーストビ,20.0
2,4,4,マウシムトウショウ,牝3,54,服部大地,1:34.7,1.1/2,3-3-2-2,42.3,6.6,4,491(-9),[地]菅原欣也,大瀧啓之,4.0
3,8,9,イマジネーティヴ,牝3,54,青柳正義,1:35.0,1.1/2,4-4-4-3,41.9,19.7,6,446(-8),[地]鈴木正也,新村順一,1.8
4,5,5,オズマ,牡3,56,吉田晃浩,1:35.0,クビ,5-6-7-5,41.1,1.6,1,438(+2),[地]佐藤茂,占部恵太,1.4
5,6,6,キリエレガント,牝3,54,桑野等,1:35.4,2,7-7-6-8,41.5,6.5,3,412(-3),[地]鈴木長次,本桐牧場,0.8
6,7,7,コウユーエニシ,牡3,56,柴田勇真,1:35.5,1/2,8-8-8-7,41.0,86.6,7,397(+6),[地]高橋俊之,（株）ファーストビ,
7,8,8,スーパーエメラルド,牝3,54,松戸政也,1:35.9,2,6-5-5-5,42.2,165.3,9,410(+3),[地]鈴木長次,（株）ファーストビ,
8,1,1,プリンセスカグヤ,牝3,54,藤田弘治,1:37.4,7,1-1-3-4,45.1,6.4,2,459(-6),[地]鈴木長次,（株）ファーストビ,
9,3,3,シャマシュ,牡3,56,池田敦,1:38.3,4,8-9-9-9,43.1,121.2,8,450(+7),[地]川添明弘,（有）ホースケア,
1,4,4,ケイジースワロー,牡4,56,山本聡哉,1:41.3,,3-3-3-2,38.2,2.9,2,458(-1),[地]畠山信一,由利一郎,27.0
2,8,10,レディアントデイズ,牡6,56,関本淳,1:41.3,ハナ,4-4-4-4,38.0,14.6,5,482(-3),[地]晴山厚司,高橋長治,5.4
3,2,2,ファイブタブレット,セ6,56,高松亮,1:41.4,クビ,2-2-2-1,38.7,2.3,1,480(+8),[地]佐藤雅彦,石川諭,2.7
4,6,6,スパンコール,牝5,54,松本剛志,1:41.5,1/2,7-6-5-3,37.9,6.1,4,474(+7),[地]瀬戸幸一,鈴木雅俊,1.9
5,5,5,ヒラボクビクトリー,牡8,56,阿部英俊,1:42.9,9,4-4-5-6,39.5,45.2,7,465(+8),[地]村上実,伊藤孝治,0.8
6,3,3,アイガットハート,牡4,56,村上忍,1:42.9,ハナ,9-9-9-9,38.0,27.6,6,513(-1),[地]村上実,佐藤範夫,
