Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
6,6,6,ラガーエタンセル,牝3,54,小谷周平,1:52.1,ハナ,3-4-3-5,39.5,3.9,3,479(-2),[地]尾林幸二,奥村啓二,
7,6,7,マイティーフライ,牝7,53,石堂響,1:52.3,1.1/4,9-9-9-8,39.0,18.0,6,431(-2),[地]長南和宏,山田裕史,
8,8,11,ディーエスファッド,牡5,56,山田雄大,1:52.6,1.3/4,10-10-10-9,38.9,54.5,11,496(-2),[地]三宅直之,（株）ファーストビ,
9,5,5,ジェイケイバスター,牝4,54,田村直也,1:52.6,ハナ,7-7-6-7,39.8,51.9,10,460(-2),[地]黒田隆男,（株）ファーストビ,
10,7,9,レコパンハロウィー,牝4,54,大山真吾,1:53.1,3,7-8-7-9,40.3,20.2,7,422(+7),[地]尾原強,山下壽,
11,1,1,マイネルシャテール,牡11,55,永井孝典,1:53.3,1,11-11-11-11,39.0,20.3,8,479(-3),[地]大塚信次,小畑雅史,
1,7,8,エイシンオルデン,牝3,54,鴨宮祥行,1:28.9,,1-1-1-1,38.1,6.3,4,460(+12),[地]平松徳彦,平井克彦,35.0
2,8,10,トウケイピン,セ3,54,松木大地,1:28.9,アタマ,2-2-2-2,38.0,4.3,3,485(-1),[地]住吉朝男,木村信彦,9.8
3,8,9,スカイファルコン,牡3,55,吉村智洋,1:29.7,5,7-7-5-3,38.3,4.1,2,475(+13),[地]飯田良弘,杉浦和也,4.9
4,6,6,エイシンホープ,牝3,54,下原理,1:30.3,3.1/2,3-3-3-5,39.3,10.1,6,469(+27),[地]橋本忠明,平井克彦,3.5
5,5,5,ビジュミノル,牝3,54,小谷周平,1:30.6,1.3/4,5-6-6-6,39.3,2.7,1,483(+1),[地]高本友芳,織田洋介,2.8
6,1,1,エイシンオンタイム,牝3,54,板野央,1:31.1,3,4-4-4-4,40.0,9.1,5,485(0),[地]木村健,平井克彦,
7,3,3,ボヌールアヴ,牝3,54,西川進也,1:31.5,2.1/2,9-9-9-8,38.7,108.2,9,427(-2),[地]大石省三,沖田忠幸,
8,4,4,セイウンフェアリー,牝3,54,中田貴士,1:31.6,クビ,8-8-8-7,39.1,31.1,7,459(-2),[地]山口浩幸,冨田藤男,
9,2,2,プリサイスプロミス,牡4,56,大柿一真,1:35.5,大,5-5-7-9,43.9,91.3,8,509(+4),[地]山口益巳,阿部善武,
1,8,10,ルナダイコク,牝5,54,渡瀬和幸,1:30.4,,2-2-1-1,39.9,10.0,6,425(+3),[地]黒田隆男,（株）さくらコーポ,30.0
2,7,8,スダチチャン,牝5,51,木本直,1:30.6,3/4,9-8-5-3,39.1,7.9,4,416(+6),[地]保利良平,（株）ＴＫＫ,8.4
3,6,6,クリノアンヌ,牝5,53,松木大地,1:30.6,アタマ,4-4-4-5,39.6,12.4,7,470(-2),[地]西川精治,栗本八江,4.2
4,2,2,コウエイアース,牡9,56,廣瀬航,1:30.7,クビ,8-9-8-7,38.8,35.8,8,453(-3),[地]稻田彰宏,組）オールザベスト組,3.0
5,3,3,シチリアノアガタ,牝6,54,田野豊三,1:30.7,クビ,7-6-5-6,39.2,8.3,5,408(-1),[地]土屋洋之,松田整二,2.4
6,5,5,チョウレンチャン,牝5,54,田中学,1:31.0,1.1/2,3-3-3-3,40.3,4.7,2,440(-6),[地]田中道夫,丸山隆雄,
7,1,1,ミスターロンリー,牡5,56,下原理,1:31.0,クビ,1-1-1-2,40.6,2.2,1,477(+6),[地]玉垣光章,三田昌宏,
8,4,4,クレマン,牝4,54,小谷周平,1:32.8,大,6-7-9-9,40.9,7.3,3,438(-8),[地]大石省三,組）オールザベスト組,
9,7,7,トーセンコスモ,牡7,56,竹村達也,1:33.1,1.3/4,5-5-7-8,41.8,123.9,9,462(-4),[地]長倉功,上田正則,
1,5,5,マンガン,牡2,54,山崎誠士,1:34.3,,3-3-2-1,42.4,3.4,3,452(+7),[地]田島寿一,大栗芳一,190.0
2,1,1,シナノパワー,牡2,54,矢野貴之,1:35.0,3,5-5-4-3,42.9,2.8,1,491(-10),[地]高月賢一,小林勝,72.2
3,2,2,テイクファイヴ,牝2,54,笹川翼,1:35.1,3/4,2-2-2-3,43.2,3.2,2,401(+4),[地]佐々木仁,（有）グランド牧場,47.5
4,3,3,リートスピーク,牡2,54,赤岡修次,1:36.3,6,4-4-5-5,44.2,4.4,4,477(+4),[地]山崎尋美,延原弘茂,28.5
5,6,6,カルキノス,牝2,54,町田直希,1:37.1,4,1-1-1-2,45.5,19.0,5,418(-15),[地]鈴木義久,（有）山春牧場,22.8
6,4,4,カボチャプリン,牝2,54,田中涼,1:42.6,大,6-6-6-6,49.1,41.4,6,384(+7),[地]武井和実,桧森高史,
1,6,6,デザートカレー,牝4,52,長谷部駿,1:17.7,,6-7-7-4,37.8,6.4,3,438(+1),[地]坂本和也,山本佳彦,50.0
2,1,1,プレミアムフライト,牝5,53,永井孝典,1:18.0,2,3-3-4-3,38.7,33.3,10,473(+2),[地]田村彰啓,橋本政信,14.0
3,8,10,ケイウンコトブキ,牝8,54,寺地誠一,1:18.2,1,1-1-1-1,39.3,17.6,6,463(+5),[地]茂崎正善,土屋君春,7.0
4,3,3,トキノケリー,牝4,54,田中学,1:18.2,ハナ,4-4-3-2,38.6,6.5,4,429(+1),[地]北野真弘,村田裕子,5.0
5,8,11,プレシャスムーン,牝8,54,渡瀬和幸,1:18.3,クビ,10-11-10-10,36.6,31.6,9,464(+4),[地]黒田隆男,（株）ファーストビ,4.0
6,5,5,ミネオラチャン,牝4,54,川原正一,1:18.4,クビ,7-6-6-5,38.7,5.8,2,464(+2),[地]保利良平,（株）ラグジュアリ,
7,6,7,サンバディ,牝5,54,中田貴士,1:18.7,1.3/4,7-8-7-8,38.7,22.2,7,442(+2),[地]野田忍,岡本敞司,
8,7,8,エーシンザヘッド,牡9,56,大柿一真,1:19.2,3,9-9-9-9,38.6,97.4,11,484(-1),[地]山口浩幸,冨田藤男,
9,7,9,ヘーゼル,牝4,54,板野央,1:19.4,1.1/2,5-5-4-6,39.8,29.3,8,461(+1),[地]雑賀伸一,キヨタケ牧場,
10,2,2,エンプレスダンス,牝7,54,吉村智洋,1:19.5,1/2,11-10-11-11,37.9,8.6,5,489(-3),[地]飯田良弘,杉浦和也,
11,4,4,ワンダーゴレイロ,牡5,55,松木大地,1:21.1,10,2-1-1-7,42.2,2.2,1,509(+2),[地]田中範雄,山本能行,
1,6,6,サウスブランコ,牝3,54,大山真吾,1:29.6,,1-1-1-1,39.2,6.1,4,478(-17),[地]森澤友貴,小川寛子,35.0
2,5,5,アデル,牝4,53,石堂響,1:29.6,アタマ,7-7-7-4,38.6,3.2,2,464(-1),[地]小牧毅,前田幸治,9.8
3,7,8,ヴェリタスキング,牡7,56,中田貴士,1:30.3,4,6-6-5-6,39.5,19.4,6,478(-2),[地]野田忍,松本洋子,4.9
4,7,7,ステイリッチ,セ7,57,渡瀬和幸,1:30.5,3/4,9-9-8-8,39.3,55.3,8,510(-5),[地]黒田隆男,小橋亮太,3.5
5,2,2,キョウトブッサ,牡5,54,長谷部駿,1:30.6,3/4,5-3-5-5,39.9,19.7,7,483(-1),[地]長南和宏,山本晋也,2.8
6,3,3,スマイルヴィオラ,牝3,54,吉村智洋,1:30.6,ハナ,4-4-4-2,40.0,3.2,1,454(-2),[地]飯田良弘,松野真一,
7,8,10,シャクラ,牡3,55,田中学,1:31.5,5,3-5-2-3,40.9,5.4,3,471(+2),[地]西川精治,西浦和男,
8,8,9,マスカラス,牡3,55,廣瀬航,1:31.8,2,2-2-2-6,41.4,6.9,5,472(-1),[地]有馬澄男,（株）ジーシーエル,
9,1,1,ナッシング,牡4,55,永井孝典,1:34.2,大,8-8-9-9,42.6,82.9,9,473(-2),[地]山口浩幸,冨田藤男,
10,4,4,アイファータレント,牡5,56,笹田知宏,1:34.4,1.1/2,10-10-10-10,42.0,105.3,10,505(-1),[地]尾原強,（有）ミドルアイラ,
1,5,5,セイゲイル,牡4,56,田中学,1:30.3,,6-7-1-1,38.7,2.5,1,501(-8),[地]盛本信春,金田成基,30.0
2,8,10,クラウンローチ,牝4,54,小谷周平,1:31.4,7,4-4-4-5,39.8,4.2,3,455(-2),[地]尾林幸二,河原義宏,8.4
3,3,3,フミタツアーロン,牡6,56,高畑皓一,1:31.4,クビ,9-9-8-8,39.1,51.6,8,490(-6),[地]大塚信次,大黒富美子,4.2
4,1,1,バロンエール,牝4,54,竹村達也,1:31.8,2.1/2,7-6-6-4,40.2,7.3,4,426(0),[地]田村彰啓,（一社）ｔａｘａｂ,3.0
5,7,8,ホクザンマロン,牝5,53,永井孝典,1:32.0,1,5-4-5-6,40.4,12.3,5,420(-1),[地]橋本忠明,木本辰也,2.4
6,7,7,ミリオネア,牝4,54,山田雄大,1:32.2,1.1/4,10-10-10-9,39.3,43.1,7,377(+1),[地]徳本慶一,組）オールザベスト組,
7,4,4,エイシンブラフマー,牡5,55,石堂響,1:32.5,2,3-3-6-7,40.9,83.7,10,449(-3),[地]山元博徳,（株）ファーストビ,
8,2,2,レッドカイラス,セ5,56,吉村智洋,1:32.6,クビ,1-1-3-2,41.3,3.4,2,451(-2),[地]松平幸秀,橘勝年,
9,8,9,ルナミノル,牝3,54,川原正一,1:33.1,3,2-2-2-3,41.8,52.9,9,484(-5),[地]高本友芳,小谷昌吾,
10,6,6,ヴァルト,セ5,56,大山真吾,1:33.8,4,8-8-9-10,41.2,24.0,6,481(+4),[地]保利幸作,小畑雅史,
1,6,6,マッドシティ,牝2,54,森泰斗,1:33.1,,4-5-4-2,41.4,14.4,5,440(-7),[地]山中尊徳,大越徹朗,300.0
2,4,4,コガラスマル,牡2,54,左海誠二,1:33.3,1.1/2,2-1-1-1,42.8,1.2,1,467(+2),[地]高月賢一,山口裕介,120.0
3,2,2,フロントウイング,牝2,54,矢野貴之,1:34.2,4,5-4-5-4,42.5,13.9,4,438(-4),[地]河津裕昭,コスモヴューファーム,75.0
4,5,5,リナルディー,牝2,54,山崎誠士,1:35.1,4,3-3-3-3,43.8,9.1,3,427(+8),[地]岩本洋,岡田初江,45.0
5,3,3,カネトシマックス,牡2,53,櫻井光輔,1:36.2,5,1-1-2-5,45.7,7.5,2,480(+7),[地]佐々木仁,兼松昌男,30.0
6,7,7,モダンライフ,牝2,54,伊藤裕人,1:36.8,3,7-7-6-6,44.2,15.8,6,428(+10),[地]田島寿一,桧森高史,
7,1,1,ゴールデンオパール,牡2,54,阪上忠匡,1:38.0,6,6-6-7-7,45.5,40.4,7,477(+5),[地]岩本洋,日本スタンダード（,
1,7,10,ゲッテルフンケン,牝3,54,山林堂信,0:55.3,,1-1,38.3,1.7,1,469(-3),[地]内田勝義,ＭＭＣ,110.0
2,1,1,ハーベストタイム,牝3,54,藤江渉,0:56.0,3,6-5,38.2,10.9,3,438(+11),[地]田島寿一,大栗芳一,41.8
3,5,5,ノーザントースト,牝3,54,岡村裕基,0:56.1,クビ,4-4,38.6,21.6,8,478(+3),[地]武井和実,酒井孝敏,27.5
4,8,11,パレスギガント,牡3,56,増田充宏,0:56.5,2,8-6,38.1,95.5,10,454(+2),[地]山田質,米津佳昭,16.5
5,8,12,クラーナハズヌード,牝3,54,山崎誠士,0:56.7,1.1/2,3-3,39.4,3.9,2,462(+8),[地]山崎尋美,高瀬真尚,13.2
6,6,8,アアラヴァ,牝3,54,西啓太,0:57.0,1.1/2,7-8,38.8,18.8,6,444(+1),[地]山崎裕也,百瀬裕規,
7,7,9,ストロングゾーン,牡3,53,福原杏,0:57.5,2.1/2,5-6,39.7,34.2,9,446(-5),[地]山崎裕也,上野真人,
8,4,4,ジェイストロング,牡3,56,本田紀忠,0:58.1,3,9-9,39.5,229.9,12,448(+3),[地]八木仁,飯沼賢児,
9,6,7,スフォルツアート,牡3,56,左海誠二,0:58.1,クビ,11-10,38.5,12.1,4,490(-1),[地]高月賢一,山口裕介,
10,3,3,サンエイロイヤル,牡3,56,森泰斗,0:58.2,1/2,2-2,41.2,18.8,7,471(-5),[地]高月賢一,鈴木雅俊,
11,5,6,ゴールドパイロ,牝3,54,阪上忠匡,0:59.1,4,10-11,40.1,224.1,11,407(+2),[地]岩本洋,（同）クイック・ホー,
1,5,6,ラッカ,牝4,54,伊藤裕人,1:35.2,,8-8-5-6,41.7,119.6,10,425(-1),[地]安池成実,組）ゆうゆう競馬組合,80.0
2,6,7,ドリームクリスマス,牝4,54,増田充宏,1:35.3,1/2,7-7-7-5,41.9,10.1,5,441(+2),[地]佐々木仁,小松芳子,30.4
3,3,3,マイネルカラット,牡6,56,澤田龍哉,1:35.4,クビ,2-2-2-2,43.3,1.6,1,582(-6),[地]矢内博,田村義徳,20.0
4,7,10,ヒコタロウ,牡4,56,藤江渉,1:35.8,2,3-3-3-3,43.4,60.3,8,468(-8),[地]平田正一,佐伯太朗,12.0
5,4,4,イーグルバイオ,牡6,55,櫻井光輔,1:35.9,1/2,11-11-11-9,41.3,8.1,3,504(+2),[地]山崎尋美,バイオ,9.6
6,7,9,シーキングビュラス,牝4,52,臼井健太,1:35.9,クビ,9-9-9-7,41.6,140.6,12,508(+5),[地]久保勇,大野春男,
7,2,2,タイセイフラム,牝6,51,福原杏,1:36.0,クビ,5-5-6-8,42.8,7.7,2,452(+4),[地]阿井正雄,鈴木昌四郎,
8,1,1,ピーアニー,牝7,54,町田直希,1:36.4,2,4-4-4-4,43.8,19.3,7,447(0),[地]佐藤博紀,（有）富士ファーム,
9,6,8,ビッグバンカズ,牡6,56,高橋利幸,1:37.1,3,1-1-1-1,45.8,12.1,6,492(+4),[地]新井清重,石井智,
10,8,12,モンゲーロージズ,牝4,54,岡村裕基,1:37.4,1.1/2,6-6-8-9,43.7,86.2,9,431(-2),[地]八木正喜,須山悟至,
11,5,5,スターグルーヴ,牝5,54,国分祐仁,1:38.2,4,12-11-12-12,43.2,122.3,11,428(-2),[地]冨田敏男,冨田藤男,
12,8,11,ロドデンドロン,牡4,56,西啓太,1:38.6,2,10-10-9-11,44.0,10.0,4,497(-1),[地]山崎裕也,（株）皐月,
1,2,2,バジガクミライ,牝6,52,臼井健太,1:34.4,,5-5-5-4,41.9,6.8,4,453(-8),[地]山中尊徳,（株）馬事学院,80.0
2,1,1,ミータカラノテガミ,牝4,54,藤江渉,1:34.8,2,3-3-3-3,43.0,10.3,6,412(-8),[地]田辺陽一,小桧山智之,30.4
3,5,5,ベルクール,牡6,56,酒井忍,1:35.2,2,9-9-9-7,41.4,2.9,1,444(-1),[地]岩本洋,大久保和夫,20.0
4,8,11,シャークトレジャー,牝4,54,岡村裕基,1:35.3,1/2,2-2-2-1,43.7,123.0,10,459(+2),[地]鈴木義久,鮫島明洋,12.0
5,6,8,アゲマキ,牝6,54,山林堂信,1:35.7,2,1-1-1-1,44.4,7.7,5,442(-1),[地]加藤誠一,田中良輝,9.6
6,6,7,エンチャントメント,牝4,54,拜原靖之,1:35.8,1/2,7-7-7-6,42.8,5.1,3,435(+1),[地]村田順一,酒井孝敏,
7,3,3,アマノラヴィータ,牝4,54,矢野貴之,1:36.2,2,4-4-4-5,44.0,4.3,2,482(+4),[地]高月賢一,谷口祐人,
8,7,10,ケイエムキング,牡6,56,仲野光馬,1:36.2,クビ,8-8-8-9,42.8,32.7,8,431(-3),[地]宮下靖旨,平井頼行,
9,5,6,ピースオブホホエミ,牝6,54,笠野雄大,1:36.5,1.1/2,6-6-6-8,43.7,20.6,7,418(-9),[地]矢内博,石井智,
10,8,12,セイントハッシー,牝6,54,本田紀忠,1:37.6,5,11-11-11-10,43.2,56.3,9,468(-3),[地]八木仁,内海正章,
11,4,4,ルドベキア,牝5,54,国分祐仁,1:37.8,3/4,10-10-10-11,43.8,176.7,11,465(-7),[地]冨田敏男,冨田藤男,
12,7,9,モンゲーディープ,セ4,55,櫻井光輔,1:38.8,5,12-12-12-12,43.4,231.1,12,417(+3),[地]八木正喜,須山悟至,
1,3,3,クラウンミリオン,牡4,56,町田直希,1:38.7,,6-6-5-4,40.7,3.9,2,493(0),[地]佐藤博紀,サンエツ企画（有）,170.0
2,2,2,マゼンタ,牡7,56,岡村裕基,1:38.8,クビ,8-7-8-5,40.5,31.5,10,468(0),[地]林隆之,（株）ニッシン,68.0
3,6,10,ノーティインパクト,牡5,56,矢野貴之,1:39.2,2,9-9-10-9,40.2,13.2,5,433(+1),[地]坂本昇,小関昭次,42.5
4,8,14,シャカリキ,牡5,56,庄司大輔,1:39.2,ハナ,2-2-2-2,41.8,40.9,12,501(-12),[地]佐藤裕太,安川幸彦,25.5
5,6,9,ダノンキャンディ,牝4,54,楢崎功祐,1:39.4,1,10-9-9-7,40.6,9.0,4,484(-3),[地]今井輝和,ダノックス,17.0
6,4,6,クロヴァージョ,牡5,56,張田昂,1:39.8,2,14-13-11-11,40.5,5.7,3,481(+2),[地]河津裕昭,鈴木教弘,
7,7,11,トゥンバドーラ,牝4,54,森泰斗,1:39.8,アタマ,4-3-3-3,42.1,3.5,1,461(+1),[地]山崎裕也,竹下浩一,
8,4,5,サトノプレスト,牡4,56,藤本現暉,1:40.0,1,11-11-12-12,40.7,45.4,14,476(-6),[地]佐々木仁,里見治,
9,5,7,シャイニングアトム,牡6,56,赤岡修次,1:40.1,3/4,3-3-4-6,42.4,16.3,7,502(0),[地]内田勝義,伊藤享,
10,1,1,トミノカモン,牡4,56,伊藤裕人,1:40.3,1,1-1-1-1,42.9,39.3,11,483(+10),[地]鈴木義久,富田公一,
11,3,4,ヤマニンゼーレ,牡5,56,酒井忍,1:40.8,2.1/2,7-7-7-7,42.3,23.0,9,502(-2),[地]山崎尋美,土井久美子,
12,7,12,ユーフォルビア,牝4,53,櫻井光輔,1:40.8,クビ,5-5-6-10,42.7,41.3,13,466(+3),[地]佐々木仁,高樽さゆり,
13,5,8,グランシェフ,牡7,56,笹川翼,1:41.4,3,13-14-14-14,41.7,20.2,8,469(+1),[地]加藤誠一,吉田和美,
14,8,13,コスモロザラム,牡8,56,西啓太,1:41.6,1,11-11-13-13,42.3,13.7,6,480(+6),[地]河津裕昭,岩田富貴,
1,5,5,ヴィガーエッジ,セ6,56,左海誠二,1:37.1,,2-2-2-1,41.7,4.6,3,474(-13),[地]小久保智,島川隆哉,240.0
2,4,4,ヤマニンウリエル,牡4,56,山崎誠士,1:37.6,2.1/2,7-7-6-5,40.8,3.2,2,489(+4),[地]山崎尋美,土井久美子,96.0
3,1,1,サミット,牝5,54,町田直希,1:38.1,2.1/2,4-4-4-3,42.0,3.0,1,456(-2),[地]平田正一,（有）武田興業,60.0
4,2,2,ゴールデンパピオン,牡9,56,拜原靖之,1:38.2,1/2,8-8-8-7,41.3,75.9,8,496(-9),[地]岩本洋,日本スタンダード（,36.0
5,7,7,ビエンコビアンコ,牡5,56,岡村裕基,1:38.2,アタマ,1-1-1-1,42.8,13.4,6,497(-3),[地]鈴木義久,小沼一成,24.0
6,8,8,スペースファルコン,牡4,56,赤岡修次,1:38.5,1.1/2,5-5-5-5,42.0,9.1,5,505(0),[地]内田勝義,星野隆男,
7,3,3,トキノシップー,セ6,56,増田充宏,1:38.9,2,3-3-3-4,42.9,5.9,4,479(0),[地]八木正喜,田中準市,
8,6,6,ピースフォーエバー,牡7,56,西啓太,1:41.3,大,6-6-6-8,44.7,37.5,7,494(-5),[地]河津裕昭,色川曉郎,
1,6,8,セイクルーガー,牡3,55,赤岡修次,1:37.4,,1-1-1-1,40.4,3.8,1,479(+1),[地]平田正一,金田成基,120.0
2,7,10,グローリアスマリン,牝4,54,森泰斗,1:38.0,3,2-2-2-2,40.8,9.7,6,446(+3),[地]高月賢一,日下部勝徳,45.6
3,5,5,プラチナバイオ,牡5,56,矢野貴之,1:38.4,2,9-7-3-3,41.2,5.2,3,474(-3),[地]新井清重,バイオ,30.0
4,8,12,シンゲキ,牡7,56,真島大輔,1:39.0,3,10-10-4-4,41.4,4.9,2,529(+1),[地]佐藤博紀,三浦直哉,18.0
5,2,2,エスプリロブ,牡5,56,伊藤裕人,1:39.2,1,8-7-8-6,41.3,8.5,5,475(+5),[地]久保秀男,依田泰雄,14.4
6,3,3,サムシングクール,牝4,54,酒井忍,1:39.9,3,5-4-5-5,42.4,15.7,7,449(+7),[地]田辺陽一,桜井忠隆,
7,6,7,ガイディングスター,セ5,56,野澤憲彦,1:40.0,3/4,11-11-11-9,41.8,23.8,9,468(-8),[地]佐々木清,内藤好江,
8,5,6,マイネルサフィルス,牡7,56,岡村裕基,1:40.5,2.1/2,6-4-7-6,42.9,94.4,11,495(+2),[地]八木仁,杉浦和也,
9,1,1,ニッチモサッチモ,セ3,55,川島正太,1:40.7,3/4,4-4-5-6,43.2,36.9,10,429(-5),[地]伊藤滋規,内田玄祥,
10,4,4,アブソルートクイン,牝3,53,本田正重,1:41.5,4,6-7-9-9,43.6,5.5,4,457(-3),[地]米谷康秀,廣松光成,
11,8,11,ファイヤーアラーム,牝3,53,御神本訓,1:45.2,大,3-3-9-11,47.6,18.5,8,447(+2),[地]山崎尋美,吉田照哉,
1,8,8,ガッティナーラ,牡5,56,山崎誠士,0:54.8,,2-2,37.3,4.1,3,482(-4),[地]河津裕昭,加藤興一,120.0
2,3,3,ロジセンス,牝5,54,森泰斗,0:55.4,3,5-4,37.7,2.9,2,532(-5),[地]林隆之,（株）チャンピオン,45.6
3,4,4,コパノアーデン,牝5,54,矢野貴之,0:55.8,2,3-3,38.3,2.6,1,448(+2),[地]川島正一,小林祥晃,30.0
4,5,5,ミルトドリーム,牡5,56,町田直希,0:56.0,1.1/2,7-6,37.6,32.9,6,516(+2),[地]平田正一,永山勝敏,18.0
5,7,7,ベニノエレガンス,牝4,54,伊藤裕人,0:56.0,アタマ,1-1,38.7,18.5,5,416(-3),[地]田辺陽一,紅谷,14.4
6,8,9,ベイビーキャズ,セ4,56,笹川翼,0:56.3,1.1/2,4-5,38.4,7.3,4,459(-1),[地]山崎裕也,大塚亮一,
7,1,1,クロースリーニット,セ5,56,和田譲治,0:57.1,4,8-8,38.3,33.9,7,563(+8),[地]高月賢一,飯田正剛,
8,6,6,リオヴァンクール,牡6,56,本田紀忠,0:57.2,3/4,6-7,39.0,67.4,9,526(+1),[地]山崎尋美,川原崇弘,
9,2,2,サッポロシャイン,牝3,52,櫻井光輔,0:57.6,2,9-9,39.0,41.4,8,436(-1),[地]田島寿一,廣瀬由一,
1,7,9,ムテキノオジョウ,牝4,54,岡村裕基,0:55.5,,2-2,37.8,7.7,3,459(+2),[地]山崎裕也,浅沼廣幸,100.0
2,8,11,ブルベアセロリ,牝4,54,山崎誠士,0:55.5,ハナ,2-2,37.8,3.5,2,464(-6),[地]鈴木義久,森中蕃,38.0
3,6,6,ゴールドマジック,牝7,53,櫻井光輔,0:55.9,2,1-1,38.6,15.9,7,448(+1),[地]田島寿一,組）ゴッテスフルス,25.0
4,1,1,ラベンダーパープル,牡4,56,本田紀忠,0:56.1,1,6-5,38.2,14.7,6,431(+1),[地]久保秀男,酒井孝敏,15.0
5,5,5,アクトレス,牝5,54,森泰斗,0:56.1,クビ,5-4,38.4,2.6,1,438(+3),[地]山崎裕也,（有）下河辺トレー,12.0
6,6,7,マリノピュアハート,牝5,54,赤岡修次,0:56.1,アタマ,2-5,38.6,9.2,5,466(0),[地]佐々木仁,矢野悦三,
