Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201405050312,1,3,3,ロノ,牡5,57,ブドー,1:21.6,,5-5,33.1,3.0,1,466(-2),[西]池江泰寿,金子真人ホールディングス,"1,020.0"
201405050312,2,2,2,ダイワジャスト,牡3,56,柴田善臣,1:21.8,1.1/4,1-1,33.9,4.5,3,534(+8),[東]田中剛,大城敬三,410.0
201405050312,3,6,6,シーギリヤガール,牝4,55,柴田大知,1:22.0,1,2-2,34.0,15.6,5,454(-6),[東]清水英克,ビッグレッドファーム,260.0
201405050312,4,4,4,マリーズケイ,牝3,51,石川裕紀,1:22.0,クビ,5-6,33.4,62.0,9,464(0),[東]伊藤大士,冨沢敦子,150.0
201405050312,5,7,8,ポップジェムズ,セ4,57,柴山雄一,1:22.0,ハナ,3-3,33.8,27.9,7,466(+4),[東]鹿戸雄一,吉田勝己,102.0
201405050312,6,8,10,カシノピカチュウ,牡4,57,蛯名正義,1:22.1,1/2,8-7,33.4,5.6,4,482(+4),[西]牧田和弥,柏木務,
201405050312,7,8,11,エイシンキサナドゥ,牡3,56,ムーア,1:22.1,クビ,8-9,33.2,3.2,2,524(+4),[西]野中賢二,栄進堂,
201405050312,8,1,1,ファンアットコート,牝4,55,松岡正海,1:22.4,2,3-3,34.2,166.1,10,474(-2),[東]畠山重則,ミルファーム,
201405050312,9,6,7,トーセンシルエット,牝3,54,吉田豊,1:22.6,1.1/2,11-11,33.5,38.7,8,450(0),[東]菅原泰夫,島川隆哉,
201405050312,10,5,5,デサフィナード,牝3,54,梶晃啓,1:22.9,1.3/4,10-10,33.9,246.1,11,444(+1),[東]畠山重則,ミルファーム,
201405050312,11,7,9,マデューロ,牡4,57,北村宏司,1:22.9,アタマ,7-7,34.2,15.8,6,488(-6),[東]藤沢和雄,多田信尊,
201408050305,1,1,1,レガッタ,牡2,55,福永祐一,1:51.7,,3-5,33.2,2.2,1,468(0),[西]昆貢,寺田千代乃,700.0
201408050305,2,5,5,イルミリオーネ,牡2,55,浜中俊,1:51.9,1.1/4,3-2,33.5,7.4,3,538(0),[西]清水久詞,キャロットファーム,280.0
201408050305,3,2,2,ダノンブライト,牡2,55,池添謙一,1:52.1,1.1/4,1-2,33.8,12.3,4,456(0),[西]大久保龍,ダノックス,180.0
201408050305,4,8,10,サトノラプター,牡2,55,ルメール,1:52.2,1/2,6-2,33.7,13.1,5,490(0),[西]平田修,里見治,110.0
201408050305,5,7,8,タイキラトナンジュ,牡2,55,バルザロ,1:52.3,1/2,2-1,34.0,63.1,9,444(0),[西]岡田稲男,大樹ファーム,70.0
201408050305,6,4,4,サダムエルドラド,牡2,55,岩田康誠,1:52.8,3,7-8,34.0,18.8,6,502(0),[西]松田博資,大西定,
201408050305,7,6,6,ラヴィダフェリース,牡2,55,川田将雅,1:52.8,ハナ,3-5,34.2,2.6,2,500(0),[西]池江泰寿,サンデーレーシング,
201408050305,8,8,9,スプランドゥール,牡2,55,秋山真一,1:53.2,2.1/2,9-7,34.4,42.1,8,466(0),[西]角田晃一,キャロットファーム,
201408050305,9,3,3,ルートヴィヒコード,牡2,55,藤岡佑介,1:53.3,3/4,9-10,34.2,28.8,7,476(0),[西]長浜博之,Ｇ１レーシング,
201408050305,10,7,7,マイネルカペラ,牡2,55,和田竜二,1:53.5,1.1/4,7-8,34.7,118.2,10,440(0),[西]高野友和,サラブレッドクラブ・ラフィアン,
201408050306,1,3,3,アグネスユーリヤ,牡2,55,藤田伸二,1:10.6,,2-2,34.0,9.5,5,460(0),[西]長浜博之,渡辺公美子,700.0
201408050306,2,7,9,マルヨバクシン,牝2,54,藤岡佑介,1:10.6,クビ,3-3,33.9,2.4,1,482(0),[西]牧田和弥,野村春行,280.0
201408050306,3,2,2,ドリームポリーニ,牡2,55,和田竜二,1:10.7,クビ,1-1,34.2,4.3,2,442(0),[西]岩元市三,セゾンレースホース,180.0
201408050306,4,5,5,フォギヴ,牡2,55,幸英明,1:11.1,2.1/2,4-3,34.3,12.2,6,484(0),[西]西浦勝一,Ｈ．Ｈ．シェイク・モハメド,110.0
201408050306,5,7,8,ロードグロワール,牡2,55,ルメール,1:11.1,クビ,4-5,34.1,4.3,3,444(0),[西]浅見秀一,ロードホースクラブ,70.0
201408050306,6,1,1,チトセチヨ,牝2,54,小林徹弥,1:11.3,1.1/4,6-6,34.2,103.0,11,412(0),[西]山内研二,小嶋將則,
201408050306,7,6,7,ボールドハート,牡2,55,岩田康誠,1:11.6,1.3/4,8-8,34.3,7.9,4,494(0),[西]中村均,増田陽一,
201408050306,8,8,11,オーミエルサ,牝2,54,畑端省吾,1:12.0,2.1/2,9-9,34.6,101.4,10,422(0),[西]作田誠二,岩崎僖澄,
201408050306,9,8,10,テイエムヤマウサギ,牝2,54,松山弘平,1:12.2,1.1/4,6-6,35.0,58.7,9,432(0),[西]山内研二,竹園正繼,
