Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201047122805,1,5,5,スプリングアスカ,牝3,54,向山牧,0:50.0,,1,36.5,2.2,1,475(+5),[地]法理勝弘,加藤春夫,16.0
201047122805,2,2,2,ジーエーマイカ,牝3,54,花本正三,0:50.3,1.1/2,2,36.7,5.1,4,470(-2),[地]伊藤強一,安東純二,4.0
201047122805,3,1,1,ストリークイーグル,牝3,54,小林拓未,0:50.5,1.1/2,3,36.5,3.7,3,436(+7),[地]青木達彦,（株）ファーストビ,2.1
201047122805,4,3,3,ミスハロウィーン,牝3,54,筒井勇介,0:51.0,2.1/2,4,37.2,21.6,5,466(-3),[地]山中輝久,小栗孝一,1.2
201047122805,5,4,4,オグリゴールド,牝3,54,吉井友彦,0:51.1,1/2,5,37.1,3.6,2,437(-1),[地]山中輝久,小栗孝一,
201047122805,6,8,9,キャンドルホルダー,牝3,54,大塚研司,0:51.3,1.1/2,6,37.1,23.1,6,428(-1),[地]青木和夫,前田厚子,
201047122805,7,7,7,キャンディビンゴ,牝3,54,阪上忠匡,0:51.5,3/4,7,37.5,24.7,7,392(+2),[地]伊藤勝好,勝山宗一,
201046122811,1,7,8,ディープブラック,牝3,53,吉原寛人,1:31.7,,2-2-1-1,39.5,1.2,1,417(-4),[地]金田一昌,栗東総合産業（株）,29.0
201046122811,2,6,6,ゴールドフィールド,牡4,55,加藤和義,1:32.0,1.1/2,1-1-1-1,39.9,12.3,3,461(0),[地]金田一昌,湖山和子,5.8
201046122811,3,7,7,ノボチャン,牝3,53,桑野等,1:32.8,4,3-4-3-3,40.3,4.0,2,424(0),[地]佐藤茂,ＬＳ．Ｍ,2.6
201046122811,4,1,1,クリスタルペガサス,牡6,55,中川雅之,1:33.6,4,3-3-5-4,40.6,23.3,4,495(+1),[地]鈴木正也,本庄良一,2.0
201046122811,5,8,9,インスパイアクロス,牡6,55,藤田弘治,1:33.6,アタマ,7-5-4-4,40.8,46.5,6,487(-4),[地]黒木豊,窪田利道,1.1
201046122811,6,5,5,シルクパイレーツ,牡4,55,安部竜司,1:33.8,1,3-6-6-6,40.2,32.2,5,493(0),[地]鈴木長次,高橋政夫,
