Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
199953013006,1,7,7,ウインドファーム,牝4,53,岡崎準,1:25.5,,1-2-1-1,,---,1,479(-6),[地]江口秀博,北嶋裕三,67.0
199953013006,2,4,4,オオミインパル,牡5,55,鋤田誠二,1:25.7,1,4-5-3-2,,---,3,452(0),[地]吉井勝宏,大長光隆芳,26.8
199953013006,3,2,2,リッショウエリック,牡6,55,岡田祥嗣,1:25.8,1/2,8-6-5-4,,---,2,488(+1),[地]荻田恭正,沢田嘉隆,16.7
199953013006,4,1,1,ブラウンメッセージ,牡5,55,石井幸男,1:26.7,4,4-4-5-6,,---,5,460(-3),[地]石井勝教,久保川政美,10.0
199953013006,5,3,3,スーパージャパン,牡6,55,黒川知弘,1:27.1,2,1-1-2-3,,---,4,464(-4),[地]黒川都起,池田征二,6.7
199953013006,6,8,8,イチヤマホマレ,牡6,55,野田誠,1:27.5,2,7-8-8-8,,---,8,463(-9),[地]桧山龍二,矢島信夫,
199953013006,7,5,5,コーセンライナー,牡6,55,柳井宏之,1:27.6,1/2,4-6-10-7,,---,6,439(-4),[地]鋤田久,渡辺正夫,
199953013006,8,6,6,フクノダライ,牝6,54,久保河内,1:27.9,1.1/2,3-3-4-5,,---,7,432(+8),[地]高本敏明,下井智津子,
199954013003,1,4,4,アドバンスムービー,牡5,54,川添明弘,1:28.1,,,,---,1,424(+1),[地]別府真司,狩野律子,28.0
199954013003,2,5,5,ダイリージェント,牡9,55,明神繁正,1:28.3,3/4,,,---,3,478(0),[地]土居高知,近嶋勇,9.8
199954013003,3,6,6,ザオウジョオー,牝10,52,佐原秀泰,1:28.7,2,,,---,6,458(-3),[地]川嶋順助,堀内美惠,5.6
199954013003,4,8,8,シメニトクノオー,牡10,55,今村賢治,1:28.9,1,,,---,7,476(+3),[地]竹内昭利,朝比奈信子,4.2
199954013003,5,7,7,ミエノオンナ,牝6,55,鷹野宏史,1:29.1,1,,,---,2,455(-5),[地]山岡恒一,三谷陽之助,2.8
199954013003,6,1,1,ハマナスマイ,牝10,54,中越豊光,1:30.3,6,,,---,4,449(+5),[地]能勢巌,池川紀夫,
199954013003,7,2,2,ノースランナー,牡8,54,古川文貴,1:30.6,1.1/2,,,---,7,460(+1),[地]雑賀秀介,松本和男,
199954013003,8,3,3,コアレスホープ,牡9,55,山北隆士,1:31.2,3,,,---,5,492(+2),[地]雑賀秀介,松本和男,
