Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201630090606,1,3,3,ヤマノアンジュ,牝3,54,水野翔,1:50.4,,1-2-1-1,39.5,26.8,5,424(+6),[地]村上正和,山口明彦,20.0
201630090606,2,2,2,ニシノライト,牡3,56,五十嵐冬,1:50.8,2,4-4-5-5,39.5,1.3,1,442(0),[地]桧森邦夫,田村誠,4.0
201630090606,3,7,7,メイショウフォルテ,牝3,54,石川倭,1:50.9,1/2,4-5-4-4,39.8,6.1,3,432(-2),[地]川島雅人,坂田行夫,3.0
201630090606,4,4,4,チェストケハーツ,牝3,54,阪野学,1:51.1,3/4,3-3-1-1,40.2,12.8,4,424(-1),[地]小野望,幌村祐司,2.0
201630090606,5,6,6,ゴールドスキーム,牡3,56,伊藤千尋,1:51.5,2,6-5-6-6,40.1,112.0,6,470(0),[地]田中正二,永田健一,1.0
201630090606,6,5,5,フォルタレッサ,牝4,54,小林靖幸,1:51.9,2,7-7-7-7,40.3,149.7,7,410(-2),[地]安田武広,門別敏朗,
201630090606,7,1,1,サクラレグルス,牡4,56,服部茂史,1:53.4,7,1-1-1-1,42.5,5.2,2,454(-4),[地]田中正二,谷岡真喜,
201630090609,1,7,7,カツゲキビレッジ,牡4,56,桑村真明,1:41.4,,7-6-5-3,38.9,7.7,4,494(+4),[地]広森久雄,野々垣正義,35.0
201630090609,2,6,6,イケノパシスタ,牝3,54,阿部龍,1:41.7,1.1/2,1-1-1-1,39.9,3.4,2,460(+4),[地]角川秀樹,池添安雄,7.0
201630090609,3,3,3,ヘイゲル,牝4,54,松井伸也,1:42.4,4,3-3-3-2,40.1,11.4,5,486(0),[地]米川伸也,前川義則,5.3
201630090609,4,1,1,トミケンオウドウ,牡7,56,服部茂史,1:42.5,クビ,6-6-7-7,39.6,38.5,7,484(+2),[地]石本孝博,門別敏朗,3.5
201630090609,5,8,8,ワンダーラッシュ,牝4,54,石川倭,1:42.7,1,1-2-2-3,40.7,5.9,3,474(+4),[地]千葉津代,静内白井牧場,1.7
201630090609,6,4,4,シャウトオブジョイ,牝3,54,岩橋勇二,1:42.8,3/4,3-3-3-3,40.5,2.1,1,516(-8),[地]田中淳司,前原敏行,
201630090609,7,5,5,ハッスルカフェ,牡4,56,水野翔,1:42.9,1/2,5-5-5-6,40.4,13.6,6,490(+4),[地]村上正和,西川光一,
201630090609,8,2,2,アジュディキセキ,牝5,54,伊藤千尋,1:47.1,大,8-8-8-8,42.6,140.5,8,460(-2),[地]谷口常信,大野春男,
201643090601,1,2,2,ウニヴェルソ,牝4,51,岡村健司,1:39.1,,1-1-1-1,40.3,8.2,4,431(+10),[地]山浦武,矢沼浩二,80.0
201643090601,2,5,5,トーアリズム,牝5,54,坂井英光,1:39.2,クビ,2-2-2-2,40.3,3.4,2,481(0),[地]斉藤敏,高山ランド,24.0
201643090601,3,4,4,ヤワタファースト,牡5,56,真島大輔,1:39.6,2,4-4-4-3,39.8,1.9,1,443(+2),[地]松代真,平岩健一,14.4
201643090601,4,6,6,フライングマオ,牝6,54,繁田健一,1:40.4,4,3-3-3-4,41.0,5.4,3,442(-1),[地]吉田正美,冨田藤男,9.6
201643090601,5,3,3,パワースプレンダー,牡6,56,矢野貴之,1:41.8,7,6-5-5-5,41.7,18.7,6,485(+4),[地]佐々木功,潤間力夫,8.0
201643090601,6,7,7,タケデンキャップ,牡4,56,西村栄喜,1:41.9,クビ,7-7-6-6,41.6,16.7,5,458(+5),[地]柿本政男,武市弘,
201643090601,7,1,1,サンアース,牡4,54,臼井健太,1:42.7,4,5-6-7-7,41.9,46.8,7,453(+2),[地]函館一昭,山内正孝,
201630090604,1,7,8,マイビーナス,牝3,54,井上幹太,1:03.5,,2-2,38.7,2.1,1,436(0),[地]田部和則,荒木克己,20.0
201630090604,2,8,10,ネオレグルス,牡3,56,水野翔,1:03.7,1,4-4,38.8,4.3,2,480(-2),[地]村上正和,阿部栄乃進,4.0
201630090604,3,3,3,チェリーインター,牝3,53,藤本現暉,1:03.7,アタマ,1-1,39.1,10.8,6,416(+4),[地]広森久雄,（同）ＪＰＮ技研,3.0
201630090604,4,4,4,チャチャブレーヴ,牝5,54,伊藤千尋,1:03.9,3/4,9-6,38.6,92.5,9,452(+6),[地]谷口常信,大野洋子,2.0
201630090604,5,6,6,バジガクミライ,牝3,54,黒沢愛斗,1:04.2,1.1/2,2-2,39.4,6.0,3,430(+16),[地]佐藤英明,（株）馬事学院,1.0
201630090604,6,5,5,オオカリベクイン,牝6,54,阪野学,1:04.2,クビ,7-8,39.0,15.6,7,492(+4),[地]国信満,渋谷忠夫,
201630090604,7,8,9,マゴハチラブ,牡3,56,馬渕繁治,1:04.3,1/2,7-9,39.1,83.2,8,476(-12),[地]佐藤英明,泊寿幸,
201630090604,8,2,2,マックフェスタ,牝3,54,石川倭,1:04.4,1/2,10-9,38.9,10.1,4,410(+6),[地]川島洋人,庄野昭彦,
201630090604,9,7,7,ミラクルミジュ,牝3,54,岩橋勇二,1:04.7,1.1/2,6-6,39.6,10.2,5,440(+2),[地]小野望,横山武司,
201630090604,10,1,1,アニービー,牝3,54,小林靖幸,1:05.4,3,4-5,40.5,166.5,10,434(0),[地]山中静治,吉橋一美,
201643090602,1,8,10,フラムスティード,セ5,56,本橋孝太,1:17.2,,2-2-2,40.5,22.0,4,494(+9),[地]石井勝男,松本朋治,80.0
201643090602,2,6,6,メイプルキュート,牝5,52,保園翔也,1:17.4,3/4,5-5-5,40.0,39.1,6,411(+9),[地]渋谷信博,石井太郎,24.0
201643090602,3,3,3,ハイパーエンジェル,牝6,54,見越彬央,1:17.5,クビ,7-7-7,39.7,9.3,2,450(-3),[地]冨田敏男,冨田藤男,14.4
201643090602,4,8,11,ジャノサワホマレ,牡7,54,臼井健太,1:17.6,3/4,4-3-4,40.5,146.4,10,426(+2),[地]函館一昭,山内正孝,9.6
201643090602,5,5,5,チャーミングバイオ,牡7,56,中野省吾,1:17.8,1,3-3-3,40.7,1.0,1,487(+10),[地]新井清重,（同）ＪＰＮ技研,8.0
201643090602,6,6,7,ハルゲシキ,牝5,54,矢野貴之,1:18.2,2,9-9-9,39.9,21.8,3,399(-1),[地]松代真,中村勝彦,
201643090602,7,7,8,ヤワタブランド,牝4,54,笠野雄大,1:18.4,3/4,8-8-8,40.2,130.1,9,448(+8),[地]松代真,平岩健一,
201643090602,8,1,1,バースデーカラー,牡6,56,西村栄喜,1:18.4,アタマ,6-6-6,40.9,39.6,7,548(+2),[地]佐々木功,佐々木総雄,
201643090602,9,4,4,コスモマンカイ,牝5,53,仲野光馬,1:18.6,3/4,1-1-1,42.2,34.8,5,496(+11),[地]新井清重,（同）ＪＰＮ技研,
201643090602,10,7,9,サラノブランシュ,牡8,56,江川伸幸,1:19.0,2,11-10-10,40.4,69.7,8,492(+14),[地]森始,神田富雄,
201643090602,11,2,2,スプリームゴールド,牝4,54,柿本量平,1:20.3,6,10-11-11,41.6,395.7,11,383(+3),[地]宮下貴明,酒井孝敏,
201630090605,1,2,2,ワンダラーズ,牡3,56,服部茂史,1:43.8,,4-4-4-3,40.0,2.5,2,498(-6),[地]田中淳司,石川達絵,20.0
