Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
199444040906,1,5,6,シローデオール,牡6,55,宮浦正行,1:30.4,,,,---,5,495(-1),"[他]

田中康弘",,180.0
199444040906,2,5,5,アディーナ,牝5,53,久保田信,1:30.5,1/2,,,---,2,448(-2),[地]大塚三郎,,72.0
199444040906,3,7,9,ジングウスパーキー,牡5,55,佐々木洋,1:30.6,3/4,,,---,4,516(0),[地]飯野貞次,,36.0
199444040906,4,6,8,カネイチダイヤ,牝5,53,小安和也,1:30.8,1,,,---,8,422(-15),[地]田村勝男,,27.0
199444040906,5,2,2,ザマタチバナ,牡5,55,石崎隆之,1:30.9,1/2,,,---,1,485(-7),"[他]

岩本亀五",,18.0
199444040906,6,6,7,アミサチレイコ,牝6,53,佐藤祐樹,1:31.0,1/2,,,---,3,419(-7),[地]久保与造,,
199444040906,7,7,10,カネショウポルシェ,牡6,55,高橋三郎,1:31.2,1,,,---,10,476(-9),"[他]

佐藤順次",,
199444040906,8,4,4,カイウンカイソク,牡6,55,鷹見浩,1:31.2,アタマ,,,---,9,446(-3),[地]小野寺孝,,
199444040906,9,1,1,ヨシノウーマン,牝7,53,澤佳宏,1:31.6,2,,,---,11,488(+6),"[他]

長沼正義",,
199444040906,10,8,11,ファンシーグローリ,牝8,53,的場文男,1:31.6,アタマ,,,---,7,463(-1),"[他]

長沼正義",,
199444040906,11,8,12,アチーブホース,牝7,53,桑島孝春,1:33.6,大,,,---,12,450(0),"[他]

冨田藤男",,
199444040908,1,8,8,ミスターガリバー,牡6,55,秋吉和美,1:42.0,,,,---,3,489(-3),"[他]

矢作和人",,220.0
199444040908,2,6,6,トラノシーザー,牡6,55,的場文男,1:42.0,クビ,,,---,1,503(-6),"[他]

倉内賢",,88.0
199444040908,3,2,2,チャーミイワン,牝5,53,佐藤正晃,1:42.6,3,,,---,7,406(+2),"[他]

栗田泰昌",,44.0
199444040908,4,3,3,ラフィーネベル,牝6,53,小安和也,1:42.9,1.1/2,,,---,5,470(+2),"[他]

香取和孝",,33.0
199444040908,5,8,9,クレーン,牝6,53,吉井竜一,1:43.4,2.1/2,,,---,4,425(-1),[地]大塚三郎,,22.0
199444040908,6,1,1,タケノネバー,牡5,55,市澤正一,1:43.5,3/4,,,---,6,470(0),"[他]

稲垣義雄",,
199444040908,7,7,7,イナリテイオー,牡5,55,鷹見浩,1:43.7,1,,,---,2,496(+3),[地]福永二三,,
199444040908,8,4,4,エムエムプレスト,牡8,55,本間光雄,1:44.0,1.1/2,,,---,8,497(+4),[地]小嶋一郎,,
199444040908,9,5,5,フレンドアレツ,牡7,55,小畑洋介,1:44.1,1/2,,,---,9,485(-6),"[他]

香取和孝",,
199435040907,1,5,5,シンエイダンサーオ,牡6,54,三野宮通,1:57.5,,,,---,4,521(+6),[地]千葉次男,,100.0
199435040907,2,1,1,ユーワトピア,牝5,53,小林俊彦,1:59.2,9,,,---,5,453(-12),[地]佐藤浩一,,40.0
199435040907,3,6,6,アンダーテイオー,牡5,54,小嶋久輝,1:59.3,1/2,,,---,1,436(-7),[地]千葉次男,,20.0
199435040907,4,2,2,センターヒメユリ,牝6,53,菅原勲,1:59.3,ハナ,,,---,3,472(+15),[地]小西重征,,15.0
199435040907,5,3,3,ダイコーカムイオー,牡8,54,菅原雅文,1:59.9,3,,,---,6,464(-4),[地]新田守,,10.0
199435040907,6,8,8,レインボーアトム,牡5,54,阿部英俊,2:00.2,1.1/2,,,---,8,471(+21),[地]佐々木修,,
199435040907,7,4,4,フエートハマナス,牡8,54,千葉優,2:00.4,1,,,---,2,437(-3),[地]千葉次男,,
199435040907,8,7,7,ウエストテイオー,牡6,54,千田知幸,2:00.6,1,,,---,7,472(+6),[地]村上昌幸,,
199444040911,1,3,4,ルミナールロッサ,牝5,53,吉井竜一,1:49.7,,,,---,1,492(-6),[地]飯野貞次,,250.0
