Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201008060611,1,7,13,エーシンフォワード,牡5,57,岩田康誠,1:31.8,,8-7,34.3,52.4,13,488(+10),[西]西園正都,栄進堂,"10,403.2"
201008060611,2,4,8,ダノンヨーヨー,牡4,57,スミヨン,1:31.8,クビ,16-17,33.6,3.7,1,518(+4),[西]音無秀孝,ダノックス,"4,115.2"
201008060611,3,7,15,ゴールスキー,牡3,56,福永祐一,1:31.8,ハナ,8-7,34.4,12.6,6,472(+4),[西]池江泰郎,社台レースホース,"2,557.6"
201008060611,4,8,16,サプレザ,牝5,55,ルメール,1:31.8,ハナ,14-14,33.8,4.6,2,454(0),[外]コレ,吉田照哉,"1,500.0"
201008060611,5,2,3,ライブコンサート,セ6,57,和田竜二,1:32.0,1.1/4,5-5,34.8,37.1,12,474(+6),[西]白井寿昭,グリーンフィールズ,"1,000.0"
201008060611,6,1,2,スマイルジャック,牡5,57,川田将雅,1:32.1,1/2,3-3,35.2,11.9,5,492(-2),[東]小桧山悟,齊藤四方司,
201008060611,7,5,9,トゥザグローリー,牡3,56,デムーロ,1:32.3,1.1/2,16-17,34.2,9.1,4,526(+6),[西]池江泰郎,キャロットファーム,
201008060611,8,6,11,ワイルドラズベリー,牝3,54,池添謙一,1:32.3,クビ,11-10,34.6,16.6,8,466(-2),[西]中尾秀正,近藤英子,
201008060611,9,3,6,ジョーカプチーノ,牡4,57,藤岡康太,1:32.4,クビ,1-1,35.7,15.6,7,526(0),[西]中竹和也,上田けい子,
201008060611,10,3,5,テイエムオーロラ,牝4,55,国分恭介,1:32.4,ハナ,5-5,35.3,18.5,9,462(+2),[西]五十嵐忠,竹園正繼,
201008060611,11,1,1,ファイングレイン,牡7,57,浜中俊,1:32.4,クビ,16-14,34.3,135.4,17,492(-2),[西]長浜博之,社台レースホース,
201008060611,12,6,12,アブソリュート,牡6,57,田中勝春,1:32.5,クビ,14-14,34.5,63.4,14,470(0),[東]宗像義忠,薗部博之,
201008060611,13,8,17,キンシャサノキセキ,牡7,57,ムーア,1:32.5,ハナ,8-10,34.9,7.2,3,498(-2),[東]堀宣行,吉田和美,
201008060611,14,8,18,キョウエイストーム,牡5,57,蛯名正義,1:32.5,ハナ,11-12,34.7,167.3,18,438(+6),[東]中川公成,田中晴夫,
201008060611,15,7,14,ガルボ,牡3,56,津村明秀,1:32.6,3/4,3-3,35.7,73.5,15,464(+2),[東]清水英克,石川一義,
201008060611,16,2,4,オウケンサクラ,牝3,54,武豊,1:32.8,1.1/2,5-7,35.5,21.3,10,490(-2),[西]音無秀孝,福井明,
201008060611,17,4,7,ショウワモダン,牡6,57,後藤浩輝,1:32.9,クビ,11-12,35.1,30.9,11,508(-10),[東]杉浦宏昭,山岸桂市,
201008060611,18,5,10,マイネルファルケ,牡5,57,松岡正海,1:33.4,3,2-2,36.6,91.3,16,512(-12),[東]萱野浩二,サラブレッドクラブ・ラフィアン,
201036112101,1,4,4,トーホクダッシュ,牡2,54,村上忍,1:28.4,,3-2-2-2,42.3,4.9,3,440(+4),[地]桜田浩樹,相馬哲夫,27.0
201036112101,2,5,5,フジミノブ,牡2,54,阿部英俊,1:28.5,1/2,5-4-4-3,41.9,10.3,6,420(0),[地]佐々木修,佐藤信広,5.4
201036112101,3,1,1,コアレスバーク,牡2,54,山本政聡,1:28.9,2.1/2,6-6-7-5,41.7,61.6,8,447(-1),[地]晴山厚司,小林昌志,2.7
201036112101,4,8,8,リュウノルビー,牝2,53,関本浩司,1:28.9,アタマ,2-3-3-4,42.6,7.2,5,466(+20),[地]新田守,蓑島竜一,1.9
201036112101,5,7,7,リュウノツヨシ,牡2,54,木村暁,1:29.5,4,9-9-9-7,43.6,34.2,7,482(-1),[地]千葉博次,蓑島竜一,0.8
201036112101,6,2,2,ビコーエンジェル,牝2,53,南郷家全,1:29.9,2.1/2,1-1-1-1,44.0,3.4,2,470(0),[地]田村光則,レジェンド,
