Code,Rank,Frame Rank,Horse Number,Horse Name,Sex/Age,Kinryou,Jockey,Time,Chakusa,Tsuuka,Nobori,Tansyou,Ninki,Horse Weight,Trainer,Banushi,Shoukin
201745073108,1,5,5,トチノマリリン,牝8,54,矢野貴之,0:55.1,,2-3,37.7,31.1,8,504(+3),[地]岩本洋,富田公一,130.0
201745073108,2,2,2,タイムオブレディー,牝4,54,山崎誠士,0:55.3,3/4,1-1,38.2,2.3,1,415(0),[地]村田順一,吉武章,44.2
201745073108,3,4,4,サウスヤクモ,牝7,54,今野忠成,0:55.4,クビ,2-2,38.0,3.7,2,452(+11),[地]吉橋淳一,山崎牧場,26.0
201745073108,4,1,1,ラブチェリー,牝6,54,真島大輔,0:55.7,1.1/2,4-4,38.0,10.5,4,441(-3),[地]内田勝義,内山一郎,18.2
201745073108,5,7,9,マダムモンテカルロ,牝3,53,町田直希,0:55.8,クビ,6-6,37.7,19.5,6,479(+4),[地]鈴木義久,小沼一成,15.6
201745073108,6,8,10,レディーオブロー,牝6,54,石崎駿,0:55.8,ハナ,7-7,37.6,16.0,5,467(0),[地]矢野義幸,佐藤勝士,
201745073108,7,6,6,フレッシュギャル,牝4,54,的場文男,0:55.9,1/2,4-5,38.2,24.7,7,453(+7),[地]高月賢一,南波寿,
201745073108,8,7,8,エアーウェーブ,牡7,56,本田紀忠,0:56.9,5,8-8,38.0,138.1,10,516(-1),[地]山崎尋美,高良憲光,
201745073108,9,6,7,アッテンツィオーネ,牡4,56,和田譲治,0:56.9,クビ,9-8,38.1,37.7,9,470(-1),[地]山崎裕也,森岡幸人,
201745073108,10,3,3,ワンオブクインズ,牝3,51,桜井光輔,0:57.2,1.1/2,10-10,38.3,4.2,3,463(+1),[地]山田質,大越徹朗,
201745073108,11,8,11,マウンテンブルー,牡8,56,吉本隆記,0:57.4,1.1/2,11-11,38.2,143.7,11,430(+6),[地]川村守男,田上雅春,
201745073106,1,5,5,ウィンディスカイ,牝4,54,中野省吾,1:32.9,,3-4-3-3,41.3,6.0,3,398(-3),[地]吉橋淳一,（同）ＪＰＮ技研,100.0
201745073106,2,1,1,ミオヴァンジェーロ,牡5,56,山崎誠士,1:33.2,1.1/2,1-1-1-1,42.1,6.6,4,476(0),[地]田島寿一,中村秀之,34.0
201745073106,3,7,9,ドリームマオ,牝5,54,真島大輔,1:33.4,1.1/2,2-2-2-2,42.1,17.5,7,488(+2),[地]内田勝義,（株）ドリームター,20.0
201745073106,4,6,7,サスナーアディーン,牡5,56,今野忠成,1:33.5,クビ,7-7-6-4,41.7,8.8,6,469(+1),[地]佐藤博紀,松本あけみ,14.0
201745073106,5,8,10,ピースタイム,牡5,56,橋本直哉,1:33.9,2,11-11-10-6,41.5,7.4,5,482(-4),[地]藤原智行,加藤鈴幸,12.0
201745073106,6,4,4,ルミラークル,牡6,56,的場文男,1:34.8,4,6-6-7-5,43.0,3.9,2,508(+2),[地]高月賢一,（同）ＪＰＮ技研,
201745073106,7,7,8,ブリオ,牝4,52,桜井光輔,1:35.3,2.1/2,9-9-8-10,43.3,24.9,8,437(+9),[地]河津裕昭,鈴木教弘,
201745073106,8,6,6,サクラブチャン,牝4,54,吉本隆記,1:35.4,3/4,9-10-8-8,43.4,68.2,10,433(+4),[地]牛房栄吉,田頭喜秀,
201745073106,9,8,11,ブレーヴダイヤ,牡6,56,本田正重,1:36.0,3,5-5-4-6,44.4,26.1,9,456(+3),[地]久保勇,大野春男,
201745073106,10,2,2,フジサンボンド,牡5,56,伊藤裕人,1:36.1,3/4,8-8-11-11,44.1,132.1,11,479(-1),[地]田辺陽一,藤田秀行,
201745073106,11,3,3,ソフィアローズ,牝7,54,矢野貴之,1:37.4,6,4-3-4-9,45.8,3.6,1,503(+5),[地]鈴木義久,鮫島明洋,
201745073104,1,1,1,クロヒゲ,牡6,56,今野忠成,1:47.4,,2-2-1-1,40.8,1.2,1,515(+5),[地]内田勝義,廣松重信,100.0
201745073104,2,8,8,ベリーベリー,牝5,54,見越彬央,1:48.1,3,1-1-1-1,41.5,8.6,3,462(-3),[地]平山真希,木村勝,34.0
201745073104,3,6,6,カントリーロード,牡4,56,左海誠二,1:48.5,2,3-3-3-3,41.7,7.2,2,452(-2),[地]小久保智,三田昌宏,20.0
201745073104,4,2,2,エースゼウス,牡5,56,本橋孝太,1:49.2,3,8-7-6-6,41.6,35.3,6,469(-2),[地]山崎裕也,渋谷裕子,14.0
201745073104,5,7,7,シュシュ,牝4,54,保園翔也,1:49.2,クビ,5-5-4-4,42.0,15.2,5,409(-11),[地]宇野木数,小平進,12.0
201745073104,6,3,3,ルドロージエ,牝4,54,瀧川寿希,1:49.8,3,7-6-7-7,42.3,39.2,7,494(+6),[地]飯田幸雄,成瀬篤司,
201745073104,7,4,4,ケイティービーム,牝6,54,寺島憂人,1:50.0,1,4-4-5-5,42.8,12.2,4,453(+6),[地]内野健二,竹之内康一,
201745073104,8,5,5,ネコハッピー,牝5,54,増田充宏,1:55.0,大,6-8-8-8,46.2,132.6,8,440(0),[地]藤原智行,（株）フロンティア,
201765073101,1,2,2,ジェイクララ,牝2,470,阿部武臣,1:51.4,,,,3.9,3,816(+81),[地]坂本東一,小森唯永,10.0
201765073101,2,7,7,サカノヒマワリ,牝2,470,工藤篤,1:57.9,,,,2.0,1,891(0),[地]小林勝二,（株）大阪畜産,2.0
201765073101,3,5,5,デビットシャルマン,牝2,470,藤野俊一,2:15.6,,,,3.5,2,811(0),[地]小北栄一,早崎正人,1.0
201765073101,4,1,1,サカノナナヒメ,牝2,470,菊池一樹,2:39.8,,,,32.8,6,813(0),[地]田上忠夫,（株）大阪畜産,0.6
201765073101,5,6,6,フジダイクイーン,牝2,470,松田道明,2:57.6,,,,34.3,7,839(+16),[地]村上慎一,佐藤敏律,0.4
201765073101,6,4,4,メトータイショウ,牡2,490,村上章,3:50.1,,,,26.1,5,716(+3),[地]村上慎一,鈴木忠,
201765073101,7,3,3,ユキンコ,牝2,470,船山蔵人,3:50.3,,,,7.1,4,770(-7),[地]鈴木邦哉,佐々木啓文,
201745073109,1,6,6,アイルオブワンダー,牡5,56,山崎誠士,1:45.3,,1-1-1-1,39.8,2.9,2,480(+4),[地]佐々木仁,ユートピア牧場,240.0
201745073109,2,4,4,シンゲツ,牡6,56,町田直希,1:46.3,5,3-3-3-2,40.4,2.9,1,475(+5),[地]鈴木義久,佐々木義元,84.0
201745073109,3,5,5,ウインサラ,牝6,54,中野省吾,1:46.4,3/4,5-5-3-4,40.5,16.8,6,463(-6),[地]河津裕昭,北嶋義三,48.0
201745073109,4,8,9,エスシーカレント,牝5,54,本田正重,1:46.6,3/4,10-10-10-9,37.9,8.8,4,453(-7),[地]渡辺貴光,工藤圭司,36.0
201745073109,5,7,7,キャバーン,牡7,56,真島大輔,1:46.7,1/2,2-2-2-3,41.0,8.9,5,523(0),[地]内田勝義,（有）グランド牧場,24.0
201745073109,6,2,2,オオタカ,牡4,56,見越彬央,1:47.0,1.1/2,6-6-6-4,40.9,45.0,9,514(-1),[地]宇野木数,田村武久,
201745073109,7,3,3,ギンザセレクト,牡5,56,今野忠成,1:47.1,1/2,8-8-7-7,40.4,42.3,8,498(+1),[地]山崎尋美,渋谷裕子,
201745073109,8,1,1,トウカイガンバ,牡8,54,桜井光輔,1:47.7,3,7-7-8-6,41.0,35.9,7,504(-3),[地]八木仁,杉浦和也,
201745073109,9,8,10,ワールドプリンス,牡4,56,左海誠二,1:47.7,ハナ,4-4-3-8,41.8,65.1,10,479(0),[地]小久保智,国田正忠,
201745073109,10,7,8,マゼンタ,牡5,56,石崎駿,1:47.9,1,9-9-9-9,40.2,5.1,3,459(-8),[地]矢野義幸,山住勲,
201745073105,1,2,2,タケルアヴァロン,牡4,57,真島大輔,1:37.8,,2-2-1-1,41.3,2.4,1,495(0),[地]内田勝義,森保彦,100.0
201745073105,2,3,3,エヴァンジェリン,牝4,54,矢野貴之,1:39.2,7,7-7-7-6,41.7,11.3,5,465(+6),[地]山崎裕也,上野幸義,34.0
201745073105,3,7,7,プリーズドンテル,セ7,56,中野省吾,1:39.3,1/2,6-5-5-4,41.9,17.2,6,482(-13),[地]加藤誠一,田中良輝,20.0
201745073105,4,8,9,クールテンゼン,牡5,56,山崎誠士,1:39.3,アタマ,3-3-3-5,42.2,7.9,4,476(-3),[地]宇野木数,山下洵一郎,14.0
201745073105,5,1,1,キンショードリーム,牡4,56,左海誠二,1:40.0,3,1-1-1-2,43.6,2.7,2,513(0),[地]飯田幸雄,尾崎雄二,12.0
201745073105,6,6,6,サルガッソ,牝5,54,岡部誠,1:40.4,2,9-9-8-7,42.5,101.2,8,460(+5),[地]工藤伸輔,（株）ウェルネット,
201745073105,7,5,5,ウインヴァンノ,牝5,54,加藤和博,1:40.5,クビ,4-4-3-3,43.4,17.8,7,473(-6),[地]川島豊,（株）ファーストビ,
201745073105,8,4,4,トーホウエース,牡4,56,的場文男,1:41.9,7,5-5-6-8,44.4,7.3,3,495(+2),[地]内田勝義,石川雅博,
201745073105,9,8,8,メイショウリンクス,牡5,56,西村栄喜,1:42.4,2.1/2,8-8-8-9,44.5,254.3,9,511(-2),[地]矢内博,田村義徳,
201745073107,1,3,3,リコーモラーヌ,牡3,56,真島大輔,1:31.9,,1-1-1-1,41.1,5.7,2,487(-3),[地]久保秀男,土橋正雄,180.0
201745073107,2,1,1,ワンダフルメモリー,牝3,54,矢野貴之,1:33.6,8,2-2-2-2,42.6,1.4,1,481(+1),[地]高月賢一,飯田正剛,63.0
201745073107,3,6,6,ハピリン,牝3,54,和田譲治,1:33.7,クビ,10-10-10-9,41.3,43.8,9,447(+6),[地]山越光,水田栄之助,36.0
201745073107,4,5,5,コスモフリーザー,牡3,56,町田直希,1:33.7,アタマ,8-8-8-6,41.9,32.6,7,408(+10),[地]深野塁,杉浦和也,27.0
201745073107,5,2,2,ヤクマンブルース,牝3,54,山崎誠士,1:34.4,3,5-4-4-3,43.1,15.6,5,464(+5),[地]山崎尋美,岡崎敏彦,18.0
201745073107,6,4,4,エムオーバローズ,牝3,54,酒井忍,1:34.6,3/4,7-7-6-4,43.0,12.9,4,492(+3),[地]池田孝,大浅貢,
201745073107,7,7,9,モリデンマンボ,牝3,54,山本聡紀,1:34.6,アタマ,6-6-7-8,42.8,25.9,6,462(-5),[地]坂本昇,森田芳男,
201745073107,8,8,10,ドリームダンサー,牝3,54,増田充宏,1:35.3,3,9-9-9-10,42.9,85.5,10,429(+6),[地]佐々木仁,（株）ドリームター,
201745073107,9,7,8,スタープラネット,牡3,56,岡部誠,1:35.3,クビ,2-3-3-5,44.0,41.9,8,482(-1),[地]柘榴浩樹,森田徹,
201745073107,10,8,11,トラストハート,牝3,52,桜井光輔,1:35.5,1,11-11-11-11,40.9,226.9,11,426(-7),[地]吉橋淳一,菅波雅巳,
201745073107,11,6,7,アベストルース,牡3,56,中野省吾,1:35.6,クビ,4-5-5-7,44.0,10.6,3,484(+7),[地]田島寿一,広瀬由一,
201765073102,1,8,8,トマランサームゲン,牡2,490,船山蔵人,2:15.5,,,,13.4,5,855(-4),[地]鈴木邦哉,沢谷芳喜,10.0
201765073102,2,7,7,エベレストクイーン,牝2,470,藤本匠,2:17.5,,,,1.9,1,859(0),[地]大友栄人,高柳稔,2.0
201765073102,3,2,2,フキノトー,セ2,480,村上章,2:17.6,,,,3.8,2,880(+23),[地]槻舘重人,青木祐二,1.0
201765073102,4,3,3,ヴィオレカメリア,牝2,470,大河原和,2:42.3,,,,6.0,3,838(+9),[地]鈴木邦哉,佐々木啓文,0.6
201765073102,5,4,4,ヤマノベガ,牝2,470,藤野俊一,2:46.2,,,,24.0,7,816(+15),[地]今井茂雅,中村光雄,0.4
201765073102,6,6,6,コウシュハオリーブ,牝2,470,島津新,2:53.6,,,,37.0,9,774(-3),[地]林豊,広瀬豪,
201765073102,7,1,1,オーシャンドリーム,牡2,490,西将太,3:03.8,,,,21.3,6,780(+1),[地]中島敏博,舘野竜一,
201765073102,8,5,5,テンカクイン,牝2,460,竹ヶ原茉,3:07.5,,,,24.8,8,808(-4),[地]大橋和則,長谷川義晃,
201765073102,9,8,9,トマランサーノゾミ,牝2,470,菊池一樹,3:11.3,,,,12.7,4,775(+5),[地]鈴木邦哉,沢谷芳喜,
201745073110,1,3,3,ティーメロー,牝4,54,本田正重,1:38.3,,7-7-8-6,39.7,13.9,6,477(+2),[地]海馬沢司,神田成二,170.0
201745073110,2,7,8,マルヒロトリック,牝6,54,楢崎功祐,1:38.4,1/2,1-1-1-1,41.0,6.7,4,453(0),[地]玉井等,広川直,59.5
201745073110,3,7,7,サンローズ,牝4,54,的場文男,1:38.7,1.1/2,6-5-5-5,40.6,4.0,3,474(+11),[地]鈴木義久,小林勝,34.0
201745073110,4,8,9,ボーンレガシー,牡4,56,本橋孝太,1:39.5,4,3-3-3-3,41.7,17.4,7,526(-3),[地]藤原智行,平野友保,25.5
201745073110,5,5,5,クインズケリド,牡5,56,山崎誠士,1:40.2,3,4-4-4-2,42.3,3.4,2,506(+3),[地]佐藤博紀,クイーンズ・ランチ,17.0
201745073110,6,8,10,セイムヒアー,牝4,54,矢野貴之,1:40.2,ハナ,2-2-2-3,42.6,3.3,1,477(+7),[地]高月賢一,（同）ＪＰＮ技研,
201745073110,7,4,4,ダイワプロシード,牝7,54,保園翔也,1:40.5,1.1/2,8-8-9-9,41.7,31.2,8,467(+2),[地]平山真希,杉浦和也,
201745073110,8,6,6,イナズマアリオーン,牡5,56,増田充宏,1:40.9,2,5-6-5-8,42.8,56.6,9,510(-2),[地]加藤誠一,小泉賢悟,
201745073110,9,1,1,フレンドリトル,牡4,56,町田直希,1:41.2,1.1/2,9-9-7-7,42.7,12.3,5,451(-6),[地]川村守男,戸山光男,
201745073110,10,2,2,キングデュナミス,セ5,56,吉本隆記,1:42.5,6,10-10-10-10,43.4,173.0,10,444(-11),[地]冨田敏男,若井友和,
201765073103,1,7,7,ヒメオリュウ,牝2,470,大河原和,1:51.6,,,,3.2,2,850(+9),[地]服部義幸,安藤和治,10.0
201765073103,2,2,2,ブルーアタック,牡2,490,菊池一樹,1:51.6,,,,6.3,4,826(+8),[地]村上慎一,小林良二,2.0
201765073103,3,3,3,シンエイサンシロウ,牡2,490,船山蔵人,1:55.0,,,,5.7,3,858(+12),[地]小林勝二,上口詩子,1.0
201765073103,4,5,5,ヤマトスター,牝2,470,阿部武臣,2:00.3,,,,2.8,1,861(+11),[地]金田勇,馬場明,0.6
201765073103,5,6,6,サカノスピード,牡2,490,工藤篤,2:05.8,,,,23.8,7,889(+27),[地]田上忠夫,（株）大阪畜産,0.4
201765073103,6,8,8,キタノショウナン,牝2,470,長沢幸太,2:10.9,,,,15.9,6,853(+7),[地]服部義幸,太細保春,
201765073103,7,1,1,ヤマトボス,牡2,490,西謙一,2:19.4,,,,35.0,8,825(-2),[地]金田勇,馬場明,
201765073103,8,4,4,ウノフクヒメ,牝2,470,藤本匠,2:35.0,,,,7.5,5,796(-4),[地]金田勇,宇野広,
201765073104,1,8,9,フェイト,牡2,500,西将太,1:45.7,,,,20.6,8,866(+11),[地]今井茂雅,安藤正人,12.0
201765073104,2,4,4,ジェイビオラ,牝2,480,阿部武臣,1:52.3,,,,2.8,1,818(+11),[地]坂本東一,小森唯永,2.4
201765073104,3,7,7,カネタケビッグ,牡2,500,赤塚健仁,2:01.9,,,,3.7,2,838(-10),[地]平田義弘,寺田武造,1.2
201765073104,4,2,2,コウシュハギョイ,牡2,500,工藤篤,2:09.0,,,,7.6,4,952(+4),[地]松井浩文,広瀬豪,0.7
201765073104,5,5,5,マツノタイガー,牡2,500,船山蔵人,2:10.7,,,,15.5,6,823(+20),[地]小北栄一,小松達也,0.4
201765073104,6,8,8,キヨノハヤブサ,牝2,480,松本秀克,2:11.2,,,,13.0,5,805(+17),[地]小北栄一,三浦清人,
201765073104,7,1,1,テンカノサブロウ,牡2,500,長沢幸太,2:14.7,,,,16.7,7,852(+16),[地]服部義幸,安藤和治,
201765073104,8,3,3,オホーツクダイヤ,牡2,500,藤野俊一,2:16.6,,,,4.1,3,869(+6),[地]西康幸,佐藤久夫,
